model,description,metric,metric_code,value,rating,link
SSE-AD-6102193,Astra - 2005 Holden Astra Classic Equipe TS Auto,price,price,2000,6.29,https://www.carsales.com.au/cars/details/Holden-Astra-2005/SSE-AD-6102193/?Cr=11
SSE-AD-6102193,Astra - 2005 Holden Astra Classic Equipe TS Auto,milage,milage,140000,6.29,https://www.carsales.com.au/cars/details/Holden-Astra-2005/SSE-AD-6102193/?Cr=11
SSE-AD-6102193,Astra - 2005 Holden Astra Classic Equipe TS Auto,age,age,14,6.29,https://www.carsales.com.au/cars/details/Holden-Astra-2005/SSE-AD-6102193/?Cr=11
SSE-AD-5975126,Astra - 2001 Holden Astra CD TS Manual,price,price,2499,3.23,https://www.carsales.com.au/cars/details/Holden-Astra-2001/SSE-AD-5975126/?Cr=4
SSE-AD-5975126,Astra - 2001 Holden Astra CD TS Manual,milage,milage,125104,3.23,https://www.carsales.com.au/cars/details/Holden-Astra-2001/SSE-AD-5975126/?Cr=4
SSE-AD-5975126,Astra - 2001 Holden Astra CD TS Manual,age,age,18,3.23,https://www.carsales.com.au/cars/details/Holden-Astra-2001/SSE-AD-5975126/?Cr=4
SSE-AD-5924678,Astra - 2005 Holden Astra Classic TS Manual,price,price,2500,2.77,https://www.carsales.com.au/cars/details/Holden-Astra-2005/SSE-AD-5924678/?Cr=7
SSE-AD-5924678,Astra - 2005 Holden Astra Classic TS Manual,milage,milage,177780,2.77,https://www.carsales.com.au/cars/details/Holden-Astra-2005/SSE-AD-5924678/?Cr=7
SSE-AD-5924678,Astra - 2005 Holden Astra Classic TS Manual,age,age,14,2.77,https://www.carsales.com.au/cars/details/Holden-Astra-2005/SSE-AD-5924678/?Cr=7
SSE-AD-6120790,Astra - 2000 Holden Astra Olympic City TS Auto,price,price,3500,2.08,https://www.carsales.com.au/cars/details/Holden-Astra-2000/SSE-AD-6120790/?Cr=10
SSE-AD-6120790,Astra - 2000 Holden Astra Olympic City TS Auto,milage,milage,78000,2.08,https://www.carsales.com.au/cars/details/Holden-Astra-2000/SSE-AD-6120790/?Cr=10
SSE-AD-6120790,Astra - 2000 Holden Astra Olympic City TS Auto,age,age,19,2.08,https://www.carsales.com.au/cars/details/Holden-Astra-2000/SSE-AD-6120790/?Cr=10
SSE-AD-5752679,Astra - 2004 Holden Astra City TS Manual,price,price,2900,1.22,https://www.carsales.com.au/cars/details/Holden-Astra-2004/SSE-AD-5752679/?Cr=3
SSE-AD-5752679,Astra - 2004 Holden Astra City TS Manual,milage,milage,173000,1.22,https://www.carsales.com.au/cars/details/Holden-Astra-2004/SSE-AD-5752679/?Cr=3
SSE-AD-5752679,Astra - 2004 Holden Astra City TS Manual,age,age,15,1.22,https://www.carsales.com.au/cars/details/Holden-Astra-2004/SSE-AD-5752679/?Cr=3
SSE-AD-6159710,Astra - 2002 Holden Astra Equipe City TS Auto,price,price,1600,0.93,https://www.carsales.com.au/cars/details/Holden-Astra-2002/SSE-AD-6159710/?Cr=8
SSE-AD-6159710,Astra - 2002 Holden Astra Equipe City TS Auto,milage,milage,231500,0.93,https://www.carsales.com.au/cars/details/Holden-Astra-2002/SSE-AD-6159710/?Cr=8
SSE-AD-6159710,Astra - 2002 Holden Astra Equipe City TS Auto,age,age,17,0.93,https://www.carsales.com.au/cars/details/Holden-Astra-2002/SSE-AD-6159710/?Cr=8
SSE-AD-6119765,Astra - 2003 Holden Astra CDX TS Manual,price,price,3500,0.31,https://www.carsales.com.au/cars/details/Holden-Astra-2003/SSE-AD-6119765/?Cr=9
SSE-AD-6119765,Astra - 2003 Holden Astra CDX TS Manual,milage,milage,144642,0.31,https://www.carsales.com.au/cars/details/Holden-Astra-2003/SSE-AD-6119765/?Cr=9
SSE-AD-6119765,Astra - 2003 Holden Astra CDX TS Manual,age,age,16,0.31,https://www.carsales.com.au/cars/details/Holden-Astra-2003/SSE-AD-6119765/?Cr=9
SSE-AD-6166583,Astra - 2002 Holden Astra Equipe City TS Auto,price,price,3999,-0.76,https://www.carsales.com.au/cars/details/Holden-Astra-2002/SSE-AD-6166583/?Cr=5
SSE-AD-6166583,Astra - 2002 Holden Astra Equipe City TS Auto,milage,milage,125000,-0.76,https://www.carsales.com.au/cars/details/Holden-Astra-2002/SSE-AD-6166583/?Cr=5
SSE-AD-6166583,Astra - 2002 Holden Astra Equipe City TS Auto,age,age,17,-0.76,https://www.carsales.com.au/cars/details/Holden-Astra-2002/SSE-AD-6166583/?Cr=5
OAG-AD-16607582,Astra - 2002 Holden Astra CD TS Auto,price,price,3995,-2.97,https://www.carsales.com.au/cars/details/Holden-Astra-2002/OAG-AD-16607582/?Cr=0
OAG-AD-16607582,Astra - 2002 Holden Astra CD TS Auto,milage,milage,167048,-2.97,https://www.carsales.com.au/cars/details/Holden-Astra-2002/OAG-AD-16607582/?Cr=0
OAG-AD-16607582,Astra - 2002 Holden Astra CD TS Auto,age,age,17,-2.97,https://www.carsales.com.au/cars/details/Holden-Astra-2002/OAG-AD-16607582/?Cr=0
SSE-AD-5985439,Astra - 2001 Holden Astra City TS Manual,price,price,3800,-3.06,https://www.carsales.com.au/cars/details/Holden-Astra-2001/SSE-AD-5985439/?Cr=6
SSE-AD-5985439,Astra - 2001 Holden Astra City TS Manual,milage,milage,169010,-3.06,https://www.carsales.com.au/cars/details/Holden-Astra-2001/SSE-AD-5985439/?Cr=6
SSE-AD-5985439,Astra - 2001 Holden Astra City TS Manual,age,age,18,-3.06,https://www.carsales.com.au/cars/details/Holden-Astra-2001/SSE-AD-5985439/?Cr=6
OAG-AD-13874358,Astra - 2003 Holden Astra City TS Auto,price,price,3990,-3.08,https://www.carsales.com.au/cars/details/Holden-Astra-2003/OAG-AD-13874358/?Cr=2
OAG-AD-13874358,Astra - 2003 Holden Astra City TS Auto,milage,milage,180469,-3.08,https://www.carsales.com.au/cars/details/Holden-Astra-2003/OAG-AD-13874358/?Cr=2
OAG-AD-13874358,Astra - 2003 Holden Astra City TS Auto,age,age,16,-3.08,https://www.carsales.com.au/cars/details/Holden-Astra-2003/OAG-AD-13874358/?Cr=2
OAG-AD-17293389,Astra - 2000 Holden Astra City TS Manual,price,price,4990,-6.96,https://www.carsales.com.au/cars/details/Holden-Astra-2000/OAG-AD-17293389/?Cr=1
OAG-AD-17293389,Astra - 2000 Holden Astra City TS Manual,milage,milage,163204,-6.96,https://www.carsales.com.au/cars/details/Holden-Astra-2000/OAG-AD-17293389/?Cr=1
OAG-AD-17293389,Astra - 2000 Holden Astra City TS Manual,age,age,19,-6.96,https://www.carsales.com.au/cars/details/Holden-Astra-2000/OAG-AD-17293389/?Cr=1
