model,description,metric,metric_code,value,rating,link
SSE-AD-5542217,Golf - 2015 Volkswagen Golf 110TDI Highline 7 Auto,price,price,20490,2.46,https://www.carsales.com.au/private/details/Volkswagen-Golf-2015/SSE-AD-5542217/?Cr=65
SSE-AD-5542217,Golf - 2015 Volkswagen Golf 110TDI Highline 7 Auto,milage,milage,22700,2.46,https://www.carsales.com.au/private/details/Volkswagen-Golf-2015/SSE-AD-5542217/?Cr=65
SSE-AD-5542217,Golf - 2015 Volkswagen Golf 110TDI Highline 7 Auto,age,age,3,2.46,https://www.carsales.com.au/private/details/Volkswagen-Golf-2015/SSE-AD-5542217/?Cr=65
OAG-AD-16292400,Golf - 2015 Volkswagen Golf 110TDI Highline 7 Auto,price,price,19880,2.04,https://www.carsales.com.au/dealer/details/Volkswagen-Golf-2015/OAG-AD-16292400/?Cr=3
OAG-AD-16292400,Golf - 2015 Volkswagen Golf 110TDI Highline 7 Auto,milage,milage,39427,2.04,https://www.carsales.com.au/dealer/details/Volkswagen-Golf-2015/OAG-AD-16292400/?Cr=3
OAG-AD-16292400,Golf - 2015 Volkswagen Golf 110TDI Highline 7 Auto,age,age,3,2.04,https://www.carsales.com.au/dealer/details/Volkswagen-Golf-2015/OAG-AD-16292400/?Cr=3
OAG-AD-15635035,Golf - 2012 Volkswagen Golf 103TDI Comfortline VI Auto,price,price,12990,1.73,https://www.carsales.com.au/dealer/details/Volkswagen-Golf-2012/OAG-AD-15635035/?Cr=4
OAG-AD-15635035,Golf - 2012 Volkswagen Golf 103TDI Comfortline VI Auto,milage,milage,67592,1.73,https://www.carsales.com.au/dealer/details/Volkswagen-Golf-2012/OAG-AD-15635035/?Cr=4
OAG-AD-15635035,Golf - 2012 Volkswagen Golf 103TDI Comfortline VI Auto,age,age,6,1.73,https://www.carsales.com.au/dealer/details/Volkswagen-Golf-2012/OAG-AD-15635035/?Cr=4
SSE-AD-5521173,Golf - 2011 Volkswagen Golf 77TDI Trendline VI Auto,price,price,9960,1.68,https://www.carsales.com.au/private/details/Volkswagen-Golf-2011/SSE-AD-5521173/?Cr=53
SSE-AD-5521173,Golf - 2011 Volkswagen Golf 77TDI Trendline VI Auto,milage,milage,80500,1.68,https://www.carsales.com.au/private/details/Volkswagen-Golf-2011/SSE-AD-5521173/?Cr=53
SSE-AD-5521173,Golf - 2011 Volkswagen Golf 77TDI Trendline VI Auto,age,age,7,1.68,https://www.carsales.com.au/private/details/Volkswagen-Golf-2011/SSE-AD-5521173/?Cr=53
SSE-AD-5536839,Golf - 2010 Volkswagen Golf 77TDI Trendline VI Auto,price,price,10500,1.58,https://www.carsales.com.au/private/details/Volkswagen-Golf-2010/SSE-AD-5536839/?Cr=67
SSE-AD-5536839,Golf - 2010 Volkswagen Golf 77TDI Trendline VI Auto,milage,milage,70000,1.58,https://www.carsales.com.au/private/details/Volkswagen-Golf-2010/SSE-AD-5536839/?Cr=67
SSE-AD-5536839,Golf - 2010 Volkswagen Golf 77TDI Trendline VI Auto,age,age,8,1.58,https://www.carsales.com.au/private/details/Volkswagen-Golf-2010/SSE-AD-5536839/?Cr=67
SSE-AD-5588955,Golf - 2013 Volkswagen Golf 110TDI Highline 7 Auto,price,price,16550,1.57,https://www.carsales.com.au/private/details/Volkswagen-Golf-2013/SSE-AD-5588955/?gts=SSE-AD-5588955&gtssaleid=SSE-AD-5588955&rankingType=Spotlight
SSE-AD-5588955,Golf - 2013 Volkswagen Golf 110TDI Highline 7 Auto,milage,milage,56938,1.57,https://www.carsales.com.au/private/details/Volkswagen-Golf-2013/SSE-AD-5588955/?gts=SSE-AD-5588955&gtssaleid=SSE-AD-5588955&rankingType=Spotlight
SSE-AD-5588955,Golf - 2013 Volkswagen Golf 110TDI Highline 7 Auto,age,age,5,1.57,https://www.carsales.com.au/private/details/Volkswagen-Golf-2013/SSE-AD-5588955/?gts=SSE-AD-5588955&gtssaleid=SSE-AD-5588955&rankingType=Spotlight
SSE-AD-5600262,Golf - 2010 Volkswagen Golf 103TDI Comfortline VI Auto,price,price,9990,1.46,https://www.carsales.com.au/private/details/Volkswagen-Golf-2010/SSE-AD-5600262/?Cr=55
SSE-AD-5600262,Golf - 2010 Volkswagen Golf 103TDI Comfortline VI Auto,milage,milage,77091,1.46,https://www.carsales.com.au/private/details/Volkswagen-Golf-2010/SSE-AD-5600262/?Cr=55
