model,description,metric,metric_code,value,rating,link
SSE-AD-5460814,Cayman - 2015 Porsche Cayman 981 Auto,price,price,89950,3.63,https://www.carsales.com.au/private/details/Porsche-Cayman-2015/SSE-AD-5460814/?Cr=60
SSE-AD-5460814,Cayman - 2015 Porsche Cayman 981 Auto,milage,milage,8500,3.63,https://www.carsales.com.au/private/details/Porsche-Cayman-2015/SSE-AD-5460814/?Cr=60
SSE-AD-5460814,Cayman - 2015 Porsche Cayman 981 Auto,age,age,3,3.63,https://www.carsales.com.au/private/details/Porsche-Cayman-2015/SSE-AD-5460814/?Cr=60
OAG-AD-16327909,Cayman - 2016 Porsche Cayman Black Edition 981 Auto,price,price,102000,3.54,https://www.carsales.com.au/dealer/details/Porsche-Cayman-2016/OAG-AD-16327909/?Cr=30
OAG-AD-16327909,Cayman - 2016 Porsche Cayman Black Edition 981 Auto,milage,milage,4200,3.54,https://www.carsales.com.au/dealer/details/Porsche-Cayman-2016/OAG-AD-16327909/?Cr=30
OAG-AD-16327909,Cayman - 2016 Porsche Cayman Black Edition 981 Auto,age,age,2,3.54,https://www.carsales.com.au/dealer/details/Porsche-Cayman-2016/OAG-AD-16327909/?Cr=30
SSE-AD-5464588,Cayman - 2014 Porsche Cayman 981 Auto,price,price,89900,3.45,https://www.carsales.com.au/private/details/Porsche-Cayman-2014/SSE-AD-5464588/?Cr=6
SSE-AD-5464588,Cayman - 2014 Porsche Cayman 981 Auto,milage,milage,6250,3.45,https://www.carsales.com.au/private/details/Porsche-Cayman-2014/SSE-AD-5464588/?Cr=6
SSE-AD-5464588,Cayman - 2014 Porsche Cayman 981 Auto,age,age,4,3.45,https://www.carsales.com.au/private/details/Porsche-Cayman-2014/SSE-AD-5464588/?Cr=6
OAG-AD-15846618,Cayman - 2015 Porsche Cayman 981 Auto,price,price,96900,3.23,https://www.carsales.com.au/dealer/details/Porsche-Cayman-2015/OAG-AD-15846618/?Cr=32
OAG-AD-15846618,Cayman - 2015 Porsche Cayman 981 Auto,milage,milage,9166,3.23,https://www.carsales.com.au/dealer/details/Porsche-Cayman-2015/OAG-AD-15846618/?Cr=32
OAG-AD-15846618,Cayman - 2015 Porsche Cayman 981 Auto,age,age,3,3.23,https://www.carsales.com.au/dealer/details/Porsche-Cayman-2015/OAG-AD-15846618/?Cr=32
OAG-AD-16005334,Cayman - 2015 Porsche Cayman 981 Auto,price,price,97900,3.15,https://www.carsales.com.au/dealer/details/Porsche-Cayman-2015/OAG-AD-16005334/?Cr=41
OAG-AD-16005334,Cayman - 2015 Porsche Cayman 981 Auto,milage,milage,9855,3.15,https://www.carsales.com.au/dealer/details/Porsche-Cayman-2015/OAG-AD-16005334/?Cr=41
OAG-AD-16005334,Cayman - 2015 Porsche Cayman 981 Auto,age,age,3,3.15,https://www.carsales.com.au/dealer/details/Porsche-Cayman-2015/OAG-AD-16005334/?Cr=41
SSE-AD-5609933,Cayman - 2016 Porsche Cayman Black Edition 981 Auto,price,price,105000,2.98,https://www.carsales.com.au/private/details/Porsche-Cayman-2016/SSE-AD-5609933/?Cr=57
SSE-AD-5609933,Cayman - 2016 Porsche Cayman Black Edition 981 Auto,milage,milage,11600,2.98,https://www.carsales.com.au/private/details/Porsche-Cayman-2016/SSE-AD-5609933/?Cr=57
SSE-AD-5609933,Cayman - 2016 Porsche Cayman Black Edition 981 Auto,age,age,2,2.98,https://www.carsales.com.au/private/details/Porsche-Cayman-2016/SSE-AD-5609933/?Cr=57
SSE-AD-5344719,Cayman - 2014 Porsche Cayman 981 Auto,price,price,92500,2.86,https://www.carsales.com.au/private/details/Porsche-Cayman-2014/SSE-AD-5344719/?Cr=42
SSE-AD-5344719,Cayman - 2014 Porsche Cayman 981 Auto,milage,milage,14760,2.86,https://www.carsales.com.au/private/details/Porsche-Cayman-2014/SSE-AD-5344719/?Cr=42
SSE-AD-5344719,Cayman - 2014 Porsche Cayman 981 Auto,age,age,4,2.86,https://www.carsales.com.au/private/details/Porsche-Cayman-2014/SSE-AD-5344719/?Cr=42
SSE-AD-5456804,Cayman - 2014 Porsche Cayman 981 Auto,price,price,81300,2.80,https://www.carsales.com.au/private/details/Porsche-Cayman-2014/SSE-AD-5456804/?Cr=13
SSE-AD-5456804,Cayman - 2014 Porsche Cayman 981 Auto,milage,milage,26567,2.80,https://www.carsales.com.au/private/details/Porsche-Cayman-2014/SSE-AD-5456804/?Cr=13
SSE-AD-5456804,Cayman - 2014 Porsche Cayman 981 Auto,age,age,4,2.80,https://www.carsales.com.au/private/details/Porsche-Cayman-2014/SSE-AD-5456804/?Cr=13
SSE-AD-5540592,Cayman - 2014 Porsche Cayman 981 Auto,price,price,85900,2.79,https://www.carsales.com.au/private/details/Porsche-Cayman-2014/SSE-AD-5540592/?Cr=15
SSE-AD-5540592,Cayman - 2014 Porsche Cayman 981 Auto,milage,milage,22400,2.79,https://www.carsales.com.au/private/details/Porsche-Cayman-2014/SSE-AD-5540592/?Cr=15
SSE-AD-5540592,Cayman - 2014 Porsche Cayman 981 Auto,age,age,4,2.79,https://www.carsales.com.au/private/details/Porsche-Cayman-2014/SSE-AD-5540592/?Cr=15
SSE-AD-5041658,Cayman - 2011 Porsche Cayman 987 Manual,price,price,71100,2.68,https://www.carsales.com.au/private/details/Porsche-Cayman-2011/SSE-AD-5041658/?Cr=21
SSE-AD-5041658,Cayman - 2011 Porsche Cayman 987 Manual,milage,milage,22000,2.68,https://www.carsales.com.au/private/details/Porsche-Cayman-2011/SSE-AD-5041658/?Cr=21
SSE-AD-5041658,Cayman - 2011 Porsche Cayman 987 Manual,age,age,7,2.68,https://www.carsales.com.au/private/details/Porsche-Cayman-2011/SSE-AD-5041658/?Cr=21
SSE-AD-5111823,Cayman - 2015 Porsche Cayman 981 Auto,price,price,89900,2.58,https://www.carsales.com.au/private/details/Porsche-Cayman-2015/SSE-AD-5111823/?Cr=17
SSE-AD-5111823,Cayman - 2015 Porsche Cayman 981 Auto,milage,milage,28000,2.58,https://www.carsales.com.au/private/details/Porsche-Cayman-2015/SSE-AD-5111823/?Cr=17
SSE-AD-5111823,Cayman - 2015 Porsche Cayman 981 Auto,age,age,3,2.58,https://www.carsales.com.au/private/details/Porsche-Cayman-2015/SSE-AD-5111823/?Cr=17
SSE-AD-5387463,Cayman - 2011 Porsche Cayman 987 Auto,price,price,72000,2.20,https://www.carsales.com.au/private/details/Porsche-Cayman-2011/SSE-AD-5387463/?Cr=20
SSE-AD-5387463,Cayman - 2011 Porsche Cayman 987 Auto,milage,milage,30000,2.20,https://www.carsales.com.au/private/details/Porsche-Cayman-2011/SSE-AD-5387463/?Cr=20
SSE-AD-5387463,Cayman - 2011 Porsche Cayman 987 Auto,age,age,7,2.20,https://www.carsales.com.au/private/details/Porsche-Cayman-2011/SSE-AD-5387463/?Cr=20
SSE-AD-5604964,Cayman - 2011 Porsche Cayman 987 Auto,price,price,66800,2.18,https://www.carsales.com.au/private/details/Porsche-Cayman-2011/SSE-AD-5604964/?Cr=46
SSE-AD-5604964,Cayman - 2011 Porsche Cayman 987 Auto,milage,milage,35234,2.18,https://www.carsales.com.au/private/details/Porsche-Cayman-2011/SSE-AD-5604964/?Cr=46
SSE-AD-5604964,Cayman - 2011 Porsche Cayman 987 Auto,age,age,7,2.18,https://www.carsales.com.au/private/details/Porsche-Cayman-2011/SSE-AD-5604964/?Cr=46
OAG-AD-14212244,Cayman - 2008 Porsche Cayman 987 Manual,price,price,61950,1.99,https://www.carsales.com.au/dealer/details/Porsche-Cayman-2008/OAG-AD-14212244/?Cr=31
OAG-AD-14212244,Cayman - 2008 Porsche Cayman 987 Manual,milage,milage,26943,1.99,https://www.carsales.com.au/dealer/details/Porsche-Cayman-2008/OAG-AD-14212244/?Cr=31
OAG-AD-14212244,Cayman - 2008 Porsche Cayman 987 Manual,age,age,10,1.99,https://www.carsales.com.au/dealer/details/Porsche-Cayman-2008/OAG-AD-14212244/?Cr=31
OAG-AD-16235729,Cayman - 2007 Porsche Cayman 987 Manual,price,price,47990,1.85,https://www.carsales.com.au/dealer/details/Porsche-Cayman-2007/OAG-AD-16235729/?Cr=36
OAG-AD-16235729,Cayman - 2007 Porsche Cayman 987 Manual,milage,milage,37316,1.85,https://www.carsales.com.au/dealer/details/Porsche-Cayman-2007/OAG-AD-16235729/?Cr=36
OAG-AD-16235729,Cayman - 2007 Porsche Cayman 987 Manual,age,age,11,1.85,https://www.carsales.com.au/dealer/details/Porsche-Cayman-2007/OAG-AD-16235729/?Cr=36
SSE-AD-5554437,Cayman - 2009 Porsche Cayman 987 Manual,price,price,59500,1.81,https://www.carsales.com.au/private/details/Porsche-Cayman-2009/SSE-AD-5554437/?Cr=12
SSE-AD-5554437,Cayman - 2009 Porsche Cayman 987 Manual,milage,milage,38000,1.81,https://www.carsales.com.au/private/details/Porsche-Cayman-2009/SSE-AD-5554437/?Cr=12
SSE-AD-5554437,Cayman - 2009 Porsche Cayman 987 Manual,age,age,9,1.81,https://www.carsales.com.au/private/details/Porsche-Cayman-2009/SSE-AD-5554437/?Cr=12
SSE-AD-5404513,Cayman - 2014 Porsche Cayman 981 Auto,price,price,85000,1.77,https://www.carsales.com.au/private/details/Porsche-Cayman-2014/SSE-AD-5404513/?Cr=2
SSE-AD-5404513,Cayman - 2014 Porsche Cayman 981 Auto,milage,milage,42000,1.77,https://www.carsales.com.au/private/details/Porsche-Cayman-2014/SSE-AD-5404513/?Cr=2
SSE-AD-5404513,Cayman - 2014 Porsche Cayman 981 Auto,age,age,4,1.77,https://www.carsales.com.au/private/details/Porsche-Cayman-2014/SSE-AD-5404513/?Cr=2
OAG-AD-16228379,Cayman - 2014 Porsche Cayman 981 Auto,price,price,79584,1.53,https://www.carsales.com.au/dealer/details/Porsche-Cayman-2014/OAG-AD-16228379/?Cr=40
OAG-AD-16228379,Cayman - 2014 Porsche Cayman 981 Auto,milage,milage,51666,1.53,https://www.carsales.com.au/dealer/details/Porsche-Cayman-2014/OAG-AD-16228379/?Cr=40
OAG-AD-16228379,Cayman - 2014 Porsche Cayman 981 Auto,age,age,4,1.53,https://www.carsales.com.au/dealer/details/Porsche-Cayman-2014/OAG-AD-16228379/?Cr=40
SSE-AD-5543934,Cayman - 2013 Porsche Cayman S 981 Auto,price,price,110000,1.31,https://www.carsales.com.au/private/details/Porsche-Cayman-2013/SSE-AD-5543934/?Cr=33
SSE-AD-5543934,Cayman - 2013 Porsche Cayman S 981 Auto,milage,milage,21524,1.31,https://www.carsales.com.au/private/details/Porsche-Cayman-2013/SSE-AD-5543934/?Cr=33
SSE-AD-5543934,Cayman - 2013 Porsche Cayman S 981 Auto,age,age,5,1.31,https://www.carsales.com.au/private/details/Porsche-Cayman-2013/SSE-AD-5543934/?Cr=33
SSE-AD-5578770,Cayman - 2014 Porsche Cayman S 981 Auto,price,price,120000,1.19,https://www.carsales.com.au/private/details/Porsche-Cayman-2014/SSE-AD-5578770/?Cr=37
SSE-AD-5578770,Cayman - 2014 Porsche Cayman S 981 Auto,milage,milage,19760,1.19,https://www.carsales.com.au/private/details/Porsche-Cayman-2014/SSE-AD-5578770/?Cr=37
SSE-AD-5578770,Cayman - 2014 Porsche Cayman S 981 Auto,age,age,4,1.19,https://www.carsales.com.au/private/details/Porsche-Cayman-2014/SSE-AD-5578770/?Cr=37
SSE-AD-5478556,Cayman - 2014 Porsche Cayman S 981 Auto,price,price,114900,1.15,https://www.carsales.com.au/private/details/Porsche-Cayman-2014/SSE-AD-5478556/?Cr=28
SSE-AD-5478556,Cayman - 2014 Porsche Cayman S 981 Auto,milage,milage,25300,1.15,https://www.carsales.com.au/private/details/Porsche-Cayman-2014/SSE-AD-5478556/?Cr=28
SSE-AD-5478556,Cayman - 2014 Porsche Cayman S 981 Auto,age,age,4,1.15,https://www.carsales.com.au/private/details/Porsche-Cayman-2014/SSE-AD-5478556/?Cr=28
SSE-AD-5554114,Cayman - 2014 Porsche Cayman S 981 Auto,price,price,114500,1.11,https://www.carsales.com.au/private/details/Porsche-Cayman-2014/SSE-AD-5554114/?Cr=49
SSE-AD-5554114,Cayman - 2014 Porsche Cayman S 981 Auto,milage,milage,26325,1.11,https://www.carsales.com.au/private/details/Porsche-Cayman-2014/SSE-AD-5554114/?Cr=49
SSE-AD-5554114,Cayman - 2014 Porsche Cayman S 981 Auto,age,age,4,1.11,https://www.carsales.com.au/private/details/Porsche-Cayman-2014/SSE-AD-5554114/?Cr=49
SSE-AD-5202211,Cayman - 2016 Porsche Cayman GTS 981 Auto,price,price,137990,1.04,https://www.carsales.com.au/private/details/Porsche-Cayman-2016/SSE-AD-5202211/?Cr=7
SSE-AD-5202211,Cayman - 2016 Porsche Cayman GTS 981 Auto,milage,milage,16404,1.04,https://www.carsales.com.au/private/details/Porsche-Cayman-2016/SSE-AD-5202211/?Cr=7
SSE-AD-5202211,Cayman - 2016 Porsche Cayman GTS 981 Auto,age,age,2,1.04,https://www.carsales.com.au/private/details/Porsche-Cayman-2016/SSE-AD-5202211/?Cr=7
SSE-AD-5630797,Cayman - 2015 Porsche Cayman S 981 Auto,price,price,139900,0.77,https://www.carsales.com.au/private/details/Porsche-Cayman-2015/SSE-AD-5630797/?Cr=55
SSE-AD-5630797,Cayman - 2015 Porsche Cayman S 981 Auto,milage,milage,14150,0.77,https://www.carsales.com.au/private/details/Porsche-Cayman-2015/SSE-AD-5630797/?Cr=55
SSE-AD-5630797,Cayman - 2015 Porsche Cayman S 981 Auto,age,age,3,0.77,https://www.carsales.com.au/private/details/Porsche-Cayman-2015/SSE-AD-5630797/?Cr=55
SSE-AD-2316735,Cayman - 2007 Porsche Cayman S 987 Manual,price,price,57000,0.70,https://www.carsales.com.au/private/details/Porsche-Cayman-2007/SSE-AD-2316735/?Cr=16
SSE-AD-2316735,Cayman - 2007 Porsche Cayman S 987 Manual,milage,milage,50000,0.70,https://www.carsales.com.au/private/details/Porsche-Cayman-2007/SSE-AD-2316735/?Cr=16
SSE-AD-2316735,Cayman - 2007 Porsche Cayman S 987 Manual,age,age,11,0.70,https://www.carsales.com.au/private/details/Porsche-Cayman-2007/SSE-AD-2316735/?Cr=16
SSE-AD-5612328,Cayman - 2013 Porsche Cayman 981 Auto,price,price,82000,0.68,https://www.carsales.com.au/private/details/Porsche-Cayman-2013/SSE-AD-5612328/?Cr=56
SSE-AD-5612328,Cayman - 2013 Porsche Cayman 981 Auto,milage,milage,59699,0.68,https://www.carsales.com.au/private/details/Porsche-Cayman-2013/SSE-AD-5612328/?Cr=56
SSE-AD-5612328,Cayman - 2013 Porsche Cayman 981 Auto,age,age,5,0.68,https://www.carsales.com.au/private/details/Porsche-Cayman-2013/SSE-AD-5612328/?Cr=56
SSE-AD-5444986,Cayman - 2008 Porsche Cayman 987 Auto,price,price,44900,0.66,https://www.carsales.com.au/private/details/Porsche-Cayman-2008/SSE-AD-5444986/?Cr=64
SSE-AD-5444986,Cayman - 2008 Porsche Cayman 987 Auto,milage,milage,67750,0.66,https://www.carsales.com.au/private/details/Porsche-Cayman-2008/SSE-AD-5444986/?Cr=64
SSE-AD-5444986,Cayman - 2008 Porsche Cayman 987 Auto,age,age,10,0.66,https://www.carsales.com.au/private/details/Porsche-Cayman-2008/SSE-AD-5444986/?Cr=64
SSE-AD-5223158,Cayman - 2010 Porsche Cayman 987 Auto,price,price,83880,0.22,https://www.carsales.com.au/private/details/Porsche-Cayman-2010/SSE-AD-5223158/?Cr=62
