USDJPY,3-May-15,21,USD,JPY
USDJPY,10-May-15,26,USD,JPY
USDJPY,17-May-15,32,USD,JPY
USDJPY,24-May-15,39,USD,JPY
USDJPY,31-May-15,48,USD,JPY
USDJPY,7-Jun-15,48,USD,JPY
USDJPY,14-Jun-15,35,USD,JPY
USDJPY,21-Jun-15,29,USD,JPY
USDJPY,28-Jun-15,26,USD,JPY
USDJPY,5-Jul-15,41,USD,JPY
USDJPY,12-Jul-15,29,USD,JPY
USDJPY,19-Jul-15,28,USD,JPY
USDJPY,26-Jul-15,21,USD,JPY
USDJPY,2-Aug-15,24,USD,JPY
USDJPY,9-Aug-15,25,USD,JPY
USDJPY,16-Aug-15,33,USD,JPY
USDJPY,23-Aug-15,63,USD,JPY
USDJPY,30-Aug-15,35,USD,JPY
USDJPY,6-Sep-15,30,USD,JPY
USDJPY,13-Sep-15,33,USD,JPY
USDJPY,20-Sep-15,27,USD,JPY
USDJPY,27-Sep-15,27,USD,JPY
USDJPY,4-Oct-15,27,USD,JPY
USDJPY,11-Oct-15,24,USD,JPY
USDJPY,18-Oct-15,33,USD,JPY
USDJPY,25-Oct-15,27,USD,JPY
USDJPY,1-Nov-15,20,USD,JPY
USDJPY,8-Nov-15,27,USD,JPY
USDJPY,15-Nov-15,31,USD,JPY
USDJPY,22-Nov-15,24,USD,JPY
USDJPY,29-Nov-15,24,USD,JPY
USDJPY,6-Dec-15,25,USD,JPY
USDJPY,13-Dec-15,25,USD,JPY
USDJPY,20-Dec-15,24,USD,JPY
USDJPY,27-Dec-15,18,USD,JPY
USDJPY,3-Jan-16,47,USD,JPY
USDJPY,10-Jan-16,52,USD,JPY
USDJPY,17-Jan-16,37,USD,JPY
USDJPY,24-Jan-16,54,USD,JPY
USDJPY,31-Jan-16,58,USD,JPY
USDJPY,7-Feb-16,85,USD,JPY
USDJPY,14-Feb-16,60,USD,JPY
USDJPY,21-Feb-16,50,USD,JPY
USDJPY,28-Feb-16,49,USD,JPY
USDJPY,6-Mar-16,31,USD,JPY
USDJPY,13-Mar-16,38,USD,JPY
USDJPY,20-Mar-16,46,USD,JPY
USDJPY,27-Mar-16,41,USD,JPY
USDJPY,3-Apr-16,72,USD,JPY
USDJPY,10-Apr-16,68,USD,JPY
USDJPY,17-Apr-16,53,USD,JPY
USDJPY,24-Apr-16,69,USD,JPY
USDJPY,1-May-16,62,USD,JPY
USDJPY,8-May-16,51,USD,JPY
USDJPY,15-May-16,42,USD,JPY
USDJPY,22-May-16,43,USD,JPY
USDJPY,29-May-16,60,USD,JPY
USDJPY,5-Jun-16,62,USD,JPY
USDJPY,12-Jun-16,69,USD,JPY
USDJPY,19-Jun-16,93,USD,JPY
USDJPY,26-Jun-16,59,USD,JPY
USDJPY,3-Jul-16,56,USD,JPY
USDJPY,10-Jul-16,79,USD,JPY
USDJPY,17-Jul-16,66,USD,JPY
USDJPY,24-Jul-16,81,USD,JPY
USDJPY,31-Jul-16,63,USD,JPY
USDJPY,7-Aug-16,48,USD,JPY
USDJPY,14-Aug-16,76,USD,JPY
USDJPY,21-Aug-16,55,USD,JPY
USDJPY,28-Aug-16,60,USD,JPY
USDJPY,4-Sep-16,41,USD,JPY
USDJPY,11-Sep-16,38,USD,JPY
USDJPY,18-Sep-16,60,USD,JPY
USDJPY,25-Sep-16,45,USD,JPY
USDJPY,2-Oct-16,43,USD,JPY
USDJPY,9-Oct-16,50,USD,JPY
USDJPY,16-Oct-16,46,USD,JPY
USDJPY,23-Oct-16,44,USD,JPY
USDJPY,30-Oct-16,46,USD,JPY
USDJPY,6-Nov-16,100,USD,JPY
USDJPY,13-Nov-16,66,USD,JPY
USDJPY,20-Nov-16,81,USD,JPY
USDJPY,27-Nov-16,56,USD,JPY
USDJPY,4-Dec-16,58,USD,JPY
USDJPY,11-Dec-16,71,USD,JPY
USDJPY,18-Dec-16,48,USD,JPY
USDJPY,25-Dec-16,58,USD,JPY
USDJPY,1-Jan-17,69,USD,JPY
USDJPY,8-Jan-17,73,USD,JPY
USDJPY,15-Jan-17,68,USD,JPY
USDJPY,22-Jan-17,59,USD,JPY
USDJPY,29-Jan-17,50,USD,JPY
USDJPY,5-Feb-17,55,USD,JPY
USDJPY,12-Feb-17,61,USD,JPY
USDJPY,19-Feb-17,51,USD,JPY
USDJPY,26-Feb-17,58,USD,JPY
USDJPY,5-Mar-17,59,USD,JPY
USDJPY,12-Mar-17,58,USD,JPY
USDJPY,19-Mar-17,73,USD,JPY
USDJPY,26-Mar-17,67,USD,JPY
USDJPY,2-Apr-17,74,USD,JPY
USDJPY,9-Apr-17,79,USD,JPY
USDJPY,16-Apr-17,69,USD,JPY
USDJPY,23-Apr-17,62,USD,JPY
USDJPY,30-Apr-17,55,USD,JPY
USDJPY,7-May-17,59,USD,JPY
USDJPY,14-May-17,53,USD,JPY
USDJPY,21-May-17,45,USD,JPY
USDJPY,28-May-17,42,USD,JPY
USDJPY,4-Jun-17,54,USD,JPY
USDJPY,11-Jun-17,46,USD,JPY
USDJPY,18-Jun-17,50,USD,JPY
USDJPY,25-Jun-17,48,USD,JPY
USDJPY,2-Jul-17,37,USD,JPY
USDJPY,9-Jul-17,62,USD,JPY
USDJPY,16-Jul-17,51,USD,JPY
USDJPY,23-Jul-17,61,USD,JPY
USDJPY,30-Jul-17,49,USD,JPY
USDJPY,6-Aug-17,53,USD,JPY
USDJPY,13-Aug-17,52,USD,JPY
USDJPY,20-Aug-17,54,USD,JPY
USDJPY,27-Aug-17,55,USD,JPY
USDJPY,3-Sep-17,50,USD,JPY
USDJPY,10-Sep-17,69,USD,JPY
USDJPY,17-Sep-17,53,USD,JPY
USDJPY,24-Sep-17,64,USD,JPY
USDJPY,1-Oct-17,47,USD,JPY
USDJPY,8-Oct-17,42,USD,JPY
USDJPY,15-Oct-17,53,USD,JPY
USDJPY,22-Oct-17,50,USD,JPY
USDJPY,29-Oct-17,57,USD,JPY
USDJPY,5-Nov-17,57,USD,JPY
USDJPY,12-Nov-17,55,USD,JPY
USDJPY,19-Nov-17,51,USD,JPY
USDJPY,26-Nov-17,55,USD,JPY
USDJPY,3-Dec-17,55,USD,JPY
USDJPY,10-Dec-17,44,USD,JPY
USDJPY,17-Dec-17,57,USD,JPY
AUDUSD,30-Dec-12,15,AUD,USD
AUDUSD,6-Jan-13,25,AUD,USD
AUDUSD,13-Jan-13,30,AUD,USD
AUDUSD,20-Jan-13,44,AUD,USD
AUDUSD,27-Jan-13,22,AUD,USD
AUDUSD,3-Feb-13,48,AUD,USD
AUDUSD,10-Feb-13,33,AUD,USD
AUDUSD,17-Feb-13,16,AUD,USD
AUDUSD,24-Feb-13,35,AUD,USD
AUDUSD,3-Mar-13,29,AUD,USD
AUDUSD,10-Mar-13,29,AUD,USD
AUDUSD,17-Mar-13,5,AUD,USD
AUDUSD,24-Mar-13,30,AUD,USD
AUDUSD,31-Mar-13,21,AUD,USD
AUDUSD,7-Apr-13,37,AUD,USD
AUDUSD,14-Apr-13,37,AUD,USD
AUDUSD,21-Apr-13,24,AUD,USD
AUDUSD,28-Apr-13,14,AUD,USD
AUDUSD,5-May-13,71,AUD,USD
AUDUSD,12-May-13,71,AUD,USD
AUDUSD,19-May-13,69,AUD,USD
AUDUSD,26-May-13,56,AUD,USD
AUDUSD,2-Jun-13,100,AUD,USD
AUDUSD,9-Jun-13,58,AUD,USD
AUDUSD,16-Jun-13,66,AUD,USD
AUDUSD,23-Jun-13,69,AUD,USD
AUDUSD,30-Jun-13,54,AUD,USD
AUDUSD,7-Jul-13,72,AUD,USD
AUDUSD,14-Jul-13,55,AUD,USD
AUDUSD,21-Jul-13,33,AUD,USD
AUDUSD,28-Jul-13,49,AUD,USD
AUDUSD,4-Aug-13,63,AUD,USD
AUDUSD,11-Aug-13,69,AUD,USD
AUDUSD,18-Aug-13,56,AUD,USD
AUDUSD,25-Aug-13,49,AUD,USD
AUDUSD,1-Sep-13,84,AUD,USD
AUDUSD,8-Sep-13,36,AUD,USD
AUDUSD,15-Sep-13,38,AUD,USD
AUDUSD,22-Sep-13,28,AUD,USD
AUDUSD,29-Sep-13,27,AUD,USD
AUDUSD,6-Oct-13,35,AUD,USD
AUDUSD,13-Oct-13,28,AUD,USD
AUDUSD,20-Oct-13,27,AUD,USD
AUDUSD,27-Oct-13,28,AUD,USD
AUDUSD,3-Nov-13,42,AUD,USD
AUDUSD,10-Nov-13,22,AUD,USD
AUDUSD,17-Nov-13,17,AUD,USD
AUDUSD,24-Nov-13,46,AUD,USD
AUDUSD,1-Dec-13,48,AUD,USD
AUDUSD,8-Dec-13,37,AUD,USD
AUDUSD,15-Dec-13,60,AUD,USD
AUDUSD,22-Dec-13,36,AUD,USD
AUDUSD,29-Dec-13,31,AUD,USD
AUDUSD,5-Jan-14,51,AUD,USD
AUDUSD,12-Jan-14,35,AUD,USD
AUDUSD,19-Jan-14,32,AUD,USD
AUDUSD,26-Jan-14,26,AUD,USD
AUDUSD,2-Feb-14,42,AUD,USD
AUDUSD,9-Feb-14,44,AUD,USD
AUDUSD,16-Feb-14,25,AUD,USD
AUDUSD,23-Feb-14,43,AUD,USD
AUDUSD,2-Mar-14,54,AUD,USD
AUDUSD,9-Mar-14,30,AUD,USD
AUDUSD,16-Mar-14,32,AUD,USD
AUDUSD,23-Mar-14,39,AUD,USD
AUDUSD,30-Mar-14,57,AUD,USD
AUDUSD,6-Apr-14,30,AUD,USD
AUDUSD,13-Apr-14,39,AUD,USD
AUDUSD,20-Apr-14,33,AUD,USD
AUDUSD,27-Apr-14,26,AUD,USD
AUDUSD,4-May-14,35,AUD,USD
AUDUSD,11-May-14,30,AUD,USD
AUDUSD,18-May-14,41,AUD,USD
AUDUSD,25-May-14,31,AUD,USD
AUDUSD,1-Jun-14,15,AUD,USD
AUDUSD,8-Jun-14,36,AUD,USD
AUDUSD,15-Jun-14,24,AUD,USD
AUDUSD,22-Jun-14,23,AUD,USD
AUDUSD,29-Jun-14,19,AUD,USD
AUDUSD,6-Jul-14,24,AUD,USD
AUDUSD,13-Jul-14,48,AUD,USD
AUDUSD,20-Jul-14,21,AUD,USD
AUDUSD,27-Jul-14,21,AUD,USD
AUDUSD,3-Aug-14,25,AUD,USD
AUDUSD,10-Aug-14,13,AUD,USD
AUDUSD,17-Aug-14,18,AUD,USD
AUDUSD,24-Aug-14,20,AUD,USD
AUDUSD,31-Aug-14,33,AUD,USD
AUDUSD,7-Sep-14,37,AUD,USD
AUDUSD,14-Sep-14,54,AUD,USD
AUDUSD,21-Sep-14,41,AUD,USD
AUDUSD,28-Sep-14,37,AUD,USD
AUDUSD,5-Oct-14,22,AUD,USD
AUDUSD,12-Oct-14,26,AUD,USD
AUDUSD,19-Oct-14,34,AUD,USD
AUDUSD,26-Oct-14,17,AUD,USD
AUDUSD,2-Nov-14,28,AUD,USD
AUDUSD,9-Nov-14,33,AUD,USD
AUDUSD,16-Nov-14,36,AUD,USD
AUDUSD,23-Nov-14,21,AUD,USD
AUDUSD,30-Nov-14,51,AUD,USD
AUDUSD,7-Dec-14,35,AUD,USD
AUDUSD,14-Dec-14,41,AUD,USD
AUDUSD,21-Dec-14,34,AUD,USD
AUDUSD,28-Dec-14,31,AUD,USD
AUDUSD,4-Jan-15,27,AUD,USD
AUDUSD,11-Jan-15,25,AUD,USD
AUDUSD,18-Jan-15,46,AUD,USD
AUDUSD,25-Jan-15,44,AUD,USD
AUDUSD,1-Feb-15,73,AUD,USD
AUDUSD,8-Feb-15,44,AUD,USD
AUDUSD,15-Feb-15,41,AUD,USD
AUDUSD,22-Feb-15,33,AUD,USD
AUDUSD,1-Mar-15,29,AUD,USD
AUDUSD,8-Mar-15,39,AUD,USD
AUDUSD,15-Mar-15,28,AUD,USD
AUDUSD,22-Mar-15,29,AUD,USD
AUDUSD,29-Mar-15,38,AUD,USD
AUDUSD,5-Apr-15,45,AUD,USD
AUDUSD,12-Apr-15,26,AUD,USD
AUDUSD,19-Apr-15,35,AUD,USD
AUDUSD,26-Apr-15,44,AUD,USD
AUDUSD,3-May-15,55,AUD,USD
AUDUSD,10-May-15,33,AUD,USD
AUDUSD,17-May-15,37,AUD,USD
AUDUSD,24-May-15,35,AUD,USD
AUDUSD,31-May-15,40,AUD,USD
AUDUSD,7-Jun-15,33,AUD,USD
AUDUSD,14-Jun-15,38,AUD,USD
AUDUSD,21-Jun-15,29,AUD,USD
AUDUSD,28-Jun-15,38,AUD,USD
AUDUSD,5-Jul-15,60,AUD,USD
AUDUSD,12-Jul-15,49,AUD,USD
AUDUSD,19-Jul-15,50,AUD,USD
AUDUSD,26-Jul-15,37,AUD,USD
AUDUSD,2-Aug-15,62,AUD,USD
AUDUSD,9-Aug-15,66,AUD,USD
AUDUSD,16-Aug-15,33,AUD,USD
AUDUSD,23-Aug-15,75,AUD,USD
AUDUSD,30-Aug-15,57,AUD,USD
AUDUSD,6-Sep-15,82,AUD,USD
AUDUSD,13-Sep-15,54,AUD,USD
AUDUSD,20-Sep-15,52,AUD,USD
AUDUSD,27-Sep-15,46,AUD,USD
AUDUSD,4-Oct-15,57,AUD,USD
AUDUSD,11-Oct-15,39,AUD,USD
AUDUSD,18-Oct-15,36,AUD,USD
AUDUSD,25-Oct-15,35,AUD,USD
AUDUSD,1-Nov-15,42,AUD,USD
AUDUSD,8-Nov-15,31,AUD,USD
AUDUSD,15-Nov-15,33,AUD,USD
AUDUSD,22-Nov-15,45,AUD,USD
AUDUSD,29-Nov-15,48,AUD,USD
