model,description,metric,metric_code,value,rating,link
SHRM-AD-457725,330i - 2017 BMW 330i M Sport F30 LCI Auto,price,price,67900,0.01,https://www.carsales.com.au/bnc/details/BMW-330i-2017/SHRM-AD-457725/?Cr=1020
SHRM-AD-457725,330i - 2017 BMW 330i M Sport F30 LCI Auto,milage,milage,0,0.01,https://www.carsales.com.au/bnc/details/BMW-330i-2017/SHRM-AD-457725/?Cr=1020
SHRM-AD-457725,330i - 2017 BMW 330i M Sport F30 LCI Auto,age,age,1,0.01,https://www.carsales.com.au/bnc/details/BMW-330i-2017/SHRM-AD-457725/?Cr=1020
SHRM-AD-457723,330i - 2017 BMW 330i Luxury Line F30 LCI Auto,price,price,67900,0.01,https://www.carsales.com.au/bnc/details/BMW-330i-2017/SHRM-AD-457723/?Cr=1047
SHRM-AD-457723,330i - 2017 BMW 330i Luxury Line F30 LCI Auto,milage,milage,0,0.01,https://www.carsales.com.au/bnc/details/BMW-330i-2017/SHRM-AD-457723/?Cr=1047
SHRM-AD-457723,330i - 2017 BMW 330i Luxury Line F30 LCI Auto,age,age,1,0.01,https://www.carsales.com.au/bnc/details/BMW-330i-2017/SHRM-AD-457723/?Cr=1047
SSE-AD-5352986,330i - 2016 BMW 330i M Sport F31 LCI Auto,price,price,62750,-0.02,https://www.carsales.com.au/private/details/BMW-330i-2016/SSE-AD-5352986/?Cr=26
SSE-AD-5352986,330i - 2016 BMW 330i M Sport F31 LCI Auto,milage,milage,14900,-0.02,https://www.carsales.com.au/private/details/BMW-330i-2016/SSE-AD-5352986/?Cr=26
SSE-AD-5352986,330i - 2016 BMW 330i M Sport F31 LCI Auto,age,age,2,-0.02,https://www.carsales.com.au/private/details/BMW-330i-2016/SSE-AD-5352986/?Cr=26
OAG-AD-15824550,330i - 2016 BMW 330i M Sport F30 LCI Auto,price,price,53990,-0.03,https://www.carsales.com.au/dealer/details/BMW-330i-2016/OAG-AD-15824550/?Cr=1269
OAG-AD-15824550,330i - 2016 BMW 330i M Sport F30 LCI Auto,milage,milage,48120,-0.03,https://www.carsales.com.au/dealer/details/BMW-330i-2016/OAG-AD-15824550/?Cr=1269
OAG-AD-15824550,330i - 2016 BMW 330i M Sport F30 LCI Auto,age,age,2,-0.03,https://www.carsales.com.au/dealer/details/BMW-330i-2016/OAG-AD-15824550/?Cr=1269
SSE-AD-5304798,330i - 2004 BMW 330i Executive E46 Auto,price,price,7000,-0.08,https://www.carsales.com.au/private/details/BMW-330i-2004/SSE-AD-5304798/?Cr=7
SSE-AD-5304798,330i - 2004 BMW 330i Executive E46 Auto,milage,milage,159066,-0.08,https://www.carsales.com.au/private/details/BMW-330i-2004/SSE-AD-5304798/?Cr=7
SSE-AD-5304798,330i - 2004 BMW 330i Executive E46 Auto,age,age,14,-0.08,https://www.carsales.com.au/private/details/BMW-330i-2004/SSE-AD-5304798/?Cr=7
OAG-AD-15674966,330i - 2017 BMW 330i M Sport F30 LCI Auto,price,price,67880,-0.09,https://www.carsales.com.au/demo/details/BMW-330i-2017/OAG-AD-15674966/?Cr=1323
