model,description,metric,metric_code,value,rating,link
SSE-AD-5081384,A5 - 2015 Audi A5 Auto quattro,price,price,40000,3.09,https://www.carsales.com.au/private/details/Audi-A5-2015/SSE-AD-5081384/?Cr=93
SSE-AD-5081384,A5 - 2015 Audi A5 Auto quattro,milage,milage,12500,3.09,https://www.carsales.com.au/private/details/Audi-A5-2015/SSE-AD-5081384/?Cr=93
SSE-AD-5081384,A5 - 2015 Audi A5 Auto quattro,age,age,3,3.09,https://www.carsales.com.au/private/details/Audi-A5-2015/SSE-AD-5081384/?Cr=93
SSE-AD-5100320,A5 - 2011 Audi A5 Auto,price,price,33000,2.45,https://www.carsales.com.au/private/details/Audi-A5-2011/SSE-AD-5100320/?Cr=175
SSE-AD-5100320,A5 - 2011 Audi A5 Auto,milage,milage,16000,2.45,https://www.carsales.com.au/private/details/Audi-A5-2011/SSE-AD-5100320/?Cr=175
SSE-AD-5100320,A5 - 2011 Audi A5 Auto,age,age,7,2.45,https://www.carsales.com.au/private/details/Audi-A5-2011/SSE-AD-5100320/?Cr=175
SSE-AD-559172,A5 - 2011 Audi A5 Auto,price,price,30750,2.36,https://www.carsales.com.au/private/details/Audi-A5-2011/SSE-AD-559172/?Cr=204
SSE-AD-559172,A5 - 2011 Audi A5 Auto,milage,milage,23486,2.36,https://www.carsales.com.au/private/details/Audi-A5-2011/SSE-AD-559172/?Cr=204
SSE-AD-559172,A5 - 2011 Audi A5 Auto,age,age,7,2.36,https://www.carsales.com.au/private/details/Audi-A5-2011/SSE-AD-559172/?Cr=204
SSE-AD-5315488,A5 - 2011 Audi A5 Auto quattro,price,price,29000,2.31,https://www.carsales.com.au/private/details/Audi-A5-2011/SSE-AD-5315488/?Cr=266
SSE-AD-5315488,A5 - 2011 Audi A5 Auto quattro,milage,milage,29000,2.31,https://www.carsales.com.au/private/details/Audi-A5-2011/SSE-AD-5315488/?Cr=266
SSE-AD-5315488,A5 - 2011 Audi A5 Auto quattro,age,age,7,2.31,https://www.carsales.com.au/private/details/Audi-A5-2011/SSE-AD-5315488/?Cr=266
OAG-AD-15685829,A5 - 2011 Audi A5 Auto,price,price,29990,2.28,https://www.carsales.com.au/dealer/details/Audi-A5-2011/OAG-AD-15685829/?Cr=138
OAG-AD-15685829,A5 - 2011 Audi A5 Auto,milage,milage,27060,2.28,https://www.carsales.com.au/dealer/details/Audi-A5-2011/OAG-AD-15685829/?Cr=138
OAG-AD-15685829,A5 - 2011 Audi A5 Auto,age,age,7,2.28,https://www.carsales.com.au/dealer/details/Audi-A5-2011/OAG-AD-15685829/?Cr=138
OAG-AD-15760068,A5 - 2011 Audi A5 Auto quattro,price,price,26490,2.25,https://www.carsales.com.au/dealer/details/Audi-A5-2011/OAG-AD-15760068/?Cr=146
OAG-AD-15760068,A5 - 2011 Audi A5 Auto quattro,milage,milage,36409,2.25,https://www.carsales.com.au/dealer/details/Audi-A5-2011/OAG-AD-15760068/?Cr=146
OAG-AD-15760068,A5 - 2011 Audi A5 Auto quattro,age,age,7,2.25,https://www.carsales.com.au/dealer/details/Audi-A5-2011/OAG-AD-15760068/?Cr=146
SSE-AD-4896226,A5 - 2016 Audi A5 S line plus Auto,price,price,45000,2.20,https://www.carsales.com.au/private/details/Audi-A5-2016/SSE-AD-4896226/?Cr=109
SSE-AD-4896226,A5 - 2016 Audi A5 S line plus Auto,milage,milage,25000,2.20,https://www.carsales.com.au/private/details/Audi-A5-2016/SSE-AD-4896226/?Cr=109
SSE-AD-4896226,A5 - 2016 Audi A5 S line plus Auto,age,age,2,2.20,https://www.carsales.com.au/private/details/Audi-A5-2016/SSE-AD-4896226/?Cr=109
SSE-AD-5194696,A5 - 2014 Audi A5 Auto,price,price,38000,2.15,https://www.carsales.com.au/private/details/Audi-A5-2014/SSE-AD-5194696/?Cr=199
SSE-AD-5194696,A5 - 2014 Audi A5 Auto,milage,milage,29950,2.15,https://www.carsales.com.au/private/details/Audi-A5-2014/SSE-AD-5194696/?Cr=199
SSE-AD-5194696,A5 - 2014 Audi A5 Auto,age,age,4,2.15,https://www.carsales.com.au/private/details/Audi-A5-2014/SSE-AD-5194696/?Cr=199
SSE-AD-4995308,A5 - 2015 Audi A5 Auto,price,price,41500,2.10,https://www.carsales.com.au/private/details/Audi-A5-2015/SSE-AD-4995308/?Cr=104
SSE-AD-4995308,A5 - 2015 Audi A5 Auto,milage,milage,29200,2.10,https://www.carsales.com.au/private/details/Audi-A5-2015/SSE-AD-4995308/?Cr=104
SSE-AD-4995308,A5 - 2015 Audi A5 Auto,age,age,3,2.10,https://www.carsales.com.au/private/details/Audi-A5-2015/SSE-AD-4995308/?Cr=104
SSE-AD-4850121,A5 - 2014 Audi A5 Auto quattro,price,price,39990,2.04,https://www.carsales.com.au/private/details/Audi-A5-2014/SSE-AD-4850121/?Cr=91
SSE-AD-4850121,A5 - 2014 Audi A5 Auto quattro,milage,milage,27200,2.04,https://www.carsales.com.au/private/details/Audi-A5-2014/SSE-AD-4850121/?Cr=91
SSE-AD-4850121,A5 - 2014 Audi A5 Auto quattro,age,age,4,2.04,https://www.carsales.com.au/private/details/Audi-A5-2014/SSE-AD-4850121/?Cr=91
OAG-AD-15491478,A5 - 2016 Audi A5 S line plus Auto quattro,price,price,54888,1.99,https://www.carsales.com.au/dealer/details/Audi-A5-2016/OAG-AD-15491478/?gts=OAG-AD-15491478&gtssaleid=OAG-AD-15491478&rankingType=TopSpot
OAG-AD-15491478,A5 - 2016 Audi A5 S line plus Auto quattro,milage,milage,4551,1.99,https://www.carsales.com.au/dealer/details/Audi-A5-2016/OAG-AD-15491478/?gts=OAG-AD-15491478&gtssaleid=OAG-AD-15491478&rankingType=TopSpot
OAG-AD-15491478,A5 - 2016 Audi A5 S line plus Auto quattro,age,age,2,1.99,https://www.carsales.com.au/dealer/details/Audi-A5-2016/OAG-AD-15491478/?gts=OAG-AD-15491478&gtssaleid=OAG-AD-15491478&rankingType=TopSpot
SSE-AD-4866378,A5 - 2012 Audi A5 Auto quattro,price,price,39500,1.96,https://www.carsales.com.au/private/details/Audi-A5-2012/SSE-AD-4866378/?Cr=119
SSE-AD-4866378,A5 - 2012 Audi A5 Auto quattro,milage,milage,16500,1.96,https://www.carsales.com.au/private/details/Audi-A5-2012/SSE-AD-4866378/?Cr=119
SSE-AD-4866378,A5 - 2012 Audi A5 Auto quattro,age,age,6,1.96,https://www.carsales.com.au/private/details/Audi-A5-2012/SSE-AD-4866378/?Cr=119
SSE-AD-4262844,A5 - 2015 Audi A5 Auto,price,price,47990,1.92,https://www.carsales.com.au/private/details/Audi-A5-2015/SSE-AD-4262844/?Cr=240
SSE-AD-4262844,A5 - 2015 Audi A5 Auto,milage,milage,16430,1.92,https://www.carsales.com.au/private/details/Audi-A5-2015/SSE-AD-4262844/?Cr=240
SSE-AD-4262844,A5 - 2015 Audi A5 Auto,age,age,3,1.92,https://www.carsales.com.au/private/details/Audi-A5-2015/SSE-AD-4262844/?Cr=240
SSE-AD-4697325,A5 - 2015 Audi A5 Auto quattro,price,price,49000,1.87,https://www.carsales.com.au/private/details/Audi-A5-2015/SSE-AD-4697325/?Cr=233
SSE-AD-4697325,A5 - 2015 Audi A5 Auto quattro,milage,milage,15000,1.87,https://www.carsales.com.au/private/details/Audi-A5-2015/SSE-AD-4697325/?Cr=233
SSE-AD-4697325,A5 - 2015 Audi A5 Auto quattro,age,age,3,1.87,https://www.carsales.com.au/private/details/Audi-A5-2015/SSE-AD-4697325/?Cr=233
OAG-AD-15839835,A5 - 2016 Audi A5 Auto quattro,price,price,54800,1.87,https://www.carsales.com.au/dealer/details/Audi-A5-2016/OAG-AD-15839835/?Cr=72
OAG-AD-15839835,A5 - 2016 Audi A5 Auto quattro,milage,milage,7264,1.87,https://www.carsales.com.au/dealer/details/Audi-A5-2016/OAG-AD-15839835/?Cr=72
OAG-AD-15839835,A5 - 2016 Audi A5 Auto quattro,age,age,2,1.87,https://www.carsales.com.au/dealer/details/Audi-A5-2016/OAG-AD-15839835/?Cr=72
OAG-AD-15839841,A5 - 2012 Audi A5 Auto quattro,price,price,34800,1.85,https://www.carsales.com.au/dealer/details/Audi-A5-2012/OAG-AD-15839841/?Cr=74
OAG-AD-15839841,A5 - 2012 Audi A5 Auto quattro,milage,milage,30672,1.85,https://www.carsales.com.au/dealer/details/Audi-A5-2012/OAG-AD-15839841/?Cr=74
OAG-AD-15839841,A5 - 2012 Audi A5 Auto quattro,age,age,6,1.85,https://www.carsales.com.au/dealer/details/Audi-A5-2012/OAG-AD-15839841/?Cr=74
SSE-AD-5300931,A5 - 2014 Audi A5 Auto quattro,price,price,41990,1.84,https://www.carsales.com.au/private/details/Audi-A5-2014/SSE-AD-5300931/?Cr=88
SSE-AD-5300931,A5 - 2014 Audi A5 Auto quattro,milage,milage,26400,1.84,https://www.carsales.com.au/private/details/Audi-A5-2014/SSE-AD-5300931/?Cr=88
SSE-AD-5300931,A5 - 2014 Audi A5 Auto quattro,age,age,4,1.84,https://www.carsales.com.au/private/details/Audi-A5-2014/SSE-AD-5300931/?Cr=88
OAG-AD-15706643,A5 - 2017 Audi A5 sport Auto,price,price,59880,1.83,https://www.carsales.com.au/dealer/details/Audi-A5-2017/OAG-AD-15706643/?Cr=2
OAG-AD-15706643,A5 - 2017 Audi A5 sport Auto,milage,milage,2002,1.83,https://www.carsales.com.au/dealer/details/Audi-A5-2017/OAG-AD-15706643/?Cr=2
OAG-AD-15706643,A5 - 2017 Audi A5 sport Auto,age,age,1,1.83,https://www.carsales.com.au/dealer/details/Audi-A5-2017/OAG-AD-15706643/?Cr=2
OAG-AD-15765899,A5 - 2017 Audi A5 sport Auto,price,price,59880,1.83,https://www.carsales.com.au/dealer/details/Audi-A5-2017/OAG-AD-15765899/?gts=OAG-AD-15765899&gtssaleid=OAG-AD-15765899&rankingType=Showcase
OAG-AD-15765899,A5 - 2017 Audi A5 sport Auto,milage,milage,2002,1.83,https://www.carsales.com.au/dealer/details/Audi-A5-2017/OAG-AD-15765899/?gts=OAG-AD-15765899&gtssaleid=OAG-AD-15765899&rankingType=Showcase
OAG-AD-15765899,A5 - 2017 Audi A5 sport Auto,age,age,1,1.83,https://www.carsales.com.au/dealer/details/Audi-A5-2017/OAG-AD-15765899/?gts=OAG-AD-15765899&gtssaleid=OAG-AD-15765899&rankingType=Showcase
SSE-AD-5351892,A5 - 2010 Audi A5 Auto,price,price,18500,1.80,https://www.carsales.com.au/private/details/Audi-A5-2010/SSE-AD-5351892/?Cr=97
SSE-AD-5351892,A5 - 2010 Audi A5 Auto,milage,milage,59000,1.80,https://www.carsales.com.au/private/details/Audi-A5-2010/SSE-AD-5351892/?Cr=97
