This file was downloaded on March 19 2018 6:01:30 AM UTC-07:00
Keywords,chocolate
Date Range,2015-03-18 - 2018-03-12
Buyer Country: ,AU
Product Condition: ,New
Listing Format: ,Auction
Seller Country: ,AU
Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2015-03-18,25,42.54 USD,1063.41 USD
2015-03-19,25,31.47 USD,786.85 USD
2015-03-20,8,16.22 USD,129.75 USD
2015-03-21,15,30.43 USD,456.46 USD
2015-03-22,16,27.39 USD,438.18 USD
2015-03-23,8,23.11 USD,184.91 USD
2015-03-24,9,26.46 USD,238.12 USD
2015-03-25,9,49.21 USD,442.89 USD
2015-03-26,13,30.63 USD,398.23 USD
2015-03-27,15,27.87 USD,418.03 USD
2015-03-28,17,29.98 USD,509.72 USD
2015-03-29,8,24.95 USD,199.61 USD
2015-03-30,18,14.62 USD,263.19 USD
2015-03-31,12,26.48 USD,317.77 USD
2015-04-01,12,13.29 USD,159.53 USD
2015-04-02,9,39.72 USD,357.46 USD
2015-04-03,9,22.19 USD,199.67 USD
2015-04-04,14,35.65 USD,499.04 USD
2015-04-05,11,48.87 USD,537.59 USD
2015-04-06,10,27.25 USD,272.46 USD
2015-04-07,11,42.64 USD,469.05 USD
2015-04-08,14,74.75 USD,1046.51 USD
2015-04-09,9,41.44 USD,372.92 USD
2015-04-10,16,31.37 USD,501.84 USD
2015-04-11,16,26.65 USD,426.36 USD
2015-04-12,16,32.98 USD,527.65 USD
2015-04-13,9,57.41 USD,516.69 USD
2015-04-14,13,23.63 USD,307.18 USD
2015-04-15,12,24.71 USD,296.48 USD
2015-04-16,15,27.85 USD,417.72 USD
2015-04-17,18,32.00 USD,575.98 USD
2015-04-18,13,20.96 USD,272.42 USD
2015-04-19,14,24.25 USD,339.48 USD
2015-04-20,10,24.00 USD,240.03 USD
2015-04-21,19,19.59 USD,372.29 USD
2015-04-22,12,17.89 USD,214.71 USD
2015-04-23,9,11.84 USD,106.59 USD
2015-04-24,9,20.13 USD,181.18 USD
2015-04-25,15,35.81 USD,537.11 USD
2015-04-26,14,15.49 USD,216.86 USD
2015-04-27,22,29.38 USD,646.43 USD
2015-04-28,14,28.47 USD,398.58 USD
2015-04-29,13,28.37 USD,368.83 USD
2015-04-30,16,17.55 USD,280.82 USD
2015-05-01,13,21.53 USD,279.83 USD
2015-05-02,10,22.90 USD,228.98 USD
2015-05-03,13,20.37 USD,264.75 USD
2015-05-04,11,27.25 USD,299.80 USD
2015-05-05,9,25.28 USD,227.52 USD
2015-05-06,18,23.20 USD,417.53 USD
2015-05-07,14,11.31 USD,158.38 USD
2015-05-08,17,17.05 USD,289.86 USD
2015-05-09,17,12.19 USD,207.21 USD
