This file was downloaded on March 19 2018 6:00:42 AM UTC-07:00
Keywords,chocolate
Date Range,2015-03-18 - 2018-03-12
Site: ,ebay.com.au
Product Condition: ,New
Listing Format: ,FixedPrice
Buyer Country: ,AU
Seller Country: ,AU

Date,Items Sold,Average Selling Price,Total Sales
2015-03-18,169,25.69 USD,4341.59 USD
2015-03-19,123,29.17 USD,3587.58 USD
2015-03-20,133,22.93 USD,3049.74 USD
2015-03-21,142,30.18 USD,4286.01 USD
2015-03-22,225,22.51 USD,5064.61 USD
2015-03-23,144,28.28 USD,4072.91 USD
2015-03-24,144,28.00 USD,4031.47 USD
2015-03-25,187,29.05 USD,5431.43 USD
2015-03-26,149,29.94 USD,4460.38 USD
2015-03-27,102,29.78 USD,3037.32 USD
2015-03-28,125,28.89 USD,3610.87 USD
2015-03-29,156,40.73 USD,6353.98 USD
2015-03-30,203,30.69 USD,6229.92 USD
2015-03-31,144,22.74 USD,3275.24 USD
2015-04-01,118,27.26 USD,3216.57 USD
2015-04-02,74,25.89 USD,1915.86 USD
2015-04-03,135,12.39 USD,1672.95 USD
2015-04-04,67,35.24 USD,2360.83 USD
2015-04-05,89,33.60 USD,2990.20 USD
2015-04-06,140,33.10 USD,4633.31 USD
2015-04-07,197,23.10 USD,4550.45 USD
2015-04-08,136,34.79 USD,4731.22 USD
2015-04-09,162,22.61 USD,3662.19 USD
2015-04-10,106,19.26 USD,2041.60 USD
2015-04-11,131,17.19 USD,2251.71 USD
2015-04-12,110,32.19 USD,3541.28 USD
2015-04-13,154,30.10 USD,4635.29 USD
2015-04-14,143,23.48 USD,3357.80 USD
2015-04-15,145,32.50 USD,4712.93 USD
2015-04-16,87,32.92 USD,2863.81 USD
2015-04-17,91,39.15 USD,3562.95 USD
2015-04-18,127,30.90 USD,3924.50 USD
2015-04-19,135,32.68 USD,4411.84 USD
2015-04-20,144,34.72 USD,4999.35 USD
2015-04-21,156,23.08 USD,3599.76 USD
2015-04-22,131,35.16 USD,4605.48 USD
2015-04-23,115,34.12 USD,3923.62 USD
2015-04-24,109,21.96 USD,2393.47 USD
2015-04-25,134,26.21 USD,3512.19 USD
2015-04-26,135,38.00 USD,5130.22 USD
2015-04-27,178,30.68 USD,5461.40 USD
2015-04-28,159,25.07 USD,3985.53 USD
2015-04-29,126,34.22 USD,4311.11 USD
2015-04-30,150,28.33 USD,4248.78 USD
2015-05-01,88,26.99 USD,2375.32 USD
2015-05-02,92,35.64 USD,3278.45 USD
2015-05-03,156,25.34 USD,3952.70 USD
2015-05-04,162,29.57 USD,4790.13 USD
2015-05-05,155,28.82 USD,4466.83 USD
2015-05-06,133,27.30 USD,3631.06 USD
2015-05-07,144,25.37 USD,3653.21 USD
2015-05-08,113,27.43 USD,3100.02 USD
2015-05-09,119,31.31 USD,3725.86 USD
2015-05-10,161,35.59 USD,5729.40 USD
2015-05-11,185,26.51 USD,4903.74 USD
2015-05-12,122,35.14 USD,4286.58 USD
2015-05-13,121,27.41 USD,3316.31 USD
2015-05-14,116,32.42 USD,3760.17 USD
2015-05-15,134,16.81 USD,2252.76 USD
2015-05-16,158,27.69 USD,4375.73 USD
2015-05-17,190,28.56 USD,5426.13 USD
2015-05-18,150,21.76 USD,3264.37 USD
2015-05-19,144,26.40 USD,3800.88 USD
2015-05-20,135,28.45 USD,3840.85 USD
2015-05-21,154,26.22 USD,4037.56 USD
2015-05-22,114,26.63 USD,3036.35 USD
2015-05-23,163,18.83 USD,3068.87 USD
2015-05-24,170,30.10 USD,5117.03 USD
2015-05-25,167,28.06 USD,4686.05 USD
2015-05-26,207,18.54 USD,3838.53 USD
2015-05-27,246,19.42 USD,4777.13 USD
2015-05-28,168,21.50 USD,3612.66 USD
2015-05-29,0,0.00 USD,0.00 USD
2015-05-30,127,25.06 USD,3183.12 USD
2015-05-31,219,21.76 USD,4765.08 USD
2015-06-01,181,24.24 USD,4387.71 USD
2015-06-02,156,26.65 USD,4157.28 USD
2015-06-03,170,23.97 USD,4074.92 USD
2015-06-04,132,22.02 USD,2906.48 USD
2015-06-05,82,26.33 USD,2159.11 USD
2015-06-06,116,27.37 USD,3174.85 USD
2015-06-07,164,21.50 USD,3526.12 USD
2015-06-08,171,21.45 USD,3668.21 USD
2015-06-09,217,19.30 USD,4187.43 USD
2015-06-10,180,19.55 USD,3518.71 USD
2015-06-11,132,19.67 USD,2596.96 USD
2015-06-12,140,20.50 USD,2869.34 USD
2015-06-13,107,24.68 USD,2641.22 USD
2015-06-14,152,29.95 USD,4551.97 USD
2015-06-15,195,27.57 USD,5375.23 USD
2015-06-16,137,26.17 USD,3585.04 USD
2015-06-17,181,26.71 USD,4835.18 USD
2015-06-18,157,16.44 USD,2581.82 USD
2015-06-19,136,16.29 USD,2215.81 USD
2015-06-20,148,22.61 USD,3346.37 USD
2015-06-21,202,17.86 USD,3608.22 USD
2015-06-22,188,24.18 USD,4546.15 USD
2015-06-23,112,29.74 USD,3330.64 USD
2015-06-24,193,25.38 USD,4898.40 USD
2015-06-25,112,23.81 USD,2666.85 USD
2015-06-26,130,18.83 USD,2448.42 USD
2015-06-27,90,29.57 USD,2661.43 USD
2015-06-28,130,31.68 USD,4118.94 USD
2015-06-29,162,27.69 USD,4486.37 USD
2015-06-30,179,23.87 USD,4272.39 USD
2015-07-01,189,19.75 USD,3732.72 USD
2015-07-02,155,22.85 USD,3541.36 USD
2015-07-03,78,26.79 USD,2089.52 USD
2015-07-04,189,14.81 USD,2799.10 USD
2015-07-05,134,27.16 USD,3638.95 USD
2015-07-06,142,19.22 USD,2729.47 USD
2015-07-07,195,21.00 USD,4094.96 USD
2015-07-08,145,29.09 USD,4218.74 USD
2015-07-09,114,19.30 USD,2200.15 USD
2015-07-10,84,27.55 USD,2313.90 USD
2015-07-11,118,22.14 USD,2612.05 USD
