This file was downloaded on March 13 2018 4:29:03 PM UTC-07:00
Keywords,chair
Date Range,2015-03-12 - 2015-10-19
Buyer Country: ,AU
Category: ,Furniture
Product Condition: ,New
Listing Format: ,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au
Transaction Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2015-03-12,85,81.15 USD,6897.66 USD
2015-03-13,128,84.41 USD,10804.89 USD
2015-03-14,108,77.97 USD,8420.50 USD
2015-03-15,158,70.89 USD,11199.98 USD
2015-03-16,129,88.84 USD,11459.94 USD
2015-03-17,117,79.43 USD,9292.99 USD
2015-03-18,110,85.69 USD,9425.89 USD
2015-03-19,85,83.17 USD,7069.40 USD
2015-03-20,103,84.34 USD,8687.31 USD
2015-03-21,107,88.97 USD,9519.29 USD
2015-03-22,149,71.35 USD,10630.88 USD
2015-03-23,133,102.83 USD,13676.61 USD
2015-03-24,95,112.70 USD,10706.60 USD
2015-03-25,104,93.39 USD,9712.52 USD
2015-03-26,91,97.51 USD,8873.80 USD
2015-03-27,78,77.19 USD,6020.46 USD
2015-03-28,89,122.41 USD,10894.62 USD
2015-03-29,126,100.92 USD,12715.72 USD
2015-03-30,90,83.81 USD,7543.24 USD
2015-03-31,96,112.74 USD,10823.03 USD
2015-04-01,116,97.94 USD,11361.30 USD
2015-04-02,75,79.35 USD,5951.25 USD
2015-04-03,80,106.14 USD,8490.91 USD
2015-04-04,100,71.97 USD,7196.53 USD
2015-04-05,100,88.05 USD,8804.73 USD
2015-04-06,126,96.97 USD,12218.42 USD
2015-04-07,124,117.76 USD,14602.54 USD
2015-04-08,89,101.77 USD,9057.21 USD
2015-04-09,86,94.84 USD,8156.42 USD
2015-04-10,98,79.34 USD,7775.06 USD
2015-04-11,77,99.50 USD,7661.47 USD
2015-04-12,141,85.79 USD,12096.38 USD
2015-04-13,96,109.10 USD,10473.82 USD
2015-04-14,119,117.11 USD,13935.69 USD
2015-04-15,143,102.99 USD,14727.79 USD
2015-04-16,79,101.45 USD,8014.29 USD
2015-04-17,82,112.67 USD,9238.94 USD
2015-04-18,86,91.28 USD,7849.81 USD
2015-04-19,175,95.70 USD,16746.89 USD
2015-04-20,143,80.36 USD,11492.15 USD
2015-04-21,77,95.15 USD,7326.64 USD
2015-04-22,74,101.98 USD,7546.18 USD
2015-04-23,100,100.57 USD,10056.80 USD
2015-04-24,82,106.23 USD,8711.10 USD
2015-04-25,81,98.52 USD,7979.80 USD
2015-04-26,116,88.81 USD,10302.13 USD
2015-04-27,106,83.94 USD,8897.81 USD
2015-04-28,107,96.81 USD,10358.14 USD
2015-04-29,135,78.15 USD,10549.88 USD
2015-04-30,113,88.94 USD,10050.21 USD
2015-05-01,74,85.37 USD,6317.23 USD
2015-05-02,108,92.73 USD,10015.24 USD
2015-05-03,137,89.33 USD,12237.56 USD
2015-05-04,111,79.31 USD,8803.92 USD
2015-05-05,81,107.11 USD,8676.20 USD
2015-05-06,104,67.10 USD,6978.74 USD
2015-05-07,95,98.70 USD,9376.77 USD
2015-05-08,72,94.20 USD,6782.63 USD
2015-05-09,98,68.55 USD,6718.18 USD
2015-05-10,85,102.28 USD,8694.22 USD
2015-05-11,110,77.30 USD,8503.28 USD
2015-05-12,118,93.95 USD,11086.17 USD
2015-05-13,109,74.83 USD,8155.94 USD
2015-05-14,98,73.81 USD,7233.77 USD
2015-05-15,104,85.66 USD,8908.14 USD
2015-05-16,79,85.39 USD,6745.77 USD
2015-05-17,130,85.46 USD,11109.91 USD
2015-05-18,164,60.32 USD,9893.24 USD
2015-05-19,94,86.04 USD,8087.66 USD
2015-05-20,84,91.89 USD,7718.51 USD
2015-05-21,119,96.75 USD,11512.74 USD
2015-05-22,95,81.96 USD,7786.28 USD
2015-05-23,92,88.59 USD,8150.01 USD
2015-05-24,142,76.88 USD,10916.97 USD
2015-05-25,152,83.54 USD,12697.38 USD
2015-05-26,122,88.39 USD,10783.88 USD
2015-05-27,134,82.95 USD,11115.14 USD
2015-05-28,109,96.25 USD,10491.26 USD
2015-05-29,0,0.00 USD,0.00 USD
2015-05-30,85,92.81 USD,7889.25 USD
2015-05-31,128,96.92 USD,12405.77 USD
2015-06-01,88,84.37 USD,7424.15 USD
2015-06-02,113,103.14 USD,11655.12 USD
2015-06-03,125,82.80 USD,10350.54 USD
2015-06-04,93,86.14 USD,8010.85 USD
2015-06-05,86,93.77 USD,8064.46 USD
2015-06-06,77,109.95 USD,8466.24 USD
2015-06-07,92,91.41 USD,8409.31 USD
2015-06-08,143,99.10 USD,14171.34 USD
2015-06-09,95,106.83 USD,10148.67 USD
2015-06-10,105,87.80 USD,9218.68 USD
2015-06-11,81,140.38 USD,11370.47 USD
2015-06-12,94,107.82 USD,10135.41 USD
2015-06-13,103,70.38 USD,7249.13 USD
2015-06-14,115,97.01 USD,11156.62 USD
2015-06-15,135,87.77 USD,11848.50 USD
2015-06-16,124,97.39 USD,12076.89 USD
2015-06-17,120,88.58 USD,10630.14 USD
2015-06-18,91,78.27 USD,7122.89 USD
2015-06-19,108,59.37 USD,6411.59 USD
2015-06-20,127,80.16 USD,10180.74 USD
2015-06-21,115,83.11 USD,9558.20 USD
2015-06-22,98,102.57 USD,10051.97 USD
2015-06-23,138,88.15 USD,12165.18 USD
2015-06-24,118,101.48 USD,11974.68 USD
2015-06-25,110,62.95 USD,6924.03 USD
2015-06-26,111,89.95 USD,9984.84 USD
2015-06-27,111,83.70 USD,9290.99 USD
2015-06-28,174,88.90 USD,15469.23 USD
2015-06-29,191,82.23 USD,15705.56 USD
2015-06-30,107,82.48 USD,8825.54 USD
2015-07-01,128,88.89 USD,11378.37 USD
2015-07-02,136,90.42 USD,12297.16 USD
2015-07-03,95,85.79 USD,8150.38 USD
2015-07-04,115,86.31 USD,9926.05 USD
2015-07-05,125,99.66 USD,12457.55 USD
2015-07-06,147,105.05 USD,15442.18 USD
2015-07-07,138,86.68 USD,11961.95 USD
2015-07-08,156,76.28 USD,11900.34 USD
2015-07-09,116,96.11 USD,11149.01 USD
2015-07-10,138,76.28 USD,10526.86 USD
2015-07-11,167,65.54 USD,10945.98 USD
2015-07-12,125,74.63 USD,9328.79 USD
2015-07-13,116,95.99 USD,11134.90 USD
2015-07-14,156,79.05 USD,12332.19 USD
2015-07-15,142,82.00 USD,11643.85 USD
2015-07-16,109,85.75 USD,9346.65 USD
2015-07-17,97,96.22 USD,9333.03 USD
2015-07-18,130,87.89 USD,11426.10 USD
2015-07-19,141,80.94 USD,11412.10 USD
2015-07-20,153,87.42 USD,13375.01 USD
2015-07-21,150,72.46 USD,10869.49 USD
2015-07-22,147,88.83 USD,13058.64 USD
2015-07-23,107,91.87 USD,9830.54 USD
2015-07-24,114,66.58 USD,7590.68 USD
2015-07-25,94,90.31 USD,8488.76 USD
2015-07-26,173,91.81 USD,15883.67 USD
2015-07-27,145,86.18 USD,12496.37 USD
2015-07-28,162,95.72 USD,15506.27 USD
2015-07-29,152,75.51 USD,11477.26 USD
2015-07-30,110,99.74 USD,10971.20 USD
2015-07-31,107,99.80 USD,10678.35 USD
2015-08-01,94,82.46 USD,7751.38 USD
2015-08-02,114,81.70 USD,9313.62 USD
2015-08-03,133,89.74 USD,11936.01 USD
2015-08-04,129,94.81 USD,12230.14 USD
2015-08-05,107,100.41 USD,10743.47 USD
2015-08-06,140,88.21 USD,12349.18 USD
2015-08-07,94,86.07 USD,8090.70 USD
2015-08-08,86,107.04 USD,9205.15 USD
2015-08-09,144,114.82 USD,16534.20 USD
2015-08-10,131,90.22 USD,11818.49 USD
2015-08-11,123,88.12 USD,10839.26 USD
2015-08-12,119,73.38 USD,8732.24 USD
2015-08-13,84,93.82 USD,7881.05 USD
2015-08-14,130,83.22 USD,10818.75 USD
2015-08-15,262,73.10 USD,19152.89 USD
2015-08-16,106,102.90 USD,10907.34 USD
2015-08-17,124,118.34 USD,14674.58 USD
2015-08-18,128,85.25 USD,10911.53 USD
2015-08-19,127,77.33 USD,9820.32 USD
2015-08-20,106,77.96 USD,8263.92 USD
2015-08-21,110,145.19 USD,15970.97 USD
2015-08-22,113,88.93 USD,10048.94 USD
2015-08-23,103,73.90 USD,7612.09 USD
2015-08-24,115,87.36 USD,10046.18 USD
2015-08-25,125,92.19 USD,11523.66 USD
