This file was downloaded on March 13 2018 4:28:14 PM UTC-07:00
Keywords,chair
Date Range,2017-08-01 - 2018-03-10
Buyer Country: ,AU
Category: ,Furniture
Product Condition: ,New
Listing Format: ,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au
Transaction Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2017-08-01,109,73.16 USD,7974.92 USD
2017-08-02,101,81.71 USD,8252.86 USD
2017-08-03,123,71.50 USD,8793.92 USD
2017-08-04,113,91.27 USD,10313.54 USD
2017-08-05,135,79.60 USD,10745.45 USD
2017-08-06,144,79.14 USD,11396.14 USD
2017-08-07,133,77.79 USD,10346.34 USD
2017-08-08,126,64.24 USD,8093.69 USD
2017-08-09,127,75.30 USD,9563.30 USD
2017-08-10,102,96.30 USD,9822.75 USD
2017-08-11,110,79.27 USD,8720.09 USD
2017-08-12,83,77.84 USD,6460.67 USD
2017-08-13,104,99.45 USD,10342.28 USD
2017-08-14,131,108.19 USD,14172.59 USD
2017-08-15,126,97.90 USD,12335.31 USD
2017-08-16,137,75.01 USD,10276.30 USD
2017-08-17,98,79.50 USD,7791.26 USD
2017-08-18,140,66.21 USD,9268.71 USD
2017-08-19,98,84.95 USD,8325.19 USD
2017-08-20,160,79.13 USD,12661.52 USD
2017-08-21,129,67.71 USD,8734.48 USD
2017-08-22,78,48.02 USD,3745.90 USD
2017-08-23,161,90.38 USD,14550.90 USD
2017-08-24,83,88.54 USD,7348.44 USD
2017-08-25,200,32.85 USD,6569.96 USD
2017-08-26,93,106.41 USD,9895.82 USD
2017-08-27,134,73.06 USD,9790.30 USD
2017-08-28,131,83.45 USD,10932.18 USD
2017-08-29,110,108.60 USD,11945.85 USD
2017-08-30,105,92.26 USD,9687.37 USD
2017-08-31,109,104.75 USD,11417.43 USD
2017-09-01,91,98.17 USD,8933.53 USD
2017-09-02,74,52.98 USD,3920.62 USD
2017-09-03,116,67.18 USD,7793.10 USD
2017-09-04,101,99.19 USD,10018.06 USD
2017-09-05,237,39.69 USD,9406.30 USD
2017-09-06,134,77.55 USD,10391.11 USD
2017-09-07,105,83.24 USD,8740.29 USD
2017-09-08,93,85.99 USD,7996.95 USD
2017-09-09,118,94.74 USD,11179.13 USD
2017-09-10,96,87.73 USD,8422.23 USD
2017-09-11,106,96.11 USD,10187.99 USD
2017-09-12,156,77.40 USD,12073.92 USD
2017-09-13,133,74.77 USD,9943.81 USD
2017-09-14,145,82.33 USD,11937.62 USD
2017-09-15,106,82.57 USD,8752.63 USD
2017-09-16,121,57.60 USD,6969.90 USD
2017-09-17,121,94.38 USD,11420.49 USD
2017-09-18,135,108.21 USD,14607.73 USD
2017-09-19,113,83.74 USD,9462.54 USD
2017-09-20,141,130.74 USD,18434.61 USD
2017-09-21,162,148.32 USD,24027.74 USD
2017-09-22,112,88.04 USD,9860.33 USD
2017-09-23,94,67.20 USD,6317.23 USD
2017-09-24,113,83.60 USD,9446.98 USD
2017-09-25,103,76.29 USD,7857.62 USD
2017-09-26,112,75.62 USD,8469.46 USD
2017-09-27,88,79.99 USD,7039.40 USD
2017-09-28,92,74.90 USD,6890.83 USD
2017-09-29,114,62.12 USD,7081.90 USD
2017-09-30,83,61.93 USD,5139.97 USD
2017-10-01,110,72.51 USD,7976.59 USD
2017-10-02,113,86.05 USD,9723.29 USD
2017-10-03,113,73.70 USD,8327.72 USD
2017-10-04,113,124.40 USD,14057.70 USD
2017-10-05,84,112.97 USD,9489.62 USD
2017-10-06,117,83.46 USD,9764.96 USD
2017-10-07,100,66.50 USD,6650.35 USD
2017-10-08,124,76.35 USD,9467.73 USD
2017-10-09,124,72.99 USD,9051.04 USD
2017-10-10,109,70.22 USD,7653.93 USD
2017-10-11,95,101.34 USD,9626.89 USD
2017-10-12,116,76.51 USD,8875.15 USD
2017-10-13,116,67.31 USD,7808.07 USD
2017-10-14,107,59.34 USD,6349.18 USD
2017-10-15,142,85.18 USD,12095.98 USD
2017-10-16,131,81.30 USD,10650.46 USD
2017-10-17,124,75.97 USD,9420.11 USD
2017-10-18,102,102.92 USD,10497.44 USD
2017-10-19,105,97.05 USD,10189.91 USD
2017-10-20,100,71.85 USD,7185.09 USD
2017-10-21,132,75.74 USD,9998.12 USD
2017-10-22,121,92.23 USD,11160.25 USD
