This file was downloaded on March 13 2018 4:28:52 PM UTC-07:00
Keywords,chair
Date Range,2015-10-05 - 2016-05-13
Buyer Country: ,AU
Category: ,Furniture
Product Condition: ,New
Listing Format: ,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au
Transaction Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2015-10-05,0,0.00 USD,0.00 USD
2015-10-06,0,0.00 USD,0.00 USD
2015-10-07,0,0.00 USD,0.00 USD
2015-10-08,0,0.00 USD,0.00 USD
2015-10-09,103,89.09 USD,9176.51 USD
2015-10-10,139,66.19 USD,9201.02 USD
2015-10-11,156,77.35 USD,12067.12 USD
2015-10-12,217,66.39 USD,14405.65 USD
2015-10-13,112,80.29 USD,8992.87 USD
2015-10-14,132,89.48 USD,11811.99 USD
2015-10-15,122,97.79 USD,11929.99 USD
2015-10-16,106,119.14 USD,12628.79 USD
2015-10-17,82,74.55 USD,6112.94 USD
2015-10-18,154,98.15 USD,15115.13 USD
2015-10-19,164,91.91 USD,15072.75 USD
2015-10-20,165,90.11 USD,14867.59 USD
2015-10-21,161,70.40 USD,11334.62 USD
2015-10-22,115,92.40 USD,10625.71 USD
2015-10-23,126,77.87 USD,9811.54 USD
2015-10-24,119,107.21 USD,12757.76 USD
2015-10-25,169,70.34 USD,11887.71 USD
2015-10-26,183,73.26 USD,13406.18 USD
2015-10-27,135,90.83 USD,12261.39 USD
2015-10-28,149,57.92 USD,8630.34 USD
2015-10-29,106,74.79 USD,7927.30 USD
2015-10-30,107,63.00 USD,6741.42 USD
2015-10-31,153,66.36 USD,10153.46 USD
2015-11-01,168,51.17 USD,8596.14 USD
2015-11-02,148,78.16 USD,11568.41 USD
2015-11-03,148,69.36 USD,10265.01 USD
2015-11-04,148,73.66 USD,10901.93 USD
2015-11-05,145,66.51 USD,9644.11 USD
2015-11-06,107,67.03 USD,7171.73 USD
2015-11-07,167,82.62 USD,13797.87 USD
2015-11-08,186,59.85 USD,11132.74 USD
2015-11-09,147,66.01 USD,9704.12 USD
2015-11-10,172,91.29 USD,15701.09 USD
2015-11-11,153,73.31 USD,11216.35 USD
2015-11-12,149,97.84 USD,14578.36 USD
2015-11-13,136,91.81 USD,12486.82 USD
2015-11-14,164,63.91 USD,10481.32 USD
2015-11-15,162,65.53 USD,10615.74 USD
2015-11-16,166,78.07 USD,12959.65 USD
2015-11-17,191,78.92 USD,15073.00 USD
2015-11-18,199,73.49 USD,14623.95 USD
2015-11-19,149,72.39 USD,10785.78 USD
2015-11-20,176,67.66 USD,11908.25 USD
2015-11-21,163,73.65 USD,12005.56 USD
2015-11-22,212,61.09 USD,12950.80 USD
2015-11-23,194,76.15 USD,14772.48 USD
2015-11-24,188,91.41 USD,17185.30 USD
2015-11-25,219,74.52 USD,16319.89 USD
2015-11-26,213,73.19 USD,15589.15 USD
2015-11-27,169,70.98 USD,11995.70 USD
2015-11-28,200,64.74 USD,12948.48 USD
2015-11-29,246,83.83 USD,20621.17 USD
2015-11-30,249,63.54 USD,15821.07 USD
2015-12-01,218,74.59 USD,16260.17 USD
2015-12-02,216,71.21 USD,15382.35 USD
2015-12-03,194,64.38 USD,12488.93 USD
2015-12-04,176,69.11 USD,12163.70 USD
2015-12-05,263,62.94 USD,16552.20 USD
2015-12-06,306,85.70 USD,26224.50 USD
2015-12-07,263,78.55 USD,20659.33 USD
2015-12-08,203,76.12 USD,15451.92 USD
2015-12-09,196,85.17 USD,16693.89 USD
2015-12-10,219,85.34 USD,18689.06 USD
2015-12-11,211,84.18 USD,17761.25 USD
2015-12-12,218,82.94 USD,18081.72 USD
2015-12-13,263,101.84 USD,26783.15 USD
2015-12-14,251,79.64 USD,19988.61 USD
2015-12-15,219,101.00 USD,22119.16 USD
2015-12-16,173,107.58 USD,18610.68 USD
2015-12-17,147,84.17 USD,12373.41 USD
2015-12-18,107,84.23 USD,9012.56 USD
2015-12-19,108,89.35 USD,9649.85 USD
2015-12-20,123,89.20 USD,10971.66 USD
2015-12-21,102,95.46 USD,9737.22 USD
2015-12-22,98,88.66 USD,8688.93 USD
2015-12-23,62,87.35 USD,5415.67 USD
2015-12-24,42,104.48 USD,4388.30 USD
2015-12-25,65,87.03 USD,5656.63 USD
2015-12-26,82,97.15 USD,7966.29 USD
2015-12-27,115,107.33 USD,12343.05 USD
2015-12-28,163,140.24 USD,22858.72 USD
2015-12-29,136,106.12 USD,14432.04 USD
2015-12-30,143,73.22 USD,10470.97 USD
2015-12-31,87,82.71 USD,7195.82 USD
2016-01-01,129,73.10 USD,9429.43 USD
2016-01-02,121,83.39 USD,10090.42 USD
2016-01-03,180,62.45 USD,11240.45 USD
2016-01-04,95,75.05 USD,7129.73 USD
2016-01-05,132,90.10 USD,11893.38 USD
2016-01-06,97,71.61 USD,6945.81 USD
2016-01-07,115,77.64 USD,8928.73 USD
2016-01-08,155,64.29 USD,9965.30 USD
2016-01-09,139,64.57 USD,8975.10 USD
2016-01-10,193,64.85 USD,12515.71 USD
2016-01-11,147,74.80 USD,10995.30 USD
2016-01-12,145,78.81 USD,11427.32 USD
2016-01-13,125,79.68 USD,9959.50 USD
2016-01-14,112,100.15 USD,11217.24 USD
2016-01-15,92,59.21 USD,5446.89 USD
2016-01-16,120,81.64 USD,9796.37 USD
2016-01-17,123,77.76 USD,9564.14 USD
2016-01-18,103,84.38 USD,8690.98 USD
2016-01-19,122,91.10 USD,11114.62 USD
2016-01-20,95,98.45 USD,9352.83 USD
2016-01-21,113,73.09 USD,8258.61 USD
2016-01-22,113,80.26 USD,9069.73 USD
2016-01-23,134,78.88 USD,10570.23 USD
2016-01-24,112,77.20 USD,8646.76 USD
2016-01-25,89,81.89 USD,7288.49 USD
2016-01-26,107,71.68 USD,7670.01 USD
2016-01-27,124,77.78 USD,9645.04 USD
2016-01-28,70,81.01 USD,5671.01 USD
2016-01-29,109,71.39 USD,7781.11 USD
2016-01-30,118,63.75 USD,7522.80 USD
2016-01-31,124,71.17 USD,8824.96 USD
2016-02-01,121,76.61 USD,9270.25 USD
2016-02-02,88,89.84 USD,7905.84 USD
2016-02-03,111,77.58 USD,8611.20 USD
2016-02-04,125,86.31 USD,10788.17 USD
2016-02-05,90,86.06 USD,7745.41 USD
2016-02-06,85,78.14 USD,6641.72 USD
2016-02-07,146,81.20 USD,11855.09 USD
2016-02-08,128,109.32 USD,13992.95 USD
2016-02-09,95,76.77 USD,7293.61 USD
2016-02-10,125,90.52 USD,11314.98 USD
2016-02-11,121,99.94 USD,12092.65 USD
2016-02-12,100,112.64 USD,11263.78 USD
2016-02-13,99,76.67 USD,7590.55 USD
2016-02-14,138,69.32 USD,9566.70 USD
2016-02-15,103,80.25 USD,8265.51 USD
2016-02-16,126,76.45 USD,9632.38 USD
2016-02-17,127,92.53 USD,11750.84 USD
2016-02-18,103,78.93 USD,8129.80 USD
2016-02-19,97,62.66 USD,6078.42 USD
2016-02-20,132,68.37 USD,9025.32 USD
2016-02-21,132,108.34 USD,14301.37 USD
2016-02-22,113,77.30 USD,8734.85 USD
2016-02-23,106,77.83 USD,8249.80 USD
2016-02-24,107,104.39 USD,11170.00 USD
2016-02-25,87,76.39 USD,6646.29 USD
2016-02-26,84,157.33 USD,13216.02 USD
2016-02-27,103,88.11 USD,9075.50 USD
2016-02-28,133,86.32 USD,11480.60 USD
2016-02-29,144,87.48 USD,12597.52 USD
2016-03-01,108,85.69 USD,9254.70 USD
2016-03-02,98,88.78 USD,8700.71 USD
2016-03-03,76,91.22 USD,6932.82 USD
2016-03-04,118,84.86 USD,10012.90 USD
2016-03-05,132,84.26 USD,11122.41 USD
2016-03-06,157,73.34 USD,11514.49 USD
2016-03-07,125,88.44 USD,11055.25 USD
2016-03-08,83,70.69 USD,5866.94 USD
2016-03-09,109,90.17 USD,9828.11 USD
2016-03-10,62,114.84 USD,7120.14 USD
2016-03-11,77,79.28 USD,6104.63 USD
2016-03-12,116,61.80 USD,7168.90 USD
2016-03-13,101,93.18 USD,9411.21 USD
2016-03-14,81,89.22 USD,7226.84 USD
2016-03-15,130,87.74 USD,11406.43 USD
2016-03-16,110,90.15 USD,9916.95 USD
2016-03-17,74,135.68 USD,10040.21 USD
2016-03-18,73,77.16 USD,5632.95 USD
2016-03-19,112,93.66 USD,10489.97 USD
2016-03-20,110,81.52 USD,8967.41 USD
2016-03-21,158,83.45 USD,13184.50 USD
2016-03-22,101,85.42 USD,8627.44 USD
2016-03-23,85,81.25 USD,6906.18 USD
2016-03-24,136,74.52 USD,10135.04 USD
2016-03-25,74,86.24 USD,6381.60 USD
2016-03-26,90,82.76 USD,7448.54 USD
2016-03-27,101,92.61 USD,9353.58 USD
2016-03-28,115,94.15 USD,10826.75 USD
2016-03-29,80,137.92 USD,11033.81 USD
2016-03-30,94,99.02 USD,9307.71 USD
2016-03-31,84,93.12 USD,7821.96 USD
2016-04-01,78,112.67 USD,8787.92 USD
2016-04-02,88,86.23 USD,7588.53 USD
2016-04-03,107,74.23 USD,7942.57 USD
2016-04-04,149,94.04 USD,14011.80 USD
2016-04-05,91,86.16 USD,7840.36 USD
2016-04-06,97,78.58 USD,7622.43 USD
2016-04-07,111,88.44 USD,9817.32 USD
2016-04-08,70,85.77 USD,6004.00 USD
2016-04-09,125,86.01 USD,10751.83 USD
2016-04-10,118,100.34 USD,11840.12 USD
2016-04-11,111,81.04 USD,8995.44 USD
2016-04-12,110,70.01 USD,7701.61 USD
2016-04-13,96,93.70 USD,8995.12 USD
2016-04-14,114,77.21 USD,8802.05 USD
2016-04-15,88,71.07 USD,6253.75 USD
2016-04-16,89,71.44 USD,6358.56 USD
2016-04-17,113,106.53 USD,12037.87 USD
2016-04-18,107,96.96 USD,10374.59 USD
2016-04-19,113,71.41 USD,8069.85 USD
2016-04-20,113,101.51 USD,11470.70 USD
2016-04-21,88,114.08 USD,10039.27 USD
2016-04-22,98,97.21 USD,9526.35 USD
2016-04-23,109,95.12 USD,10368.31 USD
2016-04-24,94,80.34 USD,7552.12 USD
2016-04-25,138,109.03 USD,15045.64 USD
2016-04-26,108,102.18 USD,11035.43 USD
2016-04-27,98,86.58 USD,8485.23 USD
2016-04-28,79,96.98 USD,7661.15 USD
2016-04-29,100,87.33 USD,8732.74 USD
2016-04-30,146,57.43 USD,8384.98 USD
2016-05-01,138,72.19 USD,9962.21 USD
2016-05-02,87,103.81 USD,9031.54 USD
2016-05-03,91,81.44 USD,7411.23 USD
2016-05-04,118,91.58 USD,10806.91 USD
2016-05-05,96,73.45 USD,7050.74 USD
2016-05-06,106,85.05 USD,9015.13 USD
2016-05-07,92,80.32 USD,7389.51 USD
2016-05-08,107,77.35 USD,8276.51 USD
2016-05-09,142,64.30 USD,9130.58 USD
2016-05-10,133,68.05 USD,9050.98 USD
2016-05-11,115,79.35 USD,9125.74 USD
2016-05-12,119,71.63 USD,8523.68 USD
2016-05-13,83,79.62 USD,6608.75 USD
