This file was downloaded on March 13 2018 4:28:42 PM UTC-07:00
Keywords,chair
Date Range,2016-05-14 - 2016-12-21
Buyer Country: ,AU
Category: ,Furniture
Product Condition: ,New
Listing Format: ,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au
Transaction Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2016-05-14,132,62.69 USD,8274.56 USD
2016-05-15,96,80.29 USD,7707.48 USD
2016-05-16,130,56.23 USD,7309.48 USD
2016-05-17,105,96.17 USD,10097.99 USD
2016-05-18,119,82.83 USD,9856.21 USD
2016-05-19,106,90.00 USD,9539.92 USD
2016-05-20,89,72.42 USD,6445.03 USD
2016-05-21,221,41.94 USD,9269.72 USD
2016-05-22,131,101.72 USD,13325.97 USD
2016-05-23,154,58.48 USD,9005.75 USD
2016-05-24,95,68.21 USD,6479.99 USD
2016-05-25,108,78.62 USD,8490.67 USD
2016-05-26,80,105.10 USD,8408.21 USD
2016-05-27,93,60.57 USD,5633.21 USD
2016-05-28,79,73.44 USD,5801.78 USD
2016-05-29,149,70.71 USD,10535.76 USD
2016-05-30,91,91.49 USD,8325.67 USD
2016-05-31,128,57.08 USD,7306.57 USD
2016-06-01,86,110.83 USD,9531.38 USD
2016-06-02,81,102.03 USD,8264.38 USD
2016-06-03,104,64.34 USD,6691.15 USD
2016-06-04,103,59.53 USD,6131.46 USD
2016-06-05,132,83.63 USD,11038.90 USD
2016-06-06,119,64.41 USD,7665.37 USD
2016-06-07,141,81.24 USD,11455.05 USD
2016-06-08,120,95.04 USD,11404.57 USD
2016-06-09,97,70.71 USD,6858.92 USD
2016-06-10,96,75.53 USD,7251.25 USD
2016-06-11,80,89.27 USD,7141.53 USD
2016-06-12,160,70.26 USD,11241.31 USD
2016-06-13,111,96.63 USD,10725.64 USD
2016-06-14,83,72.48 USD,6015.50 USD
2016-06-15,122,83.03 USD,10129.15 USD
2016-06-16,93,98.00 USD,9113.86 USD
2016-06-17,78,111.64 USD,8707.78 USD
2016-06-18,108,103.56 USD,11184.76 USD
2016-06-19,174,74.06 USD,12886.73 USD
2016-06-20,135,58.55 USD,7904.85 USD
2016-06-21,94,98.48 USD,9257.01 USD
2016-06-22,98,70.93 USD,6951.40 USD
2016-06-23,92,74.25 USD,6830.97 USD
2016-06-24,70,88.60 USD,6201.88 USD
2016-06-25,72,62.05 USD,4467.33 USD
2016-06-26,163,101.96 USD,16619.43 USD
2016-06-27,116,116.16 USD,13474.17 USD
2016-06-28,97,72.28 USD,7011.42 USD
2016-06-29,118,77.37 USD,9129.46 USD
2016-06-30,100,93.23 USD,9323.20 USD
2016-07-01,68,70.05 USD,4763.27 USD
2016-07-02,88,79.94 USD,7034.66 USD
2016-07-03,133,67.00 USD,8911.10 USD
2016-07-04,119,117.35 USD,13964.63 USD
2016-07-05,137,83.16 USD,11392.35 USD
2016-07-06,99,83.31 USD,8247.21 USD
2016-07-07,83,97.48 USD,8090.71 USD
2016-07-08,117,63.28 USD,7404.10 USD
2016-07-09,127,79.44 USD,10088.70 USD
2016-07-10,184,67.53 USD,12425.68 USD
2016-07-11,122,77.30 USD,9430.74 USD
2016-07-12,138,77.28 USD,10664.34 USD
2016-07-13,96,91.95 USD,8827.32 USD
2016-07-14,86,98.86 USD,8502.07 USD
2016-07-15,102,92.02 USD,9385.96 USD
2016-07-16,105,89.00 USD,9345.03 USD
2016-07-17,142,75.47 USD,10716.52 USD
2016-07-18,121,94.11 USD,11387.08 USD
2016-07-19,111,85.18 USD,9455.46 USD
2016-07-20,109,91.45 USD,9967.88 USD
2016-07-21,138,85.78 USD,11838.28 USD
2016-07-22,83,92.63 USD,7687.93 USD
2016-07-23,116,82.48 USD,9568.18 USD
2016-07-24,150,83.69 USD,12553.06 USD
2016-07-25,127,92.36 USD,11730.15 USD
2016-07-26,107,73.22 USD,7834.96 USD
2016-07-27,132,77.95 USD,10289.71 USD
2016-07-28,100,87.68 USD,8767.75 USD
2016-07-29,96,101.92 USD,9784.41 USD
2016-07-30,127,71.40 USD,9067.38 USD
2016-07-31,136,88.41 USD,12024.13 USD
2016-08-01,145,89.19 USD,12932.87 USD
2016-08-02,108,89.90 USD,9709.49 USD
2016-08-03,146,73.51 USD,10732.24 USD
2016-08-04,126,73.22 USD,9225.77 USD
2016-08-05,102,90.78 USD,9259.91 USD
2016-08-06,129,87.67 USD,11309.34 USD
2016-08-07,126,76.22 USD,9604.12 USD
2016-08-08,124,75.91 USD,9412.70 USD
2016-08-09,124,111.20 USD,13788.20 USD
2016-08-10,130,89.87 USD,11682.72 USD
2016-08-11,272,105.69 USD,28747.73 USD
2016-08-12,115,101.50 USD,11673.00 USD
2016-08-13,107,78.30 USD,8377.99 USD
2016-08-14,149,86.15 USD,12836.04 USD
2016-08-15,132,91.75 USD,12111.23 USD
2016-08-16,122,76.31 USD,9309.64 USD
2016-08-17,118,85.20 USD,10053.81 USD
2016-08-18,139,60.32 USD,8384.90 USD
2016-08-19,139,82.32 USD,11442.96 USD
2016-08-20,125,72.70 USD,9087.35 USD
2016-08-21,148,103.33 USD,15292.53 USD
2016-08-22,128,77.19 USD,9880.68 USD
2016-08-23,130,72.49 USD,9424.07 USD
2016-08-24,137,67.15 USD,9199.17 USD
2016-08-25,141,86.06 USD,12134.12 USD
2016-08-26,97,89.81 USD,8711.54 USD
2016-08-27,121,90.64 USD,10967.89 USD
2016-08-28,142,89.08 USD,12649.36 USD
2016-08-29,170,85.80 USD,14585.48 USD
2016-08-30,188,82.80 USD,15566.69 USD
2016-08-31,153,104.56 USD,15997.63 USD
2016-09-01,223,88.88 USD,19820.09 USD
2016-09-02,105,70.50 USD,7402.15 USD
2016-09-03,108,82.78 USD,8940.20 USD
2016-09-04,129,73.97 USD,9541.98 USD
2016-09-05,184,74.38 USD,13685.88 USD
2016-09-06,181,69.37 USD,12555.85 USD
2016-09-07,133,66.89 USD,8895.75 USD
2016-09-08,167,70.06 USD,11699.91 USD
2016-09-09,136,67.37 USD,9162.04 USD
2016-09-10,112,110.76 USD,12404.84 USD
2016-09-11,197,68.99 USD,13590.27 USD
2016-09-12,156,68.49 USD,10684.90 USD
2016-09-13,151,72.83 USD,10997.27 USD
2016-09-14,153,90.75 USD,13885.02 USD
2016-09-15,184,62.99 USD,11589.75 USD
2016-09-16,135,64.10 USD,8653.45 USD
2016-09-17,153,71.33 USD,10913.04 USD
2016-09-18,211,87.22 USD,18404.10 USD
2016-09-19,161,109.49 USD,17627.66 USD
2016-09-20,168,104.91 USD,17625.48 USD
2016-09-21,221,90.93 USD,20095.70 USD
2016-09-22,123,75.70 USD,9310.70 USD
2016-09-23,122,64.81 USD,7907.37 USD
2016-09-24,169,80.83 USD,13660.89 USD
2016-09-25,189,96.83 USD,18300.92 USD
2016-09-26,164,91.38 USD,14987.10 USD
2016-09-27,234,53.20 USD,12449.24 USD
2016-09-28,101,84.73 USD,8557.30 USD
2016-09-29,159,71.40 USD,11351.89 USD
2016-09-30,136,84.90 USD,11546.29 USD
2016-10-01,129,60.32 USD,7781.25 USD
2016-10-02,180,88.19 USD,15874.47 USD
2016-10-03,139,80.43 USD,11179.70 USD
2016-10-04,96,83.35 USD,8001.98 USD
2016-10-05,114,101.50 USD,11570.79 USD
2016-10-06,84,73.99 USD,6215.05 USD
2016-10-07,105,57.95 USD,6085.19 USD
2016-10-08,90,69.50 USD,6255.44 USD
2016-10-09,110,73.48 USD,8082.57 USD
2016-10-10,97,71.81 USD,6965.97 USD
2016-10-11,120,59.36 USD,7122.85 USD
2016-10-12,59,68.52 USD,4042.97 USD
2016-10-13,77,86.73 USD,6678.11 USD
2016-10-14,98,69.46 USD,6807.45 USD
2016-10-15,135,83.37 USD,11254.38 USD
2016-10-16,94,141.17 USD,13270.41 USD
2016-10-17,100,79.54 USD,7954.48 USD
2016-10-18,95,77.73 USD,7383.98 USD
2016-10-19,105,67.83 USD,7122.19 USD
2016-10-20,65,89.94 USD,5845.78 USD
2016-10-21,133,58.19 USD,7739.82 USD
2016-10-22,117,66.36 USD,7764.69 USD
2016-10-23,97,99.55 USD,9656.18 USD
2016-10-24,120,71.82 USD,8618.21 USD
2016-10-25,167,59.10 USD,9869.10 USD
2016-10-26,138,86.10 USD,11882.13 USD
2016-10-27,91,65.60 USD,5970.00 USD
2016-10-28,77,52.97 USD,4078.56 USD
2016-10-29,95,74.76 USD,7102.32 USD
2016-10-30,128,86.01 USD,11009.57 USD
2016-10-31,107,86.45 USD,9250.31 USD
2016-11-01,139,81.86 USD,11378.01 USD
