This file was downloaded on March 13 2018 4:28:26 PM UTC-07:00
Keywords,chair
Date Range,2016-12-22 - 2017-07-31
Buyer Country: ,AU
Category: ,Furniture
Product Condition: ,New
Listing Format: ,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au
Transaction Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2016-12-22,57,51.54 USD,2937.78 USD
2016-12-23,51,58.10 USD,2963.02 USD
2016-12-24,25,61.06 USD,1526.49 USD
2016-12-25,72,56.96 USD,4101.03 USD
2016-12-26,139,58.55 USD,8138.09 USD
2016-12-27,141,62.56 USD,8821.59 USD
2016-12-28,121,47.02 USD,5689.82 USD
2016-12-29,101,75.20 USD,7595.60 USD
2016-12-30,97,60.34 USD,5852.90 USD
2016-12-31,81,58.83 USD,4765.41 USD
2017-01-01,114,50.36 USD,5741.38 USD
2017-01-02,125,79.89 USD,9986.58 USD
2017-01-03,146,58.89 USD,8597.82 USD
2017-01-04,186,62.29 USD,11585.77 USD
2017-01-05,130,61.12 USD,7945.63 USD
2017-01-06,152,54.94 USD,8351.14 USD
2017-01-07,134,58.40 USD,7826.23 USD
2017-01-08,143,74.16 USD,10604.46 USD
2017-01-09,94,58.56 USD,5504.42 USD
2017-01-10,116,68.83 USD,7984.15 USD
2017-01-11,130,72.14 USD,9378.59 USD
2017-01-12,112,64.29 USD,7199.96 USD
2017-01-13,112,62.62 USD,7013.58 USD
2017-01-14,126,60.60 USD,7635.81 USD
2017-01-15,104,70.95 USD,7378.85 USD
2017-01-16,127,74.15 USD,9417.05 USD
2017-01-17,146,69.29 USD,10116.72 USD
2017-01-18,129,65.24 USD,8416.59 USD
2017-01-19,99,84.38 USD,8353.38 USD
2017-01-20,107,73.37 USD,7851.03 USD
2017-01-21,110,49.60 USD,5456.41 USD
2017-01-22,169,64.31 USD,10867.97 USD
2017-01-23,136,69.22 USD,9414.36 USD
2017-01-24,139,52.96 USD,7361.34 USD
2017-01-25,104,65.49 USD,6811.38 USD
2017-01-26,135,80.71 USD,10895.35 USD
2017-01-27,80,61.72 USD,4937.89 USD
2017-01-28,116,70.09 USD,8130.19 USD
2017-01-29,99,62.63 USD,6200.12 USD
2017-01-30,102,65.23 USD,6653.30 USD
2017-01-31,94,79.15 USD,7440.09 USD
2017-02-01,119,80.86 USD,9622.78 USD
2017-02-02,75,67.06 USD,5029.23 USD
2017-02-03,77,58.13 USD,4475.95 USD
2017-02-04,94,78.73 USD,7400.63 USD
2017-02-05,164,68.98 USD,11312.24 USD
2017-02-06,99,89.18 USD,8828.50 USD
2017-02-07,84,73.72 USD,6192.82 USD
2017-02-08,93,68.65 USD,6384.86 USD
2017-02-09,91,80.63 USD,7336.89 USD
2017-02-10,91,84.63 USD,7701.43 USD
2017-02-11,77,83.94 USD,6463.29 USD
2017-02-12,105,75.62 USD,7940.06 USD
2017-02-13,82,72.03 USD,5906.81 USD
2017-02-14,99,49.40 USD,4890.11 USD
2017-02-15,112,62.55 USD,7005.21 USD
2017-02-16,78,84.87 USD,6620.13 USD
2017-02-17,79,80.17 USD,6333.81 USD
2017-02-18,89,95.14 USD,8467.22 USD
2017-02-19,92,97.69 USD,8987.42 USD
2017-02-20,125,76.75 USD,9593.82 USD
2017-02-21,130,60.92 USD,7919.54 USD
2017-02-22,90,64.01 USD,5760.62 USD
2017-02-23,83,81.78 USD,6787.58 USD
2017-02-24,95,66.03 USD,6272.44 USD
2017-02-25,120,67.23 USD,8067.06 USD
2017-02-26,105,87.72 USD,9211.05 USD
2017-02-27,119,86.35 USD,10275.85 USD
2017-02-28,90,98.13 USD,8832.08 USD
2017-03-01,109,80.62 USD,8787.72 USD
2017-03-02,120,96.53 USD,11583.54 USD
2017-03-03,80,83.00 USD,6640.30 USD
2017-03-04,115,74.41 USD,8556.77 USD
2017-03-05,118,53.65 USD,6330.19 USD
2017-03-06,98,76.20 USD,7467.38 USD
2017-03-07,80,56.94 USD,4555.37 USD
2017-03-08,73,68.56 USD,5004.55 USD
2017-03-09,80,55.02 USD,4401.67 USD
2017-03-10,84,60.37 USD,5071.35 USD
2017-03-11,89,59.11 USD,5260.47 USD
2017-03-12,88,73.44 USD,6462.36 USD
2017-03-13,129,57.57 USD,7426.67 USD
2017-03-14,95,65.81 USD,6251.84 USD
2017-03-15,106,70.55 USD,7478.63 USD
2017-03-16,114,68.16 USD,7770.79 USD
2017-03-17,80,75.67 USD,6053.71 USD
2017-03-18,116,72.20 USD,8375.73 USD
2017-03-19,53,55.76 USD,2955.06 USD
2017-03-20,105,68.41 USD,7183.57 USD
2017-03-21,109,72.78 USD,7933.29 USD
2017-03-22,97,75.22 USD,7296.68 USD
2017-03-23,100,59.44 USD,5944.40 USD
2017-03-24,106,70.68 USD,7491.90 USD
2017-03-25,98,64.65 USD,6335.59 USD
2017-03-26,108,100.28 USD,10830.23 USD
2017-03-27,100,77.79 USD,7779.31 USD
2017-03-28,138,80.99 USD,11176.95 USD
2017-03-29,83,93.50 USD,7760.67 USD
2017-03-30,130,87.28 USD,11346.60 USD
2017-03-31,92,60.84 USD,5597.56 USD
2017-04-01,90,77.89 USD,7010.08 USD
2017-04-02,123,74.88 USD,9210.32 USD
2017-04-03,126,65.94 USD,8308.24 USD
2017-04-04,97,70.51 USD,6839.41 USD
2017-04-05,96,68.36 USD,6562.95 USD
2017-04-06,80,94.67 USD,7573.55 USD
2017-04-07,96,81.09 USD,7784.64 USD
2017-04-08,127,62.07 USD,7882.41 USD
2017-04-09,131,75.88 USD,9939.69 USD
2017-04-10,133,53.11 USD,7062.98 USD
2017-04-11,88,60.25 USD,5302.25 USD
2017-04-12,75,72.39 USD,5429.40 USD
2017-04-13,87,65.03 USD,5657.45 USD
2017-04-14,66,68.27 USD,4505.75 USD
2017-04-15,77,75.92 USD,5846.17 USD
2017-04-16,66,71.36 USD,4709.90 USD
2017-04-17,109,63.91 USD,6965.74 USD
2017-04-18,122,55.70 USD,6795.05 USD
2017-04-19,122,59.63 USD,7275.06 USD
2017-04-20,84,71.13 USD,5974.67 USD
2017-04-21,82,76.27 USD,6254.24 USD
2017-04-22,91,78.56 USD,7149.10 USD
2017-04-23,87,71.85 USD,6250.98 USD
2017-04-24,120,57.04 USD,6844.70 USD
2017-04-25,131,73.25 USD,9596.29 USD
2017-04-26,129,84.50 USD,10901.00 USD
2017-04-27,94,93.87 USD,8823.59 USD
2017-04-28,76,85.64 USD,6508.27 USD
2017-04-29,143,40.15 USD,5740.79 USD
2017-04-30,135,72.73 USD,9819.15 USD
2017-05-01,117,59.21 USD,6927.87 USD
2017-05-02,107,70.86 USD,7582.11 USD
2017-05-03,109,89.73 USD,9781.03 USD
2017-05-04,98,66.18 USD,6486.11 USD
2017-05-05,100,64.66 USD,6465.50 USD
2017-05-06,122,75.09 USD,9161.09 USD
2017-05-07,133,84.53 USD,11242.60 USD
2017-05-08,157,55.17 USD,8661.98 USD
2017-05-09,127,63.31 USD,8040.39 USD
2017-05-10,126,54.14 USD,6822.22 USD
2017-05-11,131,58.72 USD,7692.14 USD
2017-05-12,87,54.55 USD,4746.13 USD
2017-05-13,99,78.35 USD,7756.71 USD
2017-05-14,110,73.91 USD,8129.63 USD
2017-05-15,76,64.99 USD,4939.27 USD
2017-05-16,105,75.03 USD,7878.13 USD
2017-05-17,117,66.95 USD,7833.65 USD
2017-05-18,126,72.27 USD,9106.04 USD
2017-05-19,94,56.51 USD,5312.02 USD
2017-05-20,98,57.36 USD,5621.44 USD
2017-05-21,123,74.75 USD,9194.84 USD
2017-05-22,108,54.92 USD,5930.83 USD
2017-05-23,89,81.67 USD,7268.49 USD
2017-05-24,108,77.69 USD,8389.98 USD
2017-05-25,140,71.56 USD,10018.38 USD
2017-05-26,88,78.96 USD,6948.37 USD
2017-05-27,137,57.34 USD,7855.42 USD
2017-05-28,140,82.95 USD,11612.52 USD
2017-05-29,103,87.11 USD,8972.78 USD
2017-05-30,99,79.66 USD,7886.63 USD
2017-05-31,111,84.28 USD,9355.31 USD
2017-06-01,104,99.01 USD,10296.63 USD
2017-06-02,79,99.07 USD,7826.58 USD
2017-06-03,116,71.44 USD,8287.11 USD
2017-06-04,115,78.04 USD,8974.49 USD
2017-06-05,112,76.53 USD,8571.62 USD
2017-06-06,103,70.62 USD,7274.20 USD
2017-06-07,133,69.73 USD,9273.57 USD
2017-06-08,358,38.94 USD,13938.74 USD
2017-06-09,95,82.23 USD,7811.45 USD
2017-06-10,123,61.53 USD,7568.71 USD
2017-06-11,106,80.77 USD,8561.30 USD
2017-06-12,124,85.31 USD,10577.87 USD
2017-06-13,126,61.56 USD,7756.65 USD
2017-06-14,134,94.40 USD,12649.54 USD
2017-06-15,119,71.31 USD,8485.67 USD
2017-06-16,89,70.75 USD,6296.35 USD
2017-06-17,119,87.56 USD,10419.74 USD
2017-06-18,142,68.30 USD,9699.18 USD
2017-06-19,128,88.20 USD,11290.05 USD
2017-06-20,112,73.64 USD,8248.19 USD
2017-06-21,128,86.69 USD,11096.89 USD
2017-06-22,101,81.04 USD,8184.72 USD
2017-06-23,106,83.39 USD,8838.89 USD
2017-06-24,143,80.57 USD,11521.94 USD
2017-06-25,152,75.45 USD,11468.82 USD
2017-06-26,81,83.71 USD,6780.53 USD
2017-06-27,127,71.28 USD,9051.93 USD
2017-06-28,114,62.20 USD,7090.65 USD
2017-06-29,142,93.71 USD,13307.37 USD
2017-06-30,110,82.56 USD,9081.70 USD
2017-07-01,91,79.91 USD,7271.68 USD
2017-07-02,125,77.15 USD,9644.18 USD
2017-07-03,118,81.97 USD,9672.80 USD
2017-07-04,120,73.76 USD,8851.74 USD
2017-07-05,61,104.78 USD,6391.34 USD
2017-07-06,142,79.19 USD,11244.83 USD
2017-07-07,100,78.44 USD,7843.66 USD
2017-07-08,94,74.99 USD,7049.17 USD
2017-07-09,116,83.14 USD,9643.72 USD
2017-07-10,121,94.22 USD,11400.03 USD
2017-07-11,144,74.68 USD,10753.51 USD
2017-07-12,127,84.92 USD,10784.70 USD
2017-07-13,103,92.18 USD,9494.38 USD
2017-07-14,114,112.58 USD,12834.44 USD
2017-07-15,105,91.51 USD,9609.07 USD
2017-07-16,127,92.10 USD,11696.79 USD
2017-07-17,118,88.09 USD,10394.28 USD
2017-07-18,112,91.18 USD,10212.56 USD
2017-07-19,114,78.33 USD,8930.04 USD
