model,description,metric,metric_code,value,rating,link
OAG-AD-15520674,335i - 2014 BMW 335i Sport Line F30 Auto,price,price,59822,0.00,https://www.carsales.com.au/dealer/details/BMW-335i-2014/OAG-AD-15520674/?Cr=186
OAG-AD-15520674,335i - 2014 BMW 335i Sport Line F30 Auto,milage,milage,13960,0.00,https://www.carsales.com.au/dealer/details/BMW-335i-2014/OAG-AD-15520674/?Cr=186
OAG-AD-15520674,335i - 2014 BMW 335i Sport Line F30 Auto,age,age,4,0.00,https://www.carsales.com.au/dealer/details/BMW-335i-2014/OAG-AD-15520674/?Cr=186
OAG-AD-15755137,335i - 2012 BMW 335i M Sport E93 Auto,price,price,47990,-0.10,https://www.carsales.com.au/dealer/details/BMW-335i-2012/OAG-AD-15755137/?Cr=99
OAG-AD-15755137,335i - 2012 BMW 335i M Sport E93 Auto,milage,milage,50928,-0.10,https://www.carsales.com.au/dealer/details/BMW-335i-2012/OAG-AD-15755137/?Cr=99
OAG-AD-15755137,335i - 2012 BMW 335i M Sport E93 Auto,age,age,6,-0.10,https://www.carsales.com.au/dealer/details/BMW-335i-2012/OAG-AD-15755137/?Cr=99
SSE-AD-5147248,335i - 2013 BMW 335i M Sport High-line E93 Auto,price,price,46500,-0.13,https://www.carsales.com.au/private/details/BMW-335i-2013/SSE-AD-5147248/?Cr=32
SSE-AD-5147248,335i - 2013 BMW 335i M Sport High-line E93 Auto,milage,milage,63000,-0.13,https://www.carsales.com.au/private/details/BMW-335i-2013/SSE-AD-5147248/?Cr=32
SSE-AD-5147248,335i - 2013 BMW 335i M Sport High-line E93 Auto,age,age,5,-0.13,https://www.carsales.com.au/private/details/BMW-335i-2013/SSE-AD-5147248/?Cr=32
SSE-AD-4808821,335i - 2011 BMW 335i M Sport E92 Auto,price,price,38888,-0.16,https://www.carsales.com.au/private/details/BMW-335i-2011/SSE-AD-4808821/?Cr=330
SSE-AD-4808821,335i - 2011 BMW 335i M Sport E92 Auto,milage,milage,81453,-0.16,https://www.carsales.com.au/private/details/BMW-335i-2011/SSE-AD-4808821/?Cr=330
SSE-AD-4808821,335i - 2011 BMW 335i M Sport E92 Auto,age,age,7,-0.16,https://www.carsales.com.au/private/details/BMW-335i-2011/SSE-AD-4808821/?Cr=330
SSE-AD-5233913,335i - 2009 BMW 335i E93 Auto,price,price,28000,-0.21,https://www.carsales.com.au/private/details/BMW-335i-2009/SSE-AD-5233913/?Cr=132
SSE-AD-5233913,335i - 2009 BMW 335i E93 Auto,milage,milage,113100,-0.21,https://www.carsales.com.au/private/details/BMW-335i-2009/SSE-AD-5233913/?Cr=132
SSE-AD-5233913,335i - 2009 BMW 335i E93 Auto,age,age,9,-0.21,https://www.carsales.com.au/private/details/BMW-335i-2009/SSE-AD-5233913/?Cr=132
OAG-AD-15780621,335i - 2008 BMW 335i E92 Auto,price,price,25880,-0.24,https://www.carsales.com.au/dealer/details/BMW-335i-2008/OAG-AD-15780621/?Cr=593
OAG-AD-15780621,335i - 2008 BMW 335i E92 Auto,milage,milage,116609,-0.24,https://www.carsales.com.au/dealer/details/BMW-335i-2008/OAG-AD-15780621/?Cr=593
