model,description,metric,metric_code,value,rating,link
SSE-AD-5102010,DBS - 2009 Aston Martin DBS Manual,price,price,270000,-0.81,https://www.carsales.com.au/private/details/Aston-Martin-DBS-2009/SSE-AD-5102010/?Cr=68
SSE-AD-5102010,DBS - 2009 Aston Martin DBS Manual,milage,milage,29000,-0.81,https://www.carsales.com.au/private/details/Aston-Martin-DBS-2009/SSE-AD-5102010/?Cr=68
SSE-AD-5102010,DBS - 2009 Aston Martin DBS Manual,age,age,9,-0.81,https://www.carsales.com.au/private/details/Aston-Martin-DBS-2009/SSE-AD-5102010/?Cr=68
SSE-AD-5325317,DBS - 2011 Aston Martin DBS Auto,price,price,289990,-0.86,https://www.carsales.com.au/private/details/Aston-Martin-DBS-2011/SSE-AD-5325317/?Cr=14
SSE-AD-5325317,DBS - 2011 Aston Martin DBS Auto,milage,milage,26450,-0.86,https://www.carsales.com.au/private/details/Aston-Martin-DBS-2011/SSE-AD-5325317/?Cr=14
SSE-AD-5325317,DBS - 2011 Aston Martin DBS Auto,age,age,7,-0.86,https://www.carsales.com.au/private/details/Aston-Martin-DBS-2011/SSE-AD-5325317/?Cr=14
SSE-AD-5292807,DBS - 2010 Aston Martin DBS Manual,price,price,295000,-1.26,https://www.carsales.com.au/private/details/Aston-Martin-DBS-2010/SSE-AD-5292807/?Cr=101
SSE-AD-5292807,DBS - 2010 Aston Martin DBS Manual,milage,milage,29000,-1.26,https://www.carsales.com.au/private/details/Aston-Martin-DBS-2010/SSE-AD-5292807/?Cr=101
SSE-AD-5292807,DBS - 2010 Aston Martin DBS Manual,age,age,8,-1.26,https://www.carsales.com.au/private/details/Aston-Martin-DBS-2010/SSE-AD-5292807/?Cr=101
OAG-AD-15522819,DBS - 1969 Aston Martin DBS Manual,price,price,199000,-1.45,https://www.carsales.com.au/dealer/details/Aston-Martin-DBS-1969/OAG-AD-15522819/?Cr=56
OAG-AD-15522819,DBS - 1969 Aston Martin DBS Manual,milage,milage,6405,-1.45,https://www.carsales.com.au/dealer/details/Aston-Martin-DBS-1969/OAG-AD-15522819/?Cr=56
OAG-AD-15522819,DBS - 1969 Aston Martin DBS Manual,age,age,49,-1.45,https://www.carsales.com.au/dealer/details/Aston-Martin-DBS-1969/OAG-AD-15522819/?Cr=56
