This file was downloaded on February 17 2018 4:07:53 AM UTC-08:00
Keywords,tops
Date Range,2015-04-15 - 2018-02-14
Site: ,ebay.com.au
Product Condition: ,New
Listing Format: ,FixedPrice,StoresFixedPrice
Buyer Country: ,AU
Seller Country: ,AU
Category: ,Tops & Blouses

Date,Items Sold,Average Selling Price,Total Sales
2015-04-15,293,18.78 USD,5503.29 USD
2015-04-16,250,16.58 USD,4145.68 USD
2015-04-17,227,19.63 USD,4456.94 USD
2015-04-18,227,17.02 USD,3863.07 USD
2015-04-19,226,18.99 USD,4290.98 USD
2015-04-20,268,18.61 USD,4986.98 USD
2015-04-21,257,19.01 USD,4885.53 USD
2015-04-22,219,18.03 USD,3947.56 USD
2015-04-23,242,17.90 USD,4332.19 USD
2015-04-24,247,21.08 USD,5207.34 USD
2015-04-25,262,18.42 USD,4824.96 USD
2015-04-26,215,19.12 USD,4110.84 USD
2015-04-27,295,18.82 USD,5551.61 USD
2015-04-28,242,17.96 USD,4345.71 USD
2015-04-29,242,20.72 USD,5014.03 USD
2015-04-30,252,18.05 USD,4549.37 USD
2015-05-01,214,20.69 USD,4428.51 USD
2015-05-02,259,16.93 USD,4384.28 USD
2015-05-03,246,16.98 USD,4176.05 USD
2015-05-04,230,19.02 USD,4375.72 USD
2015-05-05,255,17.99 USD,4586.64 USD
2015-05-06,258,20.35 USD,5249.52 USD
2015-05-07,245,19.06 USD,4669.27 USD
2015-05-08,254,19.16 USD,4866.41 USD
2015-05-09,214,18.93 USD,4050.00 USD
2015-05-10,256,18.22 USD,4663.87 USD
2015-05-11,230,18.36 USD,4223.65 USD
2015-05-12,261,19.17 USD,5002.83 USD
2015-05-13,277,16.31 USD,4516.55 USD
2015-05-14,255,19.85 USD,5062.17 USD
2015-05-15,242,18.14 USD,4389.68 USD
2015-05-16,257,19.33 USD,4968.83 USD
2015-05-17,231,21.60 USD,4990.04 USD
2015-05-18,246,21.44 USD,5275.04 USD
2015-05-19,249,17.34 USD,4316.69 USD
2015-05-20,252,18.37 USD,4630.38 USD
2015-05-21,229,18.39 USD,4211.35 USD
2015-05-22,223,19.92 USD,4442.19 USD
2015-05-23,227,18.34 USD,4162.53 USD
2015-05-24,241,19.92 USD,4800.18 USD
2015-05-25,267,18.81 USD,5022.40 USD
2015-05-26,254,19.22 USD,4881.07 USD
2015-05-27,266,20.15 USD,5358.93 USD
2015-05-28,270,17.14 USD,4628.60 USD
2015-05-29,0,0.00 USD,0.00 USD
2015-05-30,272,19.73 USD,5365.43 USD
2015-05-31,202,19.02 USD,3842.49 USD
2015-06-01,317,17.57 USD,5569.41 USD
2015-06-02,235,17.18 USD,4038.41 USD
2015-06-03,226,17.81 USD,4025.69 USD
2015-06-04,257,18.01 USD,4628.39 USD
2015-06-05,207,17.84 USD,3691.97 USD
2015-06-06,214,20.88 USD,4468.35 USD
2015-06-07,241,20.30 USD,4892.71 USD
2015-06-08,237,18.33 USD,4344.90 USD
2015-06-09,229,18.72 USD,4287.27 USD
2015-06-10,229,19.12 USD,4378.34 USD
2015-06-11,240,17.09 USD,4102.06 USD
2015-06-12,230,20.74 USD,4769.48 USD
2015-06-13,212,17.11 USD,3626.59 USD
2015-06-14,247,17.34 USD,4281.85 USD
2015-06-15,206,19.03 USD,3920.07 USD
2015-06-16,272,18.98 USD,5163.86 USD
2015-06-17,242,21.15 USD,5117.15 USD
2015-06-18,196,16.45 USD,3223.59 USD
2015-06-19,196,18.20 USD,3567.99 USD
2015-06-20,185,18.86 USD,3488.51 USD
2015-06-21,275,18.35 USD,5045.38 USD
2015-06-22,251,18.14 USD,4554.38 USD
2015-06-23,212,17.09 USD,3622.37 USD
2015-06-24,245,19.07 USD,4671.89 USD
2015-06-25,217,18.64 USD,4044.07 USD
2015-06-26,208,20.41 USD,4244.73 USD
2015-06-27,201,18.14 USD,3646.49 USD
2015-06-28,246,16.80 USD,4133.78 USD
2015-06-29,214,18.30 USD,3917.03 USD
2015-06-30,241,18.64 USD,4491.16 USD
2015-07-01,252,17.77 USD,4478.64 USD
2015-07-02,198,18.46 USD,3655.36 USD
2015-07-03,247,16.89 USD,4172.53 USD
2015-07-04,232,18.55 USD,4303.42 USD
2015-07-05,223,19.04 USD,4244.81 USD
2015-07-06,243,17.10 USD,4154.47 USD
2015-07-07,230,16.58 USD,3813.89 USD
2015-07-08,260,17.14 USD,4457.32 USD
2015-07-09,246,15.69 USD,3860.80 USD
2015-07-10,230,17.03 USD,3916.91 USD
2015-07-11,218,16.86 USD,3675.09 USD
2015-07-12,260,17.10 USD,4445.13 USD
2015-07-13,267,16.45 USD,4392.97 USD
2015-07-14,242,17.68 USD,4277.61 USD
2015-07-15,259,17.70 USD,4585.24 USD
2015-07-16,211,16.83 USD,3550.58 USD
2015-07-17,212,17.40 USD,3689.21 USD
2015-07-18,258,17.73 USD,4574.66 USD
2015-07-19,245,19.19 USD,4701.34 USD
2015-07-20,246,16.22 USD,3988.89 USD
2015-07-21,253,17.45 USD,4414.95 USD
2015-07-22,251,18.34 USD,4603.51 USD
2015-07-23,235,18.41 USD,4326.74 USD
2015-07-24,243,17.08 USD,4150.21 USD
2015-07-25,257,17.17 USD,4412.78 USD
2015-07-26,238,17.17 USD,4087.38 USD
2015-07-27,278,16.91 USD,4700.05 USD
2015-07-28,256,17.73 USD,4539.74 USD
2015-07-29,240,18.40 USD,4416.91 USD
2015-07-30,261,18.99 USD,4955.24 USD
2015-07-31,221,20.06 USD,4432.63 USD
2015-08-01,246,16.96 USD,4172.91 USD
2015-08-02,251,18.06 USD,4531.96 USD
2015-08-03,234,18.61 USD,4355.36 USD
2015-08-04,259,17.50 USD,4532.44 USD
2015-08-05,260,17.11 USD,4449.66 USD
2015-08-06,239,17.29 USD,4133.20 USD
2015-08-07,233,19.81 USD,4616.56 USD
2015-08-08,244,17.71 USD,4320.35 USD
2015-08-09,242,20.84 USD,5043.71 USD
2015-08-10,235,18.20 USD,4276.04 USD
2015-08-11,251,17.86 USD,4483.76 USD
2015-08-12,272,18.11 USD,4925.02 USD
2015-08-13,240,18.10 USD,4343.43 USD
2015-08-14,254,18.09 USD,4594.69 USD
2015-08-15,245,19.23 USD,4712.28 USD
2015-08-16,243,17.59 USD,4274.31 USD
2015-08-17,264,18.80 USD,4964.28 USD
2015-08-18,217,16.32 USD,3542.07 USD
2015-08-19,271,17.86 USD,4840.21 USD
2015-08-20,229,19.28 USD,4416.20 USD
2015-08-21,282,20.39 USD,5750.51 USD
2015-08-22,241,18.75 USD,4519.15 USD
