model,description,metric,metric_code,value,rating,link
OAG-AD-16235107,Polo - 2013 Volkswagen Polo Trendline 6R Manual,price,price,10990,3.21,https://www.carsales.com.au/dealer/details/Volkswagen-Polo-2013/OAG-AD-16235107/?Cr=174
OAG-AD-16235107,Polo - 2013 Volkswagen Polo Trendline 6R Manual,milage,milage,13867,3.21,https://www.carsales.com.au/dealer/details/Volkswagen-Polo-2013/OAG-AD-16235107/?Cr=174
OAG-AD-16235107,Polo - 2013 Volkswagen Polo Trendline 6R Manual,age,age,5,3.21,https://www.carsales.com.au/dealer/details/Volkswagen-Polo-2013/OAG-AD-16235107/?Cr=174
SSE-AD-5579488,Polo - 2014 Volkswagen Polo 66TSI Trendline 6R Manual,price,price,10800,3.16,https://www.carsales.com.au/private/details/Volkswagen-Polo-2014/SSE-AD-5579488/?Cr=218
SSE-AD-5579488,Polo - 2014 Volkswagen Polo 66TSI Trendline 6R Manual,milage,milage,23200,3.16,https://www.carsales.com.au/private/details/Volkswagen-Polo-2014/SSE-AD-5579488/?Cr=218
SSE-AD-5579488,Polo - 2014 Volkswagen Polo 66TSI Trendline 6R Manual,age,age,4,3.16,https://www.carsales.com.au/private/details/Volkswagen-Polo-2014/SSE-AD-5579488/?Cr=218
SSE-AD-5621633,Polo - 2017 Volkswagen Polo 66TSI Trendline 6R Auto,price,price,14800,3.05,https://www.carsales.com.au/private/details/Volkswagen-Polo-2017/SSE-AD-5621633/?Cr=206
SSE-AD-5621633,Polo - 2017 Volkswagen Polo 66TSI Trendline 6R Auto,milage,milage,7340,3.05,https://www.carsales.com.au/private/details/Volkswagen-Polo-2017/SSE-AD-5621633/?Cr=206
SSE-AD-5621633,Polo - 2017 Volkswagen Polo 66TSI Trendline 6R Auto,age,age,1,3.05,https://www.carsales.com.au/private/details/Volkswagen-Polo-2017/SSE-AD-5621633/?Cr=206
OAG-AD-16315263,Polo - 2018 Volkswagen Polo 70TSI Trendline AW Manual,price,price,16998,2.76,https://www.carsales.com.au/dealer/details/Volkswagen-Polo-2018/OAG-AD-16315263/?Cr=149
OAG-AD-16315263,Polo - 2018 Volkswagen Polo 70TSI Trendline AW Manual,milage,milage,22,2.76,https://www.carsales.com.au/dealer/details/Volkswagen-Polo-2018/OAG-AD-16315263/?Cr=149
OAG-AD-16315263,Polo - 2018 Volkswagen Polo 70TSI Trendline AW Manual,age,age,0,2.76,https://www.carsales.com.au/dealer/details/Volkswagen-Polo-2018/OAG-AD-16315263/?Cr=149
OAG-AD-16256314,Polo - 2018 Volkswagen Polo 70TSI Trendline AW Manual,price,price,16990,2.69,https://www.carsales.com.au/demo/details/Volkswagen-Polo-2018/OAG-AD-16256314/?Cr=147
OAG-AD-16256314,Polo - 2018 Volkswagen Polo 70TSI Trendline AW Manual,milage,milage,1555,2.69,https://www.carsales.com.au/demo/details/Volkswagen-Polo-2018/OAG-AD-16256314/?Cr=147
OAG-AD-16256314,Polo - 2018 Volkswagen Polo 70TSI Trendline AW Manual,age,age,0,2.69,https://www.carsales.com.au/demo/details/Volkswagen-Polo-2018/OAG-AD-16256314/?Cr=147
SSE-AD-5405547,Polo - 2015 Volkswagen Polo 66TSI Trendline 6R Manual,price,price,12990,2.66,https://www.carsales.com.au/private/details/Volkswagen-Polo-2015/SSE-AD-5405547/?Cr=282
SSE-AD-5405547,Polo - 2015 Volkswagen Polo 66TSI Trendline 6R Manual,milage,milage,20783,2.66,https://www.carsales.com.au/private/details/Volkswagen-Polo-2015/SSE-AD-5405547/?Cr=282
SSE-AD-5405547,Polo - 2015 Volkswagen Polo 66TSI Trendline 6R Manual,age,age,3,2.66,https://www.carsales.com.au/private/details/Volkswagen-Polo-2015/SSE-AD-5405547/?Cr=282
OAG-AD-16336788,Polo - 2014 Volkswagen Polo Trendline 6R Manual,price,price,12490,2.56,https://www.carsales.com.au/dealer/details/Volkswagen-Polo-2014/OAG-AD-16336788/?Cr=27
OAG-AD-16336788,Polo - 2014 Volkswagen Polo Trendline 6R Manual,milage,milage,21254,2.56,https://www.carsales.com.au/dealer/details/Volkswagen-Polo-2014/OAG-AD-16336788/?Cr=27
OAG-AD-16336788,Polo - 2014 Volkswagen Polo Trendline 6R Manual,age,age,4,2.56,https://www.carsales.com.au/dealer/details/Volkswagen-Polo-2014/OAG-AD-16336788/?Cr=27
SSE-AD-5551422,Polo - 2014 Volkswagen Polo 66TSI Trendline 6R Auto,price,price,12500,2.55,https://www.carsales.com.au/private/details/Volkswagen-Polo-2014/SSE-AD-5551422/?Cr=242
SSE-AD-5551422,Polo - 2014 Volkswagen Polo 66TSI Trendline 6R Auto,milage,milage,21400,2.55,https://www.carsales.com.au/private/details/Volkswagen-Polo-2014/SSE-AD-5551422/?Cr=242
SSE-AD-5551422,Polo - 2014 Volkswagen Polo 66TSI Trendline 6R Auto,age,age,4,2.55,https://www.carsales.com.au/private/details/Volkswagen-Polo-2014/SSE-AD-5551422/?Cr=242
SSE-AD-5528522,Polo - 2014 Volkswagen Polo Trendline 6R Auto,price,price,10888,2.49,https://www.carsales.com.au/private/details/Volkswagen-Polo-2014/SSE-AD-5528522/?Cr=259
SSE-AD-5528522,Polo - 2014 Volkswagen Polo Trendline 6R Auto,milage,milage,38000,2.49,https://www.carsales.com.au/private/details/Volkswagen-Polo-2014/SSE-AD-5528522/?Cr=259
SSE-AD-5528522,Polo - 2014 Volkswagen Polo Trendline 6R Auto,age,age,4,2.49,https://www.carsales.com.au/private/details/Volkswagen-Polo-2014/SSE-AD-5528522/?Cr=259
OAG-AD-16234029,Polo - 2015 Volkswagen Polo 66TSI Trendline 6R Auto,price,price,13490,2.46,https://www.carsales.com.au/dealer/details/Volkswagen-Polo-2015/OAG-AD-16234029/?Cr=130
OAG-AD-16234029,Polo - 2015 Volkswagen Polo 66TSI Trendline 6R Auto,milage,milage,20709,2.46,https://www.carsales.com.au/dealer/details/Volkswagen-Polo-2015/OAG-AD-16234029/?Cr=130
