This file was downloaded on March 13 2018 7:45:12 PM UTC-07:00
Keywords,mattress
Date Range,2015-03-12 - 2018-03-11
Buyer Country: ,AU
Category: ,Mattresses
Product Condition: ,New
Listing Format: ,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au
Transaction Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2015-12-26,91,52.46 USD,4773.82 USD
2015-12-27,105,61.07 USD,6412.63 USD
2015-12-28,126,66.11 USD,8329.79 USD
2015-12-29,111,72.50 USD,8047.84 USD
2015-12-30,119,57.03 USD,6786.40 USD
2015-12-31,59,50.25 USD,2964.67 USD
2016-01-01,124,53.53 USD,6637.10 USD
2016-01-02,134,53.85 USD,7215.52 USD
2016-01-03,121,64.53 USD,7807.95 USD
2016-01-04,151,54.22 USD,8186.77 USD
2016-01-05,122,60.42 USD,7371.69 USD
2016-01-06,126,56.25 USD,7086.88 USD
2016-01-07,117,60.80 USD,7113.36 USD
2016-01-08,164,103.12 USD,16911.64 USD
2016-01-09,132,45.61 USD,6020.73 USD
2016-01-10,158,58.74 USD,9281.68 USD
2016-01-11,146,87.74 USD,12810.30 USD
2016-01-12,153,53.56 USD,8194.54 USD
2016-01-13,118,66.05 USD,7794.05 USD
2016-01-14,136,62.99 USD,8566.89 USD
2016-01-15,133,69.11 USD,9191.30 USD
2016-01-16,162,52.84 USD,8559.97 USD
2016-01-17,179,75.03 USD,13429.60 USD
2016-01-18,145,66.33 USD,9618.23 USD
2016-01-19,144,53.62 USD,7721.76 USD
2016-01-20,128,63.20 USD,8089.46 USD
2016-01-21,106,79.81 USD,8459.79 USD
2016-01-22,116,69.76 USD,8091.81 USD
2016-01-23,130,52.74 USD,6855.88 USD
2016-01-24,130,79.87 USD,10383.42 USD
2016-01-25,145,58.74 USD,8517.48 USD
2016-01-26,148,59.20 USD,8762.24 USD
2016-01-27,153,62.88 USD,9620.19 USD
2016-01-28,148,62.15 USD,9198.40 USD
2016-01-29,102,58.01 USD,5916.82 USD
2016-01-30,151,66.94 USD,10108.54 USD
2016-01-31,171,69.07 USD,11810.39 USD
2016-02-01,160,65.43 USD,10468.27 USD
2016-02-02,130,69.05 USD,8976.52 USD
2016-02-03,130,61.63 USD,8012.49 USD
2016-02-04,100,81.02 USD,8101.87 USD
2016-02-05,97,78.22 USD,7586.90 USD
2016-02-06,108,58.46 USD,6313.57 USD
2016-02-07,122,63.35 USD,7728.15 USD
2016-02-08,114,68.73 USD,7834.95 USD
2016-02-09,129,79.59 USD,10266.67 USD
2016-02-10,156,75.33 USD,11750.88 USD
2016-02-11,122,80.68 USD,9843.50 USD
2016-02-12,105,75.57 USD,7935.34 USD
2016-02-13,93,63.33 USD,5889.99 USD
2016-02-14,132,61.14 USD,8070.86 USD
2016-02-15,163,63.69 USD,10381.28 USD
2016-02-16,129,62.60 USD,8074.95 USD
2016-02-17,112,79.83 USD,8941.13 USD
2016-02-18,104,60.53 USD,6295.50 USD
2016-02-19,85,64.65 USD,5495.17 USD
2016-02-20,147,52.08 USD,7656.06 USD
2016-02-21,165,46.13 USD,7611.30 USD
2016-02-22,143,72.20 USD,10324.38 USD
2016-02-23,115,60.98 USD,7012.44 USD
2016-02-24,112,55.55 USD,6221.17 USD
2016-02-25,107,71.10 USD,7607.90 USD
2016-02-26,105,50.86 USD,5339.86 USD
2016-02-27,149,74.61 USD,11116.37 USD
2016-02-28,152,70.69 USD,10744.57 USD
2016-02-29,125,61.90 USD,7737.63 USD
2016-03-01,200,93.21 USD,18641.91 USD
2016-03-02,146,72.89 USD,10641.40 USD
2016-03-03,137,69.59 USD,9533.83 USD
2016-03-04,106,64.62 USD,6849.74 USD
2016-03-05,137,65.83 USD,9018.03 USD
2016-03-06,148,79.64 USD,11787.13 USD
2016-03-07,170,59.91 USD,10183.86 USD
2016-03-08,135,72.32 USD,9762.79 USD
2016-03-09,124,62.52 USD,7753.03 USD
2016-03-10,113,60.56 USD,6843.02 USD
2016-03-11,145,79.77 USD,11566.82 USD
2016-03-12,118,61.57 USD,7265.66 USD
2016-03-13,161,62.96 USD,10135.94 USD
2016-03-14,165,71.36 USD,11775.01 USD
2016-03-15,140,79.19 USD,11086.43 USD
2016-03-16,143,61.39 USD,8778.17 USD
2016-03-17,111,77.79 USD,8635.22 USD
2016-03-18,80,77.65 USD,6211.88 USD
2016-03-19,130,67.33 USD,8753.04 USD
2016-03-20,158,74.16 USD,11717.88 USD
2016-03-21,132,75.19 USD,9925.54 USD
2016-03-22,123,67.86 USD,8346.38 USD
2016-03-23,99,60.20 USD,5960.18 USD
2016-03-24,94,73.17 USD,6877.97 USD
2016-03-25,96,57.83 USD,5551.80 USD
2016-03-26,85,59.85 USD,5086.86 USD
2016-03-27,106,59.61 USD,6318.18 USD
2016-03-28,140,59.19 USD,8286.72 USD
2016-03-29,165,65.76 USD,10850.13 USD
2016-03-30,138,72.94 USD,10065.85 USD
2016-03-31,126,85.39 USD,10759.57 USD
2016-04-01,122,68.07 USD,8303.97 USD
2016-04-02,116,77.59 USD,8999.89 USD
2016-04-03,120,74.55 USD,8946.24 USD
2016-04-04,150,60.85 USD,9126.81 USD
2016-04-05,125,62.42 USD,7801.88 USD
2016-04-06,122,73.26 USD,8938.09 USD
2016-04-07,129,58.73 USD,7576.21 USD
2016-04-08,127,64.56 USD,8199.10 USD
2016-04-09,132,70.91 USD,9359.78 USD
2016-04-10,125,59.04 USD,7379.70 USD
2016-04-11,152,68.13 USD,10355.43 USD
2016-04-12,109,78.35 USD,8540.43 USD
2016-04-13,121,78.72 USD,9525.11 USD
2016-04-14,114,72.84 USD,8303.19 USD
2016-04-15,120,59.96 USD,7195.66 USD
2016-04-16,91,61.96 USD,5638.58 USD
2016-04-17,165,76.87 USD,12683.44 USD
2016-04-18,121,87.20 USD,10551.73 USD
2016-04-19,134,68.67 USD,9201.89 USD
2016-04-20,112,97.50 USD,10920.23 USD
2016-04-21,133,83.77 USD,11141.43 USD
2016-04-22,99,74.73 USD,7398.71 USD
