model,description,metric,metric_code,value,rating,link
SSE-AD-5073385,RS4 - 2007 Audi RS4 Manual quattro,price,price,42000,2.78,https://www.carsales.com.au/private/details/Audi-RS4-2007/SSE-AD-5073385/?Cr=10
SSE-AD-5073385,RS4 - 2007 Audi RS4 Manual quattro,milage,milage,78000,2.78,https://www.carsales.com.au/private/details/Audi-RS4-2007/SSE-AD-5073385/?Cr=10
SSE-AD-5073385,RS4 - 2007 Audi RS4 Manual quattro,age,age,11,2.78,https://www.carsales.com.au/private/details/Audi-RS4-2007/SSE-AD-5073385/?Cr=10
SSE-AD-4524947,RS4 - 2007 Audi RS4 Manual quattro,price,price,32000,2.67,https://www.carsales.com.au/private/details/Audi-RS4-2007/SSE-AD-4524947/?Cr=11
SSE-AD-4524947,RS4 - 2007 Audi RS4 Manual quattro,milage,milage,118000,2.67,https://www.carsales.com.au/private/details/Audi-RS4-2007/SSE-AD-4524947/?Cr=11
SSE-AD-4524947,RS4 - 2007 Audi RS4 Manual quattro,age,age,11,2.67,https://www.carsales.com.au/private/details/Audi-RS4-2007/SSE-AD-4524947/?Cr=11
SSE-AD-4929916,RS4 - 2007 Audi RS4 Manual quattro,price,price,48900,1.98,https://www.carsales.com.au/private/details/Audi-RS4-2007/SSE-AD-4929916/?Cr=4
SSE-AD-4929916,RS4 - 2007 Audi RS4 Manual quattro,milage,milage,65000,1.98,https://www.carsales.com.au/private/details/Audi-RS4-2007/SSE-AD-4929916/?Cr=4
SSE-AD-4929916,RS4 - 2007 Audi RS4 Manual quattro,age,age,11,1.98,https://www.carsales.com.au/private/details/Audi-RS4-2007/SSE-AD-4929916/?Cr=4
SSE-AD-5247169,RS4 - 2007 Audi RS4 Manual quattro,price,price,48000,1.13,https://www.carsales.com.au/private/details/Audi-RS4-2007/SSE-AD-5247169/?Cr=3
SSE-AD-5247169,RS4 - 2007 Audi RS4 Manual quattro,milage,milage,82500,1.13,https://www.carsales.com.au/private/details/Audi-RS4-2007/SSE-AD-5247169/?Cr=3
SSE-AD-5247169,RS4 - 2007 Audi RS4 Manual quattro,age,age,11,1.13,https://www.carsales.com.au/private/details/Audi-RS4-2007/SSE-AD-5247169/?Cr=3
SSE-AD-5228702,RS4 - 2007 Audi RS4 Manual quattro,price,price,53500,0.94,https://www.carsales.com.au/private/details/Audi-RS4-2007/SSE-AD-5228702/?Cr=0
SSE-AD-5228702,RS4 - 2007 Audi RS4 Manual quattro,milage,milage,64754,0.94,https://www.carsales.com.au/private/details/Audi-RS4-2007/SSE-AD-5228702/?Cr=0
SSE-AD-5228702,RS4 - 2007 Audi RS4 Manual quattro,age,age,11,0.94,https://www.carsales.com.au/private/details/Audi-RS4-2007/SSE-AD-5228702/?Cr=0
SSE-AD-4932198,RS4 - 2007 Audi RS4 Manual quattro,price,price,31000,0.38,https://www.carsales.com.au/private/details/Audi-RS4-2007/SSE-AD-4932198/?Cr=7
SSE-AD-4932198,RS4 - 2007 Audi RS4 Manual quattro,milage,milage,160000,0.38,https://www.carsales.com.au/private/details/Audi-RS4-2007/SSE-AD-4932198/?Cr=7
SSE-AD-4932198,RS4 - 2007 Audi RS4 Manual quattro,age,age,11,0.38,https://www.carsales.com.au/private/details/Audi-RS4-2007/SSE-AD-4932198/?Cr=7
SSE-AD-5130565,RS4 - 2007 Audi RS4 Manual quattro,price,price,45500,0.31,https://www.carsales.com.au/private/details/Audi-RS4-2007/SSE-AD-5130565/?Cr=5
SSE-AD-5130565,RS4 - 2007 Audi RS4 Manual quattro,milage,milage,105840,0.31,https://www.carsales.com.au/private/details/Audi-RS4-2007/SSE-AD-5130565/?Cr=5
SSE-AD-5130565,RS4 - 2007 Audi RS4 Manual quattro,age,age,11,0.31,https://www.carsales.com.au/private/details/Audi-RS4-2007/SSE-AD-5130565/?Cr=5
SSE-AD-4558734,RS4 - 2007 Audi RS4 Manual quattro,price,price,49000,-0.86,https://www.carsales.com.au/private/details/Audi-RS4-2007/SSE-AD-4558734/?Cr=6
SSE-AD-4558734,RS4 - 2007 Audi RS4 Manual quattro,milage,milage,112000,-0.86,https://www.carsales.com.au/private/details/Audi-RS4-2007/SSE-AD-4558734/?Cr=6
SSE-AD-4558734,RS4 - 2007 Audi RS4 Manual quattro,age,age,11,-0.86,https://www.carsales.com.au/private/details/Audi-RS4-2007/SSE-AD-4558734/?Cr=6
SSE-AD-5143863,RS4 - 2007 Audi RS4 Manual quattro,price,price,59900,-0.90,https://www.carsales.com.au/private/details/Audi-RS4-2007/SSE-AD-5143863/?Cr=9
SSE-AD-5143863,RS4 - 2007 Audi RS4 Manual quattro,milage,milage,71000,-0.90,https://www.carsales.com.au/private/details/Audi-RS4-2007/SSE-AD-5143863/?Cr=9
SSE-AD-5143863,RS4 - 2007 Audi RS4 Manual quattro,age,age,11,-0.90,https://www.carsales.com.au/private/details/Audi-RS4-2007/SSE-AD-5143863/?Cr=9
OAG-AD-15750696,RS4 - 2006 Audi RS4 Manual quattro,price,price,46977,-1.47,https://www.carsales.com.au/dealer/details/Audi-RS4-2006/OAG-AD-15750696/?Cr=1
OAG-AD-15750696,RS4 - 2006 Audi RS4 Manual quattro,milage,milage,72027,-1.47,https://www.carsales.com.au/dealer/details/Audi-RS4-2006/OAG-AD-15750696/?Cr=1
OAG-AD-15750696,RS4 - 2006 Audi RS4 Manual quattro,age,age,12,-1.47,https://www.carsales.com.au/dealer/details/Audi-RS4-2006/OAG-AD-15750696/?Cr=1
SSE-AD-5136442,RS4 - 2007 Audi RS4 Manual quattro,price,price,80000,-3.34,https://www.carsales.com.au/private/details/Audi-RS4-2007/SSE-AD-5136442/?Cr=2
SSE-AD-5136442,RS4 - 2007 Audi RS4 Manual quattro,milage,milage,35000,-3.34,https://www.carsales.com.au/private/details/Audi-RS4-2007/SSE-AD-5136442/?Cr=2
SSE-AD-5136442,RS4 - 2007 Audi RS4 Manual quattro,age,age,11,-3.34,https://www.carsales.com.au/private/details/Audi-RS4-2007/SSE-AD-5136442/?Cr=2
SSE-AD-5160607,RS4 - 2007 Audi RS4 Manual quattro,price,price,60000,-3.62,https://www.carsales.com.au/private/details/Audi-RS4-2007/SSE-AD-5160607/?Cr=8
SSE-AD-5160607,RS4 - 2007 Audi RS4 Manual quattro,milage,milage,116000,-3.62,https://www.carsales.com.au/private/details/Audi-RS4-2007/SSE-AD-5160607/?Cr=8
SSE-AD-5160607,RS4 - 2007 Audi RS4 Manual quattro,age,age,11,-3.62,https://www.carsales.com.au/private/details/Audi-RS4-2007/SSE-AD-5160607/?Cr=8
