model,description,metric,metric_code,value,rating,link
SSE-AD-5740913,320d - 2013 BMW 320d E92 Auto,price,price,23900,2.69,https://www.carsales.com.au/cars/details/BMW-320d-2013/SSE-AD-5740913/?Cr=70
SSE-AD-5740913,320d - 2013 BMW 320d E92 Auto,milage,milage,41863,2.69,https://www.carsales.com.au/cars/details/BMW-320d-2013/SSE-AD-5740913/?Cr=70
SSE-AD-5740913,320d - 2013 BMW 320d E92 Auto,age,age,6,2.69,https://www.carsales.com.au/cars/details/BMW-320d-2013/SSE-AD-5740913/?Cr=70
OAG-AD-17071858,320d - 2012 BMW 320d E92 Auto,price,price,18000,2.50,https://www.carsales.com.au/cars/details/BMW-320d-2012/OAG-AD-17071858/?Cr=5
OAG-AD-17071858,320d - 2012 BMW 320d E92 Auto,milage,milage,72460,2.50,https://www.carsales.com.au/cars/details/BMW-320d-2012/OAG-AD-17071858/?Cr=5
OAG-AD-17071858,320d - 2012 BMW 320d E92 Auto,age,age,7,2.50,https://www.carsales.com.au/cars/details/BMW-320d-2012/OAG-AD-17071858/?Cr=5
SSE-AD-4642475,320d - 2011 BMW 320d Lifestyle E90 Auto,price,price,15900,2.38,https://www.carsales.com.au/cars/details/BMW-320d-2011/SSE-AD-4642475/?Cr=69
SSE-AD-4642475,320d - 2011 BMW 320d Lifestyle E90 Auto,milage,milage,77800,2.38,https://www.carsales.com.au/cars/details/BMW-320d-2011/SSE-AD-4642475/?Cr=69
SSE-AD-4642475,320d - 2011 BMW 320d Lifestyle E90 Auto,age,age,8,2.38,https://www.carsales.com.au/cars/details/BMW-320d-2011/SSE-AD-4642475/?Cr=69
OAG-AD-17130790,320d - 2010 BMW 320d Lifestyle E91 Auto,price,price,18990,2.27,https://www.carsales.com.au/cars/details/BMW-320d-2010/OAG-AD-17130790/?Cr=62
OAG-AD-17130790,320d - 2010 BMW 320d Lifestyle E91 Auto,milage,milage,51306,2.27,https://www.carsales.com.au/cars/details/BMW-320d-2010/OAG-AD-17130790/?Cr=62
OAG-AD-17130790,320d - 2010 BMW 320d Lifestyle E91 Auto,age,age,9,2.27,https://www.carsales.com.au/cars/details/BMW-320d-2010/OAG-AD-17130790/?Cr=62
SSE-AD-6037649,320d - 2017 BMW 320d Luxury Line F30 LCI Auto,price,price,42500,1.05,https://www.carsales.com.au/cars/details/BMW-320d-2017/SSE-AD-6037649/?Cr=3
