This file was downloaded on March 13 2018 9:10:07 PM UTC-07:00
Keywords,bookshelf
Date Range,2015-03-13 - 2018-03-11
Buyer Country: ,AU
Category: ,Furniture
Product Condition: ,New
Listing Format: ,Auction
Seller Country: ,AU
Site: ,ebay.com.au
Transaction Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2015-03-13,2,92.84 USD,185.68 USD
2015-03-14,2,12.17 USD,24.34 USD
2015-03-15,0,0.00 USD,0.00 USD
2015-03-16,1,19.07 USD,19.07 USD
2015-03-17,0,0.00 USD,0.00 USD
2015-03-18,2,11.99 USD,23.98 USD
2015-03-19,1,90.30 USD,90.30 USD
2015-03-20,3,18.02 USD,54.06 USD
2015-03-21,0,0.00 USD,0.00 USD
2015-03-22,1,10.83 USD,10.83 USD
2015-03-23,0,0.00 USD,0.00 USD
2015-03-24,0,0.00 USD,0.00 USD
2015-03-25,4,84.78 USD,339.11 USD
2015-03-26,1,10.96 USD,10.96 USD
2015-03-27,1,32.86 USD,32.86 USD
2015-03-28,0,0.00 USD,0.00 USD
2015-03-29,0,0.00 USD,0.00 USD
2015-03-30,0,0.00 USD,0.00 USD
2015-03-31,1,9.89 USD,9.89 USD
2015-04-01,0,0.00 USD,0.00 USD
2015-04-02,2,113.53 USD,227.05 USD
2015-04-03,1,100.76 USD,100.76 USD
2015-04-04,2,49.98 USD,99.96 USD
2015-04-05,1,15.49 USD,15.49 USD
2015-04-06,2,131.34 USD,262.67 USD
2015-04-07,0,0.00 USD,0.00 USD
2015-04-08,0,0.00 USD,0.00 USD
2015-04-09,0,0.00 USD,0.00 USD
2015-04-10,3,76.19 USD,228.58 USD
2015-04-11,2,16.48 USD,32.96 USD
2015-04-12,1,29.58 USD,29.58 USD
2015-04-13,3,22.00 USD,65.99 USD
2015-04-14,1,194.46 USD,194.46 USD
2015-04-15,3,62.32 USD,186.97 USD
2015-04-16,0,0.00 USD,0.00 USD
2015-04-17,2,12.78 USD,25.56 USD
2015-04-18,1,30.26 USD,30.26 USD
2015-04-19,0,0.00 USD,0.00 USD
2015-04-20,0,0.00 USD,0.00 USD
2015-04-21,2,31.64 USD,63.28 USD
2015-04-22,1,31.70 USD,31.70 USD
2015-04-23,0,0.00 USD,0.00 USD
2015-04-24,2,120.38 USD,240.76 USD
2015-04-25,1,12.48 USD,12.48 USD
2015-04-26,1,15.65 USD,15.65 USD
2015-04-27,1,92.31 USD,92.31 USD
2015-04-28,1,330.37 USD,330.37 USD
2015-04-29,0,0.00 USD,0.00 USD
2015-04-30,0,0.00 USD,0.00 USD
2015-05-01,0,0.00 USD,0.00 USD
2015-05-02,1,12.50 USD,12.50 USD
2015-05-03,1,235.05 USD,235.05 USD
2015-05-04,0,0.00 USD,0.00 USD
2015-05-05,3,113.70 USD,341.10 USD
2015-05-06,0,0.00 USD,0.00 USD
2015-05-07,0,0.00 USD,0.00 USD
2015-05-08,1,4.00 USD,4.00 USD
2015-05-09,1,102.74 USD,102.74 USD
2015-05-10,1,18.93 USD,18.93 USD
2015-05-11,0,0.00 USD,0.00 USD
2015-05-12,1,11.04 USD,11.04 USD
2015-05-13,2,53.85 USD,107.69 USD
2015-05-14,4,43.51 USD,174.05 USD
2015-05-15,1,23.40 USD,23.40 USD
2015-05-16,1,67.64 USD,67.64 USD
2015-05-17,3,38.88 USD,116.65 USD
2015-05-18,1,23.31 USD,23.31 USD
2015-05-19,3,23.73 USD,71.19 USD
2015-05-20,4,50.00 USD,199.98 USD
2015-05-21,0,0.00 USD,0.00 USD
2015-05-22,0,0.00 USD,0.00 USD
2015-05-23,0,0.00 USD,0.00 USD
2015-05-24,0,0.00 USD,0.00 USD
2015-05-25,4,107.53 USD,430.12 USD
2015-05-26,1,90.76 USD,90.76 USD
2015-05-27,4,34.62 USD,138.49 USD
2015-05-28,1,15.39 USD,15.39 USD
2015-05-29,0,0.00 USD,0.00 USD
2015-05-30,0,0.00 USD,0.00 USD
2015-05-31,2,83.80 USD,167.59 USD
2015-06-01,3,27.01 USD,81.02 USD
2015-06-02,0,0.00 USD,0.00 USD
2015-06-03,1,107.68 USD,107.68 USD
2015-06-04,2,124.08 USD,248.15 USD
2015-06-05,0,0.00 USD,0.00 USD
2015-06-06,3,42.68 USD,128.05 USD
2015-06-07,1,80.09 USD,80.09 USD
2015-06-08,1,44.20 USD,44.20 USD
2015-06-09,0,0.00 USD,0.00 USD
2015-06-10,2,44.11 USD,88.21 USD
2015-06-11,1,45.70 USD,45.70 USD
2015-06-12,1,61.76 USD,61.76 USD
2015-06-13,3,10.71 USD,32.13 USD
2015-06-14,1,23.95 USD,23.95 USD
2015-06-15,9,26.99 USD,242.95 USD
2015-06-16,1,46.56 USD,46.56 USD
2015-06-17,2,28.68 USD,57.35 USD
2015-06-18,0,0.00 USD,0.00 USD
