This file was downloaded on March 13 2018 9:08:20 PM UTC-07:00
Keywords,table
Date Range,2015-03-13 - 2018-03-11
Buyer Country: ,AU
Category: ,Furniture
Product Condition: ,New
Listing Format: ,Auction
Seller Country: ,AU
Site: ,ebay.com.au
Transaction Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2015-03-13,10,240.70 USD,2407.00 USD
2015-03-14,15,157.54 USD,2363.10 USD
2015-03-15,19,134.12 USD,2548.26 USD
2015-03-16,17,187.81 USD,3192.85 USD
2015-03-17,9,111.11 USD,1000.01 USD
2015-03-18,12,92.80 USD,1113.60 USD
2015-03-19,15,145.44 USD,2181.64 USD
2015-03-20,5,79.46 USD,397.30 USD
2015-03-21,17,91.79 USD,1560.46 USD
2015-03-22,22,90.00 USD,1979.98 USD
2015-03-23,18,222.42 USD,4003.52 USD
2015-03-24,14,125.14 USD,1751.97 USD
2015-03-25,10,97.49 USD,974.92 USD
2015-03-26,17,181.34 USD,3082.84 USD
2015-03-27,10,181.95 USD,1819.52 USD
2015-03-28,11,107.07 USD,1177.81 USD
2015-03-29,8,153.84 USD,1230.73 USD
2015-03-30,24,112.19 USD,2692.60 USD
2015-03-31,12,160.58 USD,1926.97 USD
2015-04-01,14,85.30 USD,1194.17 USD
2015-04-02,17,160.22 USD,2723.78 USD
2015-04-03,9,96.86 USD,871.72 USD
2015-04-04,8,86.66 USD,693.25 USD
2015-04-05,26,163.29 USD,4245.41 USD
2015-04-06,15,221.90 USD,3328.45 USD
2015-04-07,7,140.13 USD,980.92 USD
2015-04-08,18,77.33 USD,1391.99 USD
2015-04-09,21,137.62 USD,2889.94 USD
2015-04-10,8,216.88 USD,1735.00 USD
2015-04-11,12,56.12 USD,673.40 USD
2015-04-12,17,151.91 USD,2582.55 USD
2015-04-13,10,103.55 USD,1035.48 USD
2015-04-14,13,78.02 USD,1014.23 USD
2015-04-15,15,76.76 USD,1151.41 USD
2015-04-16,12,114.28 USD,1371.40 USD
2015-04-17,11,163.46 USD,1798.02 USD
2015-04-18,12,156.00 USD,1872.03 USD
2015-04-19,19,91.34 USD,1735.50 USD
2015-04-20,14,329.41 USD,4611.69 USD
2015-04-21,14,128.53 USD,1799.35 USD
2015-04-22,14,123.34 USD,1726.79 USD
2015-04-23,14,120.64 USD,1689.02 USD
2015-04-24,10,176.63 USD,1766.31 USD
2015-04-25,8,67.95 USD,543.62 USD
2015-04-26,28,141.49 USD,3961.70 USD
2015-04-27,20,129.97 USD,2599.35 USD
