This file was downloaded on March 13 2018 9:09:31 PM UTC-07:00
Keywords,chest of drawers
Date Range,2015-03-13 - 2018-03-11
Buyer Country: ,AU
Category: ,Dressers & Chests of Drawers
Product Condition: ,New
Listing Format: ,Auction
Seller Country: ,AU
Site: ,ebay.com.au
Transaction Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2015-03-13,1,238.86 USD,238.86 USD
2015-03-14,0,0.00 USD,0.00 USD
2015-03-15,2,70.96 USD,141.92 USD
2015-03-16,1,73.97 USD,73.97 USD
2015-03-17,0,0.00 USD,0.00 USD
2015-03-18,0,0.00 USD,0.00 USD
2015-03-19,1,74.20 USD,74.20 USD
2015-03-20,1,170.27 USD,170.27 USD
2015-03-21,1,166.37 USD,166.37 USD
2015-03-22,2,97.98 USD,195.96 USD
2015-03-23,3,98.15 USD,294.44 USD
2015-03-24,1,117.70 USD,117.70 USD
2015-03-25,1,122.76 USD,122.76 USD
2015-03-26,0,0.00 USD,0.00 USD
2015-03-27,0,0.00 USD,0.00 USD
2015-03-28,3,114.07 USD,342.21 USD
2015-03-29,1,155.04 USD,155.04 USD
2015-03-30,3,115.48 USD,346.44 USD
2015-03-31,2,106.95 USD,213.90 USD
2015-04-01,1,76.39 USD,76.39 USD
2015-04-02,1,78.09 USD,78.09 USD
2015-04-03,0,0.00 USD,0.00 USD
2015-04-04,1,75.73 USD,75.73 USD
2015-04-05,0,0.00 USD,0.00 USD
2015-04-06,0,0.00 USD,0.00 USD
2015-04-07,0,0.00 USD,0.00 USD
2015-04-08,1,101.40 USD,101.40 USD
2015-04-09,2,74.07 USD,148.14 USD
2015-04-10,0,0.00 USD,0.00 USD
2015-04-11,1,75.25 USD,75.25 USD
2015-04-12,0,0.00 USD,0.00 USD
2015-04-13,0,0.00 USD,0.00 USD
2015-04-14,0,0.00 USD,0.00 USD
2015-04-15,2,135.54 USD,271.08 USD
2015-04-16,1,76.13 USD,76.13 USD
2015-04-17,2,77.70 USD,155.40 USD
2015-04-18,0,0.00 USD,0.00 USD
2015-04-19,1,43.51 USD,43.51 USD
2015-04-20,2,126.26 USD,252.52 USD
2015-04-21,1,61.77 USD,61.77 USD
2015-04-22,1,24.04 USD,24.04 USD
2015-04-23,2,78.97 USD,157.93 USD
2015-04-24,0,0.00 USD,0.00 USD
2015-04-25,1,78.20 USD,78.20 USD
2015-04-26,1,140.83 USD,140.83 USD
2015-04-27,4,102.57 USD,410.29 USD
2015-04-28,0,0.00 USD,0.00 USD
2015-04-29,1,200.09 USD,200.09 USD
2015-04-30,1,80.51 USD,80.51 USD
2015-05-01,1,108.45 USD,108.45 USD
2015-05-02,2,104.78 USD,209.55 USD
2015-05-03,0,0.00 USD,0.00 USD
2015-05-04,2,98.90 USD,197.79 USD
2015-05-05,1,174.51 USD,174.51 USD
2015-05-06,0,0.00 USD,0.00 USD
2015-05-07,1,77.73 USD,77.73 USD
2015-05-08,2,45.12 USD,90.24 USD
2015-05-09,3,112.49 USD,337.46 USD
2015-05-10,0,0.00 USD,0.00 USD
2015-05-11,0,0.00 USD,0.00 USD
2015-05-12,1,125.45 USD,125.45 USD
2015-05-13,1,47.07 USD,47.07 USD
2015-05-14,1,80.17 USD,80.17 USD
2015-05-15,0,0.00 USD,0.00 USD
2015-05-16,1,209.39 USD,209.39 USD
2015-05-17,1,109.41 USD,109.41 USD
2015-05-18,1,57.18 USD,57.18 USD
2015-05-19,0,0.00 USD,0.00 USD
2015-05-20,2,244.19 USD,488.38 USD
2015-05-21,1,78.73 USD,78.73 USD
2015-05-22,0,0.00 USD,0.00 USD
2015-05-23,3,65.18 USD,195.54 USD
2015-05-24,0,0.00 USD,0.00 USD
