This file was downloaded on March 14 2018 12:47:32 AM UTC-07:00
Keywords,furniture
Date Range,2015-03-13 - 2018-03-11
Buyer Country: ,AU
Category: ,Home & Garden
Product Condition: ,New
Listing Format: ,Auction
Seller Country: ,AU
Site: ,ebay.com.au
Transaction Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2015-03-13,12,216.12 USD,2593.47 USD
2015-03-14,11,55.49 USD,610.36 USD
2015-03-15,12,153.97 USD,1847.65 USD
2015-03-16,18,224.97 USD,4049.51 USD
2015-03-17,3,13.66 USD,40.97 USD
2015-03-18,11,235.36 USD,2588.95 USD
2015-03-19,6,124.40 USD,746.42 USD
2015-03-20,8,21.69 USD,173.55 USD
2015-03-21,5,134.42 USD,672.09 USD
2015-03-22,15,142.57 USD,2138.50 USD
2015-03-23,13,259.68 USD,3375.81 USD
2015-03-24,7,135.62 USD,949.32 USD
2015-03-25,10,97.73 USD,977.31 USD
2015-03-26,5,115.01 USD,575.05 USD
2015-03-27,4,17.44 USD,69.75 USD
2015-03-28,12,141.72 USD,1700.63 USD
2015-03-29,16,165.83 USD,2653.28 USD
2015-03-30,7,137.19 USD,960.30 USD
2015-03-31,10,288.07 USD,2880.70 USD
2015-04-01,4,151.84 USD,607.34 USD
2015-04-02,5,62.57 USD,312.84 USD
2015-04-03,13,71.74 USD,932.68 USD
2015-04-04,8,157.16 USD,1257.28 USD
2015-04-05,8,207.82 USD,1662.59 USD
2015-04-06,8,304.81 USD,2438.50 USD
2015-04-07,10,131.12 USD,1311.23 USD
2015-04-08,11,139.47 USD,1534.20 USD
2015-04-09,8,248.82 USD,1990.56 USD
2015-04-10,4,288.77 USD,1155.09 USD
2015-04-11,9,182.05 USD,1638.48 USD
2015-04-12,12,116.70 USD,1400.42 USD
2015-04-13,9,96.04 USD,864.33 USD
2015-04-14,8,100.68 USD,805.45 USD
2015-04-15,7,77.87 USD,545.12 USD
2015-04-16,5,36.00 USD,179.99 USD
2015-04-17,2,66.05 USD,132.09 USD
2015-04-18,8,201.70 USD,1613.58 USD
2015-04-19,16,145.34 USD,2325.41 USD
2015-04-20,6,602.61 USD,3615.65 USD
2015-04-21,6,137.89 USD,827.35 USD
2015-04-22,8,84.32 USD,674.57 USD
2015-04-23,12,56.69 USD,680.29 USD
2015-04-24,2,112.24 USD,224.48 USD
2015-04-25,8,37.49 USD,299.91 USD
2015-04-26,15,240.16 USD,3602.43 USD
2015-04-27,6,314.58 USD,1887.48 USD
2015-04-28,6,142.29 USD,853.75 USD
2015-04-29,6,73.57 USD,441.44 USD
2015-04-30,9,146.23 USD,1316.11 USD
2015-05-01,4,239.37 USD,957.48 USD
2015-05-02,8,143.51 USD,1148.06 USD
2015-05-03,9,360.41 USD,3243.66 USD
2015-05-04,3,127.40 USD,382.21 USD
2015-05-05,4,105.47 USD,421.88 USD
2015-05-06,11,231.59 USD,2547.47 USD
2015-05-07,5,38.80 USD,194.00 USD
2015-05-08,7,143.71 USD,1005.99 USD
2015-05-09,7,189.53 USD,1326.71 USD
2015-05-10,16,209.85 USD,3357.53 USD
2015-05-11,9,163.18 USD,1468.60 USD
2015-05-12,4,144.42 USD,577.69 USD
2015-05-13,12,62.27 USD,747.22 USD
2015-05-14,8,105.20 USD,841.57 USD
2015-05-15,8,205.83 USD,1646.60 USD
2015-05-16,9,73.58 USD,662.22 USD
2015-05-17,8,125.42 USD,1003.37 USD
2015-05-18,3,200.39 USD,601.18 USD
2015-05-19,11,127.42 USD,1401.60 USD
2015-05-20,6,135.43 USD,812.55 USD
2015-05-21,8,99.20 USD,793.57 USD
2015-05-22,2,348.16 USD,696.31 USD
2015-05-23,9,79.11 USD,711.96 USD
2015-05-24,5,159.07 USD,795.35 USD
2015-05-25,11,119.17 USD,1310.86 USD
2015-05-26,5,87.62 USD,438.10 USD
2015-05-27,11,216.86 USD,2385.43 USD
2015-05-28,14,162.58 USD,2276.09 USD
2015-05-29,0,0.00 USD,0.00 USD
2015-05-30,10,179.94 USD,1799.42 USD
2015-05-31,10,155.19 USD,1551.92 USD
2015-06-01,13,231.44 USD,3008.75 USD
2015-06-02,5,149.32 USD,746.60 USD
2015-06-03,11,151.40 USD,1665.35 USD
2015-06-04,13,106.37 USD,1382.86 USD
2015-06-05,7,253.42 USD,1773.97 USD
2015-06-06,10,79.76 USD,797.62 USD
2015-06-07,16,168.60 USD,2697.52 USD
2015-06-08,13,150.35 USD,1954.56 USD
2015-06-09,4,180.48 USD,721.90 USD
2015-06-10,11,175.44 USD,1929.89 USD
2015-06-11,13,303.83 USD,3949.84 USD
2015-06-12,5,281.60 USD,1407.98 USD
2015-06-13,4,175.15 USD,700.59 USD
2015-06-14,5,100.49 USD,502.45 USD
2015-06-15,8,347.24 USD,2777.91 USD
2015-06-16,3,38.96 USD,116.89 USD
2015-06-17,16,303.63 USD,4858.08 USD
2015-06-18,15,136.37 USD,2045.52 USD
2015-06-19,4,165.89 USD,663.54 USD
2015-06-20,3,164.40 USD,493.21 USD
2015-06-21,8,186.68 USD,1493.45 USD
2015-06-22,6,215.46 USD,1292.76 USD
2015-06-23,3,162.12 USD,486.37 USD
2015-06-24,8,216.32 USD,1730.52 USD
2015-06-25,12,127.79 USD,1533.49 USD
2015-06-26,1,61.12 USD,61.12 USD
2015-06-27,8,127.64 USD,1021.11 USD
2015-06-28,12,134.02 USD,1608.22 USD
2015-06-29,6,213.86 USD,1283.15 USD
2015-06-30,1,220.36 USD,220.36 USD
2015-07-01,7,149.54 USD,1046.77 USD
2015-07-02,9,176.30 USD,1586.71 USD
2015-07-03,4,178.23 USD,712.91 USD
2015-07-04,15,156.25 USD,2343.75 USD
2015-07-05,8,210.67 USD,1685.37 USD
2015-07-06,10,182.17 USD,1821.66 USD
2015-07-07,10,208.51 USD,2085.11 USD
2015-07-08,9,147.87 USD,1330.87 USD
2015-07-09,5,155.07 USD,775.35 USD
2015-07-10,11,199.49 USD,2194.39 USD
2015-07-11,7,171.91 USD,1203.34 USD
2015-07-12,14,197.47 USD,2764.62 USD
2015-07-13,8,42.35 USD,338.81 USD
2015-07-14,4,199.77 USD,799.06 USD
2015-07-15,13,116.09 USD,1509.22 USD
2015-07-16,4,122.92 USD,491.69 USD
2015-07-17,6,205.30 USD,1231.82 USD
2015-07-18,6,77.86 USD,467.16 USD
2015-07-19,11,174.14 USD,1915.59 USD
2015-07-20,1,191.96 USD,191.96 USD
2015-07-21,8,119.01 USD,952.08 USD
2015-07-22,12,100.53 USD,1206.39 USD
2015-07-23,7,128.37 USD,898.61 USD
2015-07-24,5,208.44 USD,1042.19 USD
2015-07-25,7,86.57 USD,606.00 USD
2015-07-26,10,213.00 USD,2129.98 USD
2015-07-27,7,87.90 USD,615.28 USD
2015-07-28,4,101.60 USD,406.39 USD
2015-07-29,3,222.43 USD,667.28 USD
2015-07-30,3,109.85 USD,329.56 USD
2015-07-31,9,116.18 USD,1045.66 USD
2015-08-01,5,169.77 USD,848.84 USD
2015-08-02,9,191.69 USD,1725.19 USD
2015-08-03,8,125.19 USD,1001.48 USD
2015-08-04,3,20.59 USD,61.77 USD
2015-08-05,5,198.50 USD,992.48 USD
2015-08-06,4,72.37 USD,289.48 USD
2015-08-07,4,236.91 USD,947.65 USD
2015-08-08,4,93.92 USD,375.68 USD
2015-08-09,21,189.21 USD,3973.38 USD
2015-08-10,6,159.72 USD,958.30 USD
2015-08-11,6,137.62 USD,825.71 USD
2015-08-12,13,79.34 USD,1031.42 USD
2015-08-13,8,143.52 USD,1148.19 USD
2015-08-14,5,93.76 USD,468.81 USD
2015-08-15,9,270.80 USD,2437.22 USD
2015-08-16,11,204.33 USD,2247.67 USD
2015-08-17,7,213.09 USD,1491.60 USD
2015-08-18,10,116.55 USD,1165.47 USD
2015-08-19,11,148.51 USD,1633.59 USD
2015-08-20,6,106.31 USD,637.87 USD
2015-08-21,5,201.36 USD,1006.78 USD
2015-08-22,8,123.35 USD,986.79 USD
2015-08-23,13,275.54 USD,3582.02 USD
2015-08-24,12,95.76 USD,1149.06 USD
2015-08-25,5,229.21 USD,1146.04 USD
2015-08-26,12,145.04 USD,1740.51 USD
2015-08-27,7,70.23 USD,491.60 USD
2015-08-28,8,116.87 USD,934.97 USD
2015-08-29,4,55.05 USD,220.20 USD
2015-08-30,7,134.39 USD,940.74 USD
2015-08-31,4,175.57 USD,702.27 USD
2015-09-01,4,124.76 USD,499.04 USD
2015-09-02,10,174.26 USD,1742.55 USD
2015-09-03,10,168.19 USD,1681.87 USD
2015-09-04,8,104.49 USD,835.94 USD
2015-09-05,4,86.35 USD,345.38 USD
2015-09-06,14,136.19 USD,1906.63 USD
2015-09-07,2,294.08 USD,588.16 USD
2015-09-08,4,128.13 USD,512.52 USD
2015-09-09,11,95.33 USD,1048.60 USD
2015-09-10,4,40.16 USD,160.65 USD
2015-09-11,8,250.41 USD,2003.28 USD
2015-09-12,12,138.13 USD,1657.61 USD
2015-09-13,11,146.24 USD,1608.69 USD
2015-09-14,0,0.00 USD,0.00 USD
2015-09-15,0,0.00 USD,0.00 USD
2015-09-16,0,0.00 USD,0.00 USD
2015-09-17,0,0.00 USD,0.00 USD
2015-09-18,0,0.00 USD,0.00 USD
2015-09-19,0,0.00 USD,0.00 USD
2015-09-20,0,0.00 USD,0.00 USD
2015-09-21,0,0.00 USD,0.00 USD
2015-09-22,0,0.00 USD,0.00 USD
2015-09-23,0,0.00 USD,0.00 USD
2015-09-24,0,0.00 USD,0.00 USD
2015-09-25,0,0.00 USD,0.00 USD
2015-09-26,0,0.00 USD,0.00 USD
2015-09-27,0,0.00 USD,0.00 USD
2015-09-28,0,0.00 USD,0.00 USD
2015-09-29,0,0.00 USD,0.00 USD
2015-09-30,0,0.00 USD,0.00 USD
2015-10-01,0,0.00 USD,0.00 USD
2015-10-02,0,0.00 USD,0.00 USD
2015-10-03,0,0.00 USD,0.00 USD
2015-10-04,0,0.00 USD,0.00 USD
2015-10-05,0,0.00 USD,0.00 USD
2015-10-06,0,0.00 USD,0.00 USD
2015-10-07,0,0.00 USD,0.00 USD
2015-10-08,0,0.00 USD,0.00 USD
2015-10-09,7,161.19 USD,1128.35 USD
2015-10-10,3,254.83 USD,764.50 USD
2015-10-11,14,136.70 USD,1913.83 USD
2015-10-12,4,213.31 USD,853.24 USD
2015-10-13,6,109.20 USD,655.17 USD
2015-10-14,11,189.96 USD,2089.56 USD
2015-10-15,5,115.64 USD,578.18 USD
2015-10-16,4,60.90 USD,243.61 USD
2015-10-17,6,185.77 USD,1114.60 USD
2015-10-18,18,180.27 USD,3244.79 USD
2015-10-19,11,137.84 USD,1516.28 USD
2015-10-20,5,253.41 USD,1267.05 USD
2015-10-21,6,166.51 USD,999.08 USD
2015-10-22,10,208.19 USD,2081.91 USD
2015-10-23,2,361.79 USD,723.57 USD
2015-10-24,6,166.08 USD,996.50 USD
2015-10-25,14,188.88 USD,2644.36 USD
2015-10-26,6,96.10 USD,576.61 USD
2015-10-27,3,52.75 USD,158.25 USD
2015-10-28,3,69.04 USD,207.11 USD
2015-10-29,6,105.04 USD,630.26 USD
2015-10-30,6,234.31 USD,1405.85 USD
2015-10-31,10,283.59 USD,2835.85 USD
2015-11-01,14,281.86 USD,3946.07 USD
2015-11-02,4,275.38 USD,1101.51 USD
2015-11-03,6,157.78 USD,946.67 USD
2015-11-04,11,194.40 USD,2138.39 USD
2015-11-05,1,296.93 USD,296.93 USD
2015-11-06,4,259.13 USD,1036.52 USD
2015-11-07,8,256.74 USD,2053.95 USD
2015-11-08,18,183.95 USD,3311.03 USD
2015-11-09,3,328.38 USD,985.13 USD
2015-11-10,9,163.79 USD,1474.11 USD
2015-11-11,3,658.00 USD,1973.99 USD
2015-11-12,3,116.39 USD,349.17 USD
2015-11-13,9,110.06 USD,990.50 USD
2015-11-14,7,121.69 USD,851.86 USD
2015-11-15,15,145.37 USD,2180.55 USD
2015-11-16,8,135.26 USD,1082.07 USD
2015-11-17,6,164.79 USD,988.71 USD
2015-11-18,9,223.30 USD,2009.74 USD
2015-11-19,17,178.30 USD,3031.12 USD
2015-11-20,6,93.13 USD,558.77 USD
2015-11-21,6,323.36 USD,1940.13 USD
2015-11-22,9,407.19 USD,3664.67 USD
2015-11-23,9,231.34 USD,2082.04 USD
2015-11-24,4,562.03 USD,2248.11 USD
2015-11-25,6,211.46 USD,1268.77 USD
2015-11-26,7,196.53 USD,1375.72 USD
2015-11-27,7,409.79 USD,2868.54 USD
2015-11-28,8,298.63 USD,2389.06 USD
2015-11-29,19,216.49 USD,4113.23 USD
2015-11-30,8,210.20 USD,1681.61 USD
2015-12-01,5,107.57 USD,537.83 USD
2015-12-02,8,206.46 USD,1651.66 USD
2015-12-03,5,179.73 USD,898.63 USD
2015-12-04,6,227.87 USD,1367.19 USD
2015-12-05,5,258.05 USD,1290.23 USD
2015-12-06,23,267.64 USD,6155.83 USD
2015-12-07,6,211.00 USD,1266.02 USD
2015-12-08,8,138.35 USD,1106.77 USD
2015-12-09,8,220.18 USD,1761.46 USD
2015-12-10,11,272.75 USD,3000.23 USD
2015-12-11,3,349.02 USD,1047.07 USD
2015-12-12,7,115.10 USD,805.67 USD
2015-12-13,16,172.01 USD,2752.09 USD
2015-12-14,9,221.14 USD,1990.22 USD
2015-12-15,8,233.19 USD,1865.51 USD
2015-12-16,8,283.05 USD,2264.43 USD
2015-12-17,10,155.94 USD,1559.37 USD
2015-12-18,6,377.73 USD,2266.40 USD
2015-12-19,5,290.62 USD,1453.09 USD
2015-12-20,9,138.95 USD,1250.51 USD
2015-12-21,6,45.43 USD,272.56 USD
2015-12-22,7,165.79 USD,1160.53 USD
2015-12-23,3,238.16 USD,714.48 USD
2015-12-24,1,237.01 USD,237.01 USD
2015-12-25,4,295.60 USD,1182.38 USD
2015-12-26,8,211.96 USD,1695.67 USD
2015-12-27,15,143.48 USD,2152.25 USD
2015-12-28,9,197.14 USD,1774.28 USD
2015-12-29,7,108.98 USD,762.84 USD
2015-12-30,8,112.42 USD,899.38 USD
2015-12-31,6,206.68 USD,1240.10 USD
2016-01-01,6,197.27 USD,1183.63 USD
2016-01-02,5,282.13 USD,1410.63 USD
2016-01-03,10,90.78 USD,907.75 USD
2016-01-04,6,120.77 USD,724.60 USD
2016-01-05,7,145.51 USD,1018.60 USD
2016-01-06,6,129.72 USD,778.29 USD
2016-01-07,5,144.35 USD,721.74 USD
2016-01-08,5,211.03 USD,1055.16 USD
2016-01-09,6,171.84 USD,1031.03 USD
2016-01-10,13,205.01 USD,2665.12 USD
2016-01-11,7,147.88 USD,1035.15 USD
2016-01-12,10,137.62 USD,1376.22 USD
2016-01-13,5,210.21 USD,1051.04 USD
2016-01-14,5,171.81 USD,859.06 USD
2016-01-15,7,156.01 USD,1092.09 USD
2016-01-16,7,298.22 USD,2087.52 USD
2016-01-17,12,193.48 USD,2321.79 USD
2016-01-18,4,31.72 USD,126.86 USD
2016-01-19,2,87.15 USD,174.30 USD
2016-01-20,6,79.28 USD,475.69 USD
2016-01-21,3,66.13 USD,198.40 USD
2016-01-22,6,169.14 USD,1014.86 USD
2016-01-23,7,68.34 USD,478.40 USD
2016-01-24,8,90.46 USD,723.70 USD
2016-01-25,3,150.60 USD,451.79 USD
2016-01-26,10,193.69 USD,1936.92 USD
2016-01-27,3,191.33 USD,573.98 USD
2016-01-28,1,27.47 USD,27.47 USD
2016-01-29,4,90.81 USD,363.24 USD
2016-01-30,3,96.98 USD,290.94 USD
2016-01-31,10,187.58 USD,1875.83 USD
2016-02-01,7,124.41 USD,870.84 USD
2016-02-02,7,179.26 USD,1254.82 USD
2016-02-03,5,71.82 USD,359.10 USD
2016-02-04,2,26.47 USD,52.94 USD
2016-02-05,3,96.85 USD,290.54 USD
2016-02-06,5,77.02 USD,385.10 USD
2016-02-07,8,168.42 USD,1347.38 USD
2016-02-08,7,155.11 USD,1085.78 USD
2016-02-09,5,285.78 USD,1428.89 USD
2016-02-10,3,78.56 USD,235.67 USD
2016-02-11,6,184.14 USD,1104.82 USD
2016-02-12,7,84.77 USD,593.41 USD
2016-02-13,6,189.43 USD,1136.57 USD
2016-02-14,15,66.59 USD,998.92 USD
2016-02-15,1,275.47 USD,275.47 USD
2016-02-16,4,134.25 USD,536.99 USD
2016-02-17,5,403.84 USD,2019.21 USD
2016-02-18,5,215.95 USD,1079.75 USD
2016-02-19,7,106.44 USD,745.05 USD
2016-02-20,2,19.46 USD,38.92 USD
2016-02-21,10,335.10 USD,3351.04 USD
2016-02-22,8,103.71 USD,829.68 USD
2016-02-23,9,90.03 USD,810.24 USD
2016-02-24,6,153.19 USD,919.16 USD
2016-02-25,3,205.89 USD,617.67 USD
2016-02-26,6,78.19 USD,469.12 USD
2016-02-27,5,121.16 USD,605.79 USD
2016-02-28,11,86.62 USD,952.81 USD
2016-02-29,2,637.65 USD,1275.30 USD
2016-03-01,7,89.00 USD,623.00 USD
2016-03-02,8,127.10 USD,1016.81 USD
2016-03-03,3,186.10 USD,558.29 USD
2016-03-04,4,128.11 USD,512.42 USD
2016-03-05,7,123.98 USD,867.83 USD
2016-03-06,11,252.36 USD,2775.99 USD
2016-03-07,5,99.22 USD,496.11 USD
2016-03-08,2,99.26 USD,198.52 USD
2016-03-09,0,0.00 USD,0.00 USD
2016-03-10,0,0.00 USD,0.00 USD
2016-03-11,3,196.35 USD,589.04 USD
2016-03-12,3,573.90 USD,1721.70 USD
2016-03-13,7,131.44 USD,920.06 USD
2016-03-14,2,233.71 USD,467.41 USD
2016-03-15,1,601.11 USD,601.11 USD
2016-03-16,9,47.61 USD,428.51 USD
2016-03-17,5,75.96 USD,379.80 USD
2016-03-18,5,112.42 USD,562.12 USD
2016-03-19,4,144.15 USD,576.59 USD
2016-03-20,8,88.43 USD,707.46 USD
2016-03-21,5,77.47 USD,387.33 USD
2016-03-22,4,109.27 USD,437.06 USD
2016-03-23,9,117.66 USD,1058.98 USD
2016-03-24,7,236.67 USD,1656.71 USD
2016-03-25,4,206.19 USD,824.77 USD
2016-03-26,3,76.91 USD,230.72 USD
2016-03-27,8,155.14 USD,1241.13 USD
2016-03-28,6,119.86 USD,719.16 USD
2016-03-29,9,243.22 USD,2188.98 USD
2016-03-30,8,501.14 USD,4009.09 USD
2016-03-31,3,82.32 USD,246.95 USD
2016-04-01,8,149.41 USD,1195.29 USD
2016-04-02,5,228.11 USD,1140.54 USD
2016-04-03,12,185.59 USD,2227.07 USD
2016-04-04,3,53.71 USD,161.13 USD
2016-04-05,8,163.20 USD,1305.60 USD
2016-04-06,7,137.82 USD,964.74 USD
2016-04-07,4,89.60 USD,358.38 USD
2016-04-08,6,316.85 USD,1901.08 USD
2016-04-09,4,374.72 USD,1498.86 USD
2016-04-10,16,125.81 USD,2012.89 USD
2016-04-11,3,265.82 USD,797.45 USD
2016-04-12,2,101.91 USD,203.82 USD
2016-04-13,5,77.22 USD,386.08 USD
2016-04-14,6,362.00 USD,2172.02 USD
2016-04-15,2,104.01 USD,208.02 USD
2016-04-16,6,189.90 USD,1139.37 USD
2016-04-17,17,269.52 USD,4581.79 USD
2016-04-18,4,289.32 USD,1157.27 USD
2016-04-19,6,115.30 USD,691.81 USD
2016-04-20,8,100.08 USD,800.67 USD
2016-04-21,4,158.11 USD,632.45 USD
2016-04-22,6,134.54 USD,807.24 USD
2016-04-23,5,86.06 USD,430.30 USD
2016-04-24,13,206.10 USD,2679.32 USD
2016-04-25,21,22.49 USD,472.38 USD
2016-04-26,10,153.49 USD,1534.94 USD
2016-04-27,6,235.32 USD,1411.93 USD
2016-04-28,3,165.45 USD,496.34 USD
2016-04-29,3,402.12 USD,1206.37 USD
2016-04-30,2,103.79 USD,207.57 USD
2016-05-01,15,75.31 USD,1129.62 USD
2016-05-02,2,99.20 USD,198.40 USD
2016-05-03,3,177.93 USD,533.80 USD
2016-05-04,5,93.86 USD,469.30 USD
2016-05-05,8,162.62 USD,1300.92 USD
2016-05-06,7,145.66 USD,1019.61 USD
2016-05-07,6,177.80 USD,1066.80 USD
2016-05-08,11,422.50 USD,4647.46 USD
2016-05-09,5,193.69 USD,968.44 USD
2016-05-10,4,322.85 USD,1291.41 USD
2016-05-11,4,195.28 USD,781.10 USD
2016-05-12,4,273.09 USD,1092.36 USD
2016-05-13,6,115.17 USD,691.00 USD
2016-05-14,2,113.08 USD,226.15 USD
2016-05-15,20,176.61 USD,3532.10 USD
2016-05-16,7,68.24 USD,477.66 USD
2016-05-17,6,115.90 USD,695.41 USD
2016-05-18,7,50.33 USD,352.31 USD
2016-05-19,6,204.14 USD,1224.83 USD
2016-05-20,1,104.36 USD,104.36 USD
2016-05-21,0,0.00 USD,0.00 USD
2016-05-22,9,136.92 USD,1232.26 USD
2016-05-23,2,321.48 USD,642.95 USD
2016-05-24,7,199.23 USD,1394.61 USD
2016-05-25,8,94.83 USD,758.65 USD
2016-05-26,1,102.05 USD,102.05 USD
2016-05-27,4,136.59 USD,546.37 USD
2016-05-28,6,145.03 USD,870.16 USD
2016-05-29,17,184.48 USD,3136.22 USD
2016-05-30,2,140.21 USD,280.41 USD
2016-05-31,3,219.76 USD,659.28 USD
2016-06-01,2,70.63 USD,141.26 USD
2016-06-02,5,194.93 USD,974.64 USD
2016-06-03,5,136.89 USD,684.43 USD
2016-06-04,7,98.74 USD,691.21 USD
2016-06-05,15,115.00 USD,1724.93 USD
2016-06-06,2,117.22 USD,234.44 USD
2016-06-07,8,122.45 USD,979.63 USD
2016-06-08,8,145.55 USD,1164.43 USD
2016-06-09,2,70.20 USD,140.40 USD
2016-06-10,4,132.48 USD,529.92 USD
2016-06-11,7,110.26 USD,771.80 USD
2016-06-12,7,202.19 USD,1415.35 USD
2016-06-13,5,115.10 USD,575.48 USD
2016-06-14,5,132.52 USD,662.60 USD
2016-06-15,4,103.91 USD,415.63 USD
2016-06-16,2,65.45 USD,130.90 USD
2016-06-17,2,113.25 USD,226.50 USD
2016-06-18,2,145.47 USD,290.94 USD
2016-06-19,12,237.32 USD,2847.81 USD
2016-06-20,3,131.19 USD,393.57 USD
2016-06-21,2,88.09 USD,176.18 USD
2016-06-22,4,443.35 USD,1773.40 USD
2016-06-23,7,204.88 USD,1434.17 USD
2016-06-24,5,206.64 USD,1033.22 USD
2016-06-25,4,150.22 USD,600.87 USD
2016-06-26,8,121.47 USD,971.79 USD
2016-06-27,4,202.30 USD,809.21 USD
2016-06-28,7,141.47 USD,990.29 USD
2016-06-29,3,119.94 USD,359.82 USD
2016-06-30,6,169.36 USD,1016.16 USD
2016-07-01,4,117.74 USD,470.95 USD
2016-07-02,1,1.68 USD,1.68 USD
2016-07-03,6,119.84 USD,719.01 USD
2016-07-04,3,33.42 USD,100.27 USD
2016-07-05,5,125.32 USD,626.58 USD
2016-07-06,10,125.23 USD,1252.32 USD
2016-07-07,0,0.00 USD,0.00 USD
2016-07-08,1,93.72 USD,93.72 USD
2016-07-09,9,219.00 USD,1971.02 USD
2016-07-10,12,81.47 USD,977.58 USD
2016-07-11,3,140.05 USD,420.15 USD
2016-07-12,5,132.10 USD,660.51 USD
2016-07-13,4,116.41 USD,465.65 USD
2016-07-14,5,75.29 USD,376.45 USD
2016-07-15,3,96.46 USD,289.39 USD
2016-07-16,4,48.43 USD,193.72 USD
2016-07-17,10,183.99 USD,1839.85 USD
2016-07-18,1,67.52 USD,67.52 USD
2016-07-19,3,214.86 USD,644.57 USD
2016-07-20,6,102.60 USD,615.59 USD
2016-07-21,3,142.74 USD,428.22 USD
2016-07-22,2,176.48 USD,352.95 USD
2016-07-23,2,195.08 USD,390.16 USD
2016-07-24,14,97.42 USD,1363.91 USD
2016-07-25,2,265.84 USD,531.67 USD
2016-07-26,5,214.49 USD,1072.46 USD
2016-07-27,10,148.25 USD,1482.54 USD
2016-07-28,2,41.80 USD,83.59 USD
2016-07-29,2,236.63 USD,473.25 USD
2016-07-30,6,222.93 USD,1337.59 USD
2016-07-31,16,163.81 USD,2620.92 USD
2016-08-01,6,222.97 USD,1337.83 USD
2016-08-02,8,172.04 USD,1376.33 USD
2016-08-03,4,176.18 USD,704.71 USD
2016-08-04,7,245.18 USD,1716.27 USD
2016-08-05,8,210.81 USD,1686.46 USD
2016-08-06,4,126.03 USD,504.13 USD
2016-08-07,20,141.15 USD,2823.07 USD
2016-08-08,8,262.68 USD,2101.40 USD
2016-08-09,16,215.58 USD,3449.34 USD
2016-08-10,9,105.57 USD,950.09 USD
2016-08-11,8,159.91 USD,1279.29 USD
2016-08-12,6,262.82 USD,1576.89 USD
2016-08-13,3,125.93 USD,377.78 USD
2016-08-14,12,202.81 USD,2433.75 USD
2016-08-15,9,222.58 USD,2003.22 USD
2016-08-16,8,284.44 USD,2275.50 USD
2016-08-17,10,155.06 USD,1550.56 USD
2016-08-18,8,126.03 USD,1008.24 USD
2016-08-19,6,153.31 USD,919.85 USD
2016-08-20,7,97.98 USD,685.88 USD
