This file was downloaded on March 13 2018 5:45:10 PM UTC-07:00
Keywords,New_bed
Date Range,2015-03-12 - 2018-03-11
Buyer Country: ,AU
Category: ,Furniture
Product Condition: ,New
Listing Format: ,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au
Transaction Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2015-03-12,45,156.64 USD,7048.84 USD
2015-03-13,62,178.94 USD,11094.30 USD
2015-03-14,70,164.78 USD,11534.60 USD
2015-03-15,80,135.23 USD,10818.32 USD
2015-03-16,58,164.51 USD,9541.73 USD
2015-03-17,72,157.34 USD,11328.63 USD
2015-03-18,61,183.32 USD,11182.24 USD
2015-03-19,67,150.86 USD,10107.66 USD
2015-03-20,57,143.96 USD,8205.51 USD
2015-03-21,60,123.32 USD,7399.10 USD
2015-03-22,91,155.04 USD,14108.60 USD
2015-03-23,90,170.07 USD,15306.53 USD
2015-03-24,79,149.13 USD,11781.66 USD
2015-03-25,83,146.65 USD,12172.34 USD
2015-03-26,66,159.76 USD,10544.40 USD
2015-03-27,53,192.89 USD,10223.07 USD
2015-03-28,58,135.15 USD,7838.48 USD
2015-03-29,81,178.22 USD,14435.82 USD
2015-03-30,82,158.26 USD,12977.71 USD
2015-03-31,59,142.15 USD,8386.56 USD
2015-04-01,63,146.63 USD,9237.40 USD
2015-04-02,37,153.33 USD,5673.35 USD
2015-04-03,80,128.80 USD,10303.91 USD
2015-04-04,51,135.59 USD,6914.97 USD
2015-04-05,65,157.00 USD,10204.76 USD
2015-04-06,72,173.67 USD,12504.49 USD
2015-04-07,85,184.97 USD,15722.85 USD
2015-04-08,79,158.98 USD,12559.23 USD
2015-04-09,76,163.55 USD,12429.59 USD
2015-04-10,45,127.13 USD,5720.72 USD
2015-04-11,64,153.37 USD,9815.70 USD
2015-04-12,78,146.30 USD,11411.58 USD
2015-04-13,64,175.07 USD,11204.36 USD
2015-04-14,65,188.81 USD,12272.55 USD
2015-04-15,62,212.07 USD,13148.64 USD
2015-04-16,59,129.99 USD,7669.59 USD
2015-04-17,57,208.07 USD,11859.71 USD
2015-04-18,77,157.79 USD,12149.72 USD
2015-04-19,97,181.81 USD,17635.70 USD
2015-04-20,68,156.39 USD,10634.51 USD
2015-04-21,68,149.51 USD,10166.40 USD
2015-04-22,57,178.15 USD,10154.47 USD
2015-04-23,67,169.94 USD,11386.25 USD
2015-04-24,75,147.35 USD,11051.54 USD
2015-04-25,57,173.62 USD,9896.33 USD
2015-04-26,70,146.29 USD,10240.05 USD
2015-04-27,85,168.91 USD,14357.42 USD
2015-04-28,84,137.74 USD,11570.32 USD
2015-04-29,67,146.54 USD,9818.46 USD
2015-04-30,63,163.98 USD,10330.53 USD
