This file was downloaded on March 13 2018 5:02:21 PM UTC-07:00
Keywords,New_chair
Date Range,2015-03-12 - 2018-03-11
Buyer Country: ,AU
Category: ,Chairs
Product Condition: ,New
Listing Format: ,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au
Transaction Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2015-03-12,5,74.43 USD,372.14 USD
2015-03-13,34,46.96 USD,1596.72 USD
2015-03-14,18,61.88 USD,1113.76 USD
2015-03-15,9,165.50 USD,1489.49 USD
2015-03-16,18,67.78 USD,1220.10 USD
2015-03-17,10,98.92 USD,989.17 USD
2015-03-18,16,65.71 USD,1051.42 USD
2015-03-19,9,205.02 USD,1845.20 USD
2015-03-20,26,86.92 USD,2259.88 USD
2015-03-21,26,83.34 USD,2166.95 USD
2015-03-22,21,80.49 USD,1690.28 USD
2015-03-23,29,63.01 USD,1827.37 USD
2015-03-24,23,103.57 USD,2382.19 USD
2015-03-25,11,145.58 USD,1601.41 USD
2015-03-26,13,88.34 USD,1148.40 USD
2015-03-27,15,116.82 USD,1752.30 USD
2015-03-28,11,88.75 USD,976.29 USD
2015-03-29,12,162.08 USD,1944.90 USD
2015-03-30,9,183.72 USD,1653.46 USD
2015-03-31,14,133.84 USD,1873.82 USD
2015-04-01,23,85.86 USD,1974.80 USD
2015-04-02,12,84.12 USD,1009.40 USD
2015-04-03,7,92.65 USD,648.56 USD
2015-04-04,17,67.33 USD,1144.66 USD
2015-04-05,21,110.31 USD,2316.56 USD
2015-04-06,7,142.88 USD,1000.15 USD
2015-04-07,18,137.43 USD,2473.80 USD
2015-04-08,17,115.82 USD,1968.93 USD
2015-04-09,16,89.15 USD,1426.35 USD
2015-04-10,1,122.40 USD,122.40 USD
2015-04-11,8,148.89 USD,1191.12 USD
2015-04-12,34,119.61 USD,4066.78 USD
2015-04-13,17,73.52 USD,1249.84 USD
2015-04-14,16,198.49 USD,3175.83 USD
2015-04-15,25,100.39 USD,2509.67 USD
2015-04-16,3,93.43 USD,280.30 USD
2015-04-17,17,181.60 USD,3087.21 USD
2015-04-18,10,145.43 USD,1454.33 USD
2015-04-19,25,78.24 USD,1956.10 USD
2015-04-20,23,122.61 USD,2820.04 USD
2015-04-21,5,199.06 USD,995.30 USD
2015-04-22,6,149.01 USD,894.06 USD
2015-04-23,23,64.74 USD,1488.97 USD
2015-04-24,9,207.99 USD,1871.93 USD
2015-04-25,14,96.26 USD,1347.62 USD
