This file was downloaded on March 13 2018 9:13:26 PM UTC-07:00
Keywords,chair
Date Range,2015-03-13 - 2018-03-11
Buyer Country: ,AU
Category: ,Furniture
Product Condition: ,New
Listing Format: ,Auction
Seller Country: ,AU
Site: ,ebay.com.au
Transaction Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2015-03-13,16,146.32 USD,2341.12 USD
2015-03-14,10,87.60 USD,876.01 USD
2015-03-15,14,182.39 USD,2553.41 USD
2015-03-16,15,83.25 USD,1248.76 USD
2015-03-17,19,113.58 USD,2158.03 USD
2015-03-18,18,121.21 USD,2181.77 USD
2015-03-19,10,101.45 USD,1014.54 USD
2015-03-20,7,78.82 USD,551.71 USD
2015-03-21,9,98.19 USD,883.70 USD
2015-03-22,24,106.88 USD,2565.09 USD
2015-03-23,18,150.29 USD,2705.14 USD
2015-03-24,16,107.83 USD,1725.29 USD
2015-03-25,16,84.21 USD,1347.34 USD
2015-03-26,15,157.19 USD,2357.85 USD
2015-03-27,4,98.49 USD,393.94 USD
2015-03-28,15,133.55 USD,2003.28 USD
2015-03-29,15,159.69 USD,2395.32 USD
2015-03-30,17,119.16 USD,2025.77 USD
2015-03-31,16,103.30 USD,1652.81 USD
2015-04-01,9,114.68 USD,1032.09 USD
2015-04-02,18,74.64 USD,1343.54 USD
2015-04-03,16,87.81 USD,1404.89 USD
2015-04-04,13,91.14 USD,1184.79 USD
2015-04-05,19,147.76 USD,2807.48 USD
2015-04-06,16,181.86 USD,2909.68 USD
2015-04-07,14,81.96 USD,1147.43 USD
2015-04-08,14,105.10 USD,1471.42 USD
2015-04-09,17,101.60 USD,1727.22 USD
2015-04-10,8,76.66 USD,613.25 USD
2015-04-11,16,129.42 USD,2070.75 USD
2015-04-12,27,103.30 USD,2789.21 USD
2015-04-13,21,125.60 USD,2637.52 USD
2015-04-14,13,72.31 USD,940.04 USD
2015-04-15,19,88.57 USD,1682.77 USD
2015-04-16,20,153.03 USD,3060.64 USD
2015-04-17,17,92.87 USD,1578.77 USD
2015-04-18,11,141.91 USD,1561.01 USD
2015-04-19,25,108.30 USD,2707.61 USD
2015-04-20,21,183.58 USD,3855.12 USD
2015-04-21,11,142.50 USD,1567.48 USD
2015-04-22,16,129.35 USD,2069.60 USD
2015-04-23,14,96.76 USD,1354.65 USD
2015-04-24,20,145.49 USD,2909.81 USD
2015-04-25,10,106.04 USD,1060.42 USD
2015-04-26,21,168.33 USD,3534.92 USD
2015-04-27,23,145.79 USD,3353.22 USD
2015-04-28,7,601.05 USD,4207.36 USD
2015-04-29,14,104.99 USD,1469.81 USD
