This file was downloaded on March 13 2018 9:13:56 PM UTC-07:00
Keywords,couch
Date Range,2015-03-13 - 2018-03-11
Buyer Country: ,AU
Category: ,Furniture
Product Condition: ,New
Listing Format: ,Auction
Seller Country: ,AU
Site: ,ebay.com.au
Transaction Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2015-03-13,4,188.74 USD,754.96 USD
2015-03-14,2,71.17 USD,142.33 USD
2015-03-15,5,374.87 USD,1874.33 USD
2015-03-16,3,160.38 USD,481.14 USD
2015-03-17,3,100.79 USD,302.38 USD
2015-03-18,1,270.28 USD,270.28 USD
2015-03-19,1,116.72 USD,116.72 USD
2015-03-20,1,1468.08 USD,1468.08 USD
2015-03-21,2,291.02 USD,582.04 USD
2015-03-22,2,137.36 USD,274.72 USD
2015-03-23,4,101.81 USD,407.24 USD
2015-03-24,2,54.93 USD,109.86 USD
2015-03-25,3,266.24 USD,798.73 USD
2015-03-26,0,0.00 USD,0.00 USD
2015-03-27,2,73.64 USD,147.27 USD
2015-03-28,1,240.30 USD,240.30 USD
2015-03-29,5,221.25 USD,1106.25 USD
2015-03-30,2,107.56 USD,215.12 USD
2015-03-31,2,339.96 USD,679.92 USD
2015-04-01,2,494.28 USD,988.55 USD
2015-04-02,3,88.13 USD,264.38 USD
2015-04-03,0,0.00 USD,0.00 USD
2015-04-04,1,189.42 USD,189.42 USD
2015-04-05,3,381.11 USD,1143.34 USD
2015-04-06,2,123.15 USD,246.29 USD
2015-04-07,2,183.36 USD,366.72 USD
2015-04-08,7,151.56 USD,1060.95 USD
2015-04-09,3,305.07 USD,915.21 USD
2015-04-10,0,0.00 USD,0.00 USD
2015-04-11,1,385.62 USD,385.62 USD
2015-04-12,1,23.81 USD,23.81 USD
2015-04-13,2,204.36 USD,408.71 USD
2015-04-14,1,50.70 USD,50.70 USD
2015-04-15,4,138.69 USD,554.77 USD
2015-04-16,0,0.00 USD,0.00 USD
2015-04-17,3,99.98 USD,299.93 USD
2015-04-18,0,0.00 USD,0.00 USD
2015-04-19,4,217.53 USD,870.13 USD
2015-04-20,5,73.88 USD,369.42 USD
2015-04-21,2,193.53 USD,387.05 USD
2015-04-22,3,77.03 USD,231.09 USD
2015-04-23,0,0.00 USD,0.00 USD
2015-04-24,1,1650.59 USD,1650.59 USD
2015-04-25,1,547.68 USD,547.68 USD
2015-04-26,6,367.79 USD,2206.74 USD
2015-04-27,2,100.93 USD,201.86 USD
2015-04-28,1,135.69 USD,135.69 USD
2015-04-29,2,47.65 USD,95.29 USD
2015-04-30,1,805.55 USD,805.55 USD
2015-05-01,1,102.54 USD,102.54 USD
2015-05-02,1,61.90 USD,61.90 USD
2015-05-03,1,78.35 USD,78.35 USD
2015-05-04,1,80.31 USD,80.31 USD
2015-05-05,2,26.28 USD,52.55 USD
2015-05-06,4,167.91 USD,671.62 USD
2015-05-07,0,0.00 USD,0.00 USD
2015-05-08,1,331.64 USD,331.64 USD
2015-05-09,1,698.61 USD,698.61 USD
2015-05-10,1,327.97 USD,327.97 USD
2015-05-11,5,233.29 USD,1166.43 USD
2015-05-12,0,0.00 USD,0.00 USD
2015-05-13,2,107.29 USD,214.57 USD
2015-05-14,5,103.07 USD,515.35 USD
2015-05-15,1,282.06 USD,282.06 USD
