This file was downloaded on March 13 2018 7:47:16 PM UTC-07:00
Keywords,New_drawer
Date Range,2015-03-12 - 2018-03-11
Buyer Country: ,AU
Category: ,Dressers & Chests of Drawers
Product Condition: ,New
Listing Format: ,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au
Transaction Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2015-03-12,6,188.89 USD,1133.36 USD
2015-03-13,7,167.08 USD,1169.56 USD
2015-03-14,4,387.37 USD,1549.47 USD
2015-03-15,12,142.85 USD,1714.17 USD
2015-03-16,7,206.53 USD,1445.72 USD
2015-03-17,6,124.20 USD,745.18 USD
2015-03-18,5,216.98 USD,1084.88 USD
2015-03-19,7,203.91 USD,1427.34 USD
2015-03-20,3,170.38 USD,511.13 USD
2015-03-21,6,189.86 USD,1139.16 USD
2015-03-22,9,136.97 USD,1232.77 USD
2015-03-23,4,184.21 USD,736.82 USD
2015-03-24,10,197.74 USD,1977.38 USD
2015-03-25,8,196.23 USD,1569.87 USD
2015-03-26,14,120.30 USD,1684.24 USD
2015-03-27,4,190.72 USD,762.87 USD
2015-03-28,6,158.23 USD,949.40 USD
2015-03-29,5,197.33 USD,986.67 USD
2015-03-30,8,150.57 USD,1204.54 USD
2015-03-31,7,199.31 USD,1395.19 USD
2015-04-01,8,207.96 USD,1663.71 USD
2015-04-02,4,155.32 USD,621.28 USD
2015-04-03,8,128.70 USD,1029.62 USD
2015-04-04,1,136.39 USD,136.39 USD
2015-04-05,7,184.90 USD,1294.28 USD
2015-04-06,9,187.80 USD,1690.20 USD
2015-04-07,13,177.73 USD,2310.44 USD
2015-04-08,9,176.41 USD,1587.69 USD
2015-04-09,9,167.80 USD,1510.16 USD
2015-04-10,5,163.38 USD,816.91 USD
2015-04-11,4,70.47 USD,281.89 USD
2015-04-12,8,168.33 USD,1346.64 USD
2015-04-13,5,220.92 USD,1104.60 USD
2015-04-14,3,120.79 USD,362.37 USD
2015-04-15,8,193.55 USD,1548.36 USD
2015-04-16,5,183.71 USD,918.56 USD
2015-04-17,5,76.14 USD,380.70 USD
2015-04-18,1,102.47 USD,102.47 USD
2015-04-19,8,189.78 USD,1518.20 USD
2015-04-20,6,196.66 USD,1179.98 USD
2015-04-21,11,80.28 USD,883.04 USD
2015-04-22,6,179.81 USD,1078.85 USD
2015-04-23,3,214.46 USD,643.39 USD
2015-04-24,4,306.41 USD,1225.63 USD
2015-04-25,8,127.22 USD,1017.77 USD
2015-04-26,9,148.96 USD,1340.61 USD
2015-04-27,7,151.00 USD,1056.97 USD
2015-04-28,12,167.79 USD,2013.46 USD
2015-04-29,4,148.40 USD,593.60 USD
2015-04-30,11,191.52 USD,2106.69 USD
2015-05-01,7,142.28 USD,995.99 USD
2015-05-02,3,93.22 USD,279.66 USD
2015-05-03,11,193.17 USD,2124.86 USD
2015-05-04,8,157.17 USD,1257.32 USD
2015-05-05,4,125.86 USD,503.44 USD
2015-05-06,5,199.84 USD,999.19 USD
2015-05-07,4,228.28 USD,913.12 USD
2015-05-08,4,168.80 USD,675.18 USD
2015-05-09,8,142.79 USD,1142.30 USD
2015-05-10,3,295.81 USD,887.42 USD
2015-05-11,12,134.25 USD,1610.98 USD
2015-05-12,7,184.51 USD,1291.57 USD
2015-05-13,2,202.23 USD,404.46 USD
2015-05-14,1,109.32 USD,109.32 USD
2015-05-15,3,120.97 USD,362.90 USD
2015-05-16,3,244.83 USD,734.48 USD
2015-05-17,4,234.16 USD,936.62 USD
2015-05-18,6,219.32 USD,1315.93 USD
2015-05-19,4,229.87 USD,919.48 USD
2015-05-20,6,129.69 USD,778.15 USD
2015-05-21,12,203.14 USD,2437.66 USD
2015-05-22,8,147.37 USD,1178.94 USD
2015-05-23,4,130.68 USD,522.70 USD
2015-05-24,6,187.66 USD,1125.93 USD
2015-05-25,5,189.17 USD,945.84 USD
2015-05-26,5,300.93 USD,1504.63 USD
2015-05-27,6,166.05 USD,996.32 USD
2015-05-28,7,201.64 USD,1411.45 USD
2015-05-29,0,0.00 USD,0.00 USD
2015-05-30,7,189.28 USD,1324.98 USD
2015-05-31,8,189.25 USD,1513.98 USD
2015-06-01,6,235.49 USD,1412.96 USD
2015-06-02,8,121.16 USD,969.28 USD
2015-06-03,10,197.20 USD,1972.02 USD
2015-06-04,7,119.95 USD,839.64 USD
2015-06-05,2,115.15 USD,230.30 USD
2015-06-06,11,178.51 USD,1963.61 USD
2015-06-07,10,154.05 USD,1540.47 USD
2015-06-08,7,205.37 USD,1437.59 USD
2015-06-09,11,125.56 USD,1381.15 USD
2015-06-10,8,123.74 USD,989.92 USD
2015-06-11,6,100.00 USD,599.99 USD
2015-06-12,4,203.79 USD,815.14 USD
2015-06-13,12,100.54 USD,1206.44 USD
2015-06-14,13,232.64 USD,3024.28 USD
2015-06-15,13,114.94 USD,1494.22 USD
2015-06-16,5,152.05 USD,760.25 USD
2015-06-17,10,93.66 USD,936.59 USD
2015-06-18,4,119.17 USD,476.67 USD
2015-06-19,5,127.65 USD,638.25 USD
2015-06-20,10,106.75 USD,1067.46 USD
2015-06-21,7,200.11 USD,1400.74 USD
2015-06-22,7,135.91 USD,951.36 USD
2015-06-23,19,157.05 USD,2983.90 USD
2015-06-24,18,141.79 USD,2552.17 USD
2015-06-25,8,144.03 USD,1152.20 USD
