model,description,metric,metric_code,value,rating,link
SHRM-AD-5782986,318i - 2018 BMW 318i M Sport F30 LCI Auto,price,price,69702,-0.02,https://www.carsales.com.au/bnc/details/BMW-318i-2018/SHRM-AD-5782986/?Cr=1237
SHRM-AD-5782986,318i - 2018 BMW 318i M Sport F30 LCI Auto,milage,milage,0,-0.02,https://www.carsales.com.au/bnc/details/BMW-318i-2018/SHRM-AD-5782986/?Cr=1237
SHRM-AD-5782986,318i - 2018 BMW 318i M Sport F30 LCI Auto,age,age,0,-0.02,https://www.carsales.com.au/bnc/details/BMW-318i-2018/SHRM-AD-5782986/?Cr=1237
SHRM-AD-5782988,318i - 2018 BMW 318i M Sport F30 LCI Auto,price,price,69702,-0.02,https://www.carsales.com.au/bnc/details/BMW-318i-2018/SHRM-AD-5782988/?Cr=1019
SHRM-AD-5782988,318i - 2018 BMW 318i M Sport F30 LCI Auto,milage,milage,0,-0.02,https://www.carsales.com.au/bnc/details/BMW-318i-2018/SHRM-AD-5782988/?Cr=1019
SHRM-AD-5782988,318i - 2018 BMW 318i M Sport F30 LCI Auto,age,age,0,-0.02,https://www.carsales.com.au/bnc/details/BMW-318i-2018/SHRM-AD-5782988/?Cr=1019
SHRM-AD-5782993,318i - 2018 BMW 318i M Sport F30 LCI Manual,price,price,69702,-0.02,https://www.carsales.com.au/bnc/details/BMW-318i-2018/SHRM-AD-5782993/?Cr=1222
SHRM-AD-5782993,318i - 2018 BMW 318i M Sport F30 LCI Manual,milage,milage,0,-0.02,https://www.carsales.com.au/bnc/details/BMW-318i-2018/SHRM-AD-5782993/?Cr=1222
SHRM-AD-5782993,318i - 2018 BMW 318i M Sport F30 LCI Manual,age,age,0,-0.02,https://www.carsales.com.au/bnc/details/BMW-318i-2018/SHRM-AD-5782993/?Cr=1222
SSE-AD-5325174,318i - 1999 BMW 318i E46 Auto,price,price,4900,-0.09,https://www.carsales.com.au/private/details/BMW-318i-1999/SSE-AD-5325174/?Cr=342
SSE-AD-5325174,318i - 1999 BMW 318i E46 Auto,milage,milage,139451,-0.09,https://www.carsales.com.au/private/details/BMW-318i-1999/SSE-AD-5325174/?Cr=342
SSE-AD-5325174,318i - 1999 BMW 318i E46 Auto,age,age,19,-0.09,https://www.carsales.com.au/private/details/BMW-318i-1999/SSE-AD-5325174/?Cr=342
