model,description,metric,metric_code,value,rating,link
SSE-AD-5186830,Vantage - 2015 Aston Martin V8 Vantage Manual,price,price,167500,3.91,https://www.carsales.com.au/private/details/Aston-Martin-V8-2015/SSE-AD-5186830/?Cr=17
SSE-AD-5186830,Vantage - 2015 Aston Martin V8 Vantage Manual,milage,milage,2934,3.91,https://www.carsales.com.au/private/details/Aston-Martin-V8-2015/SSE-AD-5186830/?Cr=17
SSE-AD-5186830,Vantage - 2015 Aston Martin V8 Vantage Manual,age,age,3,3.91,https://www.carsales.com.au/private/details/Aston-Martin-V8-2015/SSE-AD-5186830/?Cr=17
SSE-AD-4890557,Vantage - 2014 Aston Martin V8 Vantage S Auto,price,price,148850,3.46,https://www.carsales.com.au/private/details/Aston-Martin-V8-2014/SSE-AD-4890557/?Cr=18
SSE-AD-4890557,Vantage - 2014 Aston Martin V8 Vantage S Auto,milage,milage,13100,3.46,https://www.carsales.com.au/private/details/Aston-Martin-V8-2014/SSE-AD-4890557/?Cr=18
SSE-AD-4890557,Vantage - 2014 Aston Martin V8 Vantage S Auto,age,age,4,3.46,https://www.carsales.com.au/private/details/Aston-Martin-V8-2014/SSE-AD-4890557/?Cr=18
OAG-AD-15694588,Vantage - 2016 Aston Martin V8 Vantage GT Auto,price,price,189900,3.42,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2016/OAG-AD-15694588/?Cr=61
OAG-AD-15694588,Vantage - 2016 Aston Martin V8 Vantage GT Auto,milage,milage,4293,3.42,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2016/OAG-AD-15694588/?Cr=61
OAG-AD-15694588,Vantage - 2016 Aston Martin V8 Vantage GT Auto,age,age,2,3.42,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2016/OAG-AD-15694588/?Cr=61
SSE-AD-5195100,Vantage - 2015 Aston Martin V8 Vantage GT Auto,price,price,181000,3.35,https://www.carsales.com.au/private/details/Aston-Martin-V8-2015/SSE-AD-5195100/?Cr=3
SSE-AD-5195100,Vantage - 2015 Aston Martin V8 Vantage GT Auto,milage,milage,6515,3.35,https://www.carsales.com.au/private/details/Aston-Martin-V8-2015/SSE-AD-5195100/?Cr=3
SSE-AD-5195100,Vantage - 2015 Aston Martin V8 Vantage GT Auto,age,age,3,3.35,https://www.carsales.com.au/private/details/Aston-Martin-V8-2015/SSE-AD-5195100/?Cr=3
SSE-AD-5276212,Vantage - 2010 Aston Martin V8 Vantage Auto,price,price,139000,3.31,https://www.carsales.com.au/private/details/Aston-Martin-V8-2010/SSE-AD-5276212/?Cr=107
SSE-AD-5276212,Vantage - 2010 Aston Martin V8 Vantage Auto,milage,milage,12800,3.31,https://www.carsales.com.au/private/details/Aston-Martin-V8-2010/SSE-AD-5276212/?Cr=107
SSE-AD-5276212,Vantage - 2010 Aston Martin V8 Vantage Auto,age,age,8,3.31,https://www.carsales.com.au/private/details/Aston-Martin-V8-2010/SSE-AD-5276212/?Cr=107
OAG-AD-15261886,Vantage - 2016 Aston Martin V8 Vantage GT Auto,price,price,208800,3.30,https://www.carsales.com.au/demo/details/Aston-Martin-V8-2016/OAG-AD-15261886/?Cr=69
OAG-AD-15261886,Vantage - 2016 Aston Martin V8 Vantage GT Auto,milage,milage,435,3.30,https://www.carsales.com.au/demo/details/Aston-Martin-V8-2016/OAG-AD-15261886/?Cr=69
OAG-AD-15261886,Vantage - 2016 Aston Martin V8 Vantage GT Auto,age,age,2,3.30,https://www.carsales.com.au/demo/details/Aston-Martin-V8-2016/OAG-AD-15261886/?Cr=69
OAG-AD-15694589,Vantage - 2017 Aston Martin V8 Vantage S Auto,price,price,199900,3.11,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2017/OAG-AD-15694589/?Cr=47
OAG-AD-15694589,Vantage - 2017 Aston Martin V8 Vantage S Auto,milage,milage,6835,3.11,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2017/OAG-AD-15694589/?Cr=47
OAG-AD-15694589,Vantage - 2017 Aston Martin V8 Vantage S Auto,age,age,1,3.11,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2017/OAG-AD-15694589/?Cr=47
OAG-AD-15769390,Vantage - 2015 Aston Martin V8 Vantage Manual,price,price,179990,3.11,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2015/OAG-AD-15769390/?Cr=33
OAG-AD-15769390,Vantage - 2015 Aston Martin V8 Vantage Manual,milage,milage,10069,3.11,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2015/OAG-AD-15769390/?Cr=33
OAG-AD-15769390,Vantage - 2015 Aston Martin V8 Vantage Manual,age,age,3,3.11,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2015/OAG-AD-15769390/?Cr=33
SSE-AD-5170420,Vantage - 2015 Aston Martin V8 Vantage Manual,price,price,169500,3.09,https://www.carsales.com.au/private/details/Aston-Martin-V8-2015/SSE-AD-5170420/?Cr=9
SSE-AD-5170420,Vantage - 2015 Aston Martin V8 Vantage Manual,milage,milage,13388,3.09,https://www.carsales.com.au/private/details/Aston-Martin-V8-2015/SSE-AD-5170420/?Cr=9
SSE-AD-5170420,Vantage - 2015 Aston Martin V8 Vantage Manual,age,age,3,3.09,https://www.carsales.com.au/private/details/Aston-Martin-V8-2015/SSE-AD-5170420/?Cr=9
SSE-AD-4430692,Vantage - 2013 Aston Martin V8 Vantage S Manual,price,price,149995,3.08,https://www.carsales.com.au/private/details/Aston-Martin-V8-2013/SSE-AD-4430692/?Cr=102
SSE-AD-4430692,Vantage - 2013 Aston Martin V8 Vantage S Manual,milage,milage,16500,3.08,https://www.carsales.com.au/private/details/Aston-Martin-V8-2013/SSE-AD-4430692/?Cr=102
SSE-AD-4430692,Vantage - 2013 Aston Martin V8 Vantage S Manual,age,age,5,3.08,https://www.carsales.com.au/private/details/Aston-Martin-V8-2013/SSE-AD-4430692/?Cr=102
OAG-AD-15379760,Vantage - 2017 Aston Martin V8 Vantage S Auto,price,price,214990,3.04,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2017/OAG-AD-15379760/?Cr=50
OAG-AD-15379760,Vantage - 2017 Aston Martin V8 Vantage S Auto,milage,milage,3513,3.04,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2017/OAG-AD-15379760/?Cr=50
OAG-AD-15379760,Vantage - 2017 Aston Martin V8 Vantage S Auto,age,age,1,3.04,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2017/OAG-AD-15379760/?Cr=50
OAG-AD-15684045,Vantage - 2015 Aston Martin V8 Vantage Auto,price,price,171900,3.01,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2015/OAG-AD-15684045/?Cr=96
OAG-AD-15684045,Vantage - 2015 Aston Martin V8 Vantage Auto,milage,milage,13678,3.01,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2015/OAG-AD-15684045/?Cr=96
OAG-AD-15684045,Vantage - 2015 Aston Martin V8 Vantage Auto,age,age,3,3.01,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2015/OAG-AD-15684045/?Cr=96
SSE-AD-5325639,Vantage - 2016 Aston Martin V8 Vantage GT Auto,price,price,209000,2.96,https://www.carsales.com.au/private/details/Aston-Martin-V8-2016/SSE-AD-5325639/?Cr=25
SSE-AD-5325639,Vantage - 2016 Aston Martin V8 Vantage GT Auto,milage,milage,5000,2.96,https://www.carsales.com.au/private/details/Aston-Martin-V8-2016/SSE-AD-5325639/?Cr=25
SSE-AD-5325639,Vantage - 2016 Aston Martin V8 Vantage GT Auto,age,age,2,2.96,https://www.carsales.com.au/private/details/Aston-Martin-V8-2016/SSE-AD-5325639/?Cr=25
SSE-AD-3929949,Vantage - 2012 Aston Martin V8 Vantage S Auto,price,price,169000,2.91,https://www.carsales.com.au/private/details/Aston-Martin-V8-2012/SSE-AD-3929949/?Cr=19
SSE-AD-3929949,Vantage - 2012 Aston Martin V8 Vantage S Auto,milage,milage,12000,2.91,https://www.carsales.com.au/private/details/Aston-Martin-V8-2012/SSE-AD-3929949/?Cr=19
SSE-AD-3929949,Vantage - 2012 Aston Martin V8 Vantage S Auto,age,age,6,2.91,https://www.carsales.com.au/private/details/Aston-Martin-V8-2012/SSE-AD-3929949/?Cr=19
OAG-AD-15777454,Vantage - 2016 Aston Martin V8 Vantage GT Auto,price,price,197688,2.79,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2016/OAG-AD-15777454/?Cr=94
OAG-AD-15777454,Vantage - 2016 Aston Martin V8 Vantage GT Auto,milage,milage,10534,2.79,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2016/OAG-AD-15777454/?Cr=94
OAG-AD-15777454,Vantage - 2016 Aston Martin V8 Vantage GT Auto,age,age,2,2.79,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2016/OAG-AD-15777454/?Cr=94
OAG-AD-15762671,Vantage - 2016 Aston Martin V8 Vantage GT Auto,price,price,189890,2.78,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2016/OAG-AD-15762671/?Cr=106
OAG-AD-15762671,Vantage - 2016 Aston Martin V8 Vantage GT Auto,milage,milage,12900,2.78,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2016/OAG-AD-15762671/?Cr=106
OAG-AD-15762671,Vantage - 2016 Aston Martin V8 Vantage GT Auto,age,age,2,2.78,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2016/OAG-AD-15762671/?Cr=106
OAG-AD-15614161,Vantage - 2017 Aston Martin V8 Vantage S Auto,price,price,239895,2.74,https://www.carsales.com.au/demo/details/Aston-Martin-V8-2017/OAG-AD-15614161/?Cr=66
OAG-AD-15614161,Vantage - 2017 Aston Martin V8 Vantage S Auto,milage,milage,300,2.74,https://www.carsales.com.au/demo/details/Aston-Martin-V8-2017/OAG-AD-15614161/?Cr=66
OAG-AD-15614161,Vantage - 2017 Aston Martin V8 Vantage S Auto,age,age,1,2.74,https://www.carsales.com.au/demo/details/Aston-Martin-V8-2017/OAG-AD-15614161/?Cr=66
OAG-AD-15802044,Vantage - 2017 Aston Martin V8 Vantage S Manual,price,price,239000,2.73,https://www.carsales.com.au/demo/details/Aston-Martin-V8-2017/OAG-AD-15802044/?Cr=117
OAG-AD-15802044,Vantage - 2017 Aston Martin V8 Vantage S Manual,milage,milage,755,2.73,https://www.carsales.com.au/demo/details/Aston-Martin-V8-2017/OAG-AD-15802044/?Cr=117
OAG-AD-15802044,Vantage - 2017 Aston Martin V8 Vantage S Manual,age,age,1,2.73,https://www.carsales.com.au/demo/details/Aston-Martin-V8-2017/OAG-AD-15802044/?Cr=117
OAG-AD-15763139,Vantage - 2012 Aston Martin V8 Vantage Auto,price,price,139990,2.71,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2012/OAG-AD-15763139/?Cr=38
OAG-AD-15763139,Vantage - 2012 Aston Martin V8 Vantage Auto,milage,milage,23068,2.71,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2012/OAG-AD-15763139/?Cr=38
OAG-AD-15763139,Vantage - 2012 Aston Martin V8 Vantage Auto,age,age,6,2.71,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2012/OAG-AD-15763139/?Cr=38
OAG-AD-15413712,Vantage - 2017 Aston Martin V8 Vantage S Auto,price,price,248990,2.56,https://www.carsales.com.au/bncis/details/Aston-Martin-V8-2017/OAG-AD-15413712/?Cr=5
OAG-AD-15413712,Vantage - 2017 Aston Martin V8 Vantage S Auto,milage,milage,50,2.56,https://www.carsales.com.au/bncis/details/Aston-Martin-V8-2017/OAG-AD-15413712/?Cr=5
OAG-AD-15413712,Vantage - 2017 Aston Martin V8 Vantage S Auto,age,age,1,2.56,https://www.carsales.com.au/bncis/details/Aston-Martin-V8-2017/OAG-AD-15413712/?Cr=5
OAG-AD-15738736,Vantage - 2016 Aston Martin V8 Vantage GT Manual,price,price,224995,2.51,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2016/OAG-AD-15738736/?Cr=73
OAG-AD-15738736,Vantage - 2016 Aston Martin V8 Vantage GT Manual,milage,milage,6346,2.51,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2016/OAG-AD-15738736/?Cr=73
OAG-AD-15738736,Vantage - 2016 Aston Martin V8 Vantage GT Manual,age,age,2,2.51,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2016/OAG-AD-15738736/?Cr=73
SHRM-AD-5732950,Vantage - 2017 Aston Martin V8 Vantage S Manual,price,price,252858,2.48,https://www.carsales.com.au/bnc/details/Aston-Martin-V8-2017/SHRM-AD-5732950/?Cr=114
SHRM-AD-5732950,Vantage - 2017 Aston Martin V8 Vantage S Manual,milage,milage,0,2.48,https://www.carsales.com.au/bnc/details/Aston-Martin-V8-2017/SHRM-AD-5732950/?Cr=114
SHRM-AD-5732950,Vantage - 2017 Aston Martin V8 Vantage S Manual,age,age,1,2.48,https://www.carsales.com.au/bnc/details/Aston-Martin-V8-2017/SHRM-AD-5732950/?Cr=114
OAG-AD-15697633,Vantage - 2013 Aston Martin V8 Vantage Auto,price,price,149888,2.45,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2013/OAG-AD-15697633/?Cr=81
OAG-AD-15697633,Vantage - 2013 Aston Martin V8 Vantage Auto,milage,milage,25047,2.45,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2013/OAG-AD-15697633/?Cr=81
OAG-AD-15697633,Vantage - 2013 Aston Martin V8 Vantage Auto,age,age,5,2.45,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2013/OAG-AD-15697633/?Cr=81
OAG-AD-15643866,Vantage - 2014 Aston Martin V8 Vantage S Auto,price,price,148990,2.37,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2014/OAG-AD-15643866/?Cr=6
OAG-AD-15643866,Vantage - 2014 Aston Martin V8 Vantage S Auto,milage,milage,27701,2.37,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2014/OAG-AD-15643866/?Cr=6
OAG-AD-15643866,Vantage - 2014 Aston Martin V8 Vantage S Auto,age,age,4,2.37,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2014/OAG-AD-15643866/?Cr=6
OAG-AD-15653805,Vantage - 2016 Aston Martin V8 Vantage GT Manual,price,price,219990,2.16,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2016/OAG-AD-15653805/?Cr=74
OAG-AD-15653805,Vantage - 2016 Aston Martin V8 Vantage GT Manual,milage,milage,12500,2.16,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2016/OAG-AD-15653805/?Cr=74
OAG-AD-15653805,Vantage - 2016 Aston Martin V8 Vantage GT Manual,age,age,2,2.16,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2016/OAG-AD-15653805/?Cr=74
SHRM-AD-5732949,Vantage - 2017 Aston Martin V8 Vantage S Auto,price,price,269792,2.12,https://www.carsales.com.au/bnc/details/Aston-Martin-V8-2017/SHRM-AD-5732949/?Cr=116
SHRM-AD-5732949,Vantage - 2017 Aston Martin V8 Vantage S Auto,milage,milage,0,2.12,https://www.carsales.com.au/bnc/details/Aston-Martin-V8-2017/SHRM-AD-5732949/?Cr=116
SHRM-AD-5732949,Vantage - 2017 Aston Martin V8 Vantage S Auto,age,age,1,2.12,https://www.carsales.com.au/bnc/details/Aston-Martin-V8-2017/SHRM-AD-5732949/?Cr=116
OAG-AD-15721671,Vantage - 2007 Aston Martin V8 Vantage Auto,price,price,109880,2.03,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2007/OAG-AD-15721671/?Cr=40
OAG-AD-15721671,Vantage - 2007 Aston Martin V8 Vantage Auto,milage,milage,34471,2.03,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2007/OAG-AD-15721671/?Cr=40
OAG-AD-15721671,Vantage - 2007 Aston Martin V8 Vantage Auto,age,age,11,2.03,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2007/OAG-AD-15721671/?Cr=40
OAG-AD-15798613,Vantage - 2007 Aston Martin V8 Vantage Auto,price,price,114990,2.00,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2007/OAG-AD-15798613/?Cr=52
OAG-AD-15798613,Vantage - 2007 Aston Martin V8 Vantage Auto,milage,milage,33343,2.00,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2007/OAG-AD-15798613/?Cr=52
OAG-AD-15798613,Vantage - 2007 Aston Martin V8 Vantage Auto,age,age,11,2.00,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2007/OAG-AD-15798613/?Cr=52
OAG-AD-15695365,Vantage - 2013 Aston Martin V8 Vantage Auto,price,price,152950,1.98,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2013/OAG-AD-15695365/?Cr=77
OAG-AD-15695365,Vantage - 2013 Aston Martin V8 Vantage Auto,milage,milage,30440,1.98,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2013/OAG-AD-15695365/?Cr=77
OAG-AD-15695365,Vantage - 2013 Aston Martin V8 Vantage Auto,age,age,5,1.98,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2013/OAG-AD-15695365/?Cr=77
OAG-AD-15600199,Vantage - 2012 Aston Martin V8 Vantage Auto,price,price,128900,1.88,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2012/OAG-AD-15600199/?Cr=53
OAG-AD-15600199,Vantage - 2012 Aston Martin V8 Vantage Auto,milage,milage,37514,1.88,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2012/OAG-AD-15600199/?Cr=53
