index,row_count,id,title,link,make,model,series,transmission,price,milage,age,age_rating,milage_rating,price_rating,sum_rating,market_price,price_difference,date_added,prid
,158,OAG-AD-17816404,2017 Audi A3 Sport Auto MY17,https://www.carsales.com.au/cars/details/2017-audi-a3-sport-auto-my17/OAG-AD-17816404/?Cr=192,Audi,A3,Sport  MY17,MY17,33990.0,39000.0,2,0.271086064949852,-0.06238894163629902,0.01233109656549933,0.18330147137375194,36200,2210,2019-10-17 05:44:03,33361
,11,SSE-AD-5741670,2013 Honda Accord VTi-L Auto,https://www.carsales.com.au/cars/details/Honda-Accord-2013/SSE-AD-5741670/?Cr=4,Honda,Accord,VTi-L,Auto,18400.0,70000.0,6,-0.9396753551575376,-0.8383898151199243,0.9330074564183417,0.18256738385763915,18400,0,2019-06-06 12:47:10,29680
,32,OAG-AD-15791254,2017 Hyundai i40 Premium Auto,https://www.carsales.com.au/cars/details/Hyundai-i40-2017/OAG-AD-15791254/?Cr=59,Hyundai,i40,Premium,Auto,32888.0,6617.0,2,1.1245500641969255,1.222244443605781,-1.1293809219868114,0.18089618544805397,32888,0,2019-06-06 12:49:34,29869
,159,SSE-AD-5152229,2012 Audi A3 Attraction Auto MY12,https://www.carsales.com.au/cars/details/2012-audi-a3-attraction-auto-my12/SSE-AD-5152229/?Cr=266,Audi,A3,Attraction  MY12,MY12,13999.0,103800.0,7,-0.8661879278476802,-1.3840731558284776,1.2716766482901491,0.18069570536581248,17901,3902,2019-10-17 05:44:03,33362
,112,SSE-AD-6094374,2006 Honda CR-V Extra Auto 4WD,https://www.carsales.com.au/cars/details/Honda-CR-V-2006/SSE-AD-6094374/?Cr=53,Honda,CR-V,Extra  4WD,4WD,7500.0,178000.0,13,-0.7273382410005881,-0.8473979156253598,0.8672580781206747,0.17964016211071598,9747,2247,2019-07-06 06:05:43,30682
,72,SHRM-AD-5898819,2018 Volkswagen Polo 85TSI Comfortline AW Auto,https://www.carsales.com.au/cars/details/Volkswagen-Polo-2018/SHRM-AD-5898819/?Cr=482,Volkswagen,Polo,85TSI Comfortline AW,Auto,23990.0,0.0,1,0.5506906266167889,0.6958653112553358,-0.5877264681950249,0.17924184454238556,23990,0,2019-06-06 12:46:34,29621
,86,OAG-AD-16746748,1999 Toyota Camry CSX Auto,https://www.carsales.com.au/cars/details/Toyota-Camry-1999/OAG-AD-16746748/?Cr=364,Toyota,Camry,CSX,Auto,3990.0,142290.0,20,-2.022938325325347,-0.6905207443675365,1.1941618163300312,0.1785056349296732,3075,-915,2019-06-06 12:04:05,28811
,156,OAG-AD-17019802,2018 Honda Civic VTi-LX Auto,https://www.carsales.com.au/cars/details/Honda-Civic-2018/OAG-AD-17019802/?Cr=234,Honda,Civic,VTi-LX,Auto,28888.0,4999.0,1,1.0689415815112027,1.0393223023606493,-0.9904469947490602,0.17624520198532068,27679,-1209,2019-07-06 07:20:34,31170
,157,OAG-AD-17383585,2010 Honda Civic Limited Edition Auto,https://www.carsales.com.au/cars/details/Honda-Civic-2010/OAG-AD-17383585/?Cr=204,Honda,Civic,Limited Edition,Auto,10990.0,123002.0,9,-0.18449602442439764,-0.5222940101991022,0.4678555707426828,0.1744826674054465,13540,2550,2019-07-06 07:20:34,31171
,160,OAG-AD-17678385,2009 Audi A3 TFSI Limited Edition Auto MY09,https://www.carsales.com.au/cars/details/2009-audi-a3-tfsi-limited-edition-auto-my09/OAG-AD-17678385/?Cr=294,Audi,A3,TFSI Limited Edition  MY09,MY09,12990.0,91977.0,10,-1.5485523235261993,-1.1429269758223954,1.3352392345384696,0.17131142844441793,13352,362,2019-10-17 05:44:03,33363
,161,SSE-AD-6324735,2008 Audi A3 Ambition Auto,https://www.carsales.com.au/cars/details/2008-audi-a3-ambition-auto/SSE-AD-6324735/?Cr=308,Audi,A3,Ambition,Auto,7900.0,110000.0,11,-1.7760071220857059,-1.5105305960752602,1.6558869689328704,0.17059259256238501,9050,1150,2019-10-17 05:44:03,33364
,162,OAG-AD-17109760,2019 Audi A3 35 TFSI Auto MY19,https://www.carsales.com.au/cars/details/2019-audi-a3-35-tfsi-auto-my19/OAG-AD-17109760/?Cr=59,Audi,A3,35 TFSI  MY19,MY19,43888.0,4695.0,0,0.7259956620688649,0.6373082337936808,-0.6111996057990939,0.16701331225894478,44583,695,2019-10-17 05:44:03,33365
,56,SSE-AD-6167099,2015 Mercedes-Benz C200 BlueTEC Auto,https://www.carsales.com.au/cars/details/Mercedes-Benz-C200-2015/SSE-AD-6167099/?Cr=44,Mercedes-Benz,C200,BlueTEC,Auto,39000.0,55000.0,4,0.105228539436362,-0.16008138384087017,0.12729584229047708,0.1669532986260529,40030,1030,2019-07-06 07:30:17,31346
,255,OAG-AD-17868072,2007 Honda CR-V Sport Auto 4WD MY07,https://www.carsales.com.au/cars/details/2007-honda-cr-v-sport-auto-4wd-my07/OAG-AD-17868072/?Cr=173,Honda,CR-V,Sport  4WD MY07,MY07,8999.0,154454.0,12,-1.6823889174129898,-1.3811840077360145,1.53700314316214,0.16625249660140096,9716,717,2019-10-17 04:22:13,32942
