model,description,metric,metric_code,value,rating,link
SSE-AD-4949429,320Ci - 2002 BMW 320Ci E46 Auto,price,price,7500,-0.27,https://www.carsales.com.au/private/details/BMW-320Ci-2002/SSE-AD-4949429/?Cr=853
SSE-AD-4949429,320Ci - 2002 BMW 320Ci E46 Auto,milage,milage,153000,-0.27,https://www.carsales.com.au/private/details/BMW-320Ci-2002/SSE-AD-4949429/?Cr=853
SSE-AD-4949429,320Ci - 2002 BMW 320Ci E46 Auto,age,age,16,-0.27,https://www.carsales.com.au/private/details/BMW-320Ci-2002/SSE-AD-4949429/?Cr=853
SSE-AD-5286479,320Ci - 2004 BMW 320Ci Sport E46 Auto,price,price,10500,0.86,https://www.carsales.com.au/private/details/BMW-320Ci-2004/SSE-AD-5286479/?Cr=652
SSE-AD-5286479,320Ci - 2004 BMW 320Ci Sport E46 Auto,milage,milage,112000,0.86,https://www.carsales.com.au/private/details/BMW-320Ci-2004/SSE-AD-5286479/?Cr=652
SSE-AD-5286479,320Ci - 2004 BMW 320Ci Sport E46 Auto,age,age,14,0.86,https://www.carsales.com.au/private/details/BMW-320Ci-2004/SSE-AD-5286479/?Cr=652
SSE-AD-4706627,320Ci - 2002 BMW 320Ci E46 Auto,price,price,7950,0.75,https://www.carsales.com.au/private/details/BMW-320Ci-2002/SSE-AD-4706627/?Cr=651
SSE-AD-4706627,320Ci - 2002 BMW 320Ci E46 Auto,milage,milage,114567,0.75,https://www.carsales.com.au/private/details/BMW-320Ci-2002/SSE-AD-4706627/?Cr=651
SSE-AD-4706627,320Ci - 2002 BMW 320Ci E46 Auto,age,age,16,0.75,https://www.carsales.com.au/private/details/BMW-320Ci-2002/SSE-AD-4706627/?Cr=651
SSE-AD-5349410,320Ci - 2001 BMW 320Ci E46 Auto,price,price,3500,0.63,https://www.carsales.com.au/private/details/BMW-320Ci-2001/SSE-AD-5349410/?Cr=1342
SSE-AD-5349410,320Ci - 2001 BMW 320Ci E46 Auto,milage,milage,130000,0.63,https://www.carsales.com.au/private/details/BMW-320Ci-2001/SSE-AD-5349410/?Cr=1342
SSE-AD-5349410,320Ci - 2001 BMW 320Ci E46 Auto,age,age,17,0.63,https://www.carsales.com.au/private/details/BMW-320Ci-2001/SSE-AD-5349410/?Cr=1342
SSE-AD-2731210,320Ci - 2002 BMW 320Ci E46 Auto,price,price,8000,0.59,https://www.carsales.com.au/private/details/BMW-320Ci-2002/SSE-AD-2731210/?Cr=885
SSE-AD-2731210,320Ci - 2002 BMW 320Ci E46 Auto,milage,milage,120000,0.59,https://www.carsales.com.au/private/details/BMW-320Ci-2002/SSE-AD-2731210/?Cr=885
SSE-AD-2731210,320Ci - 2002 BMW 320Ci E46 Auto,age,age,16,0.59,https://www.carsales.com.au/private/details/BMW-320Ci-2002/SSE-AD-2731210/?Cr=885
SSE-AD-5208791,320Ci - 2006 BMW 320Ci Sport E46 Auto,price,price,8500,0.38,https://www.carsales.com.au/private/details/BMW-320Ci-2006/SSE-AD-5208791/?Cr=960
SSE-AD-5208791,320Ci - 2006 BMW 320Ci Sport E46 Auto,milage,milage,148000,0.38,https://www.carsales.com.au/private/details/BMW-320Ci-2006/SSE-AD-5208791/?Cr=960
SSE-AD-5208791,320Ci - 2006 BMW 320Ci Sport E46 Auto,age,age,12,0.38,https://www.carsales.com.au/private/details/BMW-320Ci-2006/SSE-AD-5208791/?Cr=960
