model,description,metric,metric_code,value,rating,link
SSE-AD-4886988,E - 1972 Jaguar E Type 2+2 Auto,price,price,85000,6.12,https://www.carsales.com.au/private/details/Jaguar-E-Type-1972/SSE-AD-4886988/?Cr=13
SSE-AD-4886988,E - 1972 Jaguar E Type 2+2 Auto,milage,milage,14357,6.12,https://www.carsales.com.au/private/details/Jaguar-E-Type-1972/SSE-AD-4886988/?Cr=13
SSE-AD-4886988,E - 1972 Jaguar E Type 2+2 Auto,age,age,46,6.12,https://www.carsales.com.au/private/details/Jaguar-E-Type-1972/SSE-AD-4886988/?Cr=13
SSE-AD-5250540,E - 1968 Jaguar E Type 2+2 Manual,price,price,115000,3.93,https://www.carsales.com.au/private/details/Jaguar-E-Type-1968/SSE-AD-5250540/?Cr=0
SSE-AD-5250540,E - 1968 Jaguar E Type 2+2 Manual,milage,milage,12600,3.93,https://www.carsales.com.au/private/details/Jaguar-E-Type-1968/SSE-AD-5250540/?Cr=0
SSE-AD-5250540,E - 1968 Jaguar E Type 2+2 Manual,age,age,50,3.93,https://www.carsales.com.au/private/details/Jaguar-E-Type-1968/SSE-AD-5250540/?Cr=0
SSE-AD-4602111,E - 1968 Jaguar E Type 2+2 Auto,price,price,89950,3.29,https://www.carsales.com.au/private/details/Jaguar-E-Type-1968/SSE-AD-4602111/?Cr=5
SSE-AD-4602111,E - 1968 Jaguar E Type 2+2 Auto,milage,milage,32403,3.29,https://www.carsales.com.au/private/details/Jaguar-E-Type-1968/SSE-AD-4602111/?Cr=5
SSE-AD-4602111,E - 1968 Jaguar E Type 2+2 Auto,age,age,50,3.29,https://www.carsales.com.au/private/details/Jaguar-E-Type-1968/SSE-AD-4602111/?Cr=5
SSE-AD-5328901,E - 1972 Jaguar E Type Manual,price,price,134000,3.09,https://www.carsales.com.au/private/details/Jaguar-E-Type-1972/SSE-AD-5328901/?Cr=6
SSE-AD-5328901,E - 1972 Jaguar E Type Manual,milage,milage,45000,3.09,https://www.carsales.com.au/private/details/Jaguar-E-Type-1972/SSE-AD-5328901/?Cr=6
SSE-AD-5328901,E - 1972 Jaguar E Type Manual,age,age,46,3.09,https://www.carsales.com.au/private/details/Jaguar-E-Type-1972/SSE-AD-5328901/?Cr=6
SSE-AD-4894535,E - 1972 Jaguar E Type Auto,price,price,253000,2.97,https://www.carsales.com.au/private/details/Jaguar-E-Type-1972/SSE-AD-4894535/?Cr=14
SSE-AD-4894535,E - 1972 Jaguar E Type Auto,milage,milage,2405,2.97,https://www.carsales.com.au/private/details/Jaguar-E-Type-1972/SSE-AD-4894535/?Cr=14
SSE-AD-4894535,E - 1972 Jaguar E Type Auto,age,age,46,2.97,https://www.carsales.com.au/private/details/Jaguar-E-Type-1972/SSE-AD-4894535/?Cr=14
SSE-AD-5038755,E - 1969 Jaguar E Type 2+2 Manual,price,price,80000,2.83,https://www.carsales.com.au/private/details/Jaguar-E-Type-1969/SSE-AD-5038755/?Cr=22
SSE-AD-5038755,E - 1969 Jaguar E Type 2+2 Manual,milage,milage,50000,2.83,https://www.carsales.com.au/private/details/Jaguar-E-Type-1969/SSE-AD-5038755/?Cr=22
SSE-AD-5038755,E - 1969 Jaguar E Type 2+2 Manual,age,age,49,2.83,https://www.carsales.com.au/private/details/Jaguar-E-Type-1969/SSE-AD-5038755/?Cr=22
SSE-AD-5294137,E - 1970 Jaguar E Type Manual,price,price,195000,2.78,https://www.carsales.com.au/private/details/Jaguar-E-Type-1970/SSE-AD-5294137/?Cr=1
SSE-AD-5294137,E - 1970 Jaguar E Type Manual,milage,milage,14216,2.78,https://www.carsales.com.au/private/details/Jaguar-E-Type-1970/SSE-AD-5294137/?Cr=1
SSE-AD-5294137,E - 1970 Jaguar E Type Manual,age,age,48,2.78,https://www.carsales.com.au/private/details/Jaguar-E-Type-1970/SSE-AD-5294137/?Cr=1
SSE-AD-4967959,E - 1969 Jaguar E Type Manual,price,price,69800,1.83,https://www.carsales.com.au/private/details/Jaguar-E-Type-1969/SSE-AD-4967959/?Cr=17
SSE-AD-4967959,E - 1969 Jaguar E Type Manual,milage,milage,70000,1.83,https://www.carsales.com.au/private/details/Jaguar-E-Type-1969/SSE-AD-4967959/?Cr=17
SSE-AD-4967959,E - 1969 Jaguar E Type Manual,age,age,49,1.83,https://www.carsales.com.au/private/details/Jaguar-E-Type-1969/SSE-AD-4967959/?Cr=17
OAG-AD-1140507,E - 1966 Jaguar E Type Manual,price,price,129000,1.80,https://www.carsales.com.au/dealer/details/Jaguar-E-Type-1966/OAG-AD-1140507/?Cr=15
OAG-AD-1140507,E - 1966 Jaguar E Type Manual,milage,milage,28830,1.80,https://www.carsales.com.au/dealer/details/Jaguar-E-Type-1966/OAG-AD-1140507/?Cr=15
OAG-AD-1140507,E - 1966 Jaguar E Type Manual,age,age,52,1.80,https://www.carsales.com.au/dealer/details/Jaguar-E-Type-1966/OAG-AD-1140507/?Cr=15
SSE-AD-5007713,E - 1969 Jaguar E Type Manual,price,price,198000,0.95,https://www.carsales.com.au/private/details/Jaguar-E-Type-1969/SSE-AD-5007713/?Cr=3
SSE-AD-5007713,E - 1969 Jaguar E Type Manual,milage,milage,36234,0.95,https://www.carsales.com.au/private/details/Jaguar-E-Type-1969/SSE-AD-5007713/?Cr=3
SSE-AD-5007713,E - 1969 Jaguar E Type Manual,age,age,49,0.95,https://www.carsales.com.au/private/details/Jaguar-E-Type-1969/SSE-AD-5007713/?Cr=3
SSE-AD-4819671,E - 1970 Jaguar E Type 2+2 Auto,price,price,125000,0.64,https://www.carsales.com.au/private/details/Jaguar-E-Type-1970/SSE-AD-4819671/?Cr=8
SSE-AD-4819671,E - 1970 Jaguar E Type 2+2 Auto,milage,milage,75000,0.64,https://www.carsales.com.au/private/details/Jaguar-E-Type-1970/SSE-AD-4819671/?Cr=8
SSE-AD-4819671,E - 1970 Jaguar E Type 2+2 Auto,age,age,48,0.64,https://www.carsales.com.au/private/details/Jaguar-E-Type-1970/SSE-AD-4819671/?Cr=8
