model,description,metric,metric_code,value,rating,link
OAG-AD-15415000,A3 - 2016 Audi A3 Attraction Auto,price,price,26035,2.69,https://www.carsales.com.au/dealer/details/Audi-A3-2016/OAG-AD-15415000/?Cr=148
OAG-AD-15415000,A3 - 2016 Audi A3 Attraction Auto,milage,milage,16288,2.69,https://www.carsales.com.au/dealer/details/Audi-A3-2016/OAG-AD-15415000/?Cr=148
OAG-AD-15415000,A3 - 2016 Audi A3 Attraction Auto,age,age,2,2.69,https://www.carsales.com.au/dealer/details/Audi-A3-2016/OAG-AD-15415000/?Cr=148
SSE-AD-5266547,A3 - 2011 Audi A3 TFSI Attraction Auto,price,price,14500,2.50,https://www.carsales.com.au/private/details/Audi-A3-2011/SSE-AD-5266547/?Cr=188
SSE-AD-5266547,A3 - 2011 Audi A3 TFSI Attraction Auto,milage,milage,47000,2.50,https://www.carsales.com.au/private/details/Audi-A3-2011/SSE-AD-5266547/?Cr=188
SSE-AD-5266547,A3 - 2011 Audi A3 TFSI Attraction Auto,age,age,7,2.50,https://www.carsales.com.au/private/details/Audi-A3-2011/SSE-AD-5266547/?Cr=188
OAG-AD-15638489,A3 - 2016 Audi A3 Attraction Auto,price,price,26888,2.39,https://www.carsales.com.au/dealer/details/Audi-A3-2016/OAG-AD-15638489/?Cr=378
OAG-AD-15638489,A3 - 2016 Audi A3 Attraction Auto,milage,milage,20448,2.39,https://www.carsales.com.au/dealer/details/Audi-A3-2016/OAG-AD-15638489/?Cr=378
OAG-AD-15638489,A3 - 2016 Audi A3 Attraction Auto,age,age,2,2.39,https://www.carsales.com.au/dealer/details/Audi-A3-2016/OAG-AD-15638489/?Cr=378
SSE-AD-5039946,A3 - 2014 Audi A3 Attraction Auto,price,price,22200,2.39,https://www.carsales.com.au/private/details/Audi-A3-2014/SSE-AD-5039946/?Cr=86
SSE-AD-5039946,A3 - 2014 Audi A3 Attraction Auto,milage,milage,31000,2.39,https://www.carsales.com.au/private/details/Audi-A3-2014/SSE-AD-5039946/?Cr=86
SSE-AD-5039946,A3 - 2014 Audi A3 Attraction Auto,age,age,4,2.39,https://www.carsales.com.au/private/details/Audi-A3-2014/SSE-AD-5039946/?Cr=86
OAG-AD-15677633,A3 - 2014 Audi A3 Attraction Auto,price,price,24990,2.38,https://www.carsales.com.au/dealer/details/Audi-A3-2014/OAG-AD-15677633/?Cr=373
OAG-AD-15677633,A3 - 2014 Audi A3 Attraction Auto,milage,milage,17555,2.38,https://www.carsales.com.au/dealer/details/Audi-A3-2014/OAG-AD-15677633/?Cr=373
OAG-AD-15677633,A3 - 2014 Audi A3 Attraction Auto,age,age,4,2.38,https://www.carsales.com.au/dealer/details/Audi-A3-2014/OAG-AD-15677633/?Cr=373
OAG-AD-15541695,A3 - 2016 Audi A3 Attraction Auto,price,price,26888,2.35,https://www.carsales.com.au/dealer/details/Audi-A3-2016/OAG-AD-15541695/?Cr=29
