This file was downloaded on February 26 2018 8:23:28 PM UTC-08:00
Keywords,cadbury
Date Range,2015-02-23 - 2018-02-22
Buyer Country: ,AU
Category: ,Chocolate, Sweets
Product Condition: ,New
Listing Format: ,FixedPrice,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2015-02-23,0,0.00 USD,0.00 USD
2015-02-24,0,0.00 USD,0.00 USD
2015-02-25,5,38.48 USD,192.38 USD
2015-02-26,9,20.50 USD,184.53 USD
2015-02-27,6,31.63 USD,189.75 USD
2015-02-28,11,29.17 USD,320.91 USD
2015-03-01,2,25.05 USD,50.09 USD
2015-03-02,10,35.80 USD,358.01 USD
2015-03-03,8,31.02 USD,248.18 USD
2015-03-04,4,28.98 USD,115.90 USD
2015-03-05,8,37.34 USD,298.71 USD
2015-03-06,9,24.01 USD,216.13 USD
2015-03-07,10,22.09 USD,220.86 USD
2015-03-08,9,27.61 USD,248.53 USD
2015-03-09,18,19.28 USD,347.10 USD
2015-03-10,11,20.92 USD,230.14 USD
2015-03-11,7,18.33 USD,128.28 USD
2015-03-12,9,34.86 USD,313.76 USD
2015-03-13,5,32.96 USD,164.80 USD
2015-03-14,17,31.41 USD,533.97 USD
2015-03-15,6,30.34 USD,182.02 USD
2015-03-16,10,28.79 USD,287.88 USD
2015-03-17,10,29.60 USD,296.00 USD
2015-03-18,11,21.16 USD,232.74 USD
2015-03-19,7,30.91 USD,216.35 USD
2015-03-20,6,23.44 USD,140.65 USD
2015-03-21,3,34.71 USD,104.14 USD
2015-03-22,5,25.22 USD,126.08 USD
2015-03-23,12,18.45 USD,221.41 USD
2015-03-24,7,13.62 USD,95.33 USD
2015-03-25,15,31.13 USD,466.98 USD
2015-03-26,7,24.65 USD,172.57 USD
2015-03-27,3,37.60 USD,112.79 USD
2015-03-28,3,16.66 USD,49.99 USD
2015-03-29,8,18.57 USD,148.56 USD
2015-03-30,20,24.68 USD,493.57 USD
2015-03-31,12,22.98 USD,275.77 USD
2015-04-01,9,33.61 USD,302.52 USD
2015-04-02,7,26.11 USD,182.80 USD
2015-04-03,6,27.55 USD,165.30 USD
2015-04-04,3,41.41 USD,124.24 USD
2015-04-05,1,15.15 USD,15.15 USD
2015-04-06,8,38.73 USD,309.86 USD
2015-04-07,11,27.52 USD,302.73 USD
2015-04-08,10,30.16 USD,301.57 USD
2015-04-09,11,33.90 USD,372.93 USD
2015-04-10,11,12.13 USD,133.42 USD
2015-04-11,9,19.09 USD,171.83 USD
2015-04-12,10,31.49 USD,314.87 USD
2015-04-13,13,36.42 USD,473.47 USD
2015-04-14,28,22.93 USD,642.14 USD
2015-04-15,10,23.83 USD,238.33 USD
2015-04-16,12,35.45 USD,425.35 USD
2015-04-17,10,21.79 USD,217.87 USD
2015-04-18,16,21.99 USD,351.85 USD
2015-04-19,13,21.31 USD,277.01 USD
2015-04-20,11,28.35 USD,311.87 USD
2015-04-21,22,24.02 USD,528.49 USD
2015-04-22,27,37.99 USD,1025.72 USD
2015-04-23,10,26.54 USD,265.43 USD
2015-04-24,7,39.70 USD,277.92 USD
2015-04-25,4,29.34 USD,117.36 USD
2015-04-26,9,39.41 USD,354.72 USD
2015-04-27,13,26.28 USD,341.67 USD
2015-04-28,15,38.80 USD,581.95 USD
2015-04-29,14,25.58 USD,358.09 USD
2015-04-30,9,26.23 USD,236.07 USD
2015-05-01,8,29.94 USD,239.51 USD
2015-05-02,14,32.61 USD,456.58 USD
2015-05-03,13,31.35 USD,407.57 USD
2015-05-04,6,24.87 USD,149.21 USD
2015-05-05,24,21.48 USD,515.59 USD
2015-05-06,8,26.25 USD,210.00 USD
2015-05-07,14,15.99 USD,223.79 USD
2015-05-08,5,36.06 USD,180.29 USD
2015-05-09,5,23.14 USD,115.71 USD
2015-05-10,12,26.44 USD,317.23 USD
2015-05-11,11,42.31 USD,465.44 USD
2015-05-12,16,22.60 USD,361.63 USD
2015-05-13,13,22.59 USD,293.69 USD
2015-05-14,11,32.42 USD,356.61 USD
2015-05-15,11,42.09 USD,462.94 USD
2015-05-16,9,29.33 USD,263.97 USD
2015-05-17,20,20.54 USD,410.81 USD
2015-05-18,14,13.60 USD,190.45 USD
2015-05-19,14,27.28 USD,381.95 USD
2015-05-20,13,16.97 USD,220.60 USD
2015-05-21,2,27.57 USD,55.14 USD
2015-05-22,9,22.70 USD,204.33 USD
2015-05-23,13,20.88 USD,271.39 USD
2015-05-24,12,27.97 USD,335.61 USD
2015-05-25,11,25.49 USD,280.41 USD
2015-05-26,18,25.56 USD,460.11 USD
2015-05-27,11,22.34 USD,245.78 USD
2015-05-28,11,23.33 USD,256.64 USD
2015-05-29,0,0.00 USD,0.00 USD
2015-05-30,20,16.48 USD,329.57 USD
2015-05-31,20,26.84 USD,536.84 USD
2015-06-01,20,22.99 USD,459.80 USD
2015-06-02,10,24.55 USD,245.45 USD
2015-06-03,10,15.57 USD,155.66 USD
2015-06-04,10,15.60 USD,156.04 USD
2015-06-05,9,23.90 USD,215.14 USD
2015-06-06,7,14.62 USD,102.37 USD
2015-06-07,22,19.75 USD,434.41 USD
2015-06-08,8,16.68 USD,133.40 USD
2015-06-09,24,9.81 USD,235.34 USD
2015-06-10,18,23.11 USD,415.89 USD
2015-06-11,6,17.18 USD,103.08 USD
2015-06-12,5,28.10 USD,140.50 USD
2015-06-13,16,20.38 USD,326.08 USD
2015-06-14,14,16.81 USD,235.31 USD
2015-06-15,14,26.25 USD,367.44 USD
2015-06-16,13,17.99 USD,233.83 USD
2015-06-17,25,18.37 USD,459.15 USD
2015-06-18,9,22.34 USD,201.08 USD
2015-06-19,14,21.80 USD,305.19 USD
2015-06-20,0,0.00 USD,0.00 USD
2015-06-21,13,25.92 USD,337.02 USD
2015-06-22,16,23.62 USD,377.93 USD
2015-06-23,10,30.70 USD,307.04 USD
2015-06-24,16,29.20 USD,467.19 USD
2015-06-25,12,18.55 USD,222.65 USD
2015-06-26,16,32.47 USD,519.45 USD
2015-06-27,12,17.99 USD,215.86 USD
2015-06-28,21,23.68 USD,497.27 USD
2015-06-29,11,17.83 USD,196.15 USD
2015-06-30,45,11.23 USD,505.36 USD
2015-07-01,18,20.47 USD,368.39 USD
2015-07-02,18,18.23 USD,328.17 USD
2015-07-03,9,16.01 USD,144.10 USD
2015-07-04,26,18.30 USD,475.69 USD
2015-07-05,15,24.38 USD,365.73 USD
2015-07-06,20,23.49 USD,469.80 USD
2015-07-07,21,18.85 USD,395.79 USD
2015-07-08,14,18.76 USD,262.66 USD
2015-07-09,20,29.20 USD,584.05 USD
2015-07-10,13,14.90 USD,193.70 USD
2015-07-11,16,21.24 USD,339.76 USD
2015-07-12,25,14.82 USD,370.60 USD
2015-07-13,16,26.05 USD,416.76 USD
2015-07-14,24,23.29 USD,558.92 USD
2015-07-15,8,31.43 USD,251.46 USD
2015-07-16,14,19.21 USD,268.97 USD
2015-07-17,18,18.36 USD,330.51 USD
2015-07-18,18,15.09 USD,271.67 USD
2015-07-19,26,26.20 USD,681.17 USD
2015-07-20,17,28.92 USD,491.67 USD
2015-07-21,30,16.35 USD,490.49 USD
2015-07-22,24,19.58 USD,469.94 USD
2015-07-23,16,22.43 USD,358.95 USD
2015-07-24,17,16.29 USD,276.99 USD
2015-07-25,8,30.39 USD,243.15 USD
2015-07-26,24,18.20 USD,436.84 USD
2015-07-27,33,13.90 USD,458.77 USD
2015-07-28,27,17.63 USD,475.99 USD
2015-07-29,17,25.05 USD,425.92 USD
2015-07-30,13,16.35 USD,212.56 USD
2015-07-31,11,14.24 USD,156.68 USD
2015-08-01,18,16.54 USD,297.67 USD
2015-08-02,32,17.84 USD,570.87 USD
2015-08-03,27,14.18 USD,382.91 USD
2015-08-04,26,20.29 USD,527.44 USD
2015-08-05,23,16.74 USD,385.13 USD
2015-08-06,18,26.06 USD,468.99 USD
2015-08-07,16,19.34 USD,309.36 USD
2015-08-08,13,21.99 USD,285.84 USD
2015-08-09,28,18.44 USD,516.25 USD
2015-08-10,23,12.43 USD,285.80 USD
2015-08-11,14,21.97 USD,307.61 USD
2015-08-12,16,17.86 USD,285.76 USD
2015-08-13,7,20.22 USD,141.55 USD
2015-08-14,21,22.82 USD,479.30 USD
2015-08-15,9,28.71 USD,258.38 USD
2015-08-16,16,23.95 USD,383.23 USD
2015-08-17,19,29.38 USD,558.30 USD
2015-08-18,14,27.48 USD,384.73 USD
2015-08-19,26,26.98 USD,701.55 USD
2015-08-20,12,18.10 USD,217.23 USD
2015-08-21,15,18.10 USD,271.48 USD
2015-08-22,18,28.55 USD,513.82 USD
2015-08-23,21,25.46 USD,534.62 USD
2015-08-24,22,25.67 USD,564.72 USD
2015-08-25,19,24.70 USD,469.26 USD
2015-08-26,26,18.36 USD,477.37 USD
2015-08-27,17,21.10 USD,358.68 USD
2015-08-28,20,19.97 USD,399.32 USD
2015-08-29,18,23.77 USD,427.88 USD
2015-08-30,11,22.48 USD,247.31 USD
2015-08-31,27,20.74 USD,559.85 USD
2015-09-01,13,19.60 USD,254.76 USD
2015-09-02,10,12.00 USD,120.03 USD
2015-09-03,17,19.01 USD,323.14 USD
2015-09-04,4,16.24 USD,64.97 USD
2015-09-05,12,17.77 USD,213.29 USD
2015-09-06,32,14.92 USD,477.39 USD
2015-09-07,12,21.17 USD,254.06 USD
2015-09-08,19,23.42 USD,445.06 USD
2015-09-09,20,25.50 USD,509.99 USD
2015-09-10,14,17.57 USD,246.04 USD
2015-09-11,10,32.92 USD,329.21 USD
2015-09-12,15,19.69 USD,295.34 USD
2015-09-13,16,27.04 USD,432.63 USD
2015-09-14,0,0.00 USD,0.00 USD
2015-09-15,0,0.00 USD,0.00 USD
2015-09-16,0,0.00 USD,0.00 USD
2015-09-17,0,0.00 USD,0.00 USD
2015-09-18,0,0.00 USD,0.00 USD
2015-09-19,0,0.00 USD,0.00 USD
2015-09-20,0,0.00 USD,0.00 USD
2015-09-21,0,0.00 USD,0.00 USD
2015-09-22,0,0.00 USD,0.00 USD
2015-09-23,0,0.00 USD,0.00 USD
2015-09-24,0,0.00 USD,0.00 USD
2015-09-25,0,0.00 USD,0.00 USD
2015-09-26,0,0.00 USD,0.00 USD
2015-09-27,0,0.00 USD,0.00 USD
2015-09-28,0,0.00 USD,0.00 USD
2015-09-29,0,0.00 USD,0.00 USD
2015-09-30,0,0.00 USD,0.00 USD
2015-10-01,0,0.00 USD,0.00 USD
2015-10-02,0,0.00 USD,0.00 USD
2015-10-03,0,0.00 USD,0.00 USD
2015-10-04,0,0.00 USD,0.00 USD
2015-10-05,0,0.00 USD,0.00 USD
2015-10-06,0,0.00 USD,0.00 USD
2015-10-07,0,0.00 USD,0.00 USD
2015-10-08,0,0.00 USD,0.00 USD
2015-10-09,9,10.15 USD,91.37 USD
2015-10-10,6,31.79 USD,190.71 USD
2015-10-11,16,38.65 USD,618.35 USD
2015-10-12,26,29.08 USD,756.00 USD
2015-10-13,12,20.80 USD,249.56 USD
2015-10-14,13,21.92 USD,284.92 USD
2015-10-15,13,21.06 USD,273.77 USD
2015-10-16,4,31.10 USD,124.40 USD
2015-10-17,5,19.67 USD,98.34 USD
2015-10-18,13,12.38 USD,160.96 USD
2015-10-19,11,22.37 USD,246.06 USD
2015-10-20,23,18.41 USD,423.53 USD
2015-10-21,14,18.84 USD,263.81 USD
2015-10-22,12,25.16 USD,301.90 USD
2015-10-23,9,26.42 USD,237.82 USD
2015-10-24,12,30.52 USD,366.28 USD
2015-10-25,15,28.39 USD,425.88 USD
2015-10-26,13,18.64 USD,242.36 USD
2015-10-27,21,17.38 USD,364.96 USD
2015-10-28,14,26.84 USD,375.81 USD
2015-10-29,12,27.07 USD,324.80 USD
2015-10-30,3,30.68 USD,92.04 USD
2015-10-31,26,15.93 USD,414.10 USD
2015-11-01,5,19.19 USD,95.95 USD
2015-11-02,12,22.06 USD,264.77 USD
2015-11-03,17,26.16 USD,444.67 USD
2015-11-04,22,19.03 USD,418.65 USD
2015-11-05,14,20.33 USD,284.63 USD
2015-11-06,16,20.26 USD,324.13 USD
2015-11-07,13,17.23 USD,224.05 USD
