This file was downloaded on February 26 2018 6:41:05 PM UTC-08:00
Keywords,biscuits
Date Range,2015-02-23 - 2018-02-22
Buyer Country: ,AU
Product Condition: ,New
Listing Format: ,FixedPrice,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2015-02-23,0,0.00 USD,0.00 USD
2015-02-24,39,8.10 USD,315.88 USD
2015-02-25,60,27.76 USD,1665.59 USD
2015-02-26,48,13.20 USD,633.61 USD
2015-02-27,59,19.03 USD,1123.05 USD
2015-02-28,72,12.58 USD,905.52 USD
2015-03-01,55,20.14 USD,1107.95 USD
2015-03-02,57,23.05 USD,1313.83 USD
2015-03-03,51,12.91 USD,658.22 USD
2015-03-04,57,16.41 USD,935.27 USD
2015-03-05,54,10.39 USD,561.04 USD
2015-03-06,57,12.16 USD,693.04 USD
2015-03-07,40,18.57 USD,742.96 USD
2015-03-08,66,17.15 USD,1131.62 USD
2015-03-09,75,9.44 USD,707.91 USD
2015-03-10,73,11.57 USD,844.43 USD
2015-03-11,53,18.39 USD,974.52 USD
2015-03-12,52,11.24 USD,584.45 USD
2015-03-13,46,26.04 USD,1197.62 USD
2015-03-14,48,22.12 USD,1061.59 USD
2015-03-15,66,21.69 USD,1431.28 USD
2015-03-16,63,18.34 USD,1155.54 USD
2015-03-17,46,19.72 USD,906.92 USD
2015-03-18,58,14.86 USD,861.72 USD
2015-03-19,51,16.86 USD,859.91 USD
2015-03-20,36,31.92 USD,1148.98 USD
2015-03-21,53,21.02 USD,1114.11 USD
2015-03-22,70,21.27 USD,1489.11 USD
2015-03-23,66,16.56 USD,1092.67 USD
2015-03-24,73,19.83 USD,1447.39 USD
2015-03-25,46,30.40 USD,1398.60 USD
2015-03-26,65,19.78 USD,1285.53 USD
2015-03-27,53,12.70 USD,672.87 USD
2015-03-28,65,14.46 USD,940.13 USD
2015-03-29,60,12.85 USD,771.09 USD
2015-03-30,55,14.99 USD,824.25 USD
2015-03-31,47,15.12 USD,710.78 USD
2015-04-01,42,10.12 USD,425.15 USD
2015-04-02,34,7.68 USD,261.01 USD
2015-04-03,56,6.77 USD,379.19 USD
2015-04-04,37,12.01 USD,444.20 USD
2015-04-05,34,11.86 USD,403.33 USD
2015-04-06,64,10.45 USD,668.59 USD
2015-04-07,55,15.57 USD,856.40 USD
2015-04-08,75,9.49 USD,712.09 USD
2015-04-09,45,11.49 USD,516.84 USD
2015-04-10,38,12.32 USD,467.98 USD
2015-04-11,60,14.68 USD,880.70 USD
2015-04-12,69,12.10 USD,835.08 USD
2015-04-13,49,12.30 USD,602.59 USD
2015-04-14,70,8.63 USD,603.97 USD
2015-04-15,78,9.92 USD,773.69 USD
2015-04-16,65,13.13 USD,853.34 USD
2015-04-17,58,8.48 USD,492.08 USD
2015-04-18,51,12.22 USD,622.97 USD
2015-04-19,61,15.30 USD,933.45 USD
2015-04-20,52,12.63 USD,656.62 USD
2015-04-21,100,9.52 USD,952.21 USD
2015-04-22,75,10.81 USD,810.55 USD
2015-04-23,73,9.41 USD,686.71 USD
2015-04-24,57,12.57 USD,716.60 USD
2015-04-25,55,11.54 USD,634.50 USD
2015-04-26,64,8.20 USD,524.54 USD
2015-04-27,58,15.66 USD,908.29 USD
2015-04-28,72,9.80 USD,705.64 USD
2015-04-29,54,9.72 USD,524.87 USD
2015-04-30,54,9.54 USD,515.13 USD
2015-05-01,46,14.93 USD,686.78 USD
2015-05-02,63,10.48 USD,660.00 USD
2015-05-03,54,6.66 USD,359.37 USD
2015-05-04,74,10.39 USD,768.56 USD
2015-05-05,61,9.63 USD,587.19 USD
2015-05-06,51,12.46 USD,635.45 USD
2015-05-07,52,8.98 USD,467.19 USD
2015-05-08,45,9.77 USD,439.81 USD
2015-05-09,36,11.83 USD,426.05 USD
2015-05-10,66,8.12 USD,535.85 USD
2015-05-11,38,9.45 USD,358.98 USD
2015-05-12,49,13.39 USD,656.18 USD
2015-05-13,45,11.11 USD,499.75 USD
2015-05-14,44,7.21 USD,317.33 USD
2015-05-15,32,7.18 USD,229.85 USD
2015-05-16,44,9.35 USD,411.21 USD
2015-05-17,63,8.45 USD,532.36 USD
2015-05-18,78,9.21 USD,718.39 USD
2015-05-19,52,9.95 USD,517.57 USD
2015-05-20,43,10.41 USD,447.72 USD
2015-05-21,46,12.71 USD,584.48 USD
2015-05-22,30,25.71 USD,771.22 USD
2015-05-23,43,9.60 USD,412.78 USD
2015-05-24,50,9.07 USD,453.39 USD
2015-05-25,58,15.61 USD,905.55 USD
2015-05-26,56,18.53 USD,1037.44 USD
2015-05-27,65,14.45 USD,939.20 USD
2015-05-28,63,13.66 USD,860.45 USD
2015-05-29,0,0.00 USD,0.00 USD
2015-05-30,95,8.66 USD,822.41 USD
2015-05-31,69,7.74 USD,534.02 USD
2015-06-01,42,10.73 USD,450.68 USD
2015-06-02,39,9.72 USD,379.12 USD
2015-06-03,48,9.55 USD,458.59 USD
2015-06-04,31,11.35 USD,351.70 USD
2015-06-05,33,8.86 USD,292.38 USD
2015-06-06,45,10.18 USD,457.91 USD
2015-06-07,71,7.89 USD,559.92 USD
2015-06-08,71,7.67 USD,544.45 USD
2015-06-09,65,9.25 USD,601.32 USD
