This file was downloaded on February 26 2018 8:22:25 PM UTC-08:00
Keywords,green tea 
Date Range,2015-02-23 - 2018-02-22
Buyer Country: ,AU
Category: ,Tea
Product Condition: ,New
Listing Format: ,FixedPrice,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2015-02-23,0,0.00 USD,0.00 USD
2015-02-24,0,0.00 USD,0.00 USD
2015-02-25,2,10.27 USD,20.54 USD
2015-02-26,3,17.96 USD,53.87 USD
2015-02-27,5,14.23 USD,71.13 USD
2015-02-28,4,8.95 USD,35.80 USD
2015-03-01,4,15.12 USD,60.47 USD
2015-03-02,12,7.54 USD,90.46 USD
2015-03-03,5,8.65 USD,43.24 USD
2015-03-04,11,18.13 USD,199.40 USD
2015-03-05,5,13.96 USD,69.81 USD
2015-03-06,4,11.62 USD,46.48 USD
2015-03-07,2,11.79 USD,23.58 USD
2015-03-08,2,28.99 USD,57.98 USD
2015-03-09,7,11.32 USD,79.21 USD
2015-03-10,5,12.33 USD,61.67 USD
2015-03-11,4,6.22 USD,24.88 USD
2015-03-12,6,14.78 USD,88.66 USD
2015-03-13,12,15.91 USD,190.92 USD
2015-03-14,9,12.80 USD,115.23 USD
2015-03-15,13,12.62 USD,164.11 USD
2015-03-16,10,11.44 USD,114.42 USD
2015-03-17,17,9.39 USD,159.67 USD
2015-03-18,22,10.75 USD,236.45 USD
2015-03-19,8,8.93 USD,71.47 USD
2015-03-20,4,13.33 USD,53.30 USD
2015-03-21,7,12.02 USD,84.17 USD
2015-03-22,11,13.24 USD,145.63 USD
2015-03-23,11,11.96 USD,131.51 USD
2015-03-24,14,15.03 USD,210.37 USD
2015-03-25,7,15.70 USD,109.93 USD
2015-03-26,2,16.09 USD,32.17 USD
2015-03-27,8,14.41 USD,115.25 USD
2015-03-28,10,10.30 USD,103.03 USD
2015-03-29,8,9.07 USD,72.53 USD
2015-03-30,9,13.74 USD,123.69 USD
2015-03-31,17,17.31 USD,294.31 USD
2015-04-01,22,9.43 USD,207.55 USD
2015-04-02,11,16.44 USD,180.79 USD
2015-04-03,9,8.58 USD,77.21 USD
2015-04-04,5,23.11 USD,115.57 USD
2015-04-05,4,12.96 USD,51.82 USD
2015-04-06,18,11.05 USD,198.87 USD
2015-04-07,15,13.95 USD,209.19 USD
2015-04-08,12,13.63 USD,163.53 USD
2015-04-09,15,15.31 USD,229.58 USD
2015-04-10,9,14.35 USD,129.12 USD
2015-04-11,18,13.09 USD,235.53 USD
2015-04-12,10,13.52 USD,135.24 USD
2015-04-13,18,15.72 USD,282.92 USD
2015-04-14,16,12.70 USD,203.20 USD
2015-04-15,8,15.61 USD,124.91 USD
2015-04-16,10,13.11 USD,131.08 USD
2015-04-17,6,11.05 USD,66.32 USD
2015-04-18,11,10.87 USD,119.57 USD
2015-04-19,11,10.74 USD,118.09 USD
2015-04-20,8,12.21 USD,97.70 USD
2015-04-21,15,12.03 USD,180.49 USD
2015-04-22,11,13.73 USD,151.08 USD
2015-04-23,23,15.21 USD,349.82 USD
2015-04-24,6,11.92 USD,71.49 USD
2015-04-25,34,12.03 USD,408.99 USD
2015-04-26,13,10.95 USD,142.29 USD
2015-04-27,11,13.38 USD,147.22 USD
2015-04-28,10,12.89 USD,128.88 USD
2015-04-29,20,13.63 USD,272.59 USD
2015-04-30,9,10.27 USD,92.40 USD
2015-05-01,5,12.47 USD,62.33 USD
2015-05-02,12,11.67 USD,140.00 USD
2015-05-03,6,14.15 USD,84.88 USD
2015-05-04,14,10.84 USD,151.78 USD
2015-05-05,20,11.85 USD,237.01 USD
2015-05-06,14,5.53 USD,77.37 USD
2015-05-07,10,17.67 USD,176.69 USD
2015-05-08,5,10.67 USD,53.37 USD
2015-05-09,11,14.54 USD,159.99 USD
2015-05-10,21,13.91 USD,292.09 USD
2015-05-11,10,13.87 USD,138.74 USD
2015-05-12,17,14.07 USD,239.17 USD
2015-05-13,24,13.38 USD,321.11 USD
2015-05-14,12,10.97 USD,131.69 USD
2015-05-15,15,13.81 USD,207.21 USD
2015-05-16,12,13.86 USD,166.32 USD
2015-05-17,24,12.12 USD,290.94 USD
2015-05-18,17,16.56 USD,281.58 USD
2015-05-19,9,16.12 USD,145.10 USD
2015-05-20,9,10.41 USD,93.73 USD
2015-05-21,16,14.82 USD,237.07 USD
2015-05-22,6,13.19 USD,79.15 USD
2015-05-23,23,10.44 USD,240.11 USD
2015-05-24,12,9.24 USD,110.89 USD
2015-05-25,9,11.08 USD,99.69 USD
2015-05-26,19,12.79 USD,243.09 USD
2015-05-27,12,12.71 USD,152.53 USD
2015-05-28,9,10.50 USD,94.48 USD
2015-05-29,0,0.00 USD,0.00 USD
2015-05-30,15,14.48 USD,217.14 USD
2015-05-31,13,15.59 USD,202.73 USD
2015-06-01,10,12.17 USD,121.74 USD
2015-06-02,10,13.06 USD,130.59 USD
2015-06-03,9,16.12 USD,145.06 USD
2015-06-04,13,11.42 USD,148.52 USD
2015-06-05,8,13.21 USD,105.70 USD
2015-06-06,9,12.72 USD,114.47 USD
2015-06-07,6,10.04 USD,60.23 USD
2015-06-08,19,13.20 USD,250.71 USD
2015-06-09,32,10.80 USD,345.60 USD
2015-06-10,21,13.99 USD,293.82 USD
2015-06-11,11,11.38 USD,125.15 USD
2015-06-12,15,11.08 USD,166.20 USD
2015-06-13,18,13.29 USD,239.28 USD
2015-06-14,16,13.89 USD,222.28 USD
2015-06-15,8,12.94 USD,103.55 USD
2015-06-16,13,11.88 USD,154.38 USD
2015-06-17,13,16.23 USD,210.98 USD
2015-06-18,10,11.26 USD,112.60 USD
2015-06-19,12,17.00 USD,204.01 USD
2015-06-20,9,13.81 USD,124.29 USD
2015-06-21,7,13.37 USD,93.56 USD
2015-06-22,13,15.09 USD,196.21 USD
2015-06-23,11,12.42 USD,136.67 USD
2015-06-24,22,13.47 USD,296.29 USD
2015-06-25,9,12.67 USD,114.05 USD
2015-06-26,8,14.00 USD,112.01 USD
2015-06-27,9,13.94 USD,125.47 USD
2015-06-28,16,11.11 USD,177.70 USD
2015-06-29,14,9.95 USD,139.23 USD
2015-06-30,11,13.64 USD,150.07 USD
2015-07-01,3,11.77 USD,35.31 USD
2015-07-02,3,6.35 USD,19.05 USD
2015-07-03,11,12.22 USD,134.42 USD
2015-07-04,13,10.64 USD,138.37 USD
2015-07-05,22,17.51 USD,385.29 USD
2015-07-06,11,10.32 USD,113.51 USD
2015-07-07,8,12.63 USD,101.07 USD
2015-07-08,14,9.23 USD,129.26 USD
2015-07-09,17,12.35 USD,209.88 USD
2015-07-10,13,17.01 USD,221.15 USD
2015-07-11,7,15.56 USD,108.93 USD
2015-07-12,14,10.85 USD,151.94 USD
2015-07-13,9,10.98 USD,98.85 USD
2015-07-14,13,13.28 USD,172.63 USD
2015-07-15,14,14.04 USD,196.56 USD
2015-07-16,20,8.95 USD,179.01 USD
2015-07-17,9,11.14 USD,100.22 USD
2015-07-18,8,7.84 USD,62.68 USD
2015-07-19,11,12.16 USD,133.78 USD
2015-07-20,16,8.15 USD,130.46 USD
2015-07-21,17,9.28 USD,157.73 USD
2015-07-22,19,12.87 USD,244.54 USD
2015-07-23,16,11.30 USD,180.81 USD
2015-07-24,11,10.07 USD,110.72 USD
2015-07-25,6,14.47 USD,86.80 USD
2015-07-26,23,12.30 USD,282.87 USD
2015-07-27,12,9.12 USD,109.42 USD
2015-07-28,15,11.02 USD,165.28 USD
2015-07-29,7,11.85 USD,82.95 USD
2015-07-30,8,14.06 USD,112.50 USD
2015-07-31,9,9.28 USD,83.53 USD
2015-08-01,19,12.87 USD,244.59 USD
2015-08-02,20,10.08 USD,201.54 USD
2015-08-03,26,13.05 USD,339.42 USD
2015-08-04,16,10.67 USD,170.64 USD
2015-08-05,19,11.57 USD,219.82 USD
2015-08-06,8,7.94 USD,63.49 USD
2015-08-07,8,12.57 USD,100.56 USD
2015-08-08,12,11.11 USD,133.36 USD
2015-08-09,19,12.53 USD,238.02 USD
2015-08-10,12,13.87 USD,166.42 USD
2015-08-11,17,12.57 USD,213.73 USD
2015-08-12,24,12.56 USD,301.39 USD
2015-08-13,15,11.14 USD,167.09 USD
2015-08-14,5,16.40 USD,82.02 USD
2015-08-15,14,9.01 USD,126.08 USD
2015-08-16,14,9.13 USD,127.82 USD
2015-08-17,11,10.37 USD,114.09 USD
2015-08-18,13,15.17 USD,197.25 USD
2015-08-19,20,13.51 USD,270.12 USD
2015-08-20,8,15.70 USD,125.62 USD
2015-08-21,17,11.09 USD,188.52 USD
2015-08-22,16,10.68 USD,170.88 USD
2015-08-23,13,14.81 USD,192.56 USD
2015-08-24,15,12.01 USD,180.15 USD
2015-08-25,12,13.17 USD,158.06 USD
2015-08-26,21,13.64 USD,286.49 USD
2015-08-27,12,8.31 USD,99.66 USD
2015-08-28,10,10.82 USD,108.16 USD
2015-08-29,6,16.05 USD,96.32 USD
2015-08-30,27,14.60 USD,394.20 USD
2015-08-31,16,9.77 USD,156.35 USD
2015-09-01,9,13.08 USD,117.68 USD
2015-09-02,18,11.09 USD,199.66 USD
2015-09-03,20,12.13 USD,242.52 USD
2015-09-04,8,11.34 USD,90.69 USD
2015-09-05,21,10.50 USD,220.49 USD
2015-09-06,11,15.91 USD,174.99 USD
2015-09-07,19,12.52 USD,237.85 USD
2015-09-08,5,10.52 USD,52.60 USD
2015-09-09,20,11.83 USD,236.51 USD
2015-09-10,10,11.92 USD,119.17 USD
2015-09-11,6,14.72 USD,88.33 USD
2015-09-12,9,10.53 USD,94.77 USD
2015-09-13,17,12.14 USD,206.39 USD
2015-09-14,0,0.00 USD,0.00 USD
2015-09-15,0,0.00 USD,0.00 USD
2015-09-16,0,0.00 USD,0.00 USD
2015-09-17,0,0.00 USD,0.00 USD
2015-09-18,0,0.00 USD,0.00 USD
2015-09-19,0,0.00 USD,0.00 USD
2015-09-20,0,0.00 USD,0.00 USD
2015-09-21,0,0.00 USD,0.00 USD
2015-09-22,0,0.00 USD,0.00 USD
2015-09-23,0,0.00 USD,0.00 USD
2015-09-24,0,0.00 USD,0.00 USD
2015-09-25,0,0.00 USD,0.00 USD
2015-09-26,0,0.00 USD,0.00 USD
2015-09-27,0,0.00 USD,0.00 USD
2015-09-28,0,0.00 USD,0.00 USD
2015-09-29,0,0.00 USD,0.00 USD
2015-09-30,0,0.00 USD,0.00 USD
2015-10-01,0,0.00 USD,0.00 USD
2015-10-02,0,0.00 USD,0.00 USD
2015-10-03,0,0.00 USD,0.00 USD
2015-10-04,0,0.00 USD,0.00 USD
2015-10-05,0,0.00 USD,0.00 USD
2015-10-06,0,0.00 USD,0.00 USD
2015-10-07,0,0.00 USD,0.00 USD
2015-10-08,0,0.00 USD,0.00 USD
2015-10-09,5,7.22 USD,36.10 USD
2015-10-10,9,16.95 USD,152.51 USD
2015-10-11,8,19.01 USD,152.09 USD
2015-10-12,11,10.09 USD,110.99 USD
2015-10-13,18,14.17 USD,255.14 USD
2015-10-14,12,11.78 USD,141.32 USD
2015-10-15,9,8.07 USD,72.59 USD
2015-10-16,7,8.70 USD,60.92 USD
2015-10-17,9,9.49 USD,85.45 USD
2015-10-18,13,12.86 USD,167.16 USD
2015-10-19,11,10.88 USD,119.67 USD
2015-10-20,11,11.29 USD,124.22 USD
2015-10-21,12,12.79 USD,153.46 USD
2015-10-22,21,7.74 USD,162.64 USD
2015-10-23,7,10.40 USD,72.77 USD
2015-10-24,12,11.03 USD,132.31 USD
2015-10-25,18,8.56 USD,154.12 USD
2015-10-26,19,11.58 USD,219.98 USD
2015-10-27,6,11.44 USD,68.64 USD
2015-10-28,14,11.35 USD,158.90 USD
2015-10-29,9,11.16 USD,100.42 USD
2015-10-30,8,10.95 USD,87.59 USD
2015-10-31,13,9.84 USD,127.98 USD
2015-11-01,12,9.75 USD,117.04 USD
2015-11-02,14,10.56 USD,147.78 USD
2015-11-03,16,13.36 USD,213.82 USD
2015-11-04,12,8.48 USD,101.74 USD
2015-11-05,12,9.55 USD,114.57 USD
2015-11-06,14,10.73 USD,150.17 USD
2015-11-07,8,10.22 USD,81.79 USD
