This file was downloaded on February 26 2018 5:39:00 PM UTC-08:00
Keywords,chocolate
Date Range,2015-02-23 - 2018-02-22
Buyer Country: ,AU
Category: ,Chocolate, Sweets
Product Condition: ,New
Listing Format: ,FixedPrice,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2015-02-23,0,0.00 USD,0.00 USD
2015-02-24,32,11.66 USD,373.03 USD
2015-02-25,89,14.48 USD,1288.53 USD
2015-02-26,59,12.61 USD,743.88 USD
2015-02-27,43,16.69 USD,717.83 USD
2015-02-28,48,19.23 USD,923.18 USD
2015-03-01,48,13.17 USD,632.22 USD
2015-03-02,62,17.52 USD,1086.43 USD
2015-03-03,68,17.54 USD,1192.76 USD
2015-03-04,66,13.71 USD,904.99 USD
2015-03-05,54,20.60 USD,1112.59 USD
2015-03-06,43,18.25 USD,784.93 USD
2015-03-07,49,18.23 USD,893.24 USD
2015-03-08,50,20.33 USD,1016.70 USD
2015-03-09,64,17.08 USD,1092.81 USD
2015-03-10,71,14.65 USD,1040.49 USD
2015-03-11,49,14.08 USD,690.13 USD
2015-03-12,86,18.49 USD,1589.81 USD
2015-03-13,47,14.90 USD,700.15 USD
2015-03-14,50,19.64 USD,982.02 USD
2015-03-15,61,13.86 USD,845.54 USD
2015-03-16,70,13.89 USD,972.02 USD
2015-03-17,77,16.47 USD,1267.99 USD
2015-03-18,94,17.20 USD,1616.79 USD
2015-03-19,78,16.23 USD,1265.65 USD
2015-03-20,57,15.41 USD,878.62 USD
2015-03-21,48,18.67 USD,896.08 USD
2015-03-22,87,15.12 USD,1315.71 USD
2015-03-23,118,11.97 USD,1412.82 USD
2015-03-24,74,13.06 USD,966.68 USD
2015-03-25,77,17.40 USD,1339.69 USD
2015-03-26,110,13.80 USD,1518.51 USD
2015-03-27,68,12.05 USD,819.37 USD
2015-03-28,58,13.94 USD,808.51 USD
2015-03-29,107,11.26 USD,1204.56 USD
2015-03-30,90,16.10 USD,1449.34 USD
2015-03-31,78,12.68 USD,988.96 USD
2015-04-01,68,13.96 USD,949.55 USD
2015-04-02,36,15.58 USD,560.86 USD
2015-04-03,34,10.90 USD,370.47 USD
2015-04-04,22,14.15 USD,311.20 USD
2015-04-05,51,8.79 USD,448.53 USD
2015-04-06,78,15.80 USD,1232.20 USD
2015-04-07,53,16.50 USD,874.72 USD
2015-04-08,65,16.19 USD,1052.41 USD
2015-04-09,59,20.38 USD,1202.25 USD
2015-04-10,35,13.08 USD,457.88 USD
2015-04-11,36,16.72 USD,601.88 USD
2015-04-12,39,17.93 USD,699.37 USD
2015-04-13,60,16.55 USD,992.70 USD
2015-04-14,61,18.97 USD,1157.13 USD
2015-04-15,51,13.81 USD,704.35 USD
2015-04-16,40,19.93 USD,797.37 USD
2015-04-17,44,18.04 USD,793.57 USD
