model,description,metric,metric_code,value,rating,link
OAG-AD-15860982,CT200h - 2017 Lexus CT200h Luxury Auto,price,price,33880,2.91,https://www.carsales.com.au/dealer/details/Lexus-CT200h-2017/OAG-AD-15860982/?Cr=20
OAG-AD-15860982,CT200h - 2017 Lexus CT200h Luxury Auto,milage,milage,9500,2.91,https://www.carsales.com.au/dealer/details/Lexus-CT200h-2017/OAG-AD-15860982/?Cr=20
OAG-AD-15860982,CT200h - 2017 Lexus CT200h Luxury Auto,age,age,1,2.91,https://www.carsales.com.au/dealer/details/Lexus-CT200h-2017/OAG-AD-15860982/?Cr=20
OAG-AD-15760834,CT200h - 2017 Lexus CT200h Limited Edition Auto,price,price,36990,2.68,https://www.carsales.com.au/demo/details/Lexus-CT200h-2017/OAG-AD-15760834/?Cr=35
OAG-AD-15760834,CT200h - 2017 Lexus CT200h Limited Edition Auto,milage,milage,2578,2.68,https://www.carsales.com.au/demo/details/Lexus-CT200h-2017/OAG-AD-15760834/?Cr=35
OAG-AD-15760834,CT200h - 2017 Lexus CT200h Limited Edition Auto,age,age,1,2.68,https://www.carsales.com.au/demo/details/Lexus-CT200h-2017/OAG-AD-15760834/?Cr=35
OAG-AD-15867254,CT200h - 2017 Lexus CT200h Luxury Auto,price,price,36900,2.44,https://www.carsales.com.au/dealer/details/Lexus-CT200h-2017/OAG-AD-15867254/?Cr=5
OAG-AD-15867254,CT200h - 2017 Lexus CT200h Luxury Auto,milage,milage,7138,2.44,https://www.carsales.com.au/dealer/details/Lexus-CT200h-2017/OAG-AD-15867254/?Cr=5
OAG-AD-15867254,CT200h - 2017 Lexus CT200h Luxury Auto,age,age,1,2.44,https://www.carsales.com.au/dealer/details/Lexus-CT200h-2017/OAG-AD-15867254/?Cr=5
OAG-AD-15875999,CT200h - 2017 Lexus CT200h Limited Edition Auto,price,price,36900,2.44,https://www.carsales.com.au/dealer/details/Lexus-CT200h-2017/OAG-AD-15875999/?Cr=1
OAG-AD-15875999,CT200h - 2017 Lexus CT200h Limited Edition Auto,milage,milage,7244,2.44,https://www.carsales.com.au/dealer/details/Lexus-CT200h-2017/OAG-AD-15875999/?Cr=1
OAG-AD-15875999,CT200h - 2017 Lexus CT200h Limited Edition Auto,age,age,1,2.44,https://www.carsales.com.au/dealer/details/Lexus-CT200h-2017/OAG-AD-15875999/?Cr=1
OAG-AD-15845792,CT200h - 2016 Lexus CT200h Luxury Auto,price,price,29888,2.37,https://www.carsales.com.au/dealer/details/Lexus-CT200h-2016/OAG-AD-15845792/?Cr=2
OAG-AD-15845792,CT200h - 2016 Lexus CT200h Luxury Auto,milage,milage,26000,2.37,https://www.carsales.com.au/dealer/details/Lexus-CT200h-2016/OAG-AD-15845792/?Cr=2
OAG-AD-15845792,CT200h - 2016 Lexus CT200h Luxury Auto,age,age,2,2.37,https://www.carsales.com.au/dealer/details/Lexus-CT200h-2016/OAG-AD-15845792/?Cr=2
OAG-AD-15513556,CT200h - 2017 Lexus CT200h Limited Edition Auto,price,price,37880,2.36,https://www.carsales.com.au/demo/details/Lexus-CT200h-2017/OAG-AD-15513556/?Cr=105
OAG-AD-15513556,CT200h - 2017 Lexus CT200h Limited Edition Auto,milage,milage,5100,2.36,https://www.carsales.com.au/demo/details/Lexus-CT200h-2017/OAG-AD-15513556/?Cr=105
OAG-AD-15513556,CT200h - 2017 Lexus CT200h Limited Edition Auto,age,age,1,2.36,https://www.carsales.com.au/demo/details/Lexus-CT200h-2017/OAG-AD-15513556/?Cr=105
