date,bitcoin,Bitcoin,Ethereum,Bitcoin Cash,Litecoin,IOTA,Ripple,Dash,NEM,Monero,Bitcoin Gold,Cardano,Ethereum Classic,Stellar Lumens,NEO,BitConnect,Waves,Qtum,Stratis,Lisk,Zcash,MonaCoin,Nxt,Hshare,BitShares,Bytecoin,Steem,Ark,Decred,Vertcoin,Komodo,Einsteinium,Dogecoin,Siacoin,PIVX,Factom,Syscoin,RaiBlocks,Cryptonex,BitcoinDark,Byteball Bytes,ZCoin,VeChain,Pura,DigiByte,GameCredits,Verge,NAV Coin,Nexus,Blocknet,Skycoin,Metaverse ETP,BitBay,GXShares,Achain,Peercoin,MinexCoin,Groestlcoin,ZenCash,Particl,Feathercoin,Ubiq,Lykke,PotCoin,Counterparty,Asch,Viacoin,FairCoin,FedoraCoin,Aeon,Rise,Voxels,ION,Emercoin,DECENT,KuCoin Shares,Neblio,ReddCoin,CloakCoin,SIBCoin,Namecoin,SmartCash,Diamond,XTRABYTES,Global Curren.,Elastic,Russian Miner.,WhiteCoin,I/O Coin,Crown,LBRY Credits,OKCash,Gulden,MonetaryUnit,Bitcore,SaluS,Bitzeny,BlackCoin,NoLimitCoin,Shift,GridCoin,BitSend,Burst,TransferCoin,Omni,Golos,Steem Dollars,VeriCoin,HempCoin,LEOcoin,Boolberry,Memetic / Pep.,Rubycoin,DigitalNote,Gambit,BridgeCoin,Clams,The ChampCoin,SolarCoin,ATBCoin,Sphere,Radium,Unobtanium,NeosCoin,Peerplays,Pascal Coin,Expanse,Energycoin,E-Dinar Coin,FlorinCoin,Masternodecoin,Vcash,Tao,Bitdeal,LoMoCoin,DeepOnion,XP,HEAT,Auroracoin,Oxycoin,ToaCoin,Curecoin,Novacoin,Sequence,Musicoin,BitBean,E-coin,Internet of P.,Mooncoin,CasinoCoin,Obsidian,PinkCoin,PoSW Coin,Bitmark,Stealthcoin,DubaiCoin,Pesetacoin,Dynamic,NewYorkCoin,Bitcoin Plus,Syndicate,Kore,BlueCoin,Sexcoin,ECC,XCurrency,PRIZM,Bitcloud,Onix,Dimecoin,Myriad,EarthCoin,ArtByte,DopeCoin,Riecoin,Bismuth,Spectrecoin,Phore,HTMLCOIN,Neutron,ExclusiveCoin,Karbowanec,EverGreenCoin,TrustPlus,Universal Cur.,Synergy,TheGCCcoin,TrezarCoin,Bitswift,Primecoin,EuropeCoin,Breakout Stake,GoByte,ChainCoin,PutinCoin,GoldCoin,Pirl,Terracoin,Bela,CannabisCoin,2GIVE,vTorrent,AsiaCoin,Mintcoin,Rupee,Breakout,Creativecoin,ParkByte,SuperCoin,Centurion,GeoCoin,Atmos,Innova,Blitzcash,MarteXcoin,LUXCoin,e-Gulden,SHIELD,Dotcoin,Zephyr,ZClassic,HunterCoin,VeriumReserve,Anoncoin,Startcoin,Ixcoin,VIVO,SpreadCoin,GCoin,Bulwark,Quark,Magi,AudioCoin,CHIPS,Hush,Zeitcoin,BitcoinZ,GoldBlocks,Crypto Bullion,Opal,BuzzCoin,ProCurrency,Crave,Zoin,Yocoin,Paccoin,eBoost,HyperStake,Zennies,DNotes,Growers Inter.,WorldCoin,Woodcoin,LuckChain,Fantomcoin,UFO Coin,Greencoin,Cryptonite,Fastcoin,Canada eCoin,Megacoin,Solaris,Bata,42-coin,Bytecent,Espers,Linx,1337,EquiTrader,Sumokoin,Visio,Ellaism,Elementrem,Zetacoin,HiCoin,ArcticCoin,KekCoin,InsaneCoin,MonacoCoin,Denarius,ALQO,IntenseCoin,DraftCoin,Sprouts,Condensate,CryptoCarbon,Pure,Deutsche eMark,Signatum,Renos,UnbreakableCoin,UltraCoin,BitBar,Influxcoin,Footy Cash,Unitus,Adzcoin,Orbitcoin,Zero,XGOX,Interstellar .,FujiCoin,DigitalPrice,NobleCoin,LiteDoge,Pandacoin,BritCoin,Kobocoin,Bitradio,Linda,Vsync,Magnet,Xios,Bitcoin Scrypt,NuBits,HoboNickels,Phoenixcoin,MazaCoin,Dashcoin,Piggycoin,Mao Zedong,SmartCoin,Moin,NetCoin,PetroDollar,Unify,ZoZoCoin,TeslaCoin,SmileyCoin,GAIA,The Cypherfunks,TagCoin,Capricoin,InflationCoin,FuelCoin,WhaleCoin,Rubies,AltCommunity .,Bitcurrency,Joulecoin,Mutual Coin,Bitcoin Fast,FlutterCoin,Helleniccoin,BiblePay,CorgiCoin,Titcoin,TrumpCoin,Digitalcoin,Cream,Veltor,Pakcoin,LeviarCoin,UniCoin,KushCoin,Netko,SwagBucks,Sterlingcoin,Tigercoin,8Bit,CannaCoin,LiteBar,Bolivarcoin,SagaCoin,Happycoin,EmberCoin,ChessCoin,Elcoin,DaxxCoin,BERNcash,Litecoin Plus,Zurcoin,Cannation,Rupaya,Evotion,HOdlcoin,GoldReserve,BriaCoin,PlatinumBAR,Bitgem,808Coin,FinCoin,Tychocoin,ColossusCoinXT,Blakecoin,PureVidz,Atomic Coin,Swing,Photon,Kittehcoin,Ethereum Dark,PostCoin,BunnyCoin,Eternity,OctoCoin,KiloCoin,Honey,Quatloo,Virtacoinplus,Emerald Crypto,Philosopher S.,BlakeStar,iCoin,ChanCoin,Bitcoin 21,Wyvern,TittieCoin,CampusCoin,Mincoin,BitTokens,Litecred,ZetaMicron,SecureCoin,EcoCoin,TEKcoin,C-Bit,BitCoal,CacheCoin,TajCoin,Monkey Project,Scorecoin,Argentum,Comet,GameUnits,AnarchistsPrime,Cryptojacks,Kayicoin,Credence Coin,BipCoin,CoinonatX,Global Tour Coin,Marijuanacoin,Virta Unique .,SOILcoin,GlobalToken,Beatcoin,BlazeCoin,X-Coin,QuazarCoin,PRCoin,RonPaulCoin,ReeCoin,PIECoin,Aerium,Money,Kronecoin,Luna Coin,Kurrent,Interzone,EGO,Eryllium,LiteCoin Ultra,GBCGoldCoin,Virtacoin,CybCSec,CrevaCoin,Master Swiscoin,Cashcoin,Braincoin,LetItRide,GeyserCoin,LiteBitcoin,WomenCoin,Roofs,Rawcoin,Crypto,LevoPlus,Bitvolt,HarmonyCoin,Stakecoin,YashCoin,FIMKrypto,Colossuscoin V2,CryptCoin,IncaKoin,HitCoin,Shorty,RussiaCoin,Coin(O),Carboncoin,Dinastycoin,Machinecoin,ShadowCash,MetalCoin,MaxCoin,Trollcoin,AurumCoin,Valorbit,BTCtalkcoin,SACoin,I0Coin,iTicoin,Version,Universe,WayGuide,Ultimate Secu.,LottoCoin,Coin2.1,SproutsExtreme,Abjcoin,Guncoin,Nyancoin,DigiCube,Bitstar,Flycoin,Stress,QubitCoin,Triangles,Shilling,GlobalCoin,Electra,Pascal Lite,PayCon,Sativacoin,SatoshiMadness,Truckcoin,Freicoin,Gapcoin,GlobalBoost-Y,Halcyon,SpaceCoin,WMCoin,Yacoin,LanaCoin,BigUp,Eurocoin,Catcoin,Prototanium,Franko,Evil Coin,Grantcoin,MojoCoin,Cypher,Aricoin,BumbaCoin,OHM,RedCoin,Joincoin,LeaCoin,RevolverCoin,VirtualCoin,Dollarcoin,USDe,Acoin,Printerium,Darsek,Prime-XI,PayCoin,Firecoin,AntiBitcoin,Bitcoin Planet,Mineum,Ratecoin,Debitcoin,AquariusCoin,Creatio,Hexx,SoonCoin,ParallelCoin,DROXNE,Marscoin,Unrealcoin,Dreamcoin,Sling,Tattoocoin (S.,BoostCoin,Bitz,Ammo Rewards,SixEleven,GanjaCoin,VoteCoin,PX,NevaCoin,Jin Coin,AmberCoin,ICOBID,Independent M.,GoldPieces,EMoneyPower,Allion,Chronos,Uro,SecretCoin,VectorAI,Jewels,GPU Coin,Blackstar,Californium,PopularCoin,GuccioneCoin,MustangCoin,CompuCoin,IslaCoin,WARP,Asiadigicoin,MindCoin,BeaverCoin,AllSafe,ARbit,BitQuark,Theresa May Coin,BillaryCoin,Digital Rupees,MACRON,Gold Pressed .,CageCoin,Slimcoin,BenjiRolls,Neuro,Spots,HealthyWormCoin,Metal Music Coin,VIP Tokens,KibiCoin,Zayedcoin,CHNCoin,BowsCoin,CRTCoin,Coinonat,Torcoin,Iconic,Artex Coin,Orlycoin,TAGRcoin,OsmiumCoin,Cthulhu Offer.,Flaxscript,Rimbit,VapersCoin,Impact,ImpulseCoin,PonziCoin,FuzzBalls,Solarflarecoin,SongCoin,Pulse,Destiny,DAPPSTER,CryptoEscudo,CryptoWorldX .,G3N,BOAT,Grimcoin,AgrolifeCoin,High Voltage,PosEx,Steps,DPAY,GameBet Coin,Vault Coin,BiosCrypto,Speedcash,FlavorCoin,Slevin,Ride My Car,BnrtxCoin,KingN Coin,SydPak,PLNcoin,Xonecoin,Zonecoin,Cabbage,Wild Beast Block,Antilitecoin,PlayerCoin,iBank,Frazcoin,Dollar Online,RSGPcoin,Selfiecoin,JobsCoin,P7Coin,BioBar,Argus,SocialCoin,GeertCoin,Elysium,DAS,Coimatic 2.0,MiloCoin,Save and Gain,Tristar Coin,Tradecoin,NodeCoin,Concoin,WalletBuilder.,MorningStar,PizzaCoin,Ulatech,Magnum,Enigma,Digital Credits,Project-X,SwapToken,Sojourn,Abncoin,MantraCoin,Environ,Digital Money.,Ebittree Coin,CaliphCoin,Future Digita.,Falcoin,AppleCoin,ATMCoin,Bitcoin Diamo.,Electroneum,Fargocoin,ClubCoin,Regalcoin,FirstCoin,WINCOIN,Tezos (Pre-La.,Santa Coin,SegWit2x [Fut.,BitSoar,Infinity Econ.,TechShares,InfChain,Copico
2016-12-18,4,4,0,0,0,0,1,8,3,0,0,0,0,0,8,0,3,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,4,0,0,0,0,0,0,0,0,0,20,0,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,8,13,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,2,0,0,0,1,0,1,2,0,0,0,0,8,0,0,0,0,0,0,0,0,38,0,0,0,1,2,0,7,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,7,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,8,0,0,0,0,11,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,38,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-25,5,5,0,0,0,0,0,8,3,0,0,0,0,0,8,0,3,0,0,0,0,0,1,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,3,0,1,0,0,0,0,0,0,0,19,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,8,12,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,1,0,0,0,1,0,1,2,0,0,0,0,8,0,0,0,0,0,0,0,0,39,0,0,0,1,1,0,7,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,8,0,0,0,0,12,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,38,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-01,8,8,0,0,0,0,1,8,3,0,0,0,0,0,8,0,3,0,0,0,0,0,1,0,0,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,4,0,1,0,0,0,0,0,0,0,19,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,8,14,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,1,0,1,2,0,0,0,0,8,0,1,0,0,0,0,0,0,38,0,0,0,1,2,0,7,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,9,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,7,0,0,0,0,13,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,38,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-08,6,6,0,0,0,0,0,8,3,0,0,0,0,0,8,0,4,0,0,0,0,0,1,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,4,0,1,0,0,0,0,0,0,0,18,0,0,2,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,9,15,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,2,0,0,0,1,0,1,2,0,0,0,0,9,0,1,0,0,0,0,0,0,41,0,0,0,1,1,0,8,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,8,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,6,0,0,0,0,14,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,41,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-15,5,5,0,0,0,0,0,8,3,0,0,0,0,0,8,0,4,0,0,0,0,0,1,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,4,0,1,0,0,0,0,0,0,0,18,0,0,2,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,9,13,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,1,0,1,2,0,0,0,0,9,0,0,0,0,0,0,0,0,46,0,0,0,1,1,0,7,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,9,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,6,0,0,0,0,14,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,40,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-22,4,4,0,0,0,0,1,9,3,0,0,0,0,0,8,0,4,0,0,0,0,0,1,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,4,0,1,0,0,0,0,0,0,0,18,0,0,2,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,8,14,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,2,0,0,0,1,0,1,2,0,0,0,0,9,0,0,0,0,0,0,0,0,49,0,0,0,1,1,0,8,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,15,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,6,0,0,0,0,13,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,39,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
