This file was downloaded on March 19 2018 6:01:53 PM UTC-07:00
Keywords,tea
Date Range,2015-03-18 - 2018-03-12
Site: ,ebay.com.au
Product Condition: ,New
Listing Format: ,FixedPrice,StoresFixedPrice
Buyer Country: ,AU
Seller Country: ,AU
Transaction Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2015-03-18,451,19.37 USD,8734.21 USD
2015-03-19,243,17.00 USD,4129.99 USD
2015-03-20,236,21.33 USD,5034.88 USD
2015-03-21,360,15.79 USD,5682.70 USD
2015-03-22,187,19.66 USD,3675.58 USD
2015-03-23,350,17.66 USD,6180.66 USD
2015-03-24,278,19.35 USD,5378.69 USD
2015-03-25,229,19.19 USD,4395.03 USD
2015-03-26,244,20.29 USD,4949.99 USD
2015-03-27,313,18.29 USD,5724.58 USD
2015-03-28,241,17.39 USD,4190.10 USD
2015-03-29,301,23.16 USD,6971.14 USD
2015-03-30,248,18.20 USD,4514.43 USD
2015-03-31,300,19.57 USD,5871.36 USD
2015-04-01,220,19.38 USD,4263.92 USD
2015-04-02,317,17.81 USD,5647.17 USD
2015-04-03,293,18.82 USD,5514.36 USD
2015-04-04,232,19.30 USD,4478.51 USD
2015-04-05,329,16.90 USD,5561.36 USD
2015-04-06,316,19.15 USD,6050.25 USD
2015-04-07,226,22.11 USD,4997.35 USD
2015-04-08,300,19.74 USD,5922.27 USD
2015-04-09,228,20.65 USD,4709.00 USD
2015-04-10,303,16.35 USD,4952.91 USD
2015-04-11,232,17.94 USD,4162.33 USD
2015-04-12,338,17.52 USD,5922.99 USD
2015-04-13,270,18.64 USD,5033.59 USD
2015-04-14,281,17.86 USD,5019.75 USD
2015-04-15,259,17.88 USD,4631.82 USD
2015-04-16,235,18.36 USD,4315.43 USD
2015-04-17,300,14.62 USD,4386.22 USD
2015-04-18,335,17.94 USD,6008.94 USD
2015-04-19,156,17.06 USD,2661.66 USD
2015-04-20,258,18.88 USD,4871.99 USD
2015-04-21,425,18.58 USD,7895.01 USD
2015-04-22,235,18.40 USD,4323.90 USD
2015-04-23,241,18.70 USD,4506.91 USD
2015-04-24,282,19.02 USD,5364.52 USD
2015-04-25,358,18.03 USD,6453.73 USD
2015-04-26,316,14.75 USD,4661.70 USD
2015-04-27,258,21.21 USD,5473.23 USD
2015-04-28,301,16.64 USD,5009.63 USD
2015-04-29,249,19.41 USD,4833.03 USD
2015-04-30,294,18.75 USD,5512.91 USD
2015-05-01,92,18.20 USD,1674.79 USD
2015-05-02,417,22.55 USD,9402.72 USD
2015-05-03,283,19.25 USD,5447.51 USD
2015-05-04,283,18.95 USD,5363.30 USD
2015-05-05,253,17.80 USD,4504.23 USD
2015-05-06,288,17.55 USD,5054.77 USD
2015-05-07,362,19.31 USD,6990.32 USD
2015-05-08,36,15.77 USD,567.74 USD
2015-05-09,447,16.82 USD,7518.93 USD
2015-05-10,323,17.53 USD,5661.95 USD
2015-05-11,310,20.11 USD,6232.67 USD
2015-05-12,184,22.82 USD,4199.45 USD
2015-05-13,267,20.53 USD,5481.53 USD
2015-05-14,215,19.36 USD,4161.43 USD
2015-05-15,331,16.82 USD,5566.88 USD
2015-05-16,345,16.73 USD,5772.73 USD
2015-05-17,313,20.71 USD,6481.37 USD
2015-05-18,319,22.53 USD,7188.21 USD
2015-05-19,238,18.89 USD,4496.78 USD
2015-05-20,315,16.32 USD,5139.50 USD
2015-05-21,290,16.94 USD,4913.82 USD
2015-05-22,217,17.82 USD,3866.67 USD
2015-05-23,342,17.40 USD,5950.59 USD
2015-05-24,269,19.44 USD,5228.33 USD
2015-05-25,251,16.61 USD,4170.04 USD
2015-05-26,291,16.82 USD,4894.68 USD
2015-05-27,283,27.11 USD,7673.45 USD
2015-05-28,260,18.45 USD,4797.17 USD
2015-05-29,0,0.00 USD,0.00 USD
2015-05-30,458,17.91 USD,8200.59 USD
2015-05-31,59,15.80 USD,932.10 USD
2015-06-01,522,16.28 USD,8496.21 USD
2015-06-02,258,13.61 USD,3511.67 USD
2015-06-03,338,18.89 USD,6384.38 USD
2015-06-04,270,19.56 USD,5281.63 USD
2015-06-05,222,19.40 USD,4306.92 USD
2015-06-06,346,16.55 USD,5727.86 USD
2015-06-07,315,17.06 USD,5374.70 USD
2015-06-08,343,19.56 USD,6710.38 USD
2015-06-09,252,17.03 USD,4291.31 USD
