This file was downloaded on February 16 2018 10:24:12 PM UTC-08:00
Keywords,fruit
Date Range,2016-02-16 - 2018-02-14
Buyer Country: ,AU
Category: ,Peelers, Slicers
Product Condition: ,New
Listing Format: ,StoresFixedPrice,FixedPrice
Seller Country: ,AU
Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2016-02-16,79,11.69 USD,923.79 USD
2016-02-17,71,12.18 USD,864.88 USD
2016-02-18,60,13.60 USD,815.89 USD
2016-02-19,58,12.93 USD,750.14 USD
2016-02-20,80,12.54 USD,1003.56 USD
2016-02-21,76,13.17 USD,1000.68 USD
2016-02-22,66,14.12 USD,931.94 USD
2016-02-23,72,13.91 USD,1001.26 USD
2016-02-24,76,12.07 USD,917.26 USD
2016-02-25,61,12.20 USD,744.14 USD
2016-02-26,49,11.92 USD,584.14 USD
2016-02-27,65,14.66 USD,953.15 USD
2016-02-28,78,12.92 USD,1008.04 USD
2016-02-29,59,13.41 USD,791.09 USD
2016-03-01,61,14.80 USD,902.72 USD
2016-03-02,51,14.39 USD,733.68 USD
2016-03-03,59,13.05 USD,769.90 USD
2016-03-04,70,12.80 USD,895.97 USD
2016-03-05,52,11.92 USD,619.67 USD
2016-03-06,72,14.68 USD,1056.64 USD
2016-03-07,62,12.21 USD,756.79 USD
2016-03-08,65,12.79 USD,831.65 USD
2016-03-09,56,13.63 USD,763.55 USD
2016-03-10,66,14.42 USD,951.97 USD
2016-03-11,54,11.95 USD,645.14 USD
2016-03-12,62,13.42 USD,831.91 USD
2016-03-13,53,12.13 USD,642.91 USD
2016-03-14,79,14.20 USD,1121.79 USD
2016-03-15,62,14.01 USD,868.58 USD
2016-03-16,69,13.27 USD,915.76 USD
2016-03-17,64,12.56 USD,803.87 USD
2016-03-18,57,14.08 USD,802.48 USD
2016-03-19,39,13.20 USD,514.91 USD
2016-03-20,58,13.45 USD,780.17 USD
2016-03-21,49,13.54 USD,663.26 USD
2016-03-22,77,14.56 USD,1120.74 USD
2016-03-23,48,15.83 USD,759.86 USD
2016-03-24,43,15.03 USD,646.13 USD
2016-03-25,49,14.04 USD,688.14 USD
2016-03-26,45,14.35 USD,645.73 USD
2016-03-27,73,12.58 USD,918.49 USD
2016-03-28,64,14.24 USD,911.12 USD
2016-03-29,63,13.82 USD,870.94 USD
2016-03-30,55,14.91 USD,819.95 USD
2016-03-31,69,17.67 USD,1219.15 USD
2016-04-01,59,12.91 USD,761.59 USD
2016-04-02,79,14.50 USD,1145.17 USD
2016-04-03,64,13.45 USD,860.48 USD
2016-04-04,94,11.66 USD,1096.04 USD
2016-04-05,62,13.99 USD,867.51 USD
2016-04-06,78,14.15 USD,1103.36 USD
2016-04-07,85,15.03 USD,1277.34 USD
2016-04-08,57,13.63 USD,777.06 USD
2016-04-09,61,13.12 USD,800.29 USD
2016-04-10,71,14.06 USD,997.92 USD
2016-04-11,78,13.35 USD,1041.37 USD
2016-04-12,77,14.83 USD,1142.18 USD
2016-04-13,55,14.08 USD,774.14 USD
2016-04-14,49,16.12 USD,789.71 USD
2016-04-15,40,14.44 USD,577.47 USD
2016-04-16,65,13.98 USD,908.51 USD
2016-04-17,77,14.22 USD,1094.60 USD
2016-04-18,65,14.77 USD,960.23 USD
2016-04-19,47,14.20 USD,667.34 USD
2016-04-20,69,16.10 USD,1110.87 USD
2016-04-21,71,14.32 USD,1016.61 USD
2016-04-22,68,16.82 USD,1143.91 USD
2016-04-23,65,15.81 USD,1027.60 USD
2016-04-24,55,17.76 USD,976.83 USD
2016-04-25,92,15.31 USD,1408.74 USD
2016-04-26,63,14.20 USD,894.53 USD
2016-04-27,65,16.90 USD,1098.56 USD
2016-04-28,53,14.61 USD,774.44 USD
2016-04-29,41,14.36 USD,588.58 USD
2016-04-30,49,16.63 USD,815.11 USD
2016-05-01,54,16.11 USD,870.17 USD
2016-05-02,83,15.28 USD,1268.22 USD
2016-05-03,56,15.83 USD,886.55 USD
2016-05-04,54,14.50 USD,782.73 USD
2016-05-05,49,13.99 USD,685.42 USD
2016-05-06,45,12.72 USD,572.35 USD
2016-05-07,42,13.71 USD,575.74 USD
2016-05-08,62,14.21 USD,881.22 USD
2016-05-09,72,13.14 USD,946.17 USD
2016-05-10,91,14.06 USD,1279.31 USD
2016-05-11,65,14.41 USD,936.85 USD
2016-05-12,61,16.42 USD,1001.75 USD
2016-05-13,36,15.47 USD,556.92 USD
2016-05-14,51,14.03 USD,715.77 USD
2016-05-15,45,13.35 USD,600.54 USD
2016-05-16,51,14.03 USD,715.77 USD
2016-05-17,57,12.52 USD,713.60 USD
2016-05-18,44,12.62 USD,555.38 USD
2016-05-19,42,14.42 USD,605.68 USD
2016-05-20,50,13.14 USD,657.05 USD
2016-05-21,46,13.03 USD,599.49 USD
2016-05-22,56,13.60 USD,761.34 USD
2016-05-23,50,14.33 USD,716.48 USD
2016-05-24,52,13.94 USD,724.71 USD
2016-05-25,44,13.57 USD,597.07 USD
2016-05-26,40,14.51 USD,580.29 USD
2016-05-27,35,14.00 USD,489.91 USD
2016-05-28,39,13.86 USD,540.58 USD
2016-05-29,40,12.23 USD,489.13 USD
2016-05-30,32,11.59 USD,370.90 USD
2016-05-31,37,14.76 USD,546.15 USD
2016-06-01,34,12.94 USD,439.82 USD
2016-06-02,52,12.79 USD,665.28 USD
2016-06-03,48,12.22 USD,586.38 USD
2016-06-04,60,12.12 USD,727.08 USD
2016-06-05,52,12.61 USD,655.55 USD
2016-06-06,54,12.69 USD,685.44 USD
2016-06-07,45,12.82 USD,576.98 USD
2016-06-08,48,15.08 USD,723.69 USD
2016-06-09,46,13.83 USD,636.31 USD
2016-06-10,38,14.10 USD,535.86 USD
2016-06-11,42,12.58 USD,528.45 USD
2016-06-12,35,11.36 USD,397.77 USD
2016-06-13,49,13.31 USD,652.28 USD
2016-06-14,31,13.58 USD,421.04 USD
2016-06-15,37,14.67 USD,542.82 USD
2016-06-16,46,13.66 USD,628.30 USD
2016-06-17,28,12.11 USD,339.08 USD
2016-06-18,58,11.86 USD,688.13 USD
2016-06-19,45,13.48 USD,606.76 USD
2016-06-20,57,14.23 USD,810.89 USD
2016-06-21,47,13.27 USD,623.47 USD
2016-06-22,46,11.66 USD,536.51 USD
2016-06-23,41,12.82 USD,525.54 USD
2016-06-24,34,11.73 USD,398.96 USD
2016-06-25,42,15.17 USD,637.06 USD
2016-06-26,52,12.55 USD,652.73 USD
2016-06-27,49,13.32 USD,652.59 USD
2016-06-28,64,13.41 USD,857.94 USD
2016-06-29,56,11.28 USD,631.91 USD
2016-06-30,50,12.51 USD,625.54 USD
2016-07-01,33,14.52 USD,479.22 USD
2016-07-02,42,12.13 USD,509.51 USD
2016-07-03,71,14.16 USD,1005.12 USD
2016-07-04,66,12.26 USD,808.98 USD
2016-07-05,74,13.57 USD,1004.53 USD
2016-07-06,58,11.26 USD,652.99 USD
2016-07-07,45,14.66 USD,659.49 USD
2016-07-08,53,12.35 USD,654.70 USD
2016-07-09,49,11.44 USD,560.68 USD
2016-07-10,56,12.62 USD,706.93 USD
2016-07-11,57,12.64 USD,720.51 USD
2016-07-12,46,13.37 USD,614.85 USD
2016-07-13,45,14.13 USD,635.96 USD
2016-07-14,49,13.39 USD,655.97 USD
2016-07-15,55,14.18 USD,779.94 USD
2016-07-16,52,13.57 USD,705.39 USD
2016-07-17,79,13.07 USD,1032.84 USD
2016-07-18,62,13.26 USD,822.33 USD
2016-07-19,66,15.72 USD,1037.81 USD
2016-07-20,59,13.78 USD,812.78 USD
2016-07-21,56,12.82 USD,717.78 USD
2016-07-22,56,12.97 USD,726.36 USD
2016-07-23,52,13.22 USD,687.60 USD
2016-07-24,58,12.76 USD,739.92 USD
2016-07-25,66,11.22 USD,740.22 USD
2016-07-26,54,11.51 USD,621.76 USD
2016-07-27,50,11.66 USD,582.89 USD
2016-07-28,53,12.84 USD,680.78 USD
2016-07-29,46,13.90 USD,639.54 USD
2016-07-30,64,13.65 USD,873.58 USD
2016-07-31,64,13.71 USD,877.65 USD
2016-08-01,69,12.79 USD,882.58 USD
2016-08-02,59,13.66 USD,805.75 USD
2016-08-03,56,13.75 USD,769.74 USD
2016-08-04,42,14.47 USD,607.58 USD
2016-08-05,43,12.62 USD,542.56 USD
2016-08-06,63,14.44 USD,909.92 USD
2016-08-07,52,13.35 USD,694.04 USD
2016-08-08,41,13.44 USD,550.88 USD
2016-08-09,52,12.65 USD,657.58 USD
2016-08-10,55,12.26 USD,674.13 USD
2016-08-11,47,13.42 USD,630.75 USD
2016-08-12,27,13.03 USD,351.88 USD
2016-08-13,62,12.35 USD,765.68 USD
2016-08-14,67,12.43 USD,833.00 USD
2016-08-15,52,12.70 USD,660.33 USD
2016-08-16,44,12.25 USD,539.08 USD
2016-08-17,61,12.59 USD,768.16 USD
2016-08-18,43,12.77 USD,549.31 USD
2016-08-19,56,12.63 USD,707.04 USD
2016-08-20,41,12.21 USD,500.48 USD
2016-08-21,62,11.12 USD,689.38 USD
2016-08-22,43,13.58 USD,583.80 USD
2016-08-23,52,12.47 USD,648.55 USD
2016-08-24,61,12.12 USD,739.27 USD
2016-08-25,55,11.60 USD,637.95 USD
2016-08-26,44,13.55 USD,596.37 USD
2016-08-27,43,13.19 USD,567.09 USD
2016-08-28,62,12.32 USD,763.74 USD
2016-08-29,64,11.85 USD,758.58 USD
2016-08-30,65,12.97 USD,843.11 USD
2016-08-31,78,12.31 USD,960.24 USD
2016-09-01,79,12.64 USD,998.45 USD
2016-09-02,45,11.32 USD,509.22 USD
2016-09-03,56,11.45 USD,640.98 USD
2016-09-04,78,11.15 USD,869.65 USD
2016-09-05,86,10.47 USD,900.73 USD
2016-09-06,60,10.83 USD,649.84 USD
2016-09-07,54,11.89 USD,642.01 USD
2016-09-08,61,11.10 USD,677.22 USD
2016-09-09,63,11.79 USD,742.77 USD
2016-09-10,84,12.34 USD,1036.40 USD
2016-09-11,82,11.38 USD,933.27 USD
2016-09-12,109,11.63 USD,1267.89 USD
2016-09-13,68,10.83 USD,736.70 USD
2016-09-14,68,10.93 USD,742.99 USD
2016-09-15,47,10.33 USD,485.33 USD
2016-09-16,60,9.04 USD,542.38 USD
2016-09-17,62,9.99 USD,619.58 USD
2016-09-18,52,12.06 USD,626.98 USD
2016-09-19,67,11.27 USD,755.29 USD
2016-09-20,52,11.10 USD,577.11 USD
2016-09-21,61,11.71 USD,714.37 USD
2016-09-22,48,11.54 USD,553.99 USD
2016-09-23,36,10.87 USD,391.23 USD
2016-09-24,46,11.03 USD,507.34 USD
2016-09-25,70,12.14 USD,850.04 USD
2016-09-26,60,11.14 USD,668.11 USD
2016-09-27,68,10.53 USD,715.90 USD
2016-09-28,40,11.92 USD,476.65 USD
2016-09-29,46,12.17 USD,560.01 USD
2016-09-30,54,10.90 USD,588.55 USD
2016-10-01,59,11.29 USD,666.03 USD
2016-10-02,83,11.13 USD,924.17 USD
2016-10-03,89,10.73 USD,954.98 USD
2016-10-04,67,11.63 USD,778.93 USD
2016-10-05,65,12.46 USD,809.87 USD
2016-10-06,69,10.52 USD,725.60 USD
2016-10-07,40,11.75 USD,470.19 USD
2016-10-08,43,10.18 USD,437.68 USD
2016-10-09,50,12.36 USD,617.83 USD
2016-10-10,66,10.97 USD,724.11 USD
2016-10-11,100,12.40 USD,1239.66 USD
2016-10-12,63,13.08 USD,824.16 USD
2016-10-13,70,10.97 USD,768.24 USD
2016-10-14,42,12.42 USD,521.53 USD
2016-10-15,59,12.54 USD,739.61 USD
2016-10-16,91,11.89 USD,1082.31 USD
2016-10-17,56,11.49 USD,643.21 USD
2016-10-18,46,12.60 USD,579.71 USD
2016-10-19,61,13.14 USD,801.62 USD
2016-10-20,48,10.28 USD,493.66 USD
2016-10-21,49,11.04 USD,540.87 USD
2016-10-22,79,10.77 USD,850.61 USD
2016-10-23,76,11.60 USD,881.25 USD
2016-10-24,69,11.76 USD,811.47 USD
2016-10-25,59,13.61 USD,803.07 USD
2016-10-26,58,13.36 USD,775.01 USD
2016-10-27,59,11.93 USD,703.61 USD
2016-10-28,45,12.67 USD,570.00 USD
2016-10-29,57,13.56 USD,772.93 USD
2016-10-30,55,11.32 USD,622.55 USD
2016-10-31,80,11.31 USD,904.84 USD
2016-11-01,76,11.21 USD,851.77 USD
2016-11-02,63,10.82 USD,681.52 USD
2016-11-03,52,12.84 USD,667.64 USD
2016-11-04,48,14.46 USD,694.07 USD
2016-11-05,54,10.65 USD,575.02 USD
2016-11-06,82,12.59 USD,1032.28 USD
2016-11-07,68,12.59 USD,856.42 USD
2016-11-08,46,12.14 USD,558.59 USD
2016-11-09,49,11.90 USD,583.30 USD
2016-11-10,69,10.73 USD,740.43 USD
2016-11-11,55,15.45 USD,850.00 USD
2016-11-12,76,11.60 USD,881.27 USD
2016-11-13,71,13.05 USD,926.63 USD
2016-11-14,65,12.50 USD,812.46 USD
2016-11-15,62,13.00 USD,806.28 USD
2016-11-16,55,13.73 USD,754.94 USD
2016-11-17,59,12.09 USD,713.46 USD
2016-11-18,59,14.75 USD,870.51 USD
2016-11-19,78,9.05 USD,705.88 USD
2016-11-20,103,9.99 USD,1028.71 USD
2016-11-21,75,11.75 USD,881.57 USD
2016-11-22,63,13.12 USD,826.38 USD
2016-11-23,73,11.87 USD,866.48 USD
2016-11-24,88,11.28 USD,992.69 USD
2016-11-25,79,12.45 USD,983.22 USD
2016-11-26,73,12.77 USD,932.05 USD
2016-11-27,78,11.39 USD,888.35 USD
2016-11-28,82,10.13 USD,830.81 USD
