This file was downloaded on February 16 2018 10:25:15 PM UTC-08:00
Keywords,socks
Date Range,2016-02-16 - 2018-02-14
Buyer Country: ,AU
Category: ,Socks
Product Condition: ,New
Listing Format: ,StoresFixedPrice,FixedPrice
Seller Country: ,AU
Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2016-02-16,211,15.23 USD,3212.90 USD
2016-02-17,191,14.22 USD,2716.88 USD
2016-02-18,187,15.57 USD,2912.50 USD
2016-02-19,171,14.99 USD,2564.13 USD
2016-02-20,248,13.84 USD,3433.45 USD
2016-02-21,184,14.02 USD,2580.22 USD
2016-02-22,189,15.64 USD,2955.60 USD
2016-02-23,264,14.41 USD,3803.82 USD
2016-02-24,189,15.24 USD,2881.12 USD
2016-02-25,175,16.81 USD,2941.10 USD
2016-02-26,144,14.72 USD,2119.08 USD
2016-02-27,217,15.86 USD,3441.68 USD
2016-02-28,193,14.92 USD,2878.78 USD
2016-02-29,230,14.88 USD,3422.69 USD
2016-03-01,177,14.09 USD,2493.49 USD
2016-03-02,212,16.21 USD,3436.39 USD
2016-03-03,191,15.53 USD,2966.62 USD
2016-03-04,178,17.06 USD,3037.25 USD
2016-03-05,181,15.56 USD,2815.53 USD
2016-03-06,181,16.96 USD,3070.19 USD
2016-03-07,162,15.85 USD,2567.54 USD
2016-03-08,154,15.50 USD,2387.34 USD
2016-03-09,209,15.11 USD,3157.53 USD
2016-03-10,173,16.09 USD,2784.07 USD
2016-03-11,160,16.16 USD,2585.32 USD
2016-03-12,159,16.84 USD,2677.16 USD
2016-03-13,177,17.31 USD,3063.46 USD
2016-03-14,205,16.81 USD,3446.55 USD
2016-03-15,193,14.63 USD,2824.25 USD
2016-03-16,192,15.88 USD,3049.08 USD
2016-03-17,183,16.92 USD,3096.42 USD
2016-03-18,194,16.56 USD,3212.62 USD
2016-03-19,193,15.36 USD,2964.15 USD
2016-03-20,236,15.08 USD,3558.60 USD
2016-03-21,246,15.63 USD,3844.72 USD
2016-03-22,170,17.20 USD,2923.73 USD
2016-03-23,164,16.62 USD,2725.89 USD
2016-03-24,143,15.87 USD,2269.95 USD
2016-03-25,161,16.22 USD,2611.78 USD
2016-03-26,159,14.81 USD,2354.35 USD
2016-03-27,225,14.28 USD,3212.58 USD
2016-03-28,211,15.81 USD,3335.61 USD
2016-03-29,178,16.57 USD,2949.54 USD
2016-03-30,274,15.34 USD,4204.38 USD
2016-03-31,248,16.14 USD,4002.26 USD
2016-04-01,164,15.22 USD,2495.37 USD
2016-04-02,180,14.47 USD,2605.16 USD
2016-04-03,255,13.31 USD,3393.37 USD
2016-04-04,187,15.92 USD,2976.29 USD
2016-04-05,253,15.31 USD,3872.25 USD
2016-04-06,230,16.70 USD,3840.05 USD
2016-04-07,184,16.93 USD,3115.37 USD
2016-04-08,166,16.79 USD,2787.48 USD
2016-04-09,226,16.72 USD,3778.71 USD
2016-04-10,250,16.00 USD,3999.96 USD
2016-04-11,240,14.75 USD,3539.97 USD
2016-04-12,287,16.19 USD,4646.90 USD
2016-04-13,216,18.30 USD,3952.13 USD
2016-04-14,176,15.53 USD,2733.38 USD
2016-04-15,184,16.87 USD,3104.91 USD
2016-04-16,232,14.38 USD,3336.02 USD
2016-04-17,194,17.24 USD,3344.35 USD
2016-04-18,243,18.63 USD,4527.72 USD
2016-04-19,226,17.41 USD,3934.72 USD
2016-04-20,201,17.67 USD,3551.68 USD
2016-04-21,200,16.96 USD,3391.36 USD
2016-04-22,209,14.51 USD,3031.98 USD
2016-04-23,190,16.72 USD,3176.84 USD
2016-04-24,156,18.00 USD,2807.82 USD
2016-04-25,190,17.16 USD,3260.28 USD
2016-04-26,223,16.09 USD,3586.97 USD
