model,description,metric,metric_code,value,rating,link
OAG-AD-15805269,CX-3 - 2018 Mazda CX-3 Neo DK Manual,price,price,21999,5.98,https://www.carsales.com.au/dealer/details/Mazda-CX-3-2018/OAG-AD-15805269/?Cr=5
OAG-AD-15805269,CX-3 - 2018 Mazda CX-3 Neo DK Manual,milage,milage,10,5.98,https://www.carsales.com.au/dealer/details/Mazda-CX-3-2018/OAG-AD-15805269/?Cr=5
OAG-AD-15805269,CX-3 - 2018 Mazda CX-3 Neo DK Manual,age,age,0,5.98,https://www.carsales.com.au/dealer/details/Mazda-CX-3-2018/OAG-AD-15805269/?Cr=5
OAG-AD-15660877,CX-3 - 2018 Mazda CX-3 Neo DK Manual,price,price,22990,5.40,https://www.carsales.com.au/bncis/details/Mazda-CX-3-2018/OAG-AD-15660877/?Cr=247
OAG-AD-15660877,CX-3 - 2018 Mazda CX-3 Neo DK Manual,milage,milage,0,5.40,https://www.carsales.com.au/bncis/details/Mazda-CX-3-2018/OAG-AD-15660877/?Cr=247
OAG-AD-15660877,CX-3 - 2018 Mazda CX-3 Neo DK Manual,age,age,0,5.40,https://www.carsales.com.au/bncis/details/Mazda-CX-3-2018/OAG-AD-15660877/?Cr=247
OAG-AD-15654455,CX-3 - 2017 Mazda CX-3 Neo DK Manual,price,price,20990,5.39,https://www.carsales.com.au/bncis/details/Mazda-CX-3-2017/OAG-AD-15654455/?Cr=126
OAG-AD-15654455,CX-3 - 2017 Mazda CX-3 Neo DK Manual,milage,milage,0,5.39,https://www.carsales.com.au/bncis/details/Mazda-CX-3-2017/OAG-AD-15654455/?Cr=126
OAG-AD-15654455,CX-3 - 2017 Mazda CX-3 Neo DK Manual,age,age,1,5.39,https://www.carsales.com.au/bncis/details/Mazda-CX-3-2017/OAG-AD-15654455/?Cr=126
OAG-AD-15555843,CX-3 - 2017 Mazda CX-3 Neo DK Auto,price,price,21490,5.08,https://www.carsales.com.au/demo/details/Mazda-CX-3-2017/OAG-AD-15555843/?Cr=194
OAG-AD-15555843,CX-3 - 2017 Mazda CX-3 Neo DK Auto,milage,milage,67,5.08,https://www.carsales.com.au/demo/details/Mazda-CX-3-2017/OAG-AD-15555843/?Cr=194
OAG-AD-15555843,CX-3 - 2017 Mazda CX-3 Neo DK Auto,age,age,1,5.08,https://www.carsales.com.au/demo/details/Mazda-CX-3-2017/OAG-AD-15555843/?Cr=194
SHRM-AD-5851740,CX-3 - 2018 Mazda CX-3 Neo DK Manual,price,price,23968,4.83,https://www.carsales.com.au/bnc/details/Mazda-CX-3-2018/SHRM-AD-5851740/?Cr=342
SHRM-AD-5851740,CX-3 - 2018 Mazda CX-3 Neo DK Manual,milage,milage,0,4.83,https://www.carsales.com.au/bnc/details/Mazda-CX-3-2018/SHRM-AD-5851740/?Cr=342
SHRM-AD-5851740,CX-3 - 2018 Mazda CX-3 Neo DK Manual,age,age,0,4.83,https://www.carsales.com.au/bnc/details/Mazda-CX-3-2018/SHRM-AD-5851740/?Cr=342
SHRM-AD-5786458,CX-3 - 2018 Mazda CX-3 Neo DK Manual,price,price,23968,4.83,https://www.carsales.com.au/bnc/details/Mazda-CX-3-2018/SHRM-AD-5786458/?Cr=352
SHRM-AD-5786458,CX-3 - 2018 Mazda CX-3 Neo DK Manual,milage,milage,0,4.83,https://www.carsales.com.au/bnc/details/Mazda-CX-3-2018/SHRM-AD-5786458/?Cr=352
SHRM-AD-5786458,CX-3 - 2018 Mazda CX-3 Neo DK Manual,age,age,0,4.83,https://www.carsales.com.au/bnc/details/Mazda-CX-3-2018/SHRM-AD-5786458/?Cr=352
SHRM-AD-5786484,CX-3 - 2018 Mazda CX-3 Neo DK Manual,price,price,23968,4.83,https://www.carsales.com.au/bnc/details/Mazda-CX-3-2018/SHRM-AD-5786484/?Cr=350
SHRM-AD-5786484,CX-3 - 2018 Mazda CX-3 Neo DK Manual,milage,milage,0,4.83,https://www.carsales.com.au/bnc/details/Mazda-CX-3-2018/SHRM-AD-5786484/?Cr=350
SHRM-AD-5786484,CX-3 - 2018 Mazda CX-3 Neo DK Manual,age,age,0,4.83,https://www.carsales.com.au/bnc/details/Mazda-CX-3-2018/SHRM-AD-5786484/?Cr=350
SHRM-AD-5786463,CX-3 - 2018 Mazda CX-3 Neo DK Manual,price,price,23968,4.83,https://www.carsales.com.au/bnc/details/Mazda-CX-3-2018/SHRM-AD-5786463/?Cr=577
SHRM-AD-5786463,CX-3 - 2018 Mazda CX-3 Neo DK Manual,milage,milage,0,4.83,https://www.carsales.com.au/bnc/details/Mazda-CX-3-2018/SHRM-AD-5786463/?Cr=577
SHRM-AD-5786463,CX-3 - 2018 Mazda CX-3 Neo DK Manual,age,age,0,4.83,https://www.carsales.com.au/bnc/details/Mazda-CX-3-2018/SHRM-AD-5786463/?Cr=577
SHRM-AD-5786451,CX-3 - 2018 Mazda CX-3 Neo DK Manual,price,price,23968,4.83,https://www.carsales.com.au/bnc/details/Mazda-CX-3-2018/SHRM-AD-5786451/?Cr=578
SHRM-AD-5786451,CX-3 - 2018 Mazda CX-3 Neo DK Manual,milage,milage,0,4.83,https://www.carsales.com.au/bnc/details/Mazda-CX-3-2018/SHRM-AD-5786451/?Cr=578
SHRM-AD-5786451,CX-3 - 2018 Mazda CX-3 Neo DK Manual,age,age,0,4.83,https://www.carsales.com.au/bnc/details/Mazda-CX-3-2018/SHRM-AD-5786451/?Cr=578
SHRM-AD-5786453,CX-3 - 2018 Mazda CX-3 Neo DK Manual,price,price,23968,4.83,https://www.carsales.com.au/bnc/details/Mazda-CX-3-2018/SHRM-AD-5786453/?Cr=645
