model,description,metric,metric_code,value,rating,link
SSE-AD-6094796,CR-V - 2007 Honda CR-V Sport Auto 4WD,price,price,11500,2.64,https://www.carsales.com.au/cars/details/Honda-CR-V-2007/SSE-AD-6094796/?gts=SSE-AD-6094796&gtssaleid=SSE-AD-6094796&rankingType=Spotlight
SSE-AD-6094796,CR-V - 2007 Honda CR-V Sport Auto 4WD,milage,milage,44000,2.64,https://www.carsales.com.au/cars/details/Honda-CR-V-2007/SSE-AD-6094796/?gts=SSE-AD-6094796&gtssaleid=SSE-AD-6094796&rankingType=Spotlight
SSE-AD-6094796,CR-V - 2007 Honda CR-V Sport Auto 4WD,age,age,12,2.64,https://www.carsales.com.au/cars/details/Honda-CR-V-2007/SSE-AD-6094796/?gts=SSE-AD-6094796&gtssaleid=SSE-AD-6094796&rankingType=Spotlight
SSE-AD-6175407,CR-V - 2008 Honda CR-V Luxury Auto 4WD,price,price,11500,1.11,https://www.carsales.com.au/cars/details/Honda-CR-V-2008/SSE-AD-6175407/?Cr=5
SSE-AD-6175407,CR-V - 2008 Honda CR-V Luxury Auto 4WD,milage,milage,99193,1.11,https://www.carsales.com.au/cars/details/Honda-CR-V-2008/SSE-AD-6175407/?Cr=5
SSE-AD-6175407,CR-V - 2008 Honda CR-V Luxury Auto 4WD,age,age,11,1.11,https://www.carsales.com.au/cars/details/Honda-CR-V-2008/SSE-AD-6175407/?Cr=5
OAG-AD-15609807,CR-V - 2018 Honda CR-V VTi Auto FWD,price,price,30990,1.03,https://www.carsales.com.au/cars/details/Honda-CR-V-2018/OAG-AD-15609807/?gts=OAG-AD-15609807&gtssaleid=OAG-AD-15609807&rankingType=Showcase
OAG-AD-15609807,CR-V - 2018 Honda CR-V VTi Auto FWD,milage,milage,2021,1.03,https://www.carsales.com.au/cars/details/Honda-CR-V-2018/OAG-AD-15609807/?gts=OAG-AD-15609807&gtssaleid=OAG-AD-15609807&rankingType=Showcase
OAG-AD-15609807,CR-V - 2018 Honda CR-V VTi Auto FWD,age,age,1,1.03,https://www.carsales.com.au/cars/details/Honda-CR-V-2018/OAG-AD-15609807/?gts=OAG-AD-15609807&gtssaleid=OAG-AD-15609807&rankingType=Showcase
SHRM-AD-5897440,CR-V - 2018 Honda CR-V Vi Auto FWD,price,price,31913,0.85,https://www.carsales.com.au/cars/details/Honda-CR-V-2018/SHRM-AD-5897440/?gts=SHRM-AD-5897440&gtssaleid=SHRM-AD-5897440&rankingType=Showcase
SHRM-AD-5897440,CR-V - 2018 Honda CR-V Vi Auto FWD,milage,milage,0,0.85,https://www.carsales.com.au/cars/details/Honda-CR-V-2018/SHRM-AD-5897440/?gts=SHRM-AD-5897440&gtssaleid=SHRM-AD-5897440&rankingType=Showcase
SHRM-AD-5897440,CR-V - 2018 Honda CR-V Vi Auto FWD,age,age,1,0.85,https://www.carsales.com.au/cars/details/Honda-CR-V-2018/SHRM-AD-5897440/?gts=SHRM-AD-5897440&gtssaleid=SHRM-AD-5897440&rankingType=Showcase
SSE-AD-6094913,CR-V - 2015 Honda CR-V VTi-L Auto,price,price,24490,0.65,https://www.carsales.com.au/cars/details/Honda-CR-V-2015/SSE-AD-6094913/?gts=SSE-AD-6094913&gtssaleid=SSE-AD-6094913&rankingType=Spotlight
SSE-AD-6094913,CR-V - 2015 Honda CR-V VTi-L Auto,milage,milage,49442,0.65,https://www.carsales.com.au/cars/details/Honda-CR-V-2015/SSE-AD-6094913/?gts=SSE-AD-6094913&gtssaleid=SSE-AD-6094913&rankingType=Spotlight
SSE-AD-6094913,CR-V - 2015 Honda CR-V VTi-L Auto,age,age,4,0.65,https://www.carsales.com.au/cars/details/Honda-CR-V-2015/SSE-AD-6094913/?gts=SSE-AD-6094913&gtssaleid=SSE-AD-6094913&rankingType=Spotlight
OAG-AD-17306444,CR-V - 2015 Honda CR-V VTi-L Auto,price,price,27888,0.47,https://www.carsales.com.au/cars/details/Honda-CR-V-2015/OAG-AD-17306444/?gts=OAG-AD-17306444&gtssaleid=OAG-AD-17306444&rankingType=TopSpot
OAG-AD-17306444,CR-V - 2015 Honda CR-V VTi-L Auto,milage,milage,27072,0.47,https://www.carsales.com.au/cars/details/Honda-CR-V-2015/OAG-AD-17306444/?gts=OAG-AD-17306444&gtssaleid=OAG-AD-17306444&rankingType=TopSpot
OAG-AD-17306444,CR-V - 2015 Honda CR-V VTi-L Auto,age,age,4,0.47,https://www.carsales.com.au/cars/details/Honda-CR-V-2015/OAG-AD-17306444/?gts=OAG-AD-17306444&gtssaleid=OAG-AD-17306444&rankingType=TopSpot
OAG-AD-16721760,CR-V - 2019 Honda CR-V VTi-S Auto FWD,price,price,35990,-0.07,https://www.carsales.com.au/cars/details/Honda-CR-V-2019/OAG-AD-16721760/?Cr=0
OAG-AD-16721760,CR-V - 2019 Honda CR-V VTi-S Auto FWD,milage,milage,2088,-0.07,https://www.carsales.com.au/cars/details/Honda-CR-V-2019/OAG-AD-16721760/?Cr=0
OAG-AD-16721760,CR-V - 2019 Honda CR-V VTi-S Auto FWD,age,age,0,-0.07,https://www.carsales.com.au/cars/details/Honda-CR-V-2019/OAG-AD-16721760/?Cr=0
OAG-AD-17137989,CR-V - 2014 Honda CR-V VTi Auto,price,price,18999,-0.43,https://www.carsales.com.au/cars/details/Honda-CR-V-2014/OAG-AD-17137989/?Cr=2
OAG-AD-17137989,CR-V - 2014 Honda CR-V VTi Auto,milage,milage,123436,-0.43,https://www.carsales.com.au/cars/details/Honda-CR-V-2014/OAG-AD-17137989/?Cr=2
OAG-AD-17137989,CR-V - 2014 Honda CR-V VTi Auto,age,age,5,-0.43,https://www.carsales.com.au/cars/details/Honda-CR-V-2014/OAG-AD-17137989/?Cr=2
OAG-AD-17075592,CR-V - 2017 Honda CR-V VTi-L Auto 4WD,price,price,33990,-0.65,https://www.carsales.com.au/cars/details/Honda-CR-V-2017/OAG-AD-17075592/?Cr=4
OAG-AD-17075592,CR-V - 2017 Honda CR-V VTi-L Auto 4WD,milage,milage,24941,-0.65,https://www.carsales.com.au/cars/details/Honda-CR-V-2017/OAG-AD-17075592/?Cr=4
OAG-AD-17075592,CR-V - 2017 Honda CR-V VTi-L Auto 4WD,age,age,2,-0.65,https://www.carsales.com.au/cars/details/Honda-CR-V-2017/OAG-AD-17075592/?Cr=4
OAG-AD-17303304,CR-V - 2013 Honda CR-V VTi-L Auto 4WD,price,price,19990,-0.92,https://www.carsales.com.au/cars/details/Honda-CR-V-2013/OAG-AD-17303304/?gts=OAG-AD-17303304&gtssaleid=OAG-AD-17303304&rankingType=Showcase
OAG-AD-17303304,CR-V - 2013 Honda CR-V VTi-L Auto 4WD,milage,milage,124990,-0.92,https://www.carsales.com.au/cars/details/Honda-CR-V-2013/OAG-AD-17303304/?gts=OAG-AD-17303304&gtssaleid=OAG-AD-17303304&rankingType=Showcase
OAG-AD-17303304,CR-V - 2013 Honda CR-V VTi-L Auto 4WD,age,age,6,-0.92,https://www.carsales.com.au/cars/details/Honda-CR-V-2013/OAG-AD-17303304/?gts=OAG-AD-17303304&gtssaleid=OAG-AD-17303304&rankingType=Showcase
OAG-AD-16627829,CR-V - 2018 Honda CR-V VTi-L Auto FWD,price,price,39990,-1.29,https://www.carsales.com.au/cars/details/Honda-CR-V-2018/OAG-AD-16627829/?Cr=3
OAG-AD-16627829,CR-V - 2018 Honda CR-V VTi-L Auto FWD,milage,milage,2021,-1.29,https://www.carsales.com.au/cars/details/Honda-CR-V-2018/OAG-AD-16627829/?Cr=3
