This file was downloaded on February 28 2018 12:15:57 AM UTC-08:00
Keywords,rum
Date Range,2015-02-26 - 2018-02-24
Buyer Country: ,AU
Category: ,Alcohol & Food
Product Condition: ,New
Listing Format: ,FixedPrice,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2015-02-26,0,0.00 USD,0.00 USD
2015-02-27,5,77.61 USD,388.06 USD
2015-02-28,5,114.43 USD,572.16 USD
2015-03-01,2,168.29 USD,336.58 USD
2015-03-02,2,64.57 USD,129.14 USD
2015-03-03,2,62.26 USD,124.52 USD
2015-03-04,2,30.15 USD,60.29 USD
2015-03-05,4,81.13 USD,324.53 USD
2015-03-06,5,108.48 USD,542.42 USD
2015-03-07,5,50.72 USD,253.58 USD
2015-03-08,6,86.98 USD,521.87 USD
2015-03-09,6,142.01 USD,852.03 USD
2015-03-10,12,170.13 USD,2041.51 USD
2015-03-11,5,106.31 USD,531.57 USD
2015-03-12,5,121.60 USD,608.00 USD
2015-03-13,4,57.78 USD,231.13 USD
2015-03-14,3,68.41 USD,205.23 USD
2015-03-15,3,61.55 USD,184.64 USD
2015-03-16,7,62.02 USD,434.11 USD
2015-03-17,6,70.94 USD,425.62 USD
2015-03-18,14,54.65 USD,765.11 USD
2015-03-19,8,271.98 USD,2175.83 USD
2015-03-20,9,53.48 USD,481.36 USD
2015-03-21,6,77.46 USD,464.78 USD
2015-03-22,6,84.59 USD,507.51 USD
2015-03-23,14,98.94 USD,1385.18 USD
2015-03-24,3,124.24 USD,372.72 USD
2015-03-25,2,39.33 USD,78.65 USD
2015-03-26,3,90.61 USD,271.84 USD
2015-03-27,5,105.89 USD,529.47 USD
2015-03-28,8,66.28 USD,530.22 USD
2015-03-29,10,59.22 USD,592.22 USD
2015-03-30,4,93.02 USD,372.06 USD
2015-03-31,2,88.23 USD,176.45 USD
2015-04-01,7,43.26 USD,302.80 USD
2015-04-02,8,61.90 USD,495.18 USD
2015-04-03,10,134.02 USD,1340.17 USD
2015-04-04,3,64.12 USD,192.37 USD
2015-04-05,0,0.00 USD,0.00 USD
2015-04-06,6,49.98 USD,299.87 USD
2015-04-07,2,148.68 USD,297.36 USD
2015-04-08,4,38.83 USD,155.31 USD
2015-04-09,5,63.58 USD,317.88 USD
2015-04-10,2,190.88 USD,381.76 USD
2015-04-11,1,56.08 USD,56.08 USD
2015-04-12,4,89.30 USD,357.21 USD
2015-04-13,2,47.24 USD,94.48 USD
2015-04-14,4,127.12 USD,508.48 USD
2015-04-15,9,48.18 USD,433.59 USD
2015-04-16,2,41.13 USD,82.25 USD
2015-04-17,4,82.17 USD,328.69 USD
2015-04-18,3,135.69 USD,407.08 USD
2015-04-19,9,68.36 USD,615.25 USD
2015-04-20,4,92.25 USD,368.99 USD
2015-04-21,1,81.88 USD,81.88 USD
2015-04-22,9,67.08 USD,603.69 USD
2015-04-23,9,105.03 USD,945.25 USD
2015-04-24,2,36.80 USD,73.60 USD
2015-04-25,2,92.32 USD,184.64 USD
2015-04-26,4,51.64 USD,206.56 USD
2015-04-27,2,59.85 USD,119.70 USD
2015-04-28,4,109.93 USD,439.70 USD
2015-04-29,6,43.08 USD,258.48 USD
2015-04-30,7,58.80 USD,411.58 USD
2015-05-01,5,87.86 USD,439.32 USD
2015-05-02,2,90.10 USD,180.20 USD
2015-05-03,4,46.22 USD,184.89 USD
2015-05-04,4,91.08 USD,364.32 USD
2015-05-05,6,167.18 USD,1003.09 USD
2015-05-06,2,154.34 USD,308.67 USD
2015-05-07,1,84.97 USD,84.97 USD
2015-05-08,3,53.95 USD,161.86 USD
2015-05-09,2,109.85 USD,219.69 USD
2015-05-10,4,137.50 USD,550.01 USD
2015-05-11,3,72.96 USD,218.88 USD
2015-05-12,5,218.92 USD,1094.61 USD
2015-05-13,5,84.86 USD,424.30 USD
2015-05-14,4,92.32 USD,369.27 USD
2015-05-15,4,143.05 USD,572.20 USD
2015-05-16,10,239.57 USD,2395.67 USD
2015-05-17,2,185.22 USD,370.44 USD
2015-05-18,4,76.71 USD,306.83 USD
2015-05-19,4,60.06 USD,240.23 USD
2015-05-20,5,164.82 USD,824.09 USD
2015-05-21,3,313.76 USD,941.28 USD
2015-05-22,5,82.70 USD,413.48 USD
2015-05-23,8,185.94 USD,1487.50 USD
2015-05-24,6,64.16 USD,384.95 USD
2015-05-25,5,72.59 USD,362.97 USD
2015-05-26,11,68.07 USD,748.78 USD
2015-05-27,6,51.96 USD,311.78 USD
2015-05-28,9,80.56 USD,725.03 USD
2015-05-29,0,0.00 USD,0.00 USD
2015-05-30,9,65.06 USD,585.51 USD
2015-05-31,8,25.31 USD,202.44 USD
2015-06-01,1,22.96 USD,22.96 USD
2015-06-02,3,111.43 USD,334.28 USD
2015-06-03,7,84.21 USD,589.49 USD
2015-06-04,3,72.83 USD,218.49 USD
