This file was downloaded on February 26 2018 4:17:13 AM UTC-08:00
Keywords,flip flops
Date Range,2015-02-24 - 2018-02-24
Buyer Country: ,AU
Category: ,Sandals, Flip-Flops
Listing Format: ,FixedPrice,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2015-02-24,0,0.00 USD,0.00 USD
2015-02-25,13,25.17 USD,327.16 USD
2015-02-26,5,21.67 USD,108.35 USD
2015-02-27,8,20.12 USD,160.96 USD
2015-02-28,9,23.12 USD,208.06 USD
2015-03-01,6,19.81 USD,118.86 USD
2015-03-02,9,21.97 USD,197.74 USD
2015-03-03,13,18.40 USD,239.25 USD
2015-03-04,10,24.10 USD,240.95 USD
2015-03-05,9,16.83 USD,151.50 USD
2015-03-06,6,22.26 USD,133.56 USD
2015-03-07,11,22.33 USD,245.59 USD
2015-03-08,12,19.05 USD,228.61 USD
2015-03-09,6,16.63 USD,99.79 USD
2015-03-10,6,23.77 USD,142.62 USD
2015-03-11,6,17.42 USD,104.53 USD
2015-03-12,16,21.42 USD,342.67 USD
2015-03-13,7,17.37 USD,121.58 USD
2015-03-14,12,16.23 USD,194.71 USD
2015-03-15,5,14.79 USD,73.93 USD
2015-03-16,9,20.42 USD,183.76 USD
2015-03-17,11,18.90 USD,207.89 USD
2015-03-18,12,18.14 USD,217.73 USD
2015-03-19,8,20.17 USD,161.36 USD
2015-03-20,5,12.17 USD,60.83 USD
2015-03-21,6,20.93 USD,125.55 USD
2015-03-22,12,9.62 USD,115.41 USD
2015-03-23,6,14.21 USD,85.28 USD
2015-03-24,6,28.11 USD,168.67 USD
2015-03-25,9,31.70 USD,285.27 USD
2015-03-26,1,23.53 USD,23.53 USD
2015-03-27,10,18.57 USD,185.67 USD
2015-03-28,11,17.74 USD,195.12 USD
2015-03-29,3,10.33 USD,31.00 USD
2015-03-30,18,22.97 USD,413.50 USD
2015-03-31,7,16.33 USD,114.29 USD
2015-04-01,5,24.88 USD,124.40 USD
2015-04-02,6,16.81 USD,100.84 USD
2015-04-03,4,24.04 USD,96.15 USD
2015-04-04,1,14.36 USD,14.36 USD
2015-04-05,8,28.58 USD,228.64 USD
2015-04-06,3,15.62 USD,46.87 USD
2015-04-07,6,19.26 USD,115.56 USD
2015-04-08,6,15.16 USD,90.95 USD
2015-04-09,4,16.34 USD,65.34 USD
2015-04-10,4,29.84 USD,119.36 USD
2015-04-11,10,23.51 USD,235.06 USD
2015-04-12,10,19.92 USD,199.20 USD
2015-04-13,10,20.79 USD,207.94 USD
2015-04-14,10,17.12 USD,171.21 USD
2015-04-15,7,20.40 USD,142.81 USD
2015-04-16,7,13.56 USD,94.92 USD
2015-04-17,5,21.44 USD,107.18 USD
2015-04-18,9,20.61 USD,185.48 USD
2015-04-19,10,17.15 USD,171.49 USD
2015-04-20,6,21.87 USD,131.21 USD
2015-04-21,7,20.05 USD,140.37 USD
2015-04-22,7,20.00 USD,139.98 USD
2015-04-23,4,25.78 USD,103.10 USD
2015-04-24,8,23.09 USD,184.72 USD
2015-04-25,4,15.07 USD,60.28 USD
2015-04-26,4,25.39 USD,101.55 USD
2015-04-27,6,15.88 USD,95.30 USD
2015-04-28,5,14.62 USD,73.10 USD
2015-04-29,8,15.02 USD,120.19 USD
2015-04-30,8,13.28 USD,106.21 USD
2015-05-01,4,13.59 USD,54.35 USD
2015-05-02,2,12.13 USD,24.25 USD
2015-05-03,5,13.78 USD,68.91 USD
2015-05-04,2,10.54 USD,21.08 USD
2015-05-05,5,17.09 USD,85.46 USD
2015-05-06,5,16.33 USD,81.65 USD
2015-05-07,3,29.37 USD,88.12 USD
2015-05-08,7,12.00 USD,84.02 USD
2015-05-09,5,33.49 USD,167.46 USD
2015-05-10,4,26.44 USD,105.75 USD
2015-05-11,6,11.70 USD,70.17 USD
2015-05-12,3,26.62 USD,79.86 USD
2015-05-13,3,18.32 USD,54.96 USD
2015-05-14,4,19.42 USD,77.66 USD
2015-05-15,5,18.87 USD,94.37 USD
2015-05-16,5,23.34 USD,116.70 USD
2015-05-17,2,36.22 USD,72.43 USD
2015-05-18,1,6.85 USD,6.85 USD
2015-05-19,8,15.10 USD,120.79 USD
2015-05-20,4,29.84 USD,119.34 USD
2015-05-21,4,15.73 USD,62.93 USD
2015-05-22,4,19.68 USD,78.71 USD
2015-05-23,2,25.82 USD,51.63 USD
2015-05-24,5,28.94 USD,144.71 USD
2015-05-25,6,19.49 USD,116.92 USD
2015-05-26,5,18.53 USD,92.65 USD
2015-05-27,3,10.32 USD,30.96 USD
2015-05-28,4,23.70 USD,94.78 USD
2015-05-29,0,0.00 USD,0.00 USD
2015-05-30,5,20.79 USD,103.94 USD
2015-05-31,5,13.15 USD,65.74 USD
2015-06-01,5,20.64 USD,103.19 USD
2015-06-02,4,20.55 USD,82.19 USD
2015-06-03,2,34.84 USD,69.67 USD
2015-06-04,1,23.37 USD,23.37 USD
2015-06-05,2,25.52 USD,51.03 USD
2015-06-06,9,12.19 USD,109.72 USD
2015-06-07,6,13.34 USD,80.01 USD
2015-06-08,3,17.46 USD,52.38 USD
2015-06-09,8,19.35 USD,154.79 USD
2015-06-10,3,14.83 USD,44.50 USD
2015-06-11,10,21.77 USD,217.70 USD
2015-06-12,9,18.94 USD,170.43 USD
2015-06-13,4,17.98 USD,71.92 USD
2015-06-14,4,17.17 USD,68.69 USD
2015-06-15,5,15.29 USD,76.46 USD
2015-06-16,5,24.36 USD,121.81 USD
2015-06-17,5,19.17 USD,95.86 USD
2015-06-18,1,3.83 USD,3.83 USD
2015-06-19,3,18.76 USD,56.29 USD
2015-06-20,0,0.00 USD,0.00 USD
2015-06-21,6,17.17 USD,103.03 USD
2015-06-22,3,16.50 USD,49.51 USD
2015-06-23,5,36.36 USD,181.81 USD
2015-06-24,6,21.87 USD,131.23 USD
2015-06-25,3,17.40 USD,52.21 USD
2015-06-26,0,0.00 USD,0.00 USD
2015-06-27,4,23.09 USD,92.36 USD
2015-06-28,5,21.39 USD,106.95 USD
2015-06-29,7,21.13 USD,147.92 USD
2015-06-30,1,18.33 USD,18.33 USD
2015-07-01,7,20.51 USD,143.58 USD
2015-07-02,3,19.16 USD,57.49 USD
2015-07-03,3,22.11 USD,66.32 USD
2015-07-04,6,23.79 USD,142.72 USD
2015-07-05,6,25.91 USD,155.47 USD
2015-07-06,1,15.04 USD,15.04 USD
2015-07-07,6,14.92 USD,89.50 USD
2015-07-08,7,26.40 USD,184.79 USD
2015-07-09,5,27.95 USD,139.77 USD
2015-07-10,0,0.00 USD,0.00 USD
2015-07-11,3,12.35 USD,37.05 USD
2015-07-12,5,17.19 USD,85.93 USD
2015-07-13,5,15.11 USD,75.55 USD
2015-07-14,6,28.76 USD,172.58 USD
2015-07-15,4,26.41 USD,105.64 USD
2015-07-16,3,16.99 USD,50.97 USD
2015-07-17,12,20.28 USD,243.32 USD
2015-07-18,6,28.28 USD,169.67 USD
2015-07-19,7,20.34 USD,142.39 USD
2015-07-20,3,20.33 USD,61.00 USD
2015-07-21,5,16.31 USD,81.54 USD
2015-07-22,7,14.98 USD,104.88 USD
2015-07-23,4,18.43 USD,73.73 USD
2015-07-24,9,20.57 USD,185.16 USD
2015-07-25,10,21.40 USD,214.03 USD
2015-07-26,4,12.73 USD,50.91 USD
2015-07-27,12,17.35 USD,208.25 USD
2015-07-28,12,18.43 USD,221.11 USD
2015-07-29,11,23.64 USD,260.01 USD
2015-07-30,3,9.74 USD,29.23 USD
2015-07-31,5,17.01 USD,85.07 USD
2015-08-01,8,17.69 USD,141.53 USD
2015-08-02,8,18.35 USD,146.77 USD
2015-08-03,11,18.92 USD,208.08 USD
2015-08-04,10,18.87 USD,188.67 USD
2015-08-05,9,17.37 USD,156.33 USD
2015-08-06,7,17.04 USD,119.31 USD
2015-08-07,6,26.61 USD,159.64 USD
2015-08-08,12,18.00 USD,215.95 USD
2015-08-09,5,15.25 USD,76.24 USD
2015-08-10,14,20.19 USD,282.69 USD
2015-08-11,13,14.49 USD,188.31 USD
2015-08-12,7,12.96 USD,90.71 USD
2015-08-13,5,17.85 USD,89.27 USD
2015-08-14,13,13.16 USD,171.10 USD
2015-08-15,7,34.83 USD,243.81 USD
2015-08-16,12,23.04 USD,276.47 USD
2015-08-17,3,17.39 USD,52.16 USD
2015-08-18,9,19.41 USD,174.72 USD
2015-08-19,5,10.19 USD,50.97 USD
2015-08-20,6,15.44 USD,92.63 USD
2015-08-21,14,19.76 USD,276.59 USD
2015-08-22,8,13.44 USD,107.53 USD
2015-08-23,14,23.21 USD,324.91 USD
2015-08-24,15,16.74 USD,251.07 USD
2015-08-25,10,14.29 USD,142.90 USD
2015-08-26,9,23.78 USD,214.06 USD
2015-08-27,10,20.42 USD,204.15 USD
2015-08-28,8,13.62 USD,108.96 USD
2015-08-29,8,20.14 USD,161.08 USD
2015-08-30,15,18.42 USD,276.31 USD
2015-08-31,14,20.15 USD,282.12 USD
2015-09-01,10,18.39 USD,183.88 USD
2015-09-02,10,15.31 USD,153.07 USD
2015-09-03,18,14.60 USD,262.81 USD
2015-09-04,17,21.31 USD,362.31 USD
2015-09-05,7,14.71 USD,102.94 USD
2015-09-06,15,20.17 USD,302.56 USD
2015-09-07,15,14.63 USD,219.50 USD
2015-09-08,10,16.31 USD,163.08 USD
2015-09-09,22,16.56 USD,364.26 USD
2015-09-10,11,18.15 USD,199.60 USD
2015-09-11,13,13.17 USD,171.17 USD
2015-09-12,24,17.91 USD,429.73 USD
2015-09-13,28,15.44 USD,432.44 USD
2015-09-14,0,0.00 USD,0.00 USD
2015-09-15,0,0.00 USD,0.00 USD
2015-09-16,0,0.00 USD,0.00 USD
2015-09-17,0,0.00 USD,0.00 USD
2015-09-18,0,0.00 USD,0.00 USD
2015-09-19,0,0.00 USD,0.00 USD
2015-09-20,0,0.00 USD,0.00 USD
2015-09-21,0,0.00 USD,0.00 USD
2015-09-22,0,0.00 USD,0.00 USD
2015-09-23,0,0.00 USD,0.00 USD
2015-09-24,0,0.00 USD,0.00 USD
2015-09-25,0,0.00 USD,0.00 USD
2015-09-26,0,0.00 USD,0.00 USD
2015-09-27,0,0.00 USD,0.00 USD
2015-09-28,0,0.00 USD,0.00 USD
2015-09-29,0,0.00 USD,0.00 USD
2015-09-30,0,0.00 USD,0.00 USD
2015-10-01,0,0.00 USD,0.00 USD
2015-10-02,0,0.00 USD,0.00 USD
2015-10-03,0,0.00 USD,0.00 USD
2015-10-04,0,0.00 USD,0.00 USD
2015-10-05,0,0.00 USD,0.00 USD
2015-10-06,0,0.00 USD,0.00 USD
2015-10-07,0,0.00 USD,0.00 USD
2015-10-08,0,0.00 USD,0.00 USD
2015-10-09,15,15.85 USD,237.70 USD
2015-10-10,13,20.86 USD,271.13 USD
2015-10-11,25,16.12 USD,402.98 USD
2015-10-12,17,18.60 USD,316.23 USD
2015-10-13,17,17.62 USD,299.48 USD
2015-10-14,18,19.69 USD,354.43 USD
2015-10-15,21,17.76 USD,372.88 USD
2015-10-16,14,17.65 USD,247.07 USD
2015-10-17,21,19.66 USD,412.92 USD
2015-10-18,21,24.00 USD,503.92 USD
2015-10-19,23,23.58 USD,542.31 USD
2015-10-20,19,16.85 USD,320.08 USD
2015-10-21,27,19.44 USD,524.79 USD
2015-10-22,18,19.86 USD,357.44 USD
2015-10-23,6,22.24 USD,133.46 USD
2015-10-24,20,19.84 USD,396.75 USD
2015-10-25,15,19.59 USD,293.91 USD
2015-10-26,10,18.23 USD,182.30 USD
2015-10-27,27,16.97 USD,458.20 USD
2015-10-28,20,20.41 USD,408.28 USD
2015-10-29,13,17.07 USD,221.89 USD
2015-10-30,10,22.82 USD,228.24 USD
2015-10-31,7,19.84 USD,138.91 USD
2015-11-01,12,18.77 USD,225.19 USD
2015-11-02,21,20.56 USD,431.72 USD
2015-11-03,11,16.56 USD,182.15 USD
2015-11-04,22,19.38 USD,426.36 USD
2015-11-05,15,18.84 USD,282.61 USD
2015-11-06,20,19.32 USD,386.33 USD
2015-11-07,17,15.43 USD,262.28 USD
2015-11-08,12,17.47 USD,209.61 USD
2015-11-09,12,18.90 USD,226.80 USD
2015-11-10,11,18.96 USD,208.59 USD
2015-11-11,15,27.86 USD,417.86 USD
2015-11-12,12,16.39 USD,196.73 USD
2015-11-13,12,16.44 USD,197.26 USD
2015-11-14,11,25.23 USD,277.58 USD
2015-11-15,13,17.58 USD,228.52 USD
2015-11-16,32,22.15 USD,708.92 USD
2015-11-17,27,21.98 USD,593.34 USD
2015-11-18,26,23.41 USD,608.64 USD
2015-11-19,19,25.17 USD,478.32 USD
2015-11-20,17,16.08 USD,273.44 USD
2015-11-21,21,17.84 USD,374.58 USD
2015-11-22,21,17.14 USD,359.84 USD
2015-11-23,17,17.13 USD,291.16 USD
2015-11-24,20,16.06 USD,321.28 USD
2015-11-25,10,28.83 USD,288.28 USD
2015-11-26,15,21.84 USD,327.56 USD
2015-11-27,12,26.76 USD,321.09 USD
2015-11-28,20,21.60 USD,432.08 USD
2015-11-29,17,28.54 USD,485.14 USD
2015-11-30,26,19.36 USD,503.47 USD
2015-12-01,18,24.79 USD,446.25 USD
2015-12-02,15,19.06 USD,285.90 USD
2015-12-03,18,23.48 USD,422.65 USD
2015-12-04,31,17.00 USD,526.89 USD
2015-12-05,32,16.73 USD,535.31 USD
2015-12-06,30,16.96 USD,508.78 USD
2015-12-07,27,16.29 USD,439.81 USD
2015-12-08,31,17.11 USD,530.53 USD
