This file was downloaded on February 17 2018 3:05:15 AM UTC-08:00
Keywords,shoes
Date Range,2016-02-16 - 2018-02-14
Site: ,ebay.com.au
Product Condition: ,New
Listing Format: ,FixedPrice,StoresFixedPrice
Buyer Country: ,AU
Seller Country: ,AU
Category: ,Athletic

Date,Items Sold,Average Selling Price,Total Sales
2016-02-16,84,79.17 USD,6650.37 USD
2016-02-17,96,72.85 USD,6994.05 USD
2016-02-18,54,71.77 USD,3875.33 USD
2016-02-19,68,79.06 USD,5376.06 USD
2016-02-20,73,71.21 USD,5198.56 USD
2016-02-21,93,77.94 USD,7247.97 USD
2016-02-22,77,82.88 USD,6381.55 USD
2016-02-23,101,75.51 USD,7626.46 USD
2016-02-24,84,74.21 USD,6233.97 USD
2016-02-25,69,80.11 USD,5527.32 USD
2016-02-26,60,86.34 USD,5180.47 USD
2016-02-27,88,81.61 USD,7181.25 USD
2016-02-28,72,78.04 USD,5618.59 USD
2016-02-29,65,73.10 USD,4751.55 USD
2016-03-01,62,71.13 USD,4410.00 USD
2016-03-02,104,75.76 USD,7879.06 USD
2016-03-03,68,77.36 USD,5260.51 USD
2016-03-04,73,73.91 USD,5395.28 USD
2016-03-05,90,82.35 USD,7411.06 USD
2016-03-06,83,84.64 USD,7025.16 USD
2016-03-07,95,81.63 USD,7754.90 USD
2016-03-08,66,78.18 USD,5159.70 USD
2016-03-09,66,81.07 USD,5350.46 USD
2016-03-10,88,77.16 USD,6790.28 USD
2016-03-11,71,81.54 USD,5789.21 USD
2016-03-12,74,85.98 USD,6362.62 USD
2016-03-13,90,76.37 USD,6873.26 USD
2016-03-14,85,91.11 USD,7743.94 USD
2016-03-15,72,78.32 USD,5639.33 USD
2016-03-16,83,78.38 USD,6505.35 USD
2016-03-17,79,80.26 USD,6340.87 USD
2016-03-18,68,88.56 USD,6021.96 USD
2016-03-19,65,76.61 USD,4979.40 USD
2016-03-20,97,70.29 USD,6817.82 USD
2016-03-21,90,81.64 USD,7347.81 USD
2016-03-22,87,81.04 USD,7050.06 USD
2016-03-23,81,85.64 USD,6936.70 USD
