This file was downloaded on February 26 2018 4:17:55 AM UTC-08:00
Keywords,boots
Date Range,2015-02-24 - 2018-02-24
Buyer Country: ,AU
Category: ,Boots
Listing Format: ,FixedPrice,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2015-02-24,2,44.92 USD,89.84 USD
2015-02-25,68,58.72 USD,3992.87 USD
2015-02-26,54,72.97 USD,3940.30 USD
2015-02-27,55,61.78 USD,3397.85 USD
2015-02-28,74,54.80 USD,4055.28 USD
2015-03-01,64,55.33 USD,3541.22 USD
2015-03-02,80,67.93 USD,5434.44 USD
2015-03-03,72,62.71 USD,4515.44 USD
2015-03-04,79,57.15 USD,4515.11 USD
2015-03-05,72,52.00 USD,3744.10 USD
2015-03-06,69,53.50 USD,3691.38 USD
2015-03-07,59,54.37 USD,3207.98 USD
2015-03-08,61,54.76 USD,3340.62 USD
2015-03-09,69,55.14 USD,3804.50 USD
2015-03-10,72,52.11 USD,3752.01 USD
2015-03-11,87,52.82 USD,4595.14 USD
2015-03-12,75,46.61 USD,3495.75 USD
2015-03-13,63,51.53 USD,3246.36 USD
2015-03-14,77,54.59 USD,4203.27 USD
2015-03-15,88,49.16 USD,4325.81 USD
2015-03-16,82,68.96 USD,5654.83 USD
2015-03-17,95,60.08 USD,5707.23 USD
2015-03-18,89,50.34 USD,4480.60 USD
2015-03-19,65,56.45 USD,3669.31 USD
2015-03-20,69,49.81 USD,3436.71 USD
2015-03-21,67,49.51 USD,3317.08 USD
2015-03-22,90,50.63 USD,4556.67 USD
2015-03-23,94,59.81 USD,5622.27 USD
2015-03-24,119,60.50 USD,7199.38 USD
2015-03-25,115,49.84 USD,5732.09 USD
2015-03-26,118,56.19 USD,6630.35 USD
2015-03-27,100,56.52 USD,5651.70 USD
2015-03-28,84,65.81 USD,5528.35 USD
2015-03-29,104,61.32 USD,6377.68 USD
2015-03-30,94,61.85 USD,5814.18 USD
2015-03-31,99,73.26 USD,7252.65 USD
2015-04-01,92,51.41 USD,4729.39 USD
2015-04-02,93,50.92 USD,4735.44 USD
2015-04-03,75,50.03 USD,3752.37 USD
2015-04-04,83,50.91 USD,4225.40 USD
2015-04-05,110,60.82 USD,6690.08 USD
2015-04-06,140,47.86 USD,6700.09 USD
2015-04-07,154,54.54 USD,8398.67 USD
2015-04-08,139,52.77 USD,7334.38 USD
2015-04-09,158,59.25 USD,9360.73 USD
2015-04-10,133,55.59 USD,7394.12 USD
2015-04-11,126,54.05 USD,6810.02 USD
2015-04-12,137,54.62 USD,7482.93 USD
2015-04-13,138,58.86 USD,8122.15 USD
2015-04-14,133,53.98 USD,7179.43 USD
2015-04-15,145,60.53 USD,8777.11 USD
2015-04-16,139,61.66 USD,8571.18 USD
