This file was downloaded on February 26 2018 1:10:57 PM UTC-08:00
Keywords,jeans
Date Range,2015-02-24 - 2018-02-24
Site: ,ebay.com.au
Product Condition: ,New
Listing Format: ,FixedPrice,StoresFixedPrice
Buyer Country: ,AU
Seller Country: ,AU
Category: ,Jeans

Date,Items Sold,Average Selling Price,Total Sales
2015-02-24,2,24.22 USD,48.43 USD
2015-02-25,59,38.08 USD,2246.43 USD
2015-02-26,56,33.27 USD,1863.22 USD
2015-02-27,43,32.67 USD,1404.67 USD
2015-02-28,51,36.39 USD,1856.11 USD
2015-03-01,55,35.91 USD,1975.14 USD
2015-03-02,61,32.02 USD,1953.31 USD
2015-03-03,47,33.76 USD,1586.88 USD
2015-03-04,61,32.68 USD,1993.36 USD
2015-03-05,52,38.33 USD,1993.25 USD
2015-03-06,61,27.46 USD,1675.34 USD
2015-03-07,60,32.09 USD,1925.30 USD
2015-03-08,60,34.23 USD,2053.54 USD
2015-03-09,66,30.76 USD,2030.16 USD
2015-03-10,61,33.06 USD,2016.92 USD
2015-03-11,69,36.50 USD,2518.47 USD
2015-03-12,75,33.41 USD,2505.51 USD
2015-03-13,52,32.13 USD,1670.70 USD
2015-03-14,54,34.26 USD,1850.00 USD
2015-03-15,76,34.75 USD,2640.97 USD
2015-03-16,67,35.32 USD,2366.75 USD
2015-03-17,73,38.26 USD,2793.31 USD
2015-03-18,50,33.21 USD,1660.25 USD
2015-03-19,69,33.95 USD,2342.43 USD
2015-03-20,54,35.12 USD,1896.31 USD
2015-03-21,57,33.58 USD,1914.09 USD
2015-03-22,73,35.63 USD,2600.85 USD
2015-03-23,64,32.45 USD,2076.89 USD
2015-03-24,87,35.73 USD,3108.86 USD
2015-03-25,88,38.62 USD,3398.94 USD
2015-03-26,59,32.17 USD,1898.19 USD
2015-03-27,71,34.92 USD,2479.37 USD
2015-03-28,59,33.06 USD,1950.27 USD
2015-03-29,78,34.94 USD,2725.41 USD
2015-03-30,79,35.73 USD,2822.83 USD
2015-03-31,64,31.80 USD,2035.17 USD
2015-04-01,80,34.55 USD,2763.79 USD
2015-04-02,68,32.51 USD,2210.58 USD
2015-04-03,67,33.69 USD,2257.21 USD
2015-04-04,64,32.73 USD,2094.40 USD
2015-04-05,74,29.51 USD,2183.64 USD
2015-04-06,80,32.17 USD,2573.85 USD
2015-04-07,88,34.41 USD,3028.29 USD
2015-04-08,69,37.42 USD,2582.01 USD
2015-04-09,70,32.35 USD,2264.46 USD
2015-04-10,95,34.46 USD,3273.67 USD
2015-04-11,71,31.93 USD,2267.03 USD
2015-04-12,74,41.70 USD,3086.12 USD
2015-04-13,90,34.75 USD,3127.26 USD
2015-04-14,100,34.10 USD,3410.04 USD
2015-04-15,79,35.80 USD,2828.16 USD
2015-04-16,65,35.72 USD,2321.53 USD
2015-04-17,70,29.73 USD,2080.88 USD
2015-04-18,76,31.55 USD,2398.01 USD
2015-04-19,80,35.24 USD,2818.92 USD
2015-04-20,94,34.04 USD,3199.47 USD
2015-04-21,89,36.51 USD,3249.05 USD
2015-04-22,77,30.28 USD,2331.33 USD
2015-04-23,84,33.20 USD,2789.17 USD
2015-04-24,74,29.05 USD,2149.45 USD
2015-04-25,88,37.14 USD,3268.39 USD
2015-04-26,71,37.71 USD,2677.20 USD
2015-04-27,79,37.18 USD,2937.53 USD
2015-04-28,86,35.67 USD,3067.83 USD
2015-04-29,69,36.33 USD,2506.88 USD
2015-04-30,90,34.40 USD,3096.02 USD
2015-05-01,77,32.68 USD,2516.49 USD
2015-05-02,72,35.33 USD,2543.53 USD
2015-05-03,92,35.20 USD,3238.81 USD
2015-05-04,77,33.26 USD,2561.32 USD
2015-05-05,90,36.57 USD,3291.06 USD
2015-05-06,96,32.57 USD,3127.02 USD
2015-05-07,77,33.07 USD,2546.63 USD
2015-05-08,67,36.75 USD,2462.26 USD
2015-05-09,58,30.66 USD,1778.44 USD
2015-05-10,87,35.81 USD,3115.51 USD
2015-05-11,83,32.72 USD,2715.84 USD
2015-05-12,76,39.75 USD,3020.64 USD
2015-05-13,104,33.98 USD,3533.80 USD
2015-05-14,91,34.13 USD,3105.40 USD
2015-05-15,88,34.61 USD,3045.44 USD
2015-05-16,74,34.98 USD,2588.15 USD
2015-05-17,76,32.89 USD,2499.45 USD
2015-05-18,86,36.44 USD,3134.16 USD
2015-05-19,75,34.08 USD,2556.00 USD
2015-05-20,92,34.11 USD,3138.56 USD
2015-05-21,66,34.78 USD,2295.18 USD
2015-05-22,60,32.08 USD,1924.78 USD
2015-05-23,76,37.93 USD,2883.00 USD
2015-05-24,69,31.51 USD,2174.00 USD
2015-05-25,80,34.90 USD,2792.18 USD
2015-05-26,76,38.20 USD,2902.82 USD
2015-05-27,86,38.83 USD,3338.99 USD
2015-05-28,107,25.82 USD,2762.46 USD
2015-05-29,0,0.00 USD,0.00 USD
2015-05-30,93,33.62 USD,3127.08 USD
2015-05-31,104,33.58 USD,3492.70 USD
2015-06-01,95,33.36 USD,3169.42 USD
2015-06-02,87,33.79 USD,2939.85 USD
2015-06-03,93,31.84 USD,2961.23 USD
2015-06-04,65,29.15 USD,1894.64 USD
2015-06-05,71,34.31 USD,2435.90 USD
2015-06-06,68,30.54 USD,2076.45 USD
2015-06-07,73,34.14 USD,2492.29 USD
2015-06-08,104,34.13 USD,3550.03 USD
2015-06-09,83,34.52 USD,2865.52 USD
2015-06-10,83,32.27 USD,2678.75 USD
2015-06-11,97,35.40 USD,3433.83 USD
2015-06-12,63,36.54 USD,2301.80 USD
2015-06-13,71,39.53 USD,2806.56 USD
2015-06-14,83,30.86 USD,2561.53 USD
2015-06-15,97,33.74 USD,3272.46 USD
2015-06-16,101,33.70 USD,3403.24 USD
2015-06-17,85,32.06 USD,2725.40 USD
2015-06-18,85,36.30 USD,3085.55 USD
2015-06-19,57,32.22 USD,1836.53 USD
2015-06-20,70,29.25 USD,2047.81 USD
2015-06-21,88,28.52 USD,2509.76 USD
2015-06-22,77,36.42 USD,2803.99 USD
2015-06-23,72,32.45 USD,2336.52 USD
2015-06-24,56,36.99 USD,2071.35 USD
2015-06-25,55,35.75 USD,1966.13 USD
2015-06-26,65,33.94 USD,2205.90 USD
2015-06-27,70,31.89 USD,2232.15 USD
2015-06-28,61,36.52 USD,2227.61 USD
2015-06-29,66,30.82 USD,2033.83 USD
2015-06-30,78,34.74 USD,2709.52 USD
2015-07-01,75,35.15 USD,2636.54 USD
2015-07-02,76,31.88 USD,2422.52 USD
2015-07-03,57,34.81 USD,1984.16 USD
2015-07-04,71,37.26 USD,2645.31 USD
2015-07-05,89,34.64 USD,3083.15 USD
2015-07-06,93,30.08 USD,2797.82 USD
2015-07-07,116,32.86 USD,3812.07 USD
2015-07-08,98,29.18 USD,2859.80 USD
2015-07-09,111,33.12 USD,3675.96 USD
2015-07-10,71,35.21 USD,2499.80 USD
2015-07-11,116,33.77 USD,3917.76 USD
2015-07-12,108,32.29 USD,3487.03 USD
2015-07-13,120,35.58 USD,4269.28 USD
2015-07-14,109,31.85 USD,3471.44 USD
2015-07-15,150,37.58 USD,5637.47 USD
2015-07-16,117,34.54 USD,4041.62 USD
2015-07-17,92,33.08 USD,3043.76 USD
2015-07-18,100,31.35 USD,3134.51 USD
2015-07-19,112,32.53 USD,3643.39 USD
2015-07-20,118,29.17 USD,3442.35 USD
2015-07-21,126,30.04 USD,3784.70 USD
2015-07-22,117,33.61 USD,3932.74 USD
2015-07-23,122,34.89 USD,4255.99 USD
2015-07-24,87,36.07 USD,3138.48 USD
2015-07-25,91,31.72 USD,2886.89 USD
2015-07-26,106,35.48 USD,3760.71 USD
2015-07-27,83,32.68 USD,2712.41 USD
2015-07-28,86,35.74 USD,3073.38 USD
2015-07-29,93,35.80 USD,3329.11 USD
2015-07-30,101,33.90 USD,3423.91 USD
2015-07-31,93,28.37 USD,2638.11 USD
2015-08-01,82,32.73 USD,2683.80 USD
2015-08-02,79,35.38 USD,2795.18 USD
2015-08-03,100,34.21 USD,3420.79 USD
2015-08-04,102,31.65 USD,3228.19 USD
2015-08-05,99,30.62 USD,3031.60 USD
2015-08-06,87,35.80 USD,3114.67 USD
2015-08-07,87,36.96 USD,3215.12 USD
2015-08-08,84,35.51 USD,2982.97 USD
2015-08-09,99,35.88 USD,3551.89 USD
2015-08-10,90,31.96 USD,2876.04 USD
2015-08-11,96,34.76 USD,3337.18 USD
2015-08-12,99,33.94 USD,3360.15 USD
2015-08-13,90,35.70 USD,3213.39 USD
2015-08-14,72,33.18 USD,2389.23 USD
2015-08-15,51,31.80 USD,1622.05 USD
2015-08-16,110,28.29 USD,3112.12 USD
2015-08-17,73,31.81 USD,2322.08 USD
2015-08-18,85,30.37 USD,2581.79 USD
2015-08-19,105,31.67 USD,3325.85 USD
2015-08-20,58,34.59 USD,2006.00 USD
2015-08-21,68,31.66 USD,2153.04 USD
2015-08-22,58,32.16 USD,1865.31 USD
2015-08-23,55,36.75 USD,2021.50 USD
2015-08-24,72,32.50 USD,2339.77 USD
2015-08-25,77,39.01 USD,3004.03 USD
2015-08-26,72,30.58 USD,2201.49 USD
2015-08-27,72,32.90 USD,2368.58 USD
2015-08-28,64,34.82 USD,2228.48 USD
2015-08-29,59,30.04 USD,1772.26 USD
2015-08-30,89,34.26 USD,3049.50 USD
2015-08-31,62,30.25 USD,1875.55 USD
2015-09-01,58,31.64 USD,1835.13 USD
2015-09-02,59,33.24 USD,1961.25 USD
2015-09-03,57,32.01 USD,1824.37 USD
2015-09-04,50,33.20 USD,1659.88 USD
2015-09-05,70,31.77 USD,2223.97 USD
2015-09-06,59,34.36 USD,2027.01 USD
2015-09-07,69,34.19 USD,2358.92 USD
2015-09-08,78,33.13 USD,2584.39 USD
2015-09-09,70,37.25 USD,2607.59 USD
2015-09-10,57,32.54 USD,1854.78 USD
2015-09-11,58,39.96 USD,2317.81 USD
2015-09-12,48,33.16 USD,1591.85 USD
2015-09-13,65,32.66 USD,2123.04 USD
2015-09-14,0,0.00 USD,0.00 USD
2015-09-15,0,0.00 USD,0.00 USD
2015-09-16,0,0.00 USD,0.00 USD
2015-09-17,0,0.00 USD,0.00 USD
2015-09-18,0,0.00 USD,0.00 USD
2015-09-19,0,0.00 USD,0.00 USD
2015-09-20,0,0.00 USD,0.00 USD
2015-09-21,0,0.00 USD,0.00 USD
2015-09-22,0,0.00 USD,0.00 USD
2015-09-23,0,0.00 USD,0.00 USD
2015-09-24,0,0.00 USD,0.00 USD
2015-09-25,0,0.00 USD,0.00 USD
2015-09-26,0,0.00 USD,0.00 USD
2015-09-27,0,0.00 USD,0.00 USD
2015-09-28,0,0.00 USD,0.00 USD
2015-09-29,0,0.00 USD,0.00 USD
2015-09-30,0,0.00 USD,0.00 USD
2015-10-01,0,0.00 USD,0.00 USD
2015-10-02,0,0.00 USD,0.00 USD
2015-10-03,0,0.00 USD,0.00 USD
2015-10-04,0,0.00 USD,0.00 USD
2015-10-05,0,0.00 USD,0.00 USD
2015-10-06,0,0.00 USD,0.00 USD
2015-10-07,0,0.00 USD,0.00 USD
2015-10-08,0,0.00 USD,0.00 USD
2015-10-09,50,37.14 USD,1857.15 USD
2015-10-10,47,32.91 USD,1546.65 USD
2015-10-11,41,30.41 USD,1246.73 USD
2015-10-12,55,26.28 USD,1445.23 USD
2015-10-13,42,37.29 USD,1566.32 USD
2015-10-14,36,25.51 USD,918.27 USD
2015-10-15,35,39.24 USD,1373.48 USD
2015-10-16,37,22.70 USD,840.04 USD
2015-10-17,34,26.46 USD,899.61 USD
2015-10-18,44,31.82 USD,1399.99 USD
2015-10-19,51,39.08 USD,1993.23 USD
2015-10-20,45,31.75 USD,1428.77 USD
2015-10-21,56,31.54 USD,1766.17 USD
2015-10-22,52,34.12 USD,1774.33 USD
2015-10-23,42,38.24 USD,1606.02 USD
2015-10-24,35,33.19 USD,1161.70 USD
2015-10-25,56,31.88 USD,1785.52 USD
2015-10-26,56,26.87 USD,1504.44 USD
2015-10-27,78,27.77 USD,2166.13 USD
2015-10-28,65,29.11 USD,1892.34 USD
2015-10-29,54,30.58 USD,1651.55 USD
2015-10-30,40,27.85 USD,1114.12 USD
2015-10-31,50,30.02 USD,1501.16 USD
2015-11-01,59,27.51 USD,1622.97 USD
2015-11-02,55,28.08 USD,1544.29 USD
2015-11-03,44,25.31 USD,1113.85 USD
2015-11-04,41,28.58 USD,1171.62 USD
2015-11-05,37,33.15 USD,1226.64 USD
2015-11-06,35,26.72 USD,935.13 USD
2015-11-07,40,32.01 USD,1280.25 USD
2015-11-08,44,33.51 USD,1474.38 USD
2015-11-09,62,30.43 USD,1886.93 USD
2015-11-10,50,26.79 USD,1339.29 USD
2015-11-11,49,29.96 USD,1467.95 USD
2015-11-12,46,30.68 USD,1411.11 USD
2015-11-13,46,35.33 USD,1624.98 USD
2015-11-14,40,36.03 USD,1441.27 USD
2015-11-15,53,23.22 USD,1230.77 USD
2015-11-16,55,30.32 USD,1667.65 USD
2015-11-17,23,27.60 USD,634.84 USD
2015-11-18,38,26.39 USD,1002.99 USD
2015-11-19,38,25.26 USD,959.80 USD
2015-11-20,38,27.90 USD,1060.17 USD
2015-11-21,55,24.98 USD,1373.80 USD
2015-11-22,33,31.19 USD,1029.30 USD
2015-11-23,56,29.11 USD,1630.32 USD
2015-11-24,39,36.43 USD,1420.72 USD
2015-11-25,43,29.19 USD,1255.16 USD
2015-11-26,55,32.69 USD,1797.89 USD
2015-11-27,44,29.27 USD,1287.66 USD
2015-11-28,30,22.48 USD,674.30 USD
2015-11-29,42,28.99 USD,1217.78 USD
2015-11-30,37,31.13 USD,1151.89 USD
2015-12-01,55,36.24 USD,1993.27 USD
2015-12-02,46,36.23 USD,1666.53 USD
2015-12-03,38,27.41 USD,1041.43 USD
2015-12-04,33,27.14 USD,895.51 USD
2015-12-05,30,23.81 USD,714.23 USD
2015-12-06,39,34.31 USD,1337.95 USD
2015-12-07,47,32.17 USD,1512.03 USD
2015-12-08,47,38.33 USD,1801.74 USD
2015-12-09,41,34.12 USD,1398.78 USD
2015-12-10,33,32.49 USD,1072.07 USD
2015-12-11,47,31.85 USD,1496.96 USD
2015-12-12,36,25.72 USD,925.86 USD
2015-12-13,39,30.18 USD,1176.97 USD
2015-12-14,46,31.87 USD,1466.24 USD
2015-12-15,45,33.57 USD,1510.66 USD
2015-12-16,51,35.15 USD,1792.64 USD
2015-12-17,41,33.97 USD,1392.59 USD
2015-12-18,24,34.23 USD,821.56 USD
2015-12-19,19,29.92 USD,568.40 USD
