This file was downloaded on February 25 2018 4:49:42 AM UTC-08:00
Keywords,handbag
Date Range,2015-02-23 - 2018-02-23
Site: ,ebay.com.au
Product Condition: ,New
Listing Format: ,StoresFixedPrice,FixedPrice
Buyer Country: ,AU
Seller Country: ,AU
Category: ,Women's Bags

Date,Items Sold,Average Selling Price,Total Sales
2015-02-23,7,50.70 USD,354.92 USD
2015-02-24,87,54.68 USD,4756.88 USD
2015-02-25,73,39.42 USD,2877.90 USD
2015-02-26,65,76.66 USD,4982.67 USD
2015-02-27,79,45.02 USD,3556.91 USD
2015-02-28,99,32.69 USD,3236.33 USD
2015-03-01,81,58.30 USD,4721.94 USD
2015-03-02,77,44.69 USD,3441.32 USD
2015-03-03,77,45.46 USD,3500.09 USD
2015-03-04,113,30.00 USD,3390.51 USD
2015-03-05,73,52.82 USD,3855.75 USD
2015-03-06,58,58.20 USD,3375.41 USD
2015-03-07,61,40.59 USD,2475.71 USD
2015-03-08,91,56.32 USD,5124.89 USD
2015-03-09,88,39.47 USD,3473.56 USD
2015-03-10,82,46.50 USD,3813.22 USD
2015-03-11,88,49.18 USD,4328.08 USD
2015-03-12,73,44.85 USD,3274.21 USD
2015-03-13,64,47.60 USD,3046.11 USD
2015-03-14,65,61.81 USD,4017.40 USD
2015-03-15,76,39.64 USD,3012.89 USD
2015-03-16,78,40.41 USD,3152.08 USD
2015-03-17,85,43.46 USD,3693.88 USD
2015-03-18,102,46.41 USD,4734.21 USD
2015-03-19,77,51.06 USD,3931.67 USD
2015-03-20,69,51.95 USD,3584.45 USD
2015-03-21,74,45.53 USD,3369.14 USD
2015-03-22,78,42.52 USD,3316.42 USD
2015-03-23,93,44.08 USD,4099.81 USD
2015-03-24,64,45.91 USD,2938.01 USD
2015-03-25,78,57.90 USD,4516.07 USD
2015-03-26,69,39.56 USD,2729.96 USD
2015-03-27,78,30.27 USD,2360.78 USD
2015-03-28,84,38.48 USD,3232.51 USD
2015-03-29,63,45.73 USD,2880.98 USD
2015-03-30,90,50.14 USD,4512.67 USD
2015-03-31,81,47.23 USD,3825.89 USD
2015-04-01,66,64.24 USD,4240.03 USD
2015-04-02,84,50.46 USD,4238.67 USD
2015-04-03,73,41.30 USD,3015.14 USD
2015-04-04,67,46.27 USD,3100.09 USD
2015-04-05,64,47.37 USD,3031.68 USD
2015-04-06,67,50.05 USD,3353.12 USD
2015-04-07,78,45.37 USD,3538.71 USD
2015-04-08,101,39.18 USD,3956.80 USD
2015-04-09,79,45.12 USD,3564.11 USD
2015-04-10,67,48.08 USD,3221.53 USD
2015-04-11,75,41.89 USD,3142.01 USD
2015-04-12,79,43.93 USD,3470.34 USD
2015-04-13,86,45.15 USD,3882.57 USD
2015-04-14,81,41.74 USD,3380.80 USD
2015-04-15,73,35.55 USD,2595.02 USD
2015-04-16,77,44.94 USD,3460.21 USD
2015-04-17,68,45.41 USD,3087.81 USD
2015-04-18,58,40.77 USD,2364.52 USD
2015-04-19,78,34.77 USD,2712.27 USD
2015-04-20,91,37.90 USD,3448.75 USD
2015-04-21,69,65.53 USD,4521.56 USD
2015-04-22,87,36.06 USD,3137.25 USD
2015-04-23,91,47.22 USD,4297.43 USD
2015-04-24,84,33.95 USD,2851.90 USD
2015-04-25,72,42.89 USD,3088.12 USD
2015-04-26,116,35.66 USD,4136.08 USD
2015-04-27,75,55.65 USD,4173.55 USD
2015-04-28,83,44.78 USD,3716.87 USD
2015-04-29,99,50.80 USD,5029.33 USD
2015-04-30,94,43.71 USD,4108.31 USD
2015-05-01,76,51.66 USD,3925.79 USD
2015-05-02,83,56.81 USD,4715.02 USD
2015-05-03,87,55.05 USD,4789.49 USD
2015-05-04,89,46.24 USD,4115.02 USD
2015-05-05,87,45.92 USD,3994.81 USD
2015-05-06,89,42.61 USD,3792.29 USD
2015-05-07,66,63.05 USD,4161.04 USD
2015-05-08,65,48.17 USD,3131.11 USD
2015-05-09,64,61.16 USD,3914.40 USD
2015-05-10,91,38.69 USD,3520.66 USD
2015-05-11,96,32.28 USD,3099.13 USD
2015-05-12,71,58.01 USD,4118.43 USD
2015-05-13,125,23.32 USD,2914.50 USD
2015-05-14,70,49.28 USD,3449.49 USD
2015-05-15,69,48.51 USD,3346.99 USD
2015-05-16,61,48.00 USD,2927.98 USD
2015-05-17,82,48.93 USD,4012.32 USD
2015-05-18,77,83.81 USD,6453.41 USD
2015-05-19,91,48.30 USD,4395.45 USD
2015-05-20,97,43.89 USD,4257.60 USD
2015-05-21,75,49.18 USD,3688.16 USD
2015-05-22,62,46.40 USD,2876.55 USD
2015-05-23,67,53.97 USD,3616.22 USD
2015-05-24,77,39.84 USD,3067.58 USD
2015-05-25,81,59.59 USD,4826.65 USD
2015-05-26,77,42.19 USD,3248.81 USD
2015-05-27,102,37.55 USD,3829.76 USD
2015-05-28,71,37.86 USD,2688.13 USD
2015-05-29,0,0.00 USD,0.00 USD
2015-05-30,72,39.76 USD,2862.51 USD
2015-05-31,84,40.98 USD,3442.03 USD
2015-06-01,71,74.45 USD,5285.86 USD
2015-06-02,69,47.17 USD,3255.02 USD
2015-06-03,83,43.50 USD,3610.87 USD
2015-06-04,70,52.79 USD,3695.60 USD
2015-06-05,66,52.54 USD,3467.64 USD
2015-06-06,60,58.40 USD,3504.21 USD
2015-06-07,71,46.99 USD,3336.22 USD
2015-06-08,56,78.93 USD,4420.05 USD
2015-06-09,91,46.94 USD,4271.11 USD
2015-06-10,74,43.85 USD,3245.05 USD
2015-06-11,56,56.00 USD,3136.18 USD
2015-06-12,57,51.90 USD,2958.11 USD
2015-06-13,76,37.31 USD,2835.36 USD
2015-06-14,91,52.53 USD,4780.53 USD
2015-06-15,74,47.96 USD,3548.71 USD
2015-06-16,83,44.34 USD,3680.58 USD
2015-06-17,84,34.26 USD,2878.06 USD
2015-06-18,56,35.62 USD,1994.52 USD
2015-06-19,49,52.54 USD,2574.61 USD
2015-06-20,76,49.86 USD,3789.71 USD
2015-06-21,79,33.05 USD,2610.63 USD
2015-06-22,74,39.05 USD,2889.84 USD
2015-06-23,81,66.77 USD,5408.31 USD
2015-06-24,67,46.79 USD,3134.83 USD
2015-06-25,64,44.94 USD,2876.00 USD
2015-06-26,87,38.46 USD,3345.87 USD
2015-06-27,70,45.03 USD,3152.04 USD
2015-06-28,73,42.86 USD,3128.72 USD
2015-06-29,67,42.24 USD,2829.92 USD
2015-06-30,64,52.18 USD,3339.64 USD
2015-07-01,99,44.52 USD,4407.78 USD
2015-07-02,80,44.38 USD,3550.17 USD
2015-07-03,72,41.17 USD,2964.47 USD
2015-07-04,65,30.87 USD,2006.41 USD
2015-07-05,79,35.62 USD,2813.60 USD
2015-07-06,80,33.70 USD,2695.99 USD
2015-07-07,99,27.66 USD,2738.45 USD
2015-07-08,77,32.98 USD,2539.28 USD
2015-07-09,81,31.91 USD,2584.59 USD
2015-07-10,70,36.93 USD,2585.30 USD
2015-07-11,69,50.81 USD,3506.23 USD
2015-07-12,84,36.06 USD,3028.84 USD
2015-07-13,79,46.08 USD,3640.06 USD
2015-07-14,87,42.20 USD,3671.72 USD
2015-07-15,92,39.08 USD,3595.40 USD
2015-07-16,92,50.39 USD,4635.56 USD
2015-07-17,90,36.77 USD,3309.48 USD
2015-07-18,72,43.88 USD,3159.46 USD
2015-07-19,108,45.31 USD,4893.64 USD
2015-07-20,91,38.80 USD,3530.60 USD
2015-07-21,95,93.61 USD,8892.70 USD
2015-07-22,88,42.11 USD,3705.53 USD
2015-07-23,123,35.80 USD,4403.22 USD
2015-07-24,96,44.15 USD,4237.99 USD
2015-07-25,85,44.97 USD,3822.31 USD
2015-07-26,90,36.10 USD,3248.70 USD
2015-07-27,99,44.05 USD,4360.68 USD
2015-07-28,89,47.33 USD,4212.43 USD
2015-07-29,86,48.91 USD,4205.98 USD
2015-07-30,87,34.74 USD,3022.04 USD
2015-07-31,102,48.52 USD,4949.28 USD
2015-08-01,90,32.61 USD,2934.47 USD
2015-08-02,96,39.92 USD,3832.00 USD
2015-08-03,61,45.79 USD,2792.96 USD
2015-08-04,65,71.75 USD,4663.87 USD
2015-08-05,75,94.13 USD,7059.52 USD
2015-08-06,79,59.99 USD,4738.90 USD
2015-08-07,71,47.31 USD,3358.70 USD
2015-08-08,62,46.56 USD,2886.45 USD
2015-08-09,111,47.86 USD,5311.95 USD
2015-08-10,62,49.92 USD,3094.76 USD
2015-08-11,102,45.69 USD,4660.22 USD
2015-08-12,75,50.38 USD,3778.45 USD
2015-08-13,91,35.01 USD,3185.53 USD
2015-08-14,68,46.24 USD,3144.38 USD
2015-08-15,91,44.68 USD,4065.84 USD
2015-08-16,106,42.60 USD,4515.67 USD
2015-08-17,100,70.71 USD,7070.96 USD
2015-08-18,66,48.05 USD,3171.36 USD
2015-08-19,77,48.20 USD,3711.05 USD
2015-08-20,104,46.65 USD,4851.11 USD
2015-08-21,56,46.92 USD,2627.66 USD
2015-08-22,69,55.25 USD,3812.17 USD
2015-08-23,70,47.71 USD,3339.95 USD
2015-08-24,89,45.06 USD,4010.68 USD
2015-08-25,75,52.74 USD,3955.83 USD
2015-08-26,91,37.53 USD,3415.53 USD
2015-08-27,83,31.27 USD,2595.53 USD
2015-08-28,76,47.90 USD,3640.47 USD
2015-08-29,77,52.81 USD,4066.04 USD
2015-08-30,78,46.13 USD,3598.47 USD
2015-08-31,78,37.05 USD,2889.87 USD
2015-09-01,86,34.32 USD,2951.55 USD
2015-09-02,70,48.28 USD,3379.92 USD
