This file was downloaded on February 22 2018 11:04:54 PM UTC-08:00
Keywords,dress
Date Range,2015-02-21 - 2018-02-20
Site: ,ebay.com.au
Product Condition: ,New
Listing Format: ,FixedPrice,StoresFixedPrice
Buyer Country: ,AU
Seller Country: ,AU
Category: ,Dresses

Date,Items Sold,Average Selling Price,Total Sales
2015-02-21,24,37.88 USD,909.02 USD
2015-02-22,241,33.70 USD,8120.50 USD
2015-02-23,212,38.23 USD,8104.46 USD
2015-02-24,221,36.18 USD,7996.53 USD
2015-02-25,231,32.67 USD,7546.96 USD
2015-02-26,389,32.51 USD,12645.99 USD
2015-02-27,86,32.79 USD,2819.75 USD
2015-02-28,400,33.77 USD,13506.70 USD
2015-03-01,193,34.73 USD,6702.84 USD
2015-03-02,242,34.34 USD,8310.67 USD
2015-03-03,209,33.31 USD,6960.94 USD
2015-03-04,223,33.31 USD,7428.46 USD
2015-03-05,229,38.67 USD,8855.11 USD
2015-03-06,223,37.82 USD,8433.45 USD
2015-03-07,238,33.57 USD,7990.82 USD
2015-03-08,233,31.03 USD,7231.01 USD
2015-03-09,50,33.68 USD,1684.06 USD
2015-03-10,400,35.91 USD,14365.06 USD
2015-03-11,57,38.70 USD,2206.18 USD
2015-03-12,387,33.86 USD,13104.34 USD
2015-03-13,232,34.68 USD,8045.59 USD
2015-03-14,252,32.38 USD,8159.17 USD
2015-03-15,233,36.90 USD,8597.92 USD
2015-03-16,85,37.49 USD,3186.37 USD
2015-03-17,313,39.32 USD,12308.04 USD
2015-03-18,217,38.17 USD,8282.34 USD
2015-03-19,266,39.62 USD,10540.01 USD
2015-03-20,220,32.06 USD,7053.80 USD
2015-03-21,232,37.50 USD,8700.84 USD
2015-03-22,172,35.66 USD,6133.95 USD
2015-03-23,301,33.51 USD,10085.66 USD
2015-03-24,242,39.22 USD,9490.32 USD
2015-03-25,170,40.21 USD,6835.36 USD
2015-03-26,230,37.30 USD,8578.93 USD
2015-03-27,197,38.58 USD,7599.94 USD
2015-03-28,258,40.56 USD,10464.48 USD
2015-03-29,261,35.49 USD,9262.27 USD
2015-03-30,205,38.09 USD,7808.49 USD
2015-03-31,212,35.91 USD,7613.39 USD
2015-04-01,134,38.39 USD,5143.89 USD
2015-04-02,353,33.76 USD,11917.02 USD
2015-04-03,178,41.53 USD,7392.79 USD
2015-04-04,240,35.51 USD,8522.82 USD
2015-04-05,257,32.93 USD,8464.18 USD
2015-04-06,258,36.34 USD,9375.70 USD
2015-04-07,194,41.55 USD,8060.45 USD
2015-04-08,223,35.20 USD,7850.66 USD
2015-04-09,230,33.52 USD,7709.24 USD
2015-04-10,212,37.88 USD,8030.32 USD
2015-04-11,236,38.17 USD,9008.16 USD
2015-04-12,231,37.02 USD,8552.70 USD
2015-04-13,232,33.46 USD,7762.15 USD
2015-04-14,232,32.60 USD,7562.84 USD
2015-04-15,204,37.38 USD,7625.15 USD
2015-04-16,296,32.46 USD,9608.58 USD
2015-04-17,213,31.57 USD,6724.07 USD
2015-04-18,204,38.06 USD,7763.92 USD
2015-04-19,110,36.96 USD,4065.86 USD
2015-04-20,294,34.91 USD,10262.58 USD
2015-04-21,304,32.37 USD,9840.55 USD
2015-04-22,189,33.20 USD,6274.88 USD
2015-04-23,248,35.89 USD,8899.76 USD
2015-04-24,228,36.38 USD,8294.87 USD
2015-04-25,250,39.92 USD,9980.78 USD
2015-04-26,203,39.31 USD,7978.92 USD
2015-04-27,246,37.79 USD,9297.44 USD
2015-04-28,231,35.07 USD,8101.83 USD
2015-04-29,243,38.13 USD,9265.39 USD
2015-04-30,204,37.08 USD,7564.30 USD
2015-05-01,138,36.30 USD,5009.20 USD
2015-05-02,332,39.49 USD,13109.43 USD
2015-05-03,229,39.13 USD,8960.34 USD
2015-05-04,241,38.81 USD,9353.98 USD
2015-05-05,232,39.78 USD,9229.30 USD
2015-05-06,200,41.39 USD,8278.04 USD
2015-05-07,235,40.53 USD,9524.10 USD
2015-05-08,179,42.42 USD,7592.67 USD
2015-05-09,289,38.59 USD,11151.37 USD
2015-05-10,228,40.21 USD,9167.78 USD
2015-05-11,215,42.50 USD,9138.35 USD
2015-05-12,271,37.67 USD,10208.09 USD
2015-05-13,235,38.36 USD,9015.50 USD
2015-05-14,165,41.35 USD,6822.49 USD
2015-05-15,250,43.41 USD,10853.19 USD
2015-05-16,250,35.22 USD,8805.27 USD
2015-05-17,253,35.83 USD,9064.66 USD
2015-05-18,217,39.94 USD,8667.86 USD
2015-05-19,193,39.89 USD,7699.44 USD
2015-05-20,219,36.28 USD,7945.44 USD
2015-05-21,225,38.81 USD,8733.04 USD
2015-05-22,244,37.32 USD,9106.90 USD
2015-05-23,220,34.09 USD,7499.94 USD
2015-05-24,248,41.59 USD,10313.58 USD
2015-05-25,281,33.90 USD,9526.04 USD
2015-05-26,158,41.38 USD,6538.19 USD
2015-05-27,224,35.94 USD,8050.14 USD
2015-05-28,324,24.58 USD,7965.08 USD
2015-05-29,0,0.00 USD,0.00 USD
2015-05-30,321,35.19 USD,11295.07 USD
2015-05-31,96,33.22 USD,3188.74 USD
2015-06-01,354,35.15 USD,12443.79 USD
2015-06-02,215,31.95 USD,6869.64 USD
2015-06-03,234,35.09 USD,8209.98 USD
2015-06-04,235,34.11 USD,8015.82 USD
2015-06-05,244,35.02 USD,8543.84 USD
2015-06-06,225,37.16 USD,8360.33 USD
2015-06-07,233,32.71 USD,7621.08 USD
2015-06-08,225,38.70 USD,8708.56 USD
2015-06-09,255,34.76 USD,8865.02 USD
2015-06-10,216,42.10 USD,9092.69 USD
2015-06-11,210,42.21 USD,8864.98 USD
2015-06-12,250,35.72 USD,8929.68 USD
2015-06-13,227,34.43 USD,7814.93 USD
2015-06-14,209,40.85 USD,8537.12 USD
2015-06-15,188,42.79 USD,8044.04 USD
2015-06-16,269,32.56 USD,8758.78 USD
2015-06-17,252,32.05 USD,8075.89 USD
2015-06-18,223,35.65 USD,7950.28 USD
2015-06-19,204,35.86 USD,7314.77 USD
2015-06-20,237,34.45 USD,8164.20 USD
2015-06-21,243,35.87 USD,8716.41 USD
2015-06-22,213,37.26 USD,7936.45 USD
2015-06-23,246,36.90 USD,9076.57 USD
2015-06-24,221,34.25 USD,7568.21 USD
2015-06-25,213,36.68 USD,7812.81 USD
2015-06-26,250,43.08 USD,10769.57 USD
2015-06-27,203,35.02 USD,7108.37 USD
2015-06-28,252,41.10 USD,10357.45 USD
2015-06-29,219,33.27 USD,7285.27 USD
2015-06-30,244,35.98 USD,8779.92 USD
2015-07-01,126,32.77 USD,4129.48 USD
2015-07-02,269,37.22 USD,10012.24 USD
2015-07-03,286,35.06 USD,10028.23 USD
2015-07-04,219,31.52 USD,6902.74 USD
2015-07-05,239,37.82 USD,9038.06 USD
2015-07-06,225,41.72 USD,9387.68 USD
2015-07-07,252,36.51 USD,9200.51 USD
2015-07-08,225,32.35 USD,7279.84 USD
2015-07-09,228,34.31 USD,7822.99 USD
2015-07-10,181,40.24 USD,7284.18 USD
2015-07-11,275,33.41 USD,9187.82 USD
2015-07-12,239,38.45 USD,9189.88 USD
2015-07-13,211,34.04 USD,7183.17 USD
2015-07-14,238,33.47 USD,7966.43 USD
2015-07-15,235,33.59 USD,7892.66 USD
2015-07-16,199,38.14 USD,7590.08 USD
2015-07-17,226,38.36 USD,8669.65 USD
2015-07-18,222,33.51 USD,7438.60 USD
2015-07-19,279,35.49 USD,9900.49 USD
2015-07-20,206,33.86 USD,6975.70 USD
2015-07-21,235,35.38 USD,8313.31 USD
2015-07-22,252,37.17 USD,9365.67 USD
2015-07-23,167,42.37 USD,7075.73 USD
2015-07-24,235,32.84 USD,7717.53 USD
2015-07-25,262,35.81 USD,9383.48 USD
2015-07-26,241,32.39 USD,7805.34 USD
2015-07-27,198,33.19 USD,6571.89 USD
2015-07-28,241,38.66 USD,9316.97 USD
2015-07-29,247,34.33 USD,8479.45 USD
2015-07-30,232,32.42 USD,7520.94 USD
2015-07-31,101,32.22 USD,3254.13 USD
2015-08-01,381,34.14 USD,13008.60 USD
2015-08-02,196,40.10 USD,7859.91 USD
2015-08-03,250,36.75 USD,9188.53 USD
2015-08-04,222,31.52 USD,6996.52 USD
2015-08-05,240,37.22 USD,8931.75 USD
2015-08-06,232,35.10 USD,8142.29 USD
2015-08-07,168,35.38 USD,5943.09 USD
2015-08-08,258,36.23 USD,9348.04 USD
2015-08-09,235,35.24 USD,8280.77 USD
2015-08-10,217,37.44 USD,8124.33 USD
2015-08-11,261,34.89 USD,9106.20 USD
2015-08-12,219,34.39 USD,7530.67 USD
2015-08-13,215,38.76 USD,8332.75 USD
2015-08-14,198,32.86 USD,6506.24 USD
2015-08-15,268,36.41 USD,9758.97 USD
2015-08-16,234,34.75 USD,8130.43 USD
2015-08-17,197,47.94 USD,9443.98 USD
2015-08-18,241,32.65 USD,7869.69 USD
2015-08-19,228,38.07 USD,8680.06 USD
2015-08-20,229,34.87 USD,7985.44 USD
2015-08-21,220,30.55 USD,6721.05 USD
2015-08-22,244,33.95 USD,8283.39 USD
2015-08-23,231,41.99 USD,9699.81 USD
2015-08-24,259,40.55 USD,10501.34 USD
2015-08-25,40,39.72 USD,1588.69 USD
2015-08-26,411,32.12 USD,13203.05 USD
2015-08-27,194,40.67 USD,7889.29 USD
2015-08-28,216,34.54 USD,7461.44 USD
2015-08-29,255,36.27 USD,9248.82 USD
2015-08-30,232,42.08 USD,9762.03 USD
2015-08-31,67,34.57 USD,2316.20 USD
2015-09-01,227,35.83 USD,8132.91 USD
