This file was downloaded on March 15 2018 6:17:49 AM UTC-07:00
Keywords,furniture
Date Range,2015-03-13 - 2018-03-11
Buyer Country: ,AU
Category: ,Furniture
Product Condition: ,New,Used
Listing Format: ,Auction
Seller Country: ,AU
Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2015-03-13,9,213.15 USD,1918.37 USD
2015-03-14,18,95.11 USD,1712.01 USD
2015-03-15,36,176.91 USD,6368.87 USD
2015-03-16,31,221.89 USD,6878.70 USD
2015-03-17,25,110.17 USD,2754.15 USD
2015-03-18,26,208.25 USD,5414.45 USD
2015-03-19,20,155.05 USD,3101.05 USD
2015-03-20,24,122.84 USD,2948.05 USD
2015-03-21,21,128.95 USD,2707.99 USD
2015-03-22,48,149.29 USD,7166.14 USD
2015-03-23,30,209.59 USD,6287.69 USD
2015-03-24,22,160.81 USD,3537.82 USD
2015-03-25,22,102.53 USD,2255.70 USD
2015-03-26,29,103.07 USD,2989.07 USD
2015-03-27,24,126.96 USD,3047.03 USD
2015-03-28,27,170.51 USD,4603.82 USD
2015-03-29,39,163.18 USD,6363.88 USD
2015-03-30,20,170.18 USD,3403.69 USD
2015-03-31,34,149.11 USD,5069.89 USD
2015-04-01,18,213.41 USD,3841.42 USD
2015-04-02,21,152.29 USD,3198.02 USD
2015-04-03,31,139.30 USD,4318.35 USD
2015-04-04,29,173.90 USD,5043.19 USD
2015-04-05,27,186.11 USD,5025.06 USD
2015-04-06,24,136.44 USD,3274.55 USD
2015-04-07,27,179.66 USD,4850.80 USD
2015-04-08,25,140.56 USD,3514.00 USD
2015-04-09,36,147.00 USD,5292.03 USD
2015-04-10,41,129.68 USD,5317.01 USD
2015-04-11,33,81.46 USD,2688.21 USD
2015-04-12,36,110.72 USD,3985.94 USD
2015-04-13,26,266.99 USD,6941.74 USD
2015-04-14,29,115.55 USD,3350.82 USD
2015-04-15,35,154.08 USD,5392.85 USD
2015-04-16,23,117.55 USD,2703.63 USD
2015-04-17,21,175.26 USD,3680.44 USD
2015-04-18,31,113.65 USD,3523.09 USD
2015-04-19,40,163.20 USD,6528.18 USD
2015-04-20,24,257.79 USD,6187.02 USD
2015-04-21,19,115.80 USD,2200.24 USD
2015-04-22,19,77.76 USD,1477.36 USD
2015-04-23,23,75.69 USD,1740.83 USD
2015-04-24,21,156.14 USD,3278.84 USD
2015-04-25,27,93.01 USD,2511.23 USD
2015-04-26,30,250.66 USD,7519.93 USD
2015-04-27,25,166.10 USD,4152.57 USD
2015-04-28,19,155.75 USD,2959.16 USD
2015-04-29,21,185.74 USD,3900.56 USD
2015-04-30,22,201.34 USD,4429.49 USD
2015-05-01,27,103.95 USD,2806.65 USD
2015-05-02,27,293.88 USD,7934.83 USD
2015-05-03,29,133.99 USD,3885.61 USD
2015-05-04,25,177.33 USD,4433.25 USD
2015-05-05,18,143.58 USD,2584.51 USD
2015-05-06,24,161.50 USD,3876.07 USD
2015-05-07,25,107.99 USD,2699.73 USD
2015-05-08,29,127.94 USD,3710.23 USD
2015-05-09,37,147.68 USD,5464.32 USD
2015-05-10,37,169.83 USD,6283.53 USD
2015-05-11,21,162.26 USD,3407.41 USD
2015-05-12,13,159.76 USD,2076.83 USD
2015-05-13,29,155.89 USD,4520.84 USD
2015-05-14,25,127.70 USD,3192.46 USD
2015-05-15,20,239.90 USD,4798.02 USD
2015-05-16,25,170.59 USD,4264.86 USD
2015-05-17,21,155.18 USD,3258.86 USD
2015-05-18,25,65.81 USD,1645.19 USD
2015-05-19,32,88.51 USD,2832.37 USD
2015-05-20,31,87.65 USD,2717.11 USD
2015-05-21,24,137.60 USD,3302.29 USD
2015-05-22,22,155.32 USD,3417.09 USD
2015-05-23,25,77.96 USD,1949.10 USD
2015-05-24,32,119.94 USD,3838.06 USD
2015-05-25,21,134.43 USD,2823.13 USD
2015-05-26,17,105.98 USD,1801.59 USD
2015-05-27,38,157.99 USD,6003.73 USD
2015-05-28,22,149.19 USD,3282.15 USD
2015-05-29,0,0.00 USD,0.00 USD
2015-05-30,37,153.10 USD,5664.57 USD
2015-05-31,36,175.37 USD,6313.46 USD
2015-06-01,31,150.65 USD,4670.09 USD
2015-06-02,19,101.01 USD,1919.22 USD
2015-06-03,28,163.66 USD,4582.50 USD
2015-06-04,22,133.26 USD,2931.63 USD
2015-06-05,30,200.30 USD,6008.91 USD
2015-06-06,37,97.37 USD,3602.80 USD
2015-06-07,43,130.48 USD,5610.85 USD
2015-06-08,30,141.21 USD,4236.26 USD
2015-06-09,12,144.22 USD,1730.59 USD
2015-06-10,24,152.84 USD,3668.09 USD
2015-06-11,30,191.54 USD,5746.24 USD
2015-06-12,18,129.24 USD,2326.39 USD
2015-06-13,29,130.90 USD,3796.20 USD
2015-06-14,25,72.28 USD,1807.05 USD
2015-06-15,34,149.41 USD,5079.89 USD
2015-06-16,40,141.04 USD,5641.67 USD
2015-06-17,30,232.48 USD,6974.36 USD
2015-06-18,29,117.54 USD,3408.61 USD
2015-06-19,25,163.48 USD,4086.88 USD
2015-06-20,16,165.82 USD,2653.11 USD
2015-06-21,25,198.59 USD,4964.71 USD
2015-06-22,20,122.95 USD,2458.91 USD
2015-06-23,18,123.53 USD,2223.58 USD
2015-06-24,22,193.82 USD,4264.11 USD
2015-06-25,33,160.03 USD,5280.88 USD
2015-06-26,20,85.98 USD,1719.61 USD
2015-06-27,23,146.49 USD,3369.18 USD
2015-06-28,34,153.10 USD,5205.49 USD
2015-06-29,32,140.31 USD,4489.94 USD
2015-06-30,23,135.83 USD,3124.06 USD
2015-07-01,24,151.49 USD,3635.83 USD
2015-07-02,23,105.58 USD,2428.29 USD
2015-07-03,25,93.26 USD,2331.40 USD
2015-07-04,37,117.10 USD,4332.59 USD
2015-07-05,32,216.07 USD,6914.19 USD
2015-07-06,34,109.06 USD,3707.96 USD
2015-07-07,24,147.51 USD,3540.35 USD
2015-07-08,28,136.02 USD,3808.55 USD
2015-07-09,32,92.00 USD,2944.14 USD
2015-07-10,25,110.41 USD,2760.18 USD
2015-07-11,19,189.42 USD,3598.97 USD
2015-07-12,40,150.36 USD,6014.21 USD
2015-07-13,23,55.98 USD,1287.61 USD
2015-07-14,22,102.96 USD,2265.06 USD
2015-07-15,24,115.52 USD,2772.38 USD
2015-07-16,17,137.75 USD,2341.80 USD
2015-07-17,28,232.10 USD,6498.93 USD
2015-07-18,26,156.91 USD,4079.67 USD
2015-07-19,28,130.38 USD,3650.72 USD
2015-07-20,18,109.47 USD,1970.52 USD
2015-07-21,27,116.81 USD,3153.87 USD
2015-07-22,24,147.86 USD,3548.52 USD
2015-07-23,27,197.10 USD,5321.76 USD
2015-07-24,25,154.18 USD,3854.61 USD
2015-07-25,35,99.75 USD,3491.12 USD
2015-07-26,37,107.83 USD,3989.68 USD
2015-07-27,27,110.33 USD,2978.91 USD
2015-07-28,20,168.47 USD,3369.39 USD
2015-07-29,19,164.24 USD,3120.59 USD
2015-07-30,24,98.10 USD,2354.44 USD
2015-07-31,27,88.40 USD,2386.84 USD
2015-08-01,25,157.07 USD,3926.77 USD
2015-08-02,29,140.10 USD,4062.79 USD
2015-08-03,24,113.98 USD,2735.56 USD
2015-08-04,22,73.86 USD,1625.00 USD
2015-08-05,16,130.95 USD,2095.22 USD
2015-08-06,21,150.97 USD,3170.33 USD
2015-08-07,27,99.19 USD,2678.03 USD
2015-08-08,23,253.47 USD,5829.90 USD
2015-08-09,40,155.12 USD,6204.69 USD
2015-08-10,19,147.11 USD,2795.09 USD
2015-08-11,17,130.79 USD,2223.48 USD
2015-08-12,26,98.79 USD,2568.56 USD
2015-08-13,32,88.30 USD,2825.62 USD
2015-08-14,19,185.37 USD,3521.99 USD
2015-08-15,23,194.16 USD,4465.62 USD
2015-08-16,34,142.61 USD,4848.77 USD
2015-08-17,19,120.32 USD,2286.02 USD
2015-08-18,22,112.62 USD,2477.62 USD
2015-08-19,23,128.91 USD,2965.01 USD
2015-08-20,28,104.08 USD,2914.30 USD
2015-08-21,22,95.62 USD,2103.60 USD
2015-08-22,22,94.13 USD,2070.85 USD
2015-08-23,35,213.41 USD,7469.43 USD
2015-08-24,20,124.79 USD,2495.79 USD
2015-08-25,14,109.03 USD,1526.47 USD
2015-08-26,15,152.54 USD,2288.03 USD
2015-08-27,21,64.85 USD,1361.94 USD
2015-08-28,24,159.94 USD,3838.60 USD
2015-08-29,25,96.52 USD,2413.07 USD
2015-08-30,40,191.81 USD,7672.58 USD
2015-08-31,21,184.69 USD,3878.52 USD
2015-09-01,12,132.32 USD,1587.84 USD
2015-09-02,24,128.38 USD,3081.16 USD
2015-09-03,22,197.42 USD,4343.24 USD
2015-09-04,24,119.35 USD,2864.42 USD
2015-09-05,17,160.15 USD,2722.61 USD
2015-09-06,36,98.01 USD,3528.37 USD
2015-09-07,15,151.09 USD,2266.41 USD
2015-09-08,14,103.98 USD,1455.65 USD
2015-09-09,28,99.99 USD,2799.85 USD
2015-09-10,23,54.46 USD,1252.52 USD
2015-09-11,27,140.75 USD,3800.26 USD
2015-09-12,39,182.56 USD,7119.96 USD
2015-09-13,33,154.79 USD,5108.15 USD
2015-09-14,0,0.00 USD,0.00 USD
2015-09-15,0,0.00 USD,0.00 USD
2015-09-16,0,0.00 USD,0.00 USD
2015-09-17,0,0.00 USD,0.00 USD
2015-09-18,0,0.00 USD,0.00 USD
2015-09-19,0,0.00 USD,0.00 USD
2015-09-20,0,0.00 USD,0.00 USD
2015-09-21,0,0.00 USD,0.00 USD
2015-09-22,0,0.00 USD,0.00 USD
2015-09-23,0,0.00 USD,0.00 USD
2015-09-24,0,0.00 USD,0.00 USD
2015-09-25,0,0.00 USD,0.00 USD
2015-09-26,0,0.00 USD,0.00 USD
2015-09-27,0,0.00 USD,0.00 USD
2015-09-28,0,0.00 USD,0.00 USD
2015-09-29,0,0.00 USD,0.00 USD
2015-09-30,0,0.00 USD,0.00 USD
2015-10-01,0,0.00 USD,0.00 USD
2015-10-02,0,0.00 USD,0.00 USD
