model,description,metric,metric_code,value,rating,link
SHRM-AD-5775718,E-PACE - 2018 Jaguar E-PACE D150 Auto AWD,price,price,55051,6.48,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5775718/?Cr=61
SHRM-AD-5775718,E-PACE - 2018 Jaguar E-PACE D150 Auto AWD,milage,milage,0,6.48,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5775718/?Cr=61
SHRM-AD-5775718,E-PACE - 2018 Jaguar E-PACE D150 Auto AWD,age,age,0,6.48,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5775718/?Cr=61
SHRM-AD-5869974,E-PACE - 2018 Jaguar E-PACE D150 Auto AWD,price,price,56421,6.14,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5869974/?Cr=73
SHRM-AD-5869974,E-PACE - 2018 Jaguar E-PACE D150 Auto AWD,milage,milage,0,6.14,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5869974/?Cr=73
SHRM-AD-5869974,E-PACE - 2018 Jaguar E-PACE D150 Auto AWD,age,age,0,6.14,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5869974/?Cr=73
SHRM-AD-5869967,E-PACE - 2018 Jaguar E-PACE D150 Auto AWD,price,price,56421,6.14,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5869967/?Cr=67
SHRM-AD-5869967,E-PACE - 2018 Jaguar E-PACE D150 Auto AWD,milage,milage,0,6.14,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5869967/?Cr=67
SHRM-AD-5869967,E-PACE - 2018 Jaguar E-PACE D150 Auto AWD,age,age,0,6.14,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5869967/?Cr=67
SHRM-AD-5869966,E-PACE - 2018 Jaguar E-PACE D150 Auto AWD,price,price,56421,6.14,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5869966/?Cr=96
SHRM-AD-5869966,E-PACE - 2018 Jaguar E-PACE D150 Auto AWD,milage,milage,0,6.14,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5869966/?Cr=96
SHRM-AD-5869966,E-PACE - 2018 Jaguar E-PACE D150 Auto AWD,age,age,0,6.14,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5869966/?Cr=96
SHRM-AD-5869973,E-PACE - 2018 Jaguar E-PACE D150 Auto AWD,price,price,56421,6.14,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5869973/?Cr=35
SHRM-AD-5869973,E-PACE - 2018 Jaguar E-PACE D150 Auto AWD,milage,milage,0,6.14,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5869973/?Cr=35
SHRM-AD-5869973,E-PACE - 2018 Jaguar E-PACE D150 Auto AWD,age,age,0,6.14,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5869973/?Cr=35
SHRM-AD-5869968,E-PACE - 2018 Jaguar E-PACE D150 Auto AWD,price,price,56421,6.14,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5869968/?Cr=32
SHRM-AD-5869968,E-PACE - 2018 Jaguar E-PACE D150 Auto AWD,milage,milage,0,6.14,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5869968/?Cr=32
SHRM-AD-5869968,E-PACE - 2018 Jaguar E-PACE D150 Auto AWD,age,age,0,6.14,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5869968/?Cr=32
SHRM-AD-5869971,E-PACE - 2018 Jaguar E-PACE D150 Auto AWD,price,price,56421,6.14,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5869971/?Cr=68
SHRM-AD-5869971,E-PACE - 2018 Jaguar E-PACE D150 Auto AWD,milage,milage,0,6.14,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5869971/?Cr=68
SHRM-AD-5869971,E-PACE - 2018 Jaguar E-PACE D150 Auto AWD,age,age,0,6.14,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5869971/?Cr=68
SHRM-AD-5869972,E-PACE - 2018 Jaguar E-PACE D150 Auto AWD,price,price,56421,6.14,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5869972/?Cr=16
SHRM-AD-5869972,E-PACE - 2018 Jaguar E-PACE D150 Auto AWD,milage,milage,0,6.14,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5869972/?Cr=16
SHRM-AD-5869972,E-PACE - 2018 Jaguar E-PACE D150 Auto AWD,age,age,0,6.14,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5869972/?Cr=16
SHRM-AD-5775734,E-PACE - 2018 Jaguar E-PACE D180 Auto AWD,price,price,57768,5.80,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5775734/?Cr=17
SHRM-AD-5775734,E-PACE - 2018 Jaguar E-PACE D180 Auto AWD,milage,milage,0,5.80,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5775734/?Cr=17
SHRM-AD-5775734,E-PACE - 2018 Jaguar E-PACE D180 Auto AWD,age,age,0,5.80,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5775734/?Cr=17
SHRM-AD-5775764,E-PACE - 2018 Jaguar E-PACE P250 Auto AWD,price,price,57768,5.80,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5775764/?Cr=98
SHRM-AD-5775764,E-PACE - 2018 Jaguar E-PACE P250 Auto AWD,milage,milage,0,5.80,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5775764/?Cr=98
SHRM-AD-5775764,E-PACE - 2018 Jaguar E-PACE P250 Auto AWD,age,age,0,5.80,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5775764/?Cr=98
SHRM-AD-5869975,E-PACE - 2018 Jaguar E-PACE D150 Auto AWD,price,price,57791,5.79,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5869975/?Cr=23
SHRM-AD-5869975,E-PACE - 2018 Jaguar E-PACE D150 Auto AWD,milage,milage,0,5.79,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5869975/?Cr=23
SHRM-AD-5869975,E-PACE - 2018 Jaguar E-PACE D150 Auto AWD,age,age,0,5.79,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5869975/?Cr=23
SHRM-AD-5869970,E-PACE - 2018 Jaguar E-PACE D150 Auto AWD,price,price,57791,5.79,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5869970/?Cr=15
SHRM-AD-5869970,E-PACE - 2018 Jaguar E-PACE D150 Auto AWD,milage,milage,0,5.79,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5869970/?Cr=15
SHRM-AD-5869970,E-PACE - 2018 Jaguar E-PACE D150 Auto AWD,age,age,0,5.79,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5869970/?Cr=15
SHRM-AD-5775726,E-PACE - 2018 Jaguar E-PACE D150 R-Dynamic Auto AWD,price,price,60324,5.16,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5775726/?Cr=52
SHRM-AD-5775726,E-PACE - 2018 Jaguar E-PACE D150 R-Dynamic Auto AWD,milage,milage,0,5.16,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5775726/?Cr=52
SHRM-AD-5775726,E-PACE - 2018 Jaguar E-PACE D150 R-Dynamic Auto AWD,age,age,0,5.16,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5775726/?Cr=52
SHRM-AD-5869985,E-PACE - 2018 Jaguar E-PACE D150 R-Dynamic Auto AWD,price,price,61694,4.81,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5869985/?Cr=89
SHRM-AD-5869985,E-PACE - 2018 Jaguar E-PACE D150 R-Dynamic Auto AWD,milage,milage,0,4.81,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5869985/?Cr=89
SHRM-AD-5869985,E-PACE - 2018 Jaguar E-PACE D150 R-Dynamic Auto AWD,age,age,0,4.81,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5869985/?Cr=89
