model,description,metric,metric_code,value,rating,link
SSE-AD-5567266,Corolla - 2007 Toyota Corolla Ascent Auto,price,price,8700,2.98,https://www.carsales.com.au/private/details/Toyota-Corolla-2007/SSE-AD-5567266/?Cr=333
SSE-AD-5567266,Corolla - 2007 Toyota Corolla Ascent Auto,milage,milage,36900,2.98,https://www.carsales.com.au/private/details/Toyota-Corolla-2007/SSE-AD-5567266/?Cr=333
SSE-AD-5567266,Corolla - 2007 Toyota Corolla Ascent Auto,age,age,11,2.98,https://www.carsales.com.au/private/details/Toyota-Corolla-2007/SSE-AD-5567266/?Cr=333
OAG-AD-16174578,Corolla - 2013 Toyota Corolla Ascent Manual,price,price,9990,2.84,https://www.carsales.com.au/dealer/details/Toyota-Corolla-2013/OAG-AD-16174578/?Cr=248
OAG-AD-16174578,Corolla - 2013 Toyota Corolla Ascent Manual,milage,milage,54636,2.84,https://www.carsales.com.au/dealer/details/Toyota-Corolla-2013/OAG-AD-16174578/?Cr=248
OAG-AD-16174578,Corolla - 2013 Toyota Corolla Ascent Manual,age,age,5,2.84,https://www.carsales.com.au/dealer/details/Toyota-Corolla-2013/OAG-AD-16174578/?Cr=248
SSE-AD-5445597,Corolla - 2004 Toyota Corolla Ascent Auto,price,price,7500,2.77,https://www.carsales.com.au/private/details/Toyota-Corolla-2004/SSE-AD-5445597/?Cr=303
SSE-AD-5445597,Corolla - 2004 Toyota Corolla Ascent Auto,milage,milage,46000,2.77,https://www.carsales.com.au/private/details/Toyota-Corolla-2004/SSE-AD-5445597/?Cr=303
SSE-AD-5445597,Corolla - 2004 Toyota Corolla Ascent Auto,age,age,14,2.77,https://www.carsales.com.au/private/details/Toyota-Corolla-2004/SSE-AD-5445597/?Cr=303
SSE-AD-5602750,Corolla - 2006 Toyota Corolla Ascent Auto,price,price,4900,2.60,https://www.carsales.com.au/private/details/Toyota-Corolla-2006/SSE-AD-5602750/?Cr=297
