Date,Items Sold,Average Selling Price,Total Sales
2017-02-13,1,18.37 USD,18.37 USD
2017-02-14,4,47.03 USD,188.13 USD
2017-02-15,3,21.29 USD,63.87 USD
2017-02-16,1,18.40 USD,18.40 USD
2017-02-17,3,27.14 USD,81.41 USD
2017-02-18,1,13.79 USD,13.79 USD
2017-02-19,5,22.50 USD,112.49 USD
2017-02-20,0,0.00 USD,0.00 USD
2017-02-21,0,0.00 USD,0.00 USD
2017-02-22,3,7.80 USD,23.40 USD
2017-02-23,3,13.32 USD,39.95 USD
2017-02-24,12,18.76 USD,225.11 USD
2017-02-25,0,0.00 USD,0.00 USD
2017-02-26,10,25.28 USD,252.78 USD
2017-02-27,5,16.49 USD,82.47 USD
2017-02-28,1,10.38 USD,10.38 USD
2017-03-01,0,0.00 USD,0.00 USD
2017-03-02,16,28.52 USD,456.39 USD
2017-03-03,3,61.08 USD,183.23 USD
2017-03-04,2,24.38 USD,48.76 USD
2017-03-05,5,51.72 USD,258.60 USD
2017-03-06,3,41.55 USD,124.65 USD
2017-03-07,0,0.00 USD,0.00 USD
2017-03-08,1,10.26 USD,10.26 USD
2017-03-09,4,18.29 USD,73.14 USD
2017-03-10,9,20.10 USD,180.92 USD
2017-03-11,0,0.00 USD,0.00 USD
2017-03-12,3,26.35 USD,79.05 USD
2017-03-13,2,9.35 USD,18.70 USD
2017-03-14,0,0.00 USD,0.00 USD
2017-03-15,1,10.23 USD,10.23 USD
2017-03-16,1,26.54 USD,26.54 USD
2017-03-17,1,15.34 USD,15.34 USD
2017-03-18,0,0.00 USD,0.00 USD
2017-03-19,2,28.44 USD,56.88 USD
2017-03-20,4,25.74 USD,102.94 USD
2017-03-21,3,22.65 USD,67.94 USD
2017-03-22,1,10.42 USD,10.42 USD
2017-03-23,2,27.58 USD,55.16 USD
2017-03-24,2,16.99 USD,33.98 USD
2017-03-25,5,15.98 USD,79.90 USD
2017-03-26,4,8.38 USD,33.50 USD
2017-03-27,1,6.47 USD,6.47 USD
2017-03-28,5,29.95 USD,149.74 USD
2017-03-29,1,6.49 USD,6.49 USD
2017-03-30,2,10.34 USD,20.68 USD
2017-03-31,10,30.00 USD,299.98 USD
2017-04-01,3,32.84 USD,98.51 USD
2017-04-02,3,21.83 USD,65.48 USD
2017-04-03,2,47.45 USD,94.90 USD
2017-04-04,2,10.26 USD,20.52 USD
2017-04-05,5,24.06 USD,120.31 USD
2017-04-06,3,19.39 USD,58.18 USD
2017-04-07,2,8.36 USD,16.72 USD
2017-04-08,16,25.40 USD,406.39 USD
2017-04-09,3,59.97 USD,179.91 USD
2017-04-10,5,26.55 USD,132.75 USD
2017-04-11,3,11.21 USD,33.63 USD
2017-04-12,7,20.82 USD,145.71 USD
2017-04-13,1,111.98 USD,111.98 USD
2017-04-14,8,12.72 USD,101.75 USD
2017-04-15,5,27.26 USD,136.30 USD
2017-04-16,5,19.39 USD,96.97 USD
2017-04-17,6,20.39 USD,122.34 USD
2017-04-18,6,26.58 USD,159.48 USD
2017-04-19,5,19.28 USD,96.42 USD
2017-04-20,1,8.63 USD,8.63 USD
2017-04-21,0,0.00 USD,0.00 USD
2017-04-22,5,30.62 USD,153.08 USD
2017-04-23,11,12.42 USD,136.67 USD
2017-04-24,2,8.65 USD,17.30 USD
2017-04-25,2,6.54 USD,13.08 USD
2017-04-26,2,17.08 USD,34.15 USD
2017-04-27,2,17.73 USD,35.45 USD
2017-04-28,3,37.70 USD,113.10 USD
2017-04-29,3,14.93 USD,44.80 USD
2017-04-30,1,8.60 USD,8.60 USD
2017-05-01,2,42.43 USD,84.85 USD
2017-05-02,0,0.00 USD,0.00 USD
2017-05-03,2,15.03 USD,30.06 USD
2017-05-04,7,12.41 USD,86.84 USD
2017-05-05,3,22.19 USD,66.57 USD
2017-05-06,15,16.61 USD,249.22 USD
2017-05-07,4,25.89 USD,103.56 USD
2017-05-08,9,20.08 USD,180.72 USD
2017-05-09,2,38.39 USD,76.78 USD
2017-05-10,1,24.89 USD,24.89 USD
2017-05-11,4,51.93 USD,207.72 USD
2017-05-12,2,16.01 USD,32.02 USD
2017-05-13,0,0.00 USD,0.00 USD
2017-05-14,2,62.09 USD,124.18 USD
2017-05-15,0,0.00 USD,0.00 USD
2017-05-16,0,0.00 USD,0.00 USD
2017-05-17,2,30.40 USD,60.80 USD
2017-05-18,0,0.00 USD,0.00 USD
2017-05-19,2,5.77 USD,11.54 USD
2017-05-20,0,0.00 USD,0.00 USD
2017-05-21,1,27.46 USD,27.46 USD
2017-05-22,4,30.34 USD,121.34 USD
2017-05-23,3,26.84 USD,80.51 USD
2017-05-24,3,31.35 USD,94.05 USD
2017-05-25,2,14.91 USD,29.81 USD
2017-05-26,0,0.00 USD,0.00 USD
2017-05-27,2,17.61 USD,35.22 USD
2017-05-28,11,19.20 USD,211.18 USD
2017-05-29,0,0.00 USD,0.00 USD
2017-05-30,3,38.97 USD,116.92 USD
2017-05-31,1,25.95 USD,25.95 USD
2017-06-01,1,25.16 USD,25.16 USD
2017-06-02,1,66.42 USD,66.42 USD
2017-06-03,1,26.74 USD,26.74 USD
2017-06-04,5,14.46 USD,72.28 USD
2017-06-05,4,15.03 USD,60.10 USD
2017-06-06,7,37.31 USD,261.16 USD
2017-06-07,0,0.00 USD,0.00 USD
2017-06-08,0,0.00 USD,0.00 USD
2017-06-09,2,25.02 USD,50.04 USD
2017-06-10,4,28.29 USD,113.17 USD
2017-06-11,1,26.20 USD,26.20 USD
2017-06-12,4,36.29 USD,145.17 USD
2017-06-13,7,18.27 USD,127.87 USD
2017-06-14,1,27.10 USD,27.10 USD
2017-06-15,1,10.36 USD,10.36 USD
2017-06-16,1,6.83 USD,6.83 USD
2017-06-17,1,64.75 USD,64.75 USD
2017-06-18,3,8.77 USD,26.31 USD
2017-06-19,1,8.77 USD,8.77 USD
2017-06-20,10,6.57 USD,65.70 USD
2017-06-21,0,0.00 USD,0.00 USD
2017-06-22,2,25.45 USD,50.89 USD
2017-06-23,0,0.00 USD,0.00 USD
2017-06-24,4,25.90 USD,103.58 USD
2017-06-25,2,8.71 USD,17.42 USD
2017-06-26,5,9.82 USD,49.10 USD
2017-06-27,2,24.40 USD,48.80 USD
2017-06-28,5,22.01 USD,110.07 USD
2017-06-29,3,25.98 USD,77.95 USD
2017-06-30,2,17.78 USD,35.55 USD
2017-07-01,9,18.26 USD,164.35 USD
2017-07-02,0,0.00 USD,0.00 USD
2017-07-03,1,26.84 USD,26.84 USD
2017-07-04,8,18.99 USD,151.91 USD
2017-07-05,3,15.82 USD,47.47 USD
2017-07-06,2,7.58 USD,15.16 USD
2017-07-07,4,13.53 USD,54.13 USD
2017-07-08,0,0.00 USD,0.00 USD
2017-07-09,0,0.00 USD,0.00 USD
2017-07-10,3,13.38 USD,40.14 USD
2017-07-11,1,6.46 USD,6.46 USD
2017-07-12,0,0.00 USD,0.00 USD
