model,description,metric,metric_code,value,rating,link
OAG-AD-15847744,CX-5 - 2017 Mazda CX-5 Maxx KF Series Manual FWD,price,price,29990,4.00,https://www.carsales.com.au/bncis/details/Mazda-CX-5-2017/OAG-AD-15847744/?Cr=486
OAG-AD-15847744,CX-5 - 2017 Mazda CX-5 Maxx KF Series Manual FWD,milage,milage,20,4.00,https://www.carsales.com.au/bncis/details/Mazda-CX-5-2017/OAG-AD-15847744/?Cr=486
OAG-AD-15847744,CX-5 - 2017 Mazda CX-5 Maxx KF Series Manual FWD,age,age,1,4.00,https://www.carsales.com.au/bncis/details/Mazda-CX-5-2017/OAG-AD-15847744/?Cr=486
SSE-AD-5340425,CX-5 - 2014 Mazda CX-5 Maxx Sport KE Series Auto,price,price,17300,3.94,https://www.carsales.com.au/private/details/Mazda-CX-5-2014/SSE-AD-5340425/?Cr=148
SSE-AD-5340425,CX-5 - 2014 Mazda CX-5 Maxx Sport KE Series Auto,milage,milage,39000,3.94,https://www.carsales.com.au/private/details/Mazda-CX-5-2014/SSE-AD-5340425/?Cr=148
SSE-AD-5340425,CX-5 - 2014 Mazda CX-5 Maxx Sport KE Series Auto,age,age,4,3.94,https://www.carsales.com.au/private/details/Mazda-CX-5-2014/SSE-AD-5340425/?Cr=148
SSE-AD-5371199,CX-5 - 2016 Mazda CX-5 Maxx KE Series 2 Auto,price,price,25820,3.83,https://www.carsales.com.au/private/details/Mazda-CX-5-2016/SSE-AD-5371199/?Cr=89
SSE-AD-5371199,CX-5 - 2016 Mazda CX-5 Maxx KE Series 2 Auto,milage,milage,15421,3.83,https://www.carsales.com.au/private/details/Mazda-CX-5-2016/SSE-AD-5371199/?Cr=89
SSE-AD-5371199,CX-5 - 2016 Mazda CX-5 Maxx KE Series 2 Auto,age,age,2,3.83,https://www.carsales.com.au/private/details/Mazda-CX-5-2016/SSE-AD-5371199/?Cr=89
SHRM-AD-5786918,CX-5 - 2018 Mazda CX-5 Maxx KF Series Manual FWD,price,price,32499,3.80,https://www.carsales.com.au/bnc/details/Mazda-CX-5-2018/SHRM-AD-5786918/?Cr=602
SHRM-AD-5786918,CX-5 - 2018 Mazda CX-5 Maxx KF Series Manual FWD,milage,milage,0,3.80,https://www.carsales.com.au/bnc/details/Mazda-CX-5-2018/SHRM-AD-5786918/?Cr=602
SHRM-AD-5786918,CX-5 - 2018 Mazda CX-5 Maxx KF Series Manual FWD,age,age,0,3.80,https://www.carsales.com.au/bnc/details/Mazda-CX-5-2018/SHRM-AD-5786918/?Cr=602
