This file was downloaded on February 22 2018 5:06:57 AM UTC-08:00
Keywords,light bulb
Date Range,2015-02-20 - 2018-02-20
Buyer Country: ,AU
Category: ,LED Lights
Product Condition: ,New
Listing Format: ,StoresFixedPrice,FixedPrice
Seller Country: ,AU
Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2015-02-20,3,7.01 USD,21.03 USD
2015-02-21,123,7.17 USD,881.78 USD
2015-02-22,119,6.50 USD,773.55 USD
2015-02-23,140,7.34 USD,1027.01 USD
2015-02-24,113,7.96 USD,899.94 USD
2015-02-25,160,6.61 USD,1058.11 USD
2015-02-26,97,6.24 USD,604.88 USD
2015-02-27,110,7.12 USD,783.05 USD
2015-02-28,87,8.01 USD,697.04 USD
2015-03-01,103,7.98 USD,821.69 USD
2015-03-02,116,6.81 USD,790.40 USD
2015-03-03,106,6.70 USD,709.95 USD
2015-03-04,138,6.92 USD,955.53 USD
2015-03-05,105,5.56 USD,583.31 USD
2015-03-06,106,6.98 USD,739.83 USD
2015-03-07,80,6.72 USD,537.76 USD
2015-03-08,105,6.36 USD,667.72 USD
2015-03-09,106,6.18 USD,654.64 USD
2015-03-10,92,6.89 USD,633.81 USD
2015-03-11,101,7.63 USD,771.02 USD
2015-03-12,109,6.80 USD,741.00 USD
2015-03-13,125,6.51 USD,813.84 USD
2015-03-14,86,6.27 USD,538.86 USD
2015-03-15,135,6.40 USD,863.44 USD
2015-03-16,155,7.15 USD,1108.30 USD
2015-03-17,131,6.81 USD,891.64 USD
2015-03-18,161,7.14 USD,1149.51 USD
2015-03-19,162,7.14 USD,1157.25 USD
2015-03-20,124,8.07 USD,1000.18 USD
2015-03-21,127,7.00 USD,888.58 USD
2015-03-22,149,8.35 USD,1244.80 USD
2015-03-23,147,7.30 USD,1073.67 USD
2015-03-24,144,7.71 USD,1109.85 USD
2015-03-25,134,7.59 USD,1016.60 USD
2015-03-26,142,7.37 USD,1046.97 USD
2015-03-27,101,7.36 USD,743.67 USD
2015-03-28,111,6.28 USD,697.34 USD
2015-03-29,153,8.08 USD,1235.93 USD
2015-03-30,116,6.92 USD,802.89 USD
2015-03-31,142,6.46 USD,917.67 USD
2015-04-01,147,6.27 USD,921.21 USD
2015-04-02,99,7.82 USD,774.36 USD
2015-04-03,116,7.22 USD,837.06 USD
2015-04-04,112,6.35 USD,711.10 USD
2015-04-05,95,6.57 USD,624.58 USD
2015-04-06,144,6.62 USD,953.09 USD
2015-04-07,117,7.79 USD,911.02 USD
2015-04-08,124,7.03 USD,871.64 USD
2015-04-09,113,6.03 USD,681.88 USD
2015-04-10,114,6.81 USD,776.10 USD
2015-04-11,121,7.07 USD,855.36 USD
2015-04-12,109,6.78 USD,738.50 USD
2015-04-13,125,7.48 USD,934.80 USD
2015-04-14,143,7.09 USD,1013.56 USD
2015-04-15,151,6.36 USD,959.85 USD
2015-04-16,110,6.61 USD,726.93 USD
2015-04-17,133,6.81 USD,906.14 USD
2015-04-18,165,7.22 USD,1190.86 USD
2015-04-19,133,6.62 USD,880.89 USD
2015-04-20,127,7.87 USD,998.98 USD
2015-04-21,173,6.55 USD,1133.60 USD
2015-04-22,167,6.38 USD,1065.40 USD
2015-04-23,154,6.25 USD,961.80 USD
2015-04-24,116,7.18 USD,833.39 USD
2015-04-25,138,7.05 USD,973.05 USD
2015-04-26,196,6.91 USD,1353.42 USD
2015-04-27,142,6.45 USD,916.23 USD
2015-04-28,176,6.84 USD,1203.76 USD
2015-04-29,149,7.63 USD,1136.86 USD
2015-04-30,176,6.83 USD,1202.42 USD
