This file was downloaded on February 26 2018 2:13:29 PM UTC-08:00
Keywords,curtain
Date Range,2015-02-24 - 2018-02-24
Buyer Country: ,AU
Category: ,Curtains
Product Condition: ,New
Listing Format: ,FixedPrice,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2015-02-24,4,31.06 USD,124.22 USD
2015-02-25,147,26.18 USD,3848.39 USD
2015-02-26,168,26.44 USD,4441.18 USD
2015-02-27,135,25.99 USD,3508.05 USD
2015-02-28,123,25.68 USD,3158.03 USD
2015-03-01,189,22.15 USD,4186.07 USD
2015-03-02,136,29.80 USD,4052.27 USD
2015-03-03,122,26.09 USD,3182.96 USD
2015-03-04,96,30.47 USD,2925.04 USD
2015-03-05,122,29.14 USD,3555.00 USD
2015-03-06,118,25.22 USD,2976.40 USD
2015-03-07,108,31.98 USD,3453.46 USD
2015-03-08,185,26.02 USD,4814.36 USD
2015-03-09,157,25.44 USD,3994.73 USD
2015-03-10,139,23.95 USD,3329.33 USD
2015-03-11,160,26.35 USD,4216.00 USD
2015-03-12,129,23.38 USD,3016.27 USD
2015-03-13,106,33.04 USD,3502.54 USD
2015-03-14,141,25.56 USD,3603.58 USD
2015-03-15,146,28.06 USD,4096.95 USD
2015-03-16,128,31.42 USD,4022.07 USD
2015-03-17,133,28.11 USD,3739.27 USD
2015-03-18,139,23.30 USD,3238.26 USD
2015-03-19,105,25.08 USD,2632.89 USD
2015-03-20,114,26.01 USD,2965.05 USD
2015-03-21,131,20.95 USD,2744.41 USD
2015-03-22,173,25.61 USD,4430.72 USD
2015-03-23,130,23.25 USD,3023.11 USD
2015-03-24,145,26.85 USD,3893.12 USD
2015-03-25,138,30.61 USD,4224.86 USD
2015-03-26,112,27.48 USD,3077.57 USD
2015-03-27,138,20.97 USD,2894.48 USD
2015-03-28,112,27.50 USD,3080.28 USD
2015-03-29,164,24.98 USD,4096.92 USD
2015-03-30,93,35.79 USD,3328.79 USD
2015-03-31,138,26.33 USD,3633.80 USD
2015-04-01,94,34.70 USD,3262.01 USD
2015-04-02,128,20.07 USD,2569.10 USD
2015-04-03,126,28.63 USD,3606.81 USD
2015-04-04,104,30.05 USD,3124.96 USD
2015-04-05,113,25.98 USD,2936.01 USD
2015-04-06,148,26.92 USD,3983.52 USD
2015-04-07,139,29.72 USD,4130.49 USD
2015-04-08,171,26.03 USD,4450.75 USD
2015-04-09,173,29.51 USD,5104.63 USD
2015-04-10,152,26.87 USD,4084.40 USD
2015-04-11,143,25.31 USD,3619.11 USD
2015-04-12,149,31.35 USD,4670.62 USD
2015-04-13,137,30.73 USD,4210.13 USD
