This file was downloaded on February 25 2018 11:17:02 PM UTC-08:00
Keywords,shelve
Date Range,2015-02-24 - 2018-02-24
Buyer Country: ,AU
Category: ,Furniture
Product Condition: ,New
Listing Format: ,FixedPrice,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2015-02-24,0,0.00 USD,0.00 USD
2015-02-25,19,55.14 USD,1047.70 USD
2015-02-26,13,75.66 USD,983.53 USD
2015-02-27,10,71.19 USD,711.87 USD
2015-02-28,15,82.78 USD,1241.66 USD
2015-03-01,16,67.18 USD,1074.85 USD
2015-03-02,18,66.70 USD,1200.54 USD
2015-03-03,13,55.77 USD,725.00 USD
2015-03-04,17,56.31 USD,957.34 USD
2015-03-05,13,103.42 USD,1344.41 USD
2015-03-06,13,49.91 USD,648.82 USD
2015-03-07,11,87.25 USD,959.78 USD
2015-03-08,9,56.64 USD,509.80 USD
2015-03-09,12,71.28 USD,855.41 USD
2015-03-10,9,46.11 USD,414.98 USD
2015-03-11,17,100.89 USD,1715.06 USD
2015-03-12,21,32.78 USD,688.38 USD
2015-03-13,21,55.17 USD,1158.65 USD
2015-03-14,23,79.66 USD,1832.18 USD
2015-03-15,28,53.93 USD,1510.11 USD
2015-03-16,13,62.14 USD,807.77 USD
2015-03-17,14,87.30 USD,1222.22 USD
2015-03-18,13,56.63 USD,736.22 USD
2015-03-19,14,51.97 USD,727.51 USD
2015-03-20,14,69.00 USD,965.94 USD
2015-03-21,11,96.78 USD,1064.56 USD
2015-03-22,15,74.20 USD,1113.06 USD
2015-03-23,27,59.14 USD,1596.68 USD
2015-03-24,18,83.01 USD,1494.13 USD
2015-03-25,13,70.25 USD,913.25 USD
2015-03-26,10,61.70 USD,617.04 USD
2015-03-27,16,74.05 USD,1184.77 USD
2015-03-28,11,97.40 USD,1071.40 USD
2015-03-29,16,55.63 USD,890.07 USD
2015-03-30,26,56.57 USD,1470.76 USD
2015-03-31,22,78.79 USD,1733.45 USD
2015-04-01,17,54.90 USD,933.24 USD
2015-04-02,14,81.32 USD,1138.42 USD
2015-04-03,16,34.08 USD,545.29 USD
2015-04-04,19,60.37 USD,1147.08 USD
2015-04-05,17,57.38 USD,975.40 USD
2015-04-06,17,107.51 USD,1827.73 USD
2015-04-07,22,68.63 USD,1509.75 USD
2015-04-08,13,53.99 USD,701.85 USD
2015-04-09,11,50.90 USD,559.86 USD
2015-04-10,19,66.81 USD,1269.36 USD
2015-04-11,17,77.14 USD,1311.43 USD
2015-04-12,15,87.73 USD,1315.92 USD
2015-04-13,24,58.86 USD,1412.68 USD
2015-04-14,18,55.32 USD,995.72 USD
2015-04-15,20,69.52 USD,1390.44 USD
2015-04-16,17,65.33 USD,1110.57 USD
2015-04-17,17,106.71 USD,1814.04 USD
2015-04-18,9,44.65 USD,401.85 USD
2015-04-19,12,45.06 USD,540.67 USD
2015-04-20,20,55.98 USD,1119.69 USD
2015-04-21,21,59.79 USD,1255.58 USD
2015-04-22,17,91.21 USD,1550.59 USD
2015-04-23,16,103.99 USD,1663.77 USD
2015-04-24,16,56.74 USD,907.88 USD
2015-04-25,22,63.36 USD,1393.92 USD
2015-04-26,24,62.75 USD,1506.00 USD
2015-04-27,29,87.38 USD,2534.11 USD
2015-04-28,17,56.89 USD,967.06 USD
2015-04-29,17,83.49 USD,1419.37 USD
2015-04-30,17,65.63 USD,1115.75 USD
2015-05-01,15,60.39 USD,905.79 USD
2015-05-02,20,62.86 USD,1257.13 USD
2015-05-03,26,53.84 USD,1399.88 USD
2015-05-04,15,59.86 USD,897.85 USD
2015-05-05,16,41.69 USD,667.03 USD
2015-05-06,18,55.50 USD,999.06 USD
2015-05-07,11,72.17 USD,793.89 USD
2015-05-08,12,55.40 USD,664.75 USD
2015-05-09,11,77.36 USD,850.99 USD
2015-05-10,21,48.64 USD,1021.44 USD
2015-05-11,25,40.82 USD,1020.61 USD
2015-05-12,20,69.04 USD,1380.81 USD
2015-05-13,16,55.11 USD,881.81 USD
2015-05-14,18,71.31 USD,1283.56 USD
2015-05-15,18,65.21 USD,1173.83 USD
2015-05-16,24,70.95 USD,1702.68 USD
2015-05-17,16,55.90 USD,894.40 USD
2015-05-18,11,57.96 USD,637.60 USD
2015-05-19,12,66.78 USD,801.31 USD
2015-05-20,15,106.73 USD,1600.92 USD
2015-05-21,16,68.76 USD,1100.10 USD
2015-05-22,8,132.74 USD,1061.95 USD
2015-05-23,13,49.51 USD,643.65 USD
2015-05-24,14,71.24 USD,997.31 USD
2015-05-25,27,77.83 USD,2101.32 USD
2015-05-26,37,77.65 USD,2873.01 USD
2015-05-27,16,77.68 USD,1242.89 USD
2015-05-28,25,78.10 USD,1952.39 USD
2015-05-29,0,0.00 USD,0.00 USD
2015-05-30,18,74.73 USD,1345.17 USD
2015-05-31,28,56.88 USD,1592.69 USD
2015-06-01,20,50.80 USD,1016.00 USD
2015-06-02,25,65.55 USD,1638.83 USD
2015-06-03,27,59.47 USD,1605.74 USD
2015-06-04,18,104.02 USD,1872.36 USD
2015-06-05,21,59.62 USD,1252.03 USD
2015-06-06,25,40.47 USD,1011.78 USD
2015-06-07,29,67.55 USD,1959.05 USD
2015-06-08,25,52.81 USD,1320.30 USD
2015-06-09,20,69.29 USD,1385.73 USD
2015-06-10,21,53.78 USD,1129.38 USD
2015-06-11,19,93.90 USD,1784.12 USD
2015-06-12,5,49.01 USD,245.06 USD
2015-06-13,12,63.27 USD,759.22 USD
2015-06-14,16,95.55 USD,1528.75 USD
2015-06-15,29,75.75 USD,2196.61 USD
2015-06-16,29,83.27 USD,2414.84 USD
2015-06-17,26,59.92 USD,1557.85 USD
2015-06-18,16,86.21 USD,1379.30 USD
2015-06-19,17,54.83 USD,932.14 USD
2015-06-20,19,67.18 USD,1276.44 USD
2015-06-21,25,71.35 USD,1783.67 USD
2015-06-22,18,69.19 USD,1245.41 USD
2015-06-23,26,63.25 USD,1644.43 USD
2015-06-24,33,56.00 USD,1847.96 USD
2015-06-25,18,41.28 USD,743.07 USD
2015-06-26,20,81.20 USD,1623.90 USD
2015-06-27,24,72.06 USD,1729.52 USD
2015-06-28,32,77.43 USD,2477.90 USD
2015-06-29,48,61.87 USD,2969.56 USD
2015-06-30,34,50.79 USD,1726.70 USD
2015-07-01,32,40.56 USD,1297.84 USD
2015-07-02,22,51.96 USD,1143.18 USD
2015-07-03,21,68.74 USD,1443.50 USD
2015-07-04,27,65.16 USD,1759.44 USD
2015-07-05,38,46.64 USD,1772.16 USD
2015-07-06,23,51.87 USD,1192.92 USD
2015-07-07,30,86.88 USD,2606.50 USD
2015-07-08,23,57.07 USD,1312.50 USD
2015-07-09,30,61.05 USD,1831.43 USD
2015-07-10,21,55.22 USD,1159.52 USD
