This file was downloaded on February 17 2018 5:13:41 AM UTC-08:00
Keywords,wardrobe
Date Range,2015-04-15 - 2018-02-14
Buyer Country: ,AU
Category: ,Armoires & Wardrobes
Product Condition: ,New
Listing Format: ,FixedPrice,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2015-04-15,29,51.66 USD,1498.11 USD
2015-04-16,24,54.61 USD,1310.56 USD
2015-04-17,11,30.70 USD,337.65 USD
2015-04-18,9,66.57 USD,599.11 USD
2015-04-19,22,71.98 USD,1583.54 USD
2015-04-20,21,49.84 USD,1046.56 USD
2015-04-21,20,39.19 USD,783.83 USD
2015-04-22,25,60.07 USD,1501.85 USD
2015-04-23,12,93.56 USD,1122.73 USD
2015-04-24,14,83.10 USD,1163.40 USD
2015-04-25,27,59.91 USD,1617.50 USD
2015-04-26,24,54.89 USD,1317.25 USD
2015-04-27,21,54.34 USD,1141.24 USD
2015-04-28,25,70.38 USD,1759.51 USD
2015-04-29,24,64.91 USD,1557.82 USD
2015-04-30,22,77.08 USD,1695.66 USD
2015-05-01,22,34.26 USD,753.66 USD
2015-05-02,15,76.30 USD,1144.53 USD
2015-05-03,28,47.67 USD,1334.70 USD
2015-05-04,16,105.38 USD,1686.15 USD
2015-05-05,30,46.54 USD,1396.25 USD
2015-05-06,19,29.57 USD,561.82 USD
2015-05-07,18,44.88 USD,807.88 USD
2015-05-08,19,64.13 USD,1218.49 USD
2015-05-09,13,109.49 USD,1423.34 USD
2015-05-10,32,71.66 USD,2293.06 USD
2015-05-11,37,35.48 USD,1312.76 USD
2015-05-12,20,35.67 USD,713.46 USD
2015-05-13,15,59.30 USD,889.53 USD
2015-05-14,17,29.26 USD,497.37 USD
2015-05-15,10,34.85 USD,348.47 USD
2015-05-16,11,39.80 USD,437.78 USD
2015-05-17,10,89.85 USD,898.48 USD
2015-05-18,17,68.70 USD,1167.92 USD
2015-05-19,22,46.19 USD,1016.15 USD
2015-05-20,13,167.12 USD,2172.62 USD
2015-05-21,12,127.79 USD,1533.49 USD
2015-05-22,19,45.85 USD,871.22 USD
2015-05-23,19,41.05 USD,779.88 USD
2015-05-24,31,68.58 USD,2125.87 USD
2015-05-25,26,66.38 USD,1725.92 USD
2015-05-26,11,50.23 USD,552.51 USD
2015-05-27,17,55.09 USD,936.60 USD
2015-05-28,21,56.15 USD,1179.17 USD
2015-05-29,0,0.00 USD,0.00 USD
2015-05-30,14,25.33 USD,354.57 USD
2015-05-31,28,43.53 USD,1218.91 USD
2015-06-01,20,24.61 USD,492.21 USD
2015-06-02,32,60.88 USD,1948.29 USD
2015-06-03,31,31.45 USD,975.09 USD
2015-06-04,21,61.99 USD,1301.88 USD
2015-06-05,15,48.41 USD,726.08 USD
2015-06-06,15,40.50 USD,607.44 USD
2015-06-07,29,57.90 USD,1679.16 USD
2015-06-08,26,91.29 USD,2373.62 USD
2015-06-09,19,39.68 USD,753.90 USD
2015-06-10,13,39.86 USD,518.13 USD
2015-06-11,13,75.94 USD,987.17 USD
2015-06-12,16,36.55 USD,584.72 USD
2015-06-13,24,53.67 USD,1288.02 USD
2015-06-14,17,63.77 USD,1084.13 USD
2015-06-15,23,60.29 USD,1386.70 USD
2015-06-16,23,69.03 USD,1587.73 USD
2015-06-17,24,55.07 USD,1321.70 USD
2015-06-18,9,222.25 USD,2000.26 USD
2015-06-19,18,64.75 USD,1165.57 USD
2015-06-20,13,60.66 USD,788.61 USD
2015-06-21,35,53.50 USD,1872.49 USD
2015-06-22,14,61.88 USD,866.38 USD
2015-06-23,26,39.91 USD,1037.68 USD
2015-06-24,26,26.97 USD,701.09 USD
2015-06-25,7,27.38 USD,191.66 USD
2015-06-26,11,27.52 USD,302.71 USD
2015-06-27,9,50.19 USD,451.70 USD
2015-06-28,8,78.49 USD,627.91 USD
2015-06-29,19,48.04 USD,912.81 USD
2015-06-30,14,62.77 USD,878.71 USD
2015-07-01,16,25.25 USD,404.00 USD
2015-07-02,9,49.22 USD,442.96 USD
2015-07-03,15,40.82 USD,612.29 USD
2015-07-04,11,76.51 USD,841.59 USD
2015-07-05,24,27.26 USD,654.23 USD
2015-07-06,14,97.42 USD,1363.83 USD
2015-07-07,25,86.93 USD,2173.27 USD
2015-07-08,14,54.89 USD,768.51 USD
2015-07-09,27,65.16 USD,1759.35 USD
