This file was downloaded on March 15 2018 6:17:11 AM UTC-07:00
Keywords,furniture
Date Range,2015-03-13 - 2018-03-11
Buyer Country: ,AU
Category: ,Furniture
Product Condition: ,New
Listing Format: ,FixedPrice,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2015-03-13,45,147.86 USD,6653.86 USD
2015-03-14,121,118.34 USD,14318.97 USD
2015-03-15,138,115.93 USD,15997.99 USD
2015-03-16,105,138.17 USD,14507.81 USD
2015-03-17,105,123.43 USD,12960.51 USD
2015-03-18,92,143.35 USD,13188.27 USD
2015-03-19,92,148.46 USD,13658.18 USD
2015-03-20,99,115.61 USD,11445.20 USD
2015-03-21,121,120.24 USD,14548.61 USD
2015-03-22,142,127.33 USD,18080.66 USD
2015-03-23,139,131.25 USD,18243.63 USD
2015-03-24,87,163.36 USD,14212.36 USD
2015-03-25,108,142.78 USD,15419.96 USD
2015-03-26,124,128.20 USD,15896.18 USD
2015-03-27,59,142.12 USD,8384.90 USD
2015-03-28,99,141.51 USD,14009.05 USD
2015-03-29,116,204.63 USD,23737.56 USD
2015-03-30,119,135.77 USD,16157.04 USD
2015-03-31,62,145.92 USD,9047.08 USD
2015-04-01,80,156.24 USD,12499.38 USD
2015-04-02,71,97.24 USD,6903.80 USD
2015-04-03,104,117.30 USD,12199.37 USD
2015-04-04,105,131.75 USD,13833.76 USD
2015-04-05,93,119.70 USD,11131.77 USD
2015-04-06,140,144.52 USD,20233.04 USD
2015-04-07,117,159.79 USD,18695.75 USD
2015-04-08,115,141.02 USD,16216.86 USD
2015-04-09,69,171.08 USD,11804.54 USD
2015-04-10,74,174.90 USD,12942.37 USD
2015-04-11,105,113.46 USD,11913.10 USD
2015-04-12,108,130.87 USD,14133.56 USD
2015-04-13,128,126.26 USD,16160.75 USD
2015-04-14,103,124.87 USD,12862.00 USD
2015-04-15,94,141.37 USD,13288.32 USD
2015-04-16,91,133.38 USD,12137.76 USD
2015-04-17,76,145.16 USD,11032.27 USD
2015-04-18,107,122.15 USD,13070.44 USD
2015-04-19,135,115.30 USD,15565.81 USD
2015-04-20,102,146.66 USD,14958.82 USD
2015-04-21,79,85.57 USD,6759.94 USD
2015-04-22,96,164.72 USD,15813.07 USD
2015-04-23,95,148.30 USD,14088.05 USD
2015-04-24,93,120.66 USD,11221.50 USD
2015-04-25,104,136.88 USD,14235.53 USD
2015-04-26,121,131.73 USD,15939.90 USD
2015-04-27,121,131.23 USD,15878.48 USD
2015-04-28,105,122.17 USD,12827.71 USD
2015-04-29,106,126.55 USD,13413.85 USD
