This file was downloaded on February 17 2018 5:12:38 AM UTC-08:00
Keywords,bed
Date Range,2015-04-15 - 2018-02-14
Site: ,ebay.com.au
Product Condition: ,New
Listing Format: ,FixedPrice,StoresFixedPrice
Buyer Country: ,AU
Seller Country: ,AU
Category: ,Furniture

Date,Items Sold,Average Selling Price,Total Sales
2015-04-15,0,0.00 USD,0.00 USD
2015-04-16,0,0.00 USD,0.00 USD
2015-04-17,0,0.00 USD,0.00 USD
2015-04-18,2,25.23 USD,50.46 USD
2015-04-19,1,14.49 USD,14.49 USD
2015-04-20,2,12.82 USD,25.64 USD
2015-04-21,1,11.43 USD,11.43 USD
2015-04-22,0,0.00 USD,0.00 USD
2015-04-23,0,0.00 USD,0.00 USD
2015-04-24,1,34.95 USD,34.95 USD
2015-04-25,0,0.00 USD,0.00 USD
2015-04-26,2,16.40 USD,32.79 USD
2015-04-27,0,0.00 USD,0.00 USD
2015-04-28,3,20.08 USD,60.25 USD
2015-04-29,0,0.00 USD,0.00 USD
2015-04-30,1,14.46 USD,14.46 USD
2015-05-01,0,0.00 USD,0.00 USD
2015-05-02,1,13.04 USD,13.04 USD
2015-05-03,0,0.00 USD,0.00 USD
2015-05-04,0,0.00 USD,0.00 USD
2015-05-05,0,0.00 USD,0.00 USD
2015-05-06,0,0.00 USD,0.00 USD
2015-05-07,0,0.00 USD,0.00 USD
2015-05-08,1,17.09 USD,17.09 USD
2015-05-09,0,0.00 USD,0.00 USD
2015-05-10,1,13.15 USD,13.15 USD
2015-05-11,0,0.00 USD,0.00 USD
2015-05-12,0,0.00 USD,0.00 USD
2015-05-13,0,0.00 USD,0.00 USD
2015-05-14,1,15.39 USD,15.39 USD
2015-05-15,2,12.93 USD,25.86 USD
2015-05-16,0,0.00 USD,0.00 USD
2015-05-17,0,0.00 USD,0.00 USD
2015-05-18,0,0.00 USD,0.00 USD
2015-05-19,2,12.67 USD,25.34 USD
2015-05-20,2,13.70 USD,27.40 USD
2015-05-21,1,13.29 USD,13.29 USD
2015-05-22,0,0.00 USD,0.00 USD
2015-05-23,0,0.00 USD,0.00 USD
2015-05-24,0,0.00 USD,0.00 USD
